Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
26,down,Lady Gaga,Bloody Mary,20,1,11,,,,,0,0,OTHER
27,down,KALUSH,Додому (feat. Skofka),24,2,73,,,,,UA,0,0
28,down,CHEEV,Гарно так,26,1,34,,,,,UA,0,0
29,down,Miguel,Sure Thing,27,22,5,,,,,0,0,OTHER
30,down,Tom Odell,Another Love,29,6,51,,,,,0,0,OTHER
31,up,A.V.G & Tatar,Ножевой,98,9,2,,,,,0,RU,0
32,down,NAZVA,Сіґеле-міґеле,23,10,6,,,,,UA,0,0
33,down,Endshpil,Приятная (feat. Ollane),30,16,11,,,,,0,RU,0
34,up,Enleo,інша любов,36,4,24,,,,,UA,0,0
35,up,Harry Styles,As It Was,41,18,46,,,,,0,0,OTHER
36,down,KALUSH,Stefania (Kalush Orchestra),33,1,40,,,,,UA,0,0
37,down,Chris Brown,Under the Influence,34,3,29,,,,,0,0,OTHER
38,up,Eminem,Superman (feat. Dina Rae),38,24,30,,,,,0,0,OTHER
39,down,Quest Pistols Show,Ти неймовірна,31,8,9,,,,,UA,0,0
40,up,INSTASAMKA,КАК MOMMY,40,22,7,,,,,0,RU,0
41,up,SHUMEI,Біля тополі,93,9,45,,,,,UA,0,0
42,down,Artem Pivovarov & DOROFEEVA,Думи,35,9,37,,,,,UA,0,0
43,down,Chico & Qatoshi,Ластівки,37,1,34,,,,,UA,0,0
44,up,Scriptonite,Положение,44,17,168,,,,,0,RU,0
45,up,Elley Duhé,MIDDLE OF THE NIGHT,47,8,68,,,,,0,0,OTHER
46,down,SadSvit,Касета,45,36,15,,,,,UA,0,0
47,down,WHITE GALLOWS,Город,39,27,5,,,,,0,RU,0
48,down,100лица & SKYLERR,Вечорниці (Добрий день Everybody),46,2,31,,,,,UA,0,0
49,down,KALUSH,Файна (feat. Skofka),48,8,50,,,,,UA,0,0
50,down,Bizarrap & Shakira,"Shakira: Bzrp Music Sessions, Vol. 53",32,30,4,,,,,0,0,OTHER
51,down,TVORCHI,Heart of Steel,42,3,10,,,,,UA,0,0
52,down,Chico & Qatoshi,Допоможе ЗСУ,49,3,42,,,,,UA,0,0
53,down,Golubenko,Мила (feat. CLONNEX),50,20,15,,,,,UA,0,0
54,down,ANNA ASTI,По барам,52,14,37,,,,,0,RU,0
55,down,KALUSH,Калуські вечорниці (feat. Tember Blanche),53,13,49,,,,,UA,0,0
56,down,KOLA,Чи разом?,55,1,36,,,,,UA,0,0
57,up,Lost Frequencies & Calum Scott,Where Are You Now,62,27,47,,,,,0,0,OTHER
58,down,KALUSH,Зорi,56,9,55,,,,,UA,0,0
59,up,Elton John & Dua Lipa,Cold Heart (PNAU Remix),61,17,72,,,,,0,0,OTHER
60,up,Kaspiyskiy Gruz,На белом (feat. Гио Пика),91,59,2,,,,,0,RU,0
61,down,Scriptonite,Танцуй сама,59,28,47,,,,,0,RU,0
62,down,Markul & Тося Чайкина,Стрелы,58,15,28,,,,,0,RU,0
63,down,Imagine Dragons,Bones,60,60,22,,,,,0,0,OTHER
64,down,KALUSH & Kalush Orchestra,In The Shadows Of Ukraine (feat. The Rasmus),57,2,17,,,,,UA,0,0
65,down,KALUSH,Тiпок (Tipok),63,21,41,,,,,UA,0,0
66,up,Patsyki Z Franeka,Марічка,75,10,40,,,,,UA,0,0
67,down,Grohotsky,Будь зі мною,66,28,14,,,,,UA,0,0
68,up,Tiësto & Ava Max,The Motto,73,35,53,,,,,0,0,OTHER
69,down,KRBK,Девушка в чёрном,67,43,22,,,,,UA,0,0
70,down,Один в каное,У мене немає дому,69,5,49,,,,,UA,0,0
71,up,The Neighbourhood,Sweater Weather,79,71,17,77,2021-01-10,63,2021-02-07,0,0,OTHER
72,up,Boombox,Люди,77,27,51,,,,,UA,0,0
73,down,Fiinka,Довбуш,54,19,8,,,,,UA,0,0
74,down,Skrudzhi,орки,25,25,3,,,,,0,RU,0
75,down,The Weeknd,Blinding Lights,72,3,119,94,2019-12-01,1,2020-03-01,0,0,OTHER
76,up,MACAN & Xcho,Простуда,76,75,2,,,,,0,RU,0
77,down,YARMAK,ДИКЕ ПОЛЕ (feat. ALISA),70,14,38,,,,,UA,0,0
78,up,Scriptonite,Цепи (feat. 104),84,41,86,,,,,0,RU,0
79,down,MOSOVICH & Batrai,Полярная звезда,68,12,12,,,,,0,RU,0
80,-,PIKA,Кмон,-,46,1,,,,,0,RU,0
81,down,KRBK,Крепче,71,46,18,,,,,UA,0,0
82,down,Jah Khalib,Доча,64,2,11,,,,,0,RU,0
83,up,CHEEV,Мрієшся,86,22,19,,,,,UA,0,0
84,down,Coolio,Gangsta's Paradise (feat. L.V.),83,45,18,,,,,0,0,OTHER
85,-,SODA LUV,ЯЛРС,-,85,1,,,,,0,RU,0
86,down,Sam Smith,I'm Not Here To Make Friends,43,43,2,,,,,0,0,OTHER
87,down,Mr.Kitty,After Dark,80,42,34,,,,,0,0,OTHER
88,-,DOVI,Спокійно,-,31,1,,,,,UA,0,0
89,down,KOZAK SIROMAHA,Гуляли,81,81,4,,,,,UA,0,0
90,-,Creeds,Push Up,-,87,1,,,,,0,0,OTHER
91,down,ANGY KREYDA,Враже,74,50,26,,,,,UA,0,0
92,down,BARABANDA,Лист до мами,78,12,20,,,,,UA,0,0
93,-,FACE,Прада,-,93,1,,,,,0,RU,0
94,-,Майкола Вайнер,Patton (feat. Kalush),-,55,6,,,,,UA,0,0
95,down,Big Baby Tape,Like A G6,65,12,9,,,,,0,RU,0
96,down,Miyagi & Эндшпиль,Временно,90,1,16,,,,,0,RU,0
97,down,David Guetta & Bebe Rexha,I'm Good (Blue),87,41,18,,,,,0,0,OTHER
98,down,Skofka,Не забудем і не пробачим,82,28,40,,,,,UA,0,0
99,-,KOLA,Тебе - собі,-,15,1,,,,,UA,0,0
100,-,Tery & Libenson,Не можу так,-,54,1,,,,,UA,0,0
