Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
63,down,KRBK,Увечье,56,13,14,,,,,UA,0,0
64,down,Томмі Версетті,Ти мені дуже (feat. LAUD & Тася),53,26,7,,,,,UA,0,0
65,down,"Jakone, A.V.G & Итачи",Курить,46,6,10,,,,,0,RU,0
66,down,Scriptonite,Цепи (feat. 104),60,41,68,,,,,0,RU,0
67,down,Arut & MORGENSHTERN,BUGATTI,31,31,3,,,,,0,RU,0
68,down,KRBK,24,59,12,20,,,,,UA,0,0
69,up,The Weeknd,Call Out My Name,72,69,3,,,,,0,0,OTHER
70,down,Boombox,Люди,63,27,31,,,,,UA,0,0
71,down,Artik & Asti,Гармония,62,2,36,,,,,0,RU,0
72,down,ANGY KREYDA,Враже,67,50,6,,,,,UA,0,0
73,down,The Weeknd,Blinding Lights,70,3,106,94,12/1/2019,1,3/1/2020,0,0,OTHER
74,up,Skofka,Крузак,78,74,5,,,,,UA,0,0
75,down,Arhangel,Оригами (feat. Белла),58,58,9,,,,,0,RU,0
76,down,Miyagi & Andy Panda,Marmalade (feat. Mav-d),69,1,45,,,,,0,RU,0
77,down,Маша Кондратенко,Ванька-Встанька,66,45,10,,,,,UA,0,0
78,down,MONATIK,"Старі фотографії (Із к/ф ""Я, ""Побєда"" і Берлін"")",73,15,29,,,,,UA,0,0
79,up,Imagine Dragons,Bones,87,60,3,,,,,0,0,OTHER
80,up,84 & LOOKBUFFALO,Чисто папа,86,73,2,,,,,0,RU,0
81,down,MONATIK,Молчунам,61,5,13,,,,,UA,0,0
82,down,MAX BARSKIH,Буде весна,65,4,28,,,,,UA,0,0
83,down,Gayle,abcdefu,68,9,44,,,,,0,0,OTHER
84,down,jockii druce,Шо Ви Браття,71,6,29,,,,,UA,0,0
85,down,INSTASAMKA,MONEYKEN LOVE,64,13,11,,,,,0,RU,0
86,-,DOROFEEVA,охололо,-,22,1,,,,,UA,0,0
87,down,HammAli & Navai,Птичка,76,1,71,,,,,0,RU,0
88,down,Scriptonite & Райда,Baby mama,74,1,72,,,,,0,RU,0
89,-,elarm,Монументально,-,89,1,,,,,UA,0,0
90,down,Acraze,Do It To It (feat. Cherish),83,14,42,,,,,0,0,OTHER
91,down,ELMAN & MONA,Черная любовь,81,59,7,,,,,0,RU,0
92,down,Skofka,Ой на ой,75,64,16,,,,,UA,0,0
93,down,O.G EzzY,Шёлковая простынь,77,11,12,,,,,0,RU,0
94,up,Khrystyna Soloviy,Тримай,100,21,31,,,,,UA,0,0
95,down,kizaru & Milian Beatz,Gang Outside (feat. Lil Gotit),93,93,2,,,,,0,RU,0
96,down,uglystephan & Scally Milano,Заберу,94,47,9,,,,,0,RU,0
97,down,Miyagi & Andy Panda,Там ревели горы,82,12,91,,,,,0,RU,0
98,-,Beyoncé,CUFF IT,-,17,1,,,,,0,0,OTHER
99,up,LAUD,2 дні,99,9,23,,,,,UA,0,0
100,-,Asket,Кров,-,11,1,,,,,UA,0,0
