Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
44,up,Adele,Easy On Me,94,6,11,,,,,0,0,OTHER
45,up,Scriptonite,Положение,47,17,112,,,,,0,RU,0
46,down,10AGE,Зоопарк,44,5,17,,,,,0,RU,0
47,up,Basta,Ты была права,51,5,31,,,,,0,RU,0
48,down,Ramil' & Rompasso,Убей Меня,46,9,9,,,,,0,RU,0
49,up,Måneskin,Beggin,53,5,31,,,,,0,0,OTHER
50,up,Ivan Dorn,тебе нема сьогодні,65,10,7,,,,,UA,0,0
51,down,Egor Kreed,LAMBO URUS,48,3,13,,,,,0,RU,0
52,down,Max Korzh,17 лет,32,7,4,,,,,0,RU,0
53,down,Bittuev,Братик,49,11,17,,,,,0,RU,0
54,up,Xcho,Вороны,60,17,14,,,,,0,RU,0
55,up,Ed Sheeran,Bad Habits,71,21,24,,,,,0,0,OTHER
56,up,Lil Nas X & Jack Harlow,INDUSTRY BABY,64,10,24,,,,,0,0,OTHER
57,down,Max Korzh,Лучший вайб,35,11,4,,,,,0,RU,0
58,-,Doja Cat,Woman,-,43,8,,,,,0,0,OTHER
59,up,Rakhim & JONY,Уйдешь,59,21,5,,,,,0,RU,0
60,down,LOBODA,Americano,56,2,15,,,,,0,RU,0
61,down,Джарахов & Markul,Я в моменте,54,1,29,,,,,0,RU,0
62,up,MACAN,Без названия,69,13,13,,,,,0,RU,0
63,down,Big Baby Tape & kizaru,Big Tymers,61,5,12,,,,,0,RU,0
64,down,Ежемесячные,Только по дури,58,58,4,,,,,0,RU,0
65,up,MUJEVA,Между нами ничего нет,66,63,3,,,,,0,RU,0
66,-,MACAN,20,-,22,1,,,,,0,RU,0
67,-,Miyagi & Andy Panda,Буревестник,-,2,1,,,,,0,RU,0
68,-,Miyagi,По уши я в тебя влюблён,-,59,23,,,,,0,RU,0
69,down,Max Korzh,Сожжены,40,14,4,,,,,0,RU,0
70,-,Emma Louise,Jungle,-,20,1,,,,,0,0,OTHER
71,up,The Weeknd,Blinding Lights,79,3,96,94,12/1/2019,1,3/1/2020,0,0,OTHER
72,up,Scriptonite,Цепи (feat. 104),98,41,45,,,,,0,RU,0
73,-,Скриптонит,Москва любит...,-,5,97,,,,,0,RU,0
74,-,Scriptonite,Танцуй сама,-,28,1,,,,,0,RU,0
75,-,Glass Animals,Heat Waves,-,61,1,75,2/28/2021,71,3/7/2021,0,0,OTHER
76,-,Scriptonite,Чистый (OST «Псих»),-,1,55,,,,,0,RU,0
77,down,Jah Khalib & Akha,Он и Она,57,11,5,,,,,0,RU,0
78,up,Султан Лагучев,Горький вкус,82,2,38,,,,,0,RU,0
79,down,Akmal',Вдоль дорог,68,17,7,,,,,0,RU,0
80,-,The Weeknd,Gasoline,-,76,1,,,,,0,0,OTHER
81,-,The Weeknd,Sacrifice,-,21,1,,,,,0,0,OTHER
82,-,The Weeknd,Dawn FM,-,82,1,,,,,0,0,OTHER
83,-,The Weeknd,Take My Breath,-,38,1,,,,,0,0,OTHER
84,-,The Weeknd,How Do I Make You Love Me?,-,79,1,,,,,0,0,OTHER
85,-,Miyagi & Andy Panda,Там ревели горы,-,12,69,,,,,0,RU,0
86,down,LOBODA,Всё пройдёт,62,62,3,,,,,0,RU,0
87,-,The Weeknd,"Here We Go… Again (feat. Tyler, The Creator)",-,80,1,,,,,0,0,OTHER
88,down,Mariah Carey,All I Want For Christmas Is You,19,15,14,79,11/17/2019,1,12/13/2020,0,0,OTHER
89,down,INSTASAMKA,LIPSI HA,80,1,18,,,,,0,RU,0
90,down,Григорий Лепс,Я тебе не верю (feat. Ирина Аллегрова),83,36,7,,,,,0,RU,0
91,down,Galibri & Mavik,Федерико Феллини,81,12,28,,,,,0,RU,0
92,-,Amaarae & Moliy,SAD GIRLZ LUV MONEY (feat. Kali Uchis) [Official Remix],-,14,9,,,,,0,0,OTHER
93,-,The Weeknd,Best Friends,-,93,1,,,,,0,0,OTHER
94,-,Markul,Rick James (feat. ANIKV),-,7,8,,,,,0,RU,0
95,-,FACE,Домино,-,22,1,,,,,0,RU,0
96,down,Wham!,Last Christmas (Single Version),26,12,12,70,12/1/2019,2,12/27/2020,0,0,OTHER
97,down,Verka Serduchka,New Year Song,52,52,4,,,,,UA,0,0
98,down,Diskoteka Avariya,Новогодняя,63,56,4,,,,,0,RU,0
99,-,Lolita & Costa Lacoste,По-другому,-,69,1,,,,,0,RU,0
100,-,Masked Wolf,Astronaut In The Ocean,-,3,41,60,2/7/2021,6,4/4/2021,0,0,OTHER
