Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
64,-,Vendetta,Лепит нас,-,38,1,,,,,UA,0,0
65,down,Boombox,Люди,58,27,15,,,,,UA,0,0
66,down,Okean Elzy,Місто весни (feat. Один в каное),61,29,19,,,,,UA,0,0
67,down,GUMA,Стеклянная,62,1,44,,,,,0,RU,0
68,down,Cypis,Putin,56,4,14,,,,,0,0,OTHER
69,down,BRANYA & MACAN,Пополам,63,1,51,,,,,0,RU,0
70,down,Khrystyna Soloviy,Тримай,60,21,15,,,,,UA,0,0
71,down,MORGENSHTERN,12,64,2,12,,,,,0,RU,0
72,down,Miyagi & Andy Panda,Патрон,68,1,62,,,,,0,RU,0
73,up,Scriptonite,Положение,74,17,132,,,,,0,RU,0
74,down,Один в каное,Човен,69,53,12,,,,,UA,0,0
75,up,Miyagi & Andy Panda,Minor,75,2,98,,,,,0,RU,0
76,up,KALUSH & alyona alyona,Гори (Gory),76,75,3,,,,,UA,0,0
77,up,Glass Animals,Heat Waves,79,61,22,75,2/28/2021,71,3/7/2021,0,0,OTHER
78,up,Ed Sheeran,Bad Habits,78,21,33,,,,,0,0,OTHER
79,down,Egor Kreed & MakSim,Отпускаю,66,1,17,,,,,0,RU,0
80,down,ANNA ASTI,Феникс,71,1,21,,,,,0,RU,0
81,down,Kolaba,Шо ви пацики на моциках,65,54,4,,,,,UA,0,0
82,down,Big Baby Tape & kizaru,Million,77,2,33,,,,,0,RU,0
83,down,Люся Чеботина,СОЛНЦЕ МОНАКО,81,3,31,,,,,0,RU,0
84,down,NK,Я - Україна,72,18,12,,,,,UA,0,0
85,down,Nurik Smit,Маяк,84,84,2,,,,,0,RU,0
86,-,Kate Bush,Running Up That Hill (A Deal With God),-,37,1,,,,,0,0,OTHER
87,-,ФОГЕЛЬ,НЕ ПЕРЕБИВАЙ,-,87,1,,,,,0,RU,0
88,-,Artem Pivovarov & DOROFEEVA,Думи,-,9,1,,,,,UA,0,0
89,down,TVORCHI,Боремося,86,86,2,,,,,UA,0,0
90,down,"Олександр Пономарьов, Mykhailo Khoma, Тарас Тополя, Євген Кошовий, Юрій Ткач & Петро Чорний",Україна переможе!,73,53,5,,,,,UA,0,0
91,-,LOBODA,Молитва,-,73,1,,,,,0,RU,0
92,down,Meri,Я з україни,87,51,14,,,,,UA,0,0
93,down,Vendetta,Лепит нас,31,26,4,,,,,UA,0,0
94,-,T-Fest,Solitude,-,94,1,,,,,UA,0,0
95,down,Big Baby Tape & kizaru,Bandana,82,2,32,,,,,0,RU,0
96,down,MORGENSHTERN,Селяви,70,3,9,,,,,0,RU,0
97,-,ANNA ASTI,По барам,-,14,1,,,,,0,RU,0
98,down,Khrystyna Soloviy,Українська лють (Bella Ciao Cover),80,36,11,,,,,UA,0,0
99,-,Кореш,глаза не врут,-,99,1,,,,,0,RU,0
100,-,Шайни,Yeyo!,-,65,4,,,,,0,RU,0
