Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
74,down,Dxrk ダーク,RAVE,57,16,14,,,,,0,0,OTHER
75,up,Miyagi & Andy Panda,Minor,82,2,103,,,,,0,RU,0
76,down,LAUD,2 дні,56,9,17,,,,,UA,0,0
77,down,Wellboy,Вишнi,71,25,11,,,,,UA,0,0
78,down,ANNA ASTI,Повело,50,50,3,,,,,0,RU,0
79,down,Gayle,abcdefu,62,9,33,,,,,0,0,OTHER
80,down,kizaru,Hella Faded,78,78,2,,,,,0,RU,0
81,down,Big Baby Tape & kizaru,99 Problems,61,1,38,,,,,0,RU,0
82,down,Ulukmanapo & Bakr,Расстояние,64,64,3,,,,,0,RU,0
83,up,HammAli & Navai,Птичка,91,1,60,,,,,0,RU,0
84,up,Scriptonite,Цепи (feat. 104),98,41,57,,,,,0,RU,0
85,up,Glass Animals,Heat Waves,90,61,27,75,2/28/2021,71,3/7/2021,0,0,OTHER
86,-,MONATIK,Пригорни,-,86,1,,,,,UA,0,0
87,-,O.G EzzY,Шёлковая простынь,-,11,1,,,,,0,RU,0
88,down,Epolets,Зраджуй,66,66,3,,,,,UA,0,0
89,up,Minelli,Rampampam,95,2,64,,,,,0,0,OTHER
90,-,PATSYKI Z FRANEKA,Vasya OMG,-,49,1,,,,,UA,0,0
91,-,MORGENSHTERN & Aarne,DALEKO,-,30,1,,,,,0,RU,0
92,-,MONATIK,ART Оборона,-,66,3,,,,,UA,0,0
93,down,"SAGE, elarm & Marbi",Київ то є Вдома,84,84,2,,,,,UA,0,0
94,down,ANNA ASTI,Затмила,68,68,3,,,,,0,RU,0
95,down,MAX BARSKIH,Don't Fuck With Ukraine,70,18,11,,,,,UA,0,0
96,-,KALUSH & alyona alyona,Гори (Gory),-,75,7,,,,,UA,0,0
97,down,Khrystyna Soloviy,Тримай,87,21,20,,,,,UA,0,0
98,down,The Kiffness,Oy U Luzi Chervona Kalyna (feat. Boombox) [Army Remix],80,7,17,,,,,UA,0,0
99,-,Artem Pivovarov,Ой на горі,-,31,1,,,,,UA,0,0
100,down,Argy,Tataki,99,31,15,,,,,0,0,OTHER
