Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
33,up,ANNA ASTI,По барам,97,14,2,,,,,0,RU,0
34,down,Jerry Heil,#ПОШТА,29,4,19,,,,,UA,0,0
35,down,jockii druce,Шо Ви Браття,26,6,14,,,,,UA,0,0
36,down,Elton John & Dua Lipa,Cold Heart (PNAU Remix),34,17,37,,,,,0,0,OTHER
37,down,The Kiffness,Oy U Luzi Chervona Kalyna (feat. Boombox) [Army Remix],28,7,13,,,,,UA,0,0
38,up,Kate Bush,Running Up That Hill (A Deal With God),86,37,2,,,,,0,0,OTHER
39,down,Антон Токарев,Седьмой лепесток,31,6,20,,,,,0,RU,0
40,down,Miyagi & Andy Panda,Marmalade (feat. Mav-d),33,1,30,,,,,0,RU,0
41,down,Scriptonite & Райда,Baby mama,38,1,57,,,,,0,RU,0
42,down,Tiësto & Ava Max,The Motto,40,35,18,,,,,0,0,OTHER
43,down,MAX BARSKIH,Don't Fuck With Ukraine,32,18,7,,,,,UA,0,0
44,down,MONATIK,"Старі фотографії (Із к/ф ""Я, ""Побєда"" і Берлін"")",35,15,14,,,,,UA,0,0
45,down,Xcho,Ты и Я,42,18,12,,,,,0,RU,0
46,down,BURLA,Руський корабль,37,10,10,,,,,UA,0,0
47,up,Vendetta,Лепит нас,64,38,2,,,,,UA,0,0
48,down,LAUD,2 дні,43,9,13,,,,,UA,0,0
49,down,Skofka,Не забудем і не пробачим,45,28,5,,,,,UA,0,0
50,down,Artik & Asti,Гармония,44,2,21,,,,,0,RU,0
51,down,Dxrk ダーク,RAVE,41,16,10,,,,,0,0,OTHER
52,down,Okean Elzy,Не твоя війна,46,2,16,,,,,UA,0,0
53,down,Acraze,Do It To It (feat. Cherish),50,14,27,,,,,0,0,OTHER
54,down,S10,De Diepte,25,17,4,,,,,0,0,OTHER
55,down,Big Baby Tape & kizaru,99 Problems,52,1,34,,,,,0,RU,0
56,down,alyona alyona,Рідні мої (feat. Jerry Heil),53,9,8,,,,,UA,0,0
57,up,Gayle,abcdefu,58,9,29,,,,,0,0,OTHER
58,down,Вася Демчук,Закривай очі,54,39,4,,,,,UA,0,0
59,down,Argy,Tataki,55,31,11,,,,,0,0,OTHER
60,down,Måneskin,SUPERMODEL,47,32,4,,,,,0,0,OTHER
61,down,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,57,2,24,,,,,0,RU,0
62,up,Minelli,Rampampam,62,2,60,,,,,0,0,OTHER
63,up,Boombox,Люди,65,27,16,,,,,UA,0,0
64,down,MAX BARSKIH,Чекай мене,51,51,2,,,,,UA,0,0
65,down,KALUSH,Таксі (feat. Христина Соловій),60,42,14,,,,,UA,0,0
66,down,HammAli & Navai,Птичка,63,1,56,,,,,0,RU,0
67,up,Khrystyna Soloviy,Тримай,70,21,16,,,,,UA,0,0
68,down,GUMA,Стеклянная,67,1,45,,,,,0,RU,0
69,up,BRANYA & MACAN,Пополам,69,1,52,,,,,0,RU,0
70,down,Okean Elzy,Місто весни (feat. Один в каное),66,29,20,,,,,UA,0,0
71,up,Glass Animals,Heat Waves,77,61,23,75,2/28/2021,71,3/7/2021,0,0,OTHER
72,down,JONY,Титры,61,8,8,,,,,0,RU,0
73,up,LOBODA,Молитва,91,73,2,,,,,0,RU,0
74,down,Bakr,Сирень,59,45,4,,,,,0,RU,0
75,down,Cypis,Putin,68,4,15,,,,,0,0,OTHER
76,down,Scriptonite,Положение,73,17,133,,,,,0,RU,0
77,down,Miyagi & Andy Panda,Minor,75,2,99,,,,,0,RU,0
78,down,Один в каное,Човен,74,53,13,,,,,UA,0,0
79,down,Miyagi & Andy Panda,Патрон,72,1,63,,,,,0,RU,0
80,up,Big Baby Tape & kizaru,Million,82,2,34,,,,,0,RU,0
81,down,Ed Sheeran,Bad Habits,78,21,34,,,,,0,0,OTHER
82,down,MORGENSHTERN,12,71,2,13,,,,,0,RU,0
83,up,Люся Чеботина,СОЛНЦЕ МОНАКО,83,3,32,,,,,0,RU,0
84,down,Kanye West & XXXTENTACION,True Love,49,49,3,,,,,0,0,OTHER
85,down,KALUSH & alyona alyona,Гори (Gory),76,75,4,,,,,UA,0,0
86,down,Egor Kreed & MakSim,Отпускаю,79,1,18,,,,,0,RU,0
87,up,Big Baby Tape & kizaru,Bandana,95,2,33,,,,,0,RU,0
88,down,NK,Я - Україна,84,18,13,,,,,UA,0,0
89,down,ANNA ASTI,Феникс,80,1,22,,,,,0,RU,0
90,up,Meri,Я з україни,92,51,15,,,,,UA,0,0
91,-,Post Malone,I Like You (A Happier Song) [feat. Doja Cat],-,91,1,,,,,0,0,OTHER
92,down,ФОГЕЛЬ,НЕ ПЕРЕБИВАЙ,87,87,2,,,,,0,RU,0
93,down,Kolaba,Шо ви пацики на моциках,81,54,5,,,,,UA,0,0
94,-,Ed Sheeran,Shivers,-,90,6,,,,,0,0,OTHER
95,down,"Олександр Пономарьов, Mykhailo Khoma, Тарас Тополя, Євген Кошовий, Юрій Ткач & Петро Чорний",Україна переможе!,90,53,6,,,,,UA,0,0
96,up,Khrystyna Soloviy,Українська лють (Bella Ciao Cover),98,36,12,,,,,UA,0,0
97,-,Андрій Хливнюк & Kiyany,Ой у лузі,-,80,1,,,,,UA,0,0
98,-,10AGE,Паровозик,-,69,1,,,,,0,RU,0
99,-,Okean Elzy,Обійми,-,3,14,,,,,UA,0,0
100,-,Arhangel,Оригами (feat. Белла),-,58,1,,,,,0,RU,0
