Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
57,-,Анна Тринчер,Не залишай,-,29,1,,,,,UA,0,0
58,down,AnnenMayKantereit & Giant Rooks,Tom's Diner,50,35,5,,,,,0,0,OTHER
59,up,GUMA,Стеклянная,61,1,38,,,,,0,RU,0
60,down,Jakomo & A.V.G,Платина,52,16,8,,,,,0,RU,0
61,down,Minelli,Rampampam,60,2,53,,,,,0,0,OTHER
62,up,Meri,Я з україни,68,51,8,,,,,UA,0,0
63,down,Miyagi & Andy Panda,Патрон,57,1,56,,,,,0,RU,0
64,down,Big Baby Tape & kizaru,Million,59,2,27,,,,,0,RU,0
65,down,YARMAK,22 (feat. Tof),47,4,9,,,,,UA,0,0
66,-,MONATIK,ART Оборона,-,66,1,,,,,UA,0,0
67,down,Люся Чеботина,СОЛНЦЕ МОНАКО,58,3,25,,,,,0,RU,0
68,down,FACE,Домино,42,22,13,,,,,0,RU,0
69,down,Glass Animals,Heat Waves,63,61,16,75,2/28/2021,71,3/7/2021,0,0,OTHER
70,down,BRANYA & MACAN,Пополам,67,1,45,,,,,0,RU,0
71,down,Kambulat,Выпей меня,55,3,12,,,,,0,RU,0
72,down,Big Baby Tape & kizaru,Bandana,65,2,27,,,,,0,RU,0
73,up,KALUSH,Давай начистоту (feat. Skofka),73,20,10,,,,,UA,0,0
74,down,Xcho,Эскизы,64,7,20,,,,,0,RU,0
75,down,Miyagi & Andy Panda,Minor,70,2,93,,,,,0,RU,0
76,down,Okean Elzy,Без бою,72,6,9,,,,,UA,0,0
77,down,MamaRika,Prolisky,71,57,5,,,,,UA,0,0
78,down,KALUSH,Таксі (feat. Христина Соловій),69,42,8,,,,,UA,0,0
79,down,Scriptonite,Положение,77,17,127,,,,,0,RU,0
80,down,INSTASAMKA,SHAKE,66,63,5,,,,,0,RU,0
81,down,Go_A,Жальменiна,74,52,5,,,,,UA,0,0
82,up,Miyagi & Эндшпиль,I Got Love (feat. Рем Дигга),84,49,86,,,,,0,RU,0
83,down,Andro,Как не любить,75,22,8,,,,,0,RU,0
84,-,Ed Sheeran,Bad Habits,-,21,28,,,,,0,0,OTHER
85,down,Big Baby Tape & Молодой Платон,ВЛЮБИЛАСЬ,78,10,19,,,,,0,RU,0
86,up,MAYOT,Прощай,93,86,2,,,,,0,RU,0
87,-,Jack Harlow,First Class,-,87,1,,,,,0,0,OTHER
88,-,JONY,Титры,-,8,1,,,,,0,RU,0
89,up,Один в каное,Пообіцяй мені,89,79,4,,,,,UA,0,0
90,up,Luckie Joe,Ой у лузі червона калина,94,89,3,,,,,UA,0,0
91,-,OG BUDA,Грязный (feat. Scally Milano & 163ONMYNECK),-,36,1,,,,,0,RU,0
92,down,Scally Milano & OG Buda,Большие Бабки,90,90,2,,,,,0,RU,0
93,-,KALUSH,Тiпок (Tipok),-,21,1,,,,,UA,0,0
94,-,10AGE & Ramil',Ау,-,62,1,,,,,0,RU,0
95,down,SHAMI,Карабах,83,65,7,,,,,0,RU,0
96,-,Один в каное,Будь мені кимось,-,82,2,,,,,UA,0,0
97,up,10AGE,Пушка,98,3,45,,,,,0,RU,0
98,-,alyona alyona,Рідні мої (feat. Jerry Heil),-,9,1,,,,,UA,0,0
99,-,INSTASAMKA,СНОВА?,-,64,1,,,,,0,RU,0
100,down,shadowraze,Showdown,97,25,8,,,,,0,RU,0
