Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,1,Ластівки,Qatoshi & Chico,6,1622764,-3.70%,https://www.youtube.com/watch?v=vCNmvFIFQ-I,UA,0,0
2,4,Вечорниці (Добрий день Everybody),100лиця & SKYLERR,2,1498999,41.40%,https://www.youtube.com/watch?v=qqrLTNqAfWs,UA,0,0
3,12,Ванька-Встанька,Маша Краш,2,1298989,105.10%,https://www.youtube.com/watch?v=lV9q901vS6o,UA,0,0
4,2,Stefania,KALUSH & Kalush Orchestra,25,1221344,-10.80%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
5,3,думи,Артем Пивоваров & Дорофеєва Надія,8,1221293,-8.60%,https://www.youtube.com/watch?v=dZzfjLPC-Rk,UA,0,0
6,7,ДИКЕ ПОЛЕ (feat. Алиса),YARMAK,12,789136,0.40%,https://www.youtube.com/watch?v=mOOClonYKmc,UA,0,0
7,5,KUPALA,"alyona alyona, Jerry Heil & ela.",4,725658,-23.10%,https://www.youtube.com/watch?v=CU-1ugD-ceg,UA,0,0
8,8,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",15,718080,-5.50%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
9,6,Гарно так,Cheev,5,696118,-12.20%,https://www.youtube.com/watch?v=1gxLVS3erwM,UA,0,0
10,24,Враже,ANGY KREYDA,5,666551,50.40%,https://www.youtube.com/watch?v=cdEEffF7_rU,UA,0,0
11,9,По барам,ANNA ASTI,7,657820,-5.70%,https://www.youtube.com/watch?v=Cf2ASJCa_Iw,0,RU,0
12,23,інша любов,ENLEO,2,643187,39.20%,https://www.youtube.com/watch?v=0o0iK-ufovM,UA,0,0
13,13,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,3,624562,3.90%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
14,10,Марiчка,PATSYKI Z FRANEKA,19,585030,-9.60%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
15,19,Чи разом?,KOLA,8,561059,7.90%,https://www.youtube.com/watch?v=lP6zTfUn3nc,UA,0,0
16,11,Не забудем і не пробачим,Skofka,12,553713,-12.90%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
17,14,Файна (feat. Skofka),KALUSH,40,539479,-6%,https://www.youtube.com/watch?v=CdYDZnWTHHM,UA,0,0
18,16,Цей сон (Live),Степан Гіга,8,506059,-6.80%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
19,22,Біля тополі,SHUMEI,16,505760,6.10%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
20,17,Welcome to Ukraine,JKLN,5,490936,-8.90%,https://www.youtube.com/watch?v=ujdTL9eIgPk,UA,0,0
21,25,Калуські вечорниці (feat. Tember Blanche),KALUSH,32,465211,5.70%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
22,21,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,24,464127,-4.20%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
23,20,У мене немає дому,Один в каное,21,459690,-10.30%,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
24,15,Ой на горі,Артем Пивоваров,3,435870,-22.60%,https://www.youtube.com/watch?v=vRQUhObXDGU,UA,0,0
25,39,MONEYKEN LOVE,Instasamka,2,404753,20.80%,https://www.youtube.com/watch?v=VrbVxtx7TFc,0,RU,0
26,26,Чорне і біле,ZOZULYA,16,396870,-3%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
27,34,Ай-яй-яй (Дикая),Іслам Ітляшев,8,385146,2.20%,https://www.youtube.com/watch?v=bkVc4GDpWK8,0,RU,0
28,29,Шёлковая простынь,O.G EzzY,3,381080,-2.50%,https://www.youtube.com/watch?v=bVHhx7Y5EUQ,0,RU,0
29,43,Незламна,ЛЮСЯ КАВА,6,378790,24.50%,https://www.youtube.com/watch?v=-ZuCAA_93wc,UA,0,0
