Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,1,Малиновая лада,GAYAZOV$ BROTHER$,16,1589476,-7.60%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
2,3,СОЛНЦЕ МОНАКО,Люся Чеботіна,17,1139441,-7.80%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
3,7,Феникс,ANNA ASTI,6,856167,-7.20%,https://www.youtube.com/watch?v=Expq6fmXLUM,0,RU,0
4,6,Stefania,KALUSH & Kalush Orchestra,3,826962,-10.40%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
5,5,Гармония,Artik & Asti,5,777183,-16%,https://www.youtube.com/watch?v=I7-Djz-CBOY,0,RU,0
6,2,Nozzy Bossy,Wellboy,2,732833,-52.90%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
7,9,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,20,700050,-1%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
8,11,Додому (feat. Skofka),KALUSH,40,648348,3.70%,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
9,95,різнокольорова,Дорофеєва Надія,2,601659,274.40%,https://www.youtube.com/watch?v=psRnQs7wpms,UA,0,0
10,10,Федерико Феллини,Galibri & Mavik,40,585868,-12%,https://www.youtube.com/watch?v=3-STCxyZhGE,0,RU,0
11,8,Зараза (Live),Григорій Лепс,18,580992,-18.10%,https://www.youtube.com/watch?v=n1Rfi8BzNOY,0,RU,0
12,4,Отпускаю,Егор Крид & МакSим,2,561600,-43%,https://www.youtube.com/watch?v=EYVX6VVB_Vc,0,RU,0
13,12,My ADIDAS,Minelli,44,489935,-12.50%,https://www.youtube.com/watch?v=XqgYj8atJqo,0,0,OTHER
14,,Девочка бандитка,ALEKS ATAMAN & FINIK,1,468734,,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
15,15,Материк,Артем Качер & Ані Лорак,4,455944,-7.80%,https://www.youtube.com/watch?v=OB-WR2MyKmw,0,RU,0
16,13,Никто,NЮ,16,436452,-14.70%,https://www.youtube.com/watch?v=MLzKepDXBc0,0,RU,0
17,35,LIPSI HA,Instasamka,22,432264,35.50%,https://www.youtube.com/watch?v=BMdcG7m0gCo,0,RU,0
18,14,Птичка (Ptichka),HammAli & Navai,41,432129,-13.80%,https://www.youtube.com/watch?v=7T82Z7BwYfM,0,RU,0
19,17,Baby mama,Скриптоніт & Райда,36,427997,-10.70%,https://www.youtube.com/watch?v=eXLSBdxm_cs,0,RU,0
20,18,Родной,LOBODA,51,395578,-14.70%,https://www.youtube.com/watch?v=EYtDfwfpr74,0,RU,0
21,16,ЗанесLo,LOBODA,11,385703,-21%,https://www.youtube.com/watch?v=q8ZJ-mprbnA,0,RU,0
22,25,Хочешь,Ревва Олександр Володимирович & Клава Кока,9,377942,-5%,https://www.youtube.com/watch?v=MNbM4tA_MmU,0,RU,0
23,19,Головы на завтрак,Компот,6,374599,-16%,https://www.youtube.com/watch?v=ymQE6qvJC_c,0,RU,0
24,20,Міраж,Артем Пивоваров,15,372773,-16%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
25,22,Снежинки,ALEKS ATAMAN & FINIK,11,372079,-11.60%,https://www.youtube.com/watch?v=YDWy-MumsA0,0,RU,0
26,23,Стоп музыка,Ислам Мальсуйгенов & Зульфия Чотчаева,39,367127,-9.30%,https://www.youtube.com/watch?v=dBAv8n-Nnyg,0,RU,0
27,24,Патрон,Miyagi & Andy Panda,47,361651,-9.20%,https://www.youtube.com/watch?v=E18h8GB98Is,0,RU,0
28,26,Потеряли пацана,Tanir,17,345455,-10%,https://www.youtube.com/watch?v=XyTxj7DFy_0,0,RU,0
29,21,Вишнi,Wellboy,18,341413,-19.30%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
30,28,Как ты там,Kamazz,3,332334,-10.40%,https://www.youtube.com/watch?v=9pDrV_OnMsA,0,RU,0
31,27,Красное Вино,NK,40,328159,-13%,https://www.youtube.com/watch?v=cxx7hrnKxqg,UA,0,0
32,88,Бывшие,Ольга Серябкіна,2,321202,84.10%,https://www.youtube.com/watch?v=iamhDJS1zAw,0,RU,0
33,31,99 Problems,Єгор Ракітін & KIZARU,18,298651,-12.70%,https://www.youtube.com/watch?v=LbmGZWQG6eM,0,RU,0
34,30,Marmalade (feat. Mav D),Miyagi & Andy Panda,14,297121,-14.60%,https://www.youtube.com/watch?v=ygWr2Vu28Nw,0,RU,0
35,36,Дискотанцы,Хабиб & Galibri & Mavik,14,288595,-9.50%,https://www.youtube.com/watch?v=9tdpHG3M3II,0,RU,0
36,32,Americano,LOBODA,21,285251,-15.90%,https://www.youtube.com/watch?v=SqAxWiqBB2g,0,RU,0
37,65,Є пропозиція,Андрій Михайлович Данилко,2,284509,34.80%,https://www.youtube.com/watch?v=YvCt5d1kWNM,UA,0,0
38,37,На часах ноль-ноль,Dabro,40,283152,-10.40%,https://www.youtube.com/watch?v=RK4_D2D2KZs,0,RU,0
39,38,По-другому,Лолита & Коста Лакоста,14,282311,-10.60%,https://www.youtube.com/watch?v=VOLqsrDGRcM,0,RU,0
40,45,astral step,Shadowraze,6,282136,-3.50%,https://www.youtube.com/watch?v=89yDiQ8WkNg,0,RU,0
41,33,Любовь после тебя,Artik & Asti,31,280910,-15.70%,https://www.youtube.com/watch?v=wNeCPHA8WLI,0,RU,0
42,42,ПОШЛА ЖАРА,GAYAZOV$ BROTHER$ & Filatov & Karas,33,280662,-6.40%,https://www.youtube.com/watch?v=TBRIZRD2bYE,0,RU,0
43,43,Рандеву,Артем Пивоваров,45,277751,-7%,https://www.youtube.com/watch?v=doM429wT_dM,UA,0,0
44,34,Эскизы,Xcho,11,265963,-20%,https://www.youtube.com/watch?v=9E5YJkP8x0w,0,RU,0
45,49,Седьмой лепесток,Антон Токарев,4,264211,-4.30%,https://www.youtube.com/watch?v=xiyrXO2j08E,0,RU,0
46,54,Калуські вечорниці (feat. Tember Blanche),KALUSH,10,263802,0.10%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
47,85,Кобра,Іслам Ітляшев,13,261489,45.80%,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
48,56,Давай начистоту (feat. Skofka),KALUSH,23,257995,2.90%,https://www.youtube.com/watch?v=sr-GqKwhihE,UA,0,0
49,41,Наверно ты меня не помнишь,JONY & HammAli,17,254687,-15.40%,https://www.youtube.com/watch?v=Xl08OlVMpI0,0,RU,0
50,47,ЛА ЛА ЛА,Клава Кока,18,254061,-10.90%,https://www.youtube.com/watch?v=X4j8xUiOOwM,0,RU,0
51,51,"Боже, как завидую","HammAli, Navai & Jah Khalib",15,252528,-7.10%,https://www.youtube.com/watch?v=Dxc5BVV7kzs,0,RU,0
52,62,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,2,248395,10.20%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
53,,ТЫ НЕ КОРОЛЕВА (Swerodo Remix),Остап Парфёнов & Nvkrn134,1,239857,,https://www.youtube.com/watch?v=wVwFAZ1YgN4,0,RU,0
54,44,Холодно,Chris Yank,9,239753,-18.90%,https://www.youtube.com/watch?v=vYnisdEaPYU,0,RU,0
55,39,Буревестник,Miyagi & Andy Panda,7,239500,-22.70%,https://www.youtube.com/watch?v=cmlZhoiJljM,0,RU,0
56,52,Вот такой пацан,TalanT,6,236161,-11.50%,https://www.youtube.com/watch?v=JUjIxGqiP5o,0,RU,0
57,71,Между нами ничего нет,Mujeva,10,227466,14%,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
58,29,В дорогу,Skofka,2,213917,-39.50%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
59,48,ПОЧЕМУ?,MORGENSHTERN,6,212993,-23.10%,https://www.youtube.com/watch?v=2IGwkJDcIk8,0,RU,0
60,67,первое свидание,Альона Швець,2,211726,0.90%,https://www.youtube.com/watch?v=zkyop2jy8ak,0,RU,0
61,,Im Erazanq,Jora Shahinyan,1,211440,,https://www.youtube.com/watch?v=On79a-ijaTw,0,RU,0
62,50,Барбисайз,дора & МЭЙБИ БЭЙБИ,9,206090,-24.90%,https://www.youtube.com/watch?v=UBsVaSjgTIs,0,RU,0
63,75,Фотографирую закат,fem.love,5,199878,2.50%,https://www.youtube.com/watch?v=Yc_BHq-bzak,0,RU,0
64,40,Я никому не верю,БИ-2,3,199279,-34.10%,https://www.youtube.com/watch?v=tsbg0eiKU1I,0,RU,0
65,57,Три Дня Любви,ZIVERT,8,190864,-22.60%,https://www.youtube.com/watch?v=Fag3P9D1IPM,0,RU,0
66,76,I'm Alone,Melisa & Tommo,8,190263,0.10%,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
67,69,Bandana,Єгор Ракітін & KIZARU,18,188788,-7.20%,https://www.youtube.com/watch?v=0j6ABOp_6nc,0,RU,0
68,63,Летит патруль,RAIKAHO,2,188564,-14.10%,https://www.youtube.com/watch?v=emGsOlB7NY8,0,RU,0
69,53,Выпей меня,Kambulat,3,186862,-29.50%,https://www.youtube.com/watch?v=eZK5Lsoawck,0,RU,0
70,59,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,4,184929,-20.50%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
71,73,#тамада (Сингл),Ендшпіль & MiyaGi & Endshpil,19,183953,-6.70%,https://www.youtube.com/watch?v=nAPPw08bZhs,0,RU,0
72,72,Enemy (feat. JID),Imagine Dragons,15,178790,-9.70%,https://www.youtube.com/watch?v=D9G1VOjN_84,0,0,OTHER
73,70,UP,INNA,10,177621,-11.90%,https://www.youtube.com/watch?v=8Fl6d_fSRNs,0,0,OTHER
74,66,Я твоя не первая,Дорофеєва Надія,13,174576,-17%,https://www.youtube.com/watch?v=EIzNGs_djv0,UA,0,0
75,86,Королева,Рейсан Магомедкеримов & Михаил Черняев,7,173703,-0.80%,https://www.youtube.com/watch?v=FeRHKtaUEwo,0,RU,0
76,55,За всех,MACAN,3,170392,-35%,https://www.youtube.com/watch?v=q2s2KyqwoHs,0,RU,0
77,74,Ты не моя пара,Білан Дмитро & Мари Краймбрери,12,170005,-13.40%,https://www.youtube.com/watch?v=epTLV0At66o,0,RU,0
78,79,Дом,Артем Пивоваров,10,167236,-10.20%,https://www.youtube.com/watch?v=dvdvdk45p3Q,UA,0,0
79,83,Гори (feat. alyona alyona),KALUSH,10,163656,-9.80%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
80,84,Руки-бёдра,Глюк'OZA,8,158749,-12.30%,https://www.youtube.com/watch?v=Ov3IFFbgzp4,0,RU,0
81,68,Плакала,Льоша Свік,7,156561,-23.80%,https://www.youtube.com/watch?v=avgGSm1ofAw,0,RU,0
82,81,Танцуй сама,Скриптоніт,8,155979,-15.40%,https://www.youtube.com/watch?v=kBPu7Elrq1U,0,RU,0
83,58,#ПОШТА,Jerry Heil,3,152764,-34.50%,https://www.youtube.com/watch?v=-tQueWDJTvk,UA,0,0
84,93,Небо,Ислам Мальсуйгенов & Зульфия Чотчаева,12,151350,-7.70%,https://www.youtube.com/watch?v=symAfYX5QM8,0,RU,0
85,,Таксі (feat. Христина Соловій),KALUSH,12,149922,,https://www.youtube.com/watch?v=7AOgEee_pPM,UA,0,0
86,89,Кайфую без тебя,Batrai,12,149805,-12.90%,https://www.youtube.com/watch?v=G1asv_H-_uY,0,RU,0
87,,Infinity,Jaymes Young,8,149797,,https://www.youtube.com/watch?v=PWqEPKduGm8,0,0,OTHER
88,77,Отель (Live),Ненсі & Ненсі Аджрам,10,149473,-20.10%,https://www.youtube.com/watch?v=zXp9FHfPq9M,0,0,OTHER
89,,Sahara,Hensonn,1,142465,,https://www.youtube.com/watch?v=pIZ0QRWK0zg,UA,0,0
90,91,Как на войне,Агата Крісті,12,141591,-15.60%,https://www.youtube.com/watch?v=W-YSYFkRNvg,0,RU,0
91,,ТЫ НЕ КОРОЛЕВА,Остап Парфёнов,1,138830,,https://www.youtube.com/watch?v=4D54V133fG8,0,RU,0
92,98,Million,Єгор Ракітін & KIZARU,18,137319,-13.40%,https://www.youtube.com/watch?v=YdN6NjxRHwk,0,RU,0
93,87,Я всё решу (Intro),remember.,5,135006,-22.90%,https://www.youtube.com/watch?v=-QMBTGZAMvU,0,RU,0
94,,Close Eyes,DVRST,18,134860,,https://www.youtube.com/watch?v=ao4RCon11eY,0,RU,0
95,97,Длинноногое счастье (Live),Оля Полякова & Олег Винник,7,133169,-16.20%,https://www.youtube.com/watch?v=RFivRDMWTW4,UA,0,0
96,,ветер Надежды (Live),Володимир Дантес,1,133067,,https://www.youtube.com/watch?v=oUBh-sH1B7A,UA,0,0
97,,Падший ангел,Kamazz,1,132629,,https://www.youtube.com/watch?v=oxaBlsipgpI,0,RU,0
98,,Услышит весь район,Dabro,15,129429,,https://www.youtube.com/watch?v=VWD40cBmEME,0,RU,0
99,,Sweater Weather,The Neighbourhood,5,129281,,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
100,,Another Love,Том Оделл,6,127873,,https://www.youtube.com/watch?v=MwpMEbgC7DA,0,0,OTHER
,,,,,,,,,,
,,,,,,,,,,
