Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,3,Ванька-Встанька,Маша Краш,3,1612773,24.20%,https://www.youtube.com/watch?v=lV9q901vS6o,UA,0,0
2,1,Ластівки,Qatoshi & Chico,7,1505960,-7.20%,https://www.youtube.com/watch?v=vCNmvFIFQ-I,UA,0,0
3,,Чути гімн,Skofka,1,1445428,,https://www.youtube.com/watch?v=ia50r3fa67s,UA,0,0
4,2,Вечорниці (Добрий день Everybody),100лиця & SKYLERR,3,1368862,-8.70%,https://www.youtube.com/watch?v=qqrLTNqAfWs,UA,0,0
5,5,думи,Артем Пивоваров & Дорофеєва Надія,9,1240622,1.60%,https://www.youtube.com/watch?v=dZzfjLPC-Rk,UA,0,0
6,4,Stefania,KALUSH & Kalush Orchestra,26,1103924,-9.60%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
7,10,Враже,ANGY KREYDA,6,820794,23.10%,https://www.youtube.com/watch?v=cdEEffF7_rU,UA,0,0
8,6,ДИКЕ ПОЛЕ (feat. Алиса),YARMAK,13,744161,-5.70%,https://www.youtube.com/watch?v=mOOClonYKmc,UA,0,0
9,8,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",16,705734,-1.70%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
10,9,Гарно так,Cheev,6,669990,-3.80%,https://www.youtube.com/watch?v=1gxLVS3erwM,UA,0,0
11,13,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,4,654102,4.70%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
12,11,По барам,ANNA ASTI,8,652251,-0.80%,https://www.youtube.com/watch?v=Cf2ASJCa_Iw,0,RU,0
13,16,Не забудем і не пробачим,Skofka,13,635102,14.70%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
14,7,KUPALA,"alyona alyona, Jerry Heil & ela.",5,594367,-18.10%,https://www.youtube.com/watch?v=CU-1ugD-ceg,UA,0,0
15,31,Квіти мінних зон,Океан Ельзи,2,592478,63.50%,https://www.youtube.com/watch?v=jMiovGnZMDk,UA,0,0
