Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,1,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",2,1999189,-13.50%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
2,3,Додому (feat. Skofka),KALUSH,49,1669089,13.90%,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
3,2,#МОСКАЛЬ_НЕКРАСІВИЙ (ГЕТЬ З УКРАЇНИ) (feat. Андрій Михайлович Данилко),Jerry Heil,3,1621874,-0.20%,https://www.youtube.com/watch?v=s8-h21rk0Co,UA,0,0
4,4,Ой у лузі червона калина (Live),Наталія Могилевська,4,1279931,-3.30%,https://www.youtube.com/watch?v=EV_vT0Vud5Q,UA,0,0
5,5,Stefania,KALUSH & Kalush Orchestra,12,1070860,2.40%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
6,6,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,11,1065876,3.80%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
7,,Місто Марії,Океан Ельзи,1,823628,,https://www.youtube.com/watch?v=_XgWdxyBmB4,UA,0,0
8,,Рідні мої,alyona alyona & Jerry Heil,1,787183,,https://www.youtube.com/watch?v=eZslMJsyKdw,UA,0,0
9,9,"Вова, їбаш їх блять",Мюслі UA,4,683276,10.30%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
10,28,Поколение z,Ногу звело!,2,662185,99.10%,https://www.youtube.com/watch?v=_HNyl-Thqik,0,RU,0
11,21,Oy U Luzi Chervona Kalyna (Remix) (feat. Бумбокс),The Kiffness,8,636686,68.40%,https://www.youtube.com/watch?v=lu8m5FA2nL8,UA,0,0
12,8,У мене немає дому,Один в каное,8,609451,-4.40%,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
13,11,Браття українці,Шабля,9,595048,5.40%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
14,10,Малиновая лада,GAYAZOV$ BROTHER$,25,580032,2%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
15,7,Розстріляна весна (БУЧА),Ірина Федишин,3,549081,-24.30%,https://www.youtube.com/watch?v=42m6YNW5XAQ,UA,0,0
16,12,Козаки йдуть,PROBASS ∆ HARDI,6,518334,4.60%,https://www.youtube.com/watch?v=ooJsW-RnSl8,UA,0,0
17,30,Чорнобаївка,Діти Фрістайла,2,494988,52.50%,https://www.youtube.com/watch?v=qpL8kmigodA,UA,0,0
18,13,Буде весна,Макс Барських,7,449517,-8.80%,https://www.youtube.com/watch?v=6CrwyBT7MiU,UA,0,0
