Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,,Феникс,ANNA ASTI,1,1404031,,https://www.youtube.com/watch?v=Expq6fmXLUM,0,RU,0
2,1,СОЛНЦЕ МОНАКО,Люся Чеботіна,12,1373711,-0.20%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
3,,ПОЧЕМУ?,MORGENSHTERN,1,1312955,,https://www.youtube.com/watch?v=2IGwkJDcIk8,0,RU,0
4,2,Кобра,Іслам Ітляшев,8,952543,-2.50%,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
5,,Головы на завтрак,Компот,1,936268,,https://www.youtube.com/watch?v=ymQE6qvJC_c,0,RU,0
6,3,Федерико Феллини,Galibri & Mavik,35,765967,-13.60%,https://www.youtube.com/watch?v=3-STCxyZhGE,0,RU,0
7,6,Зараза (Live),Григорій Лепс,13,731291,-2%,https://www.youtube.com/watch?v=n1Rfi8BzNOY,0,RU,0
8,10,Малиновая лада,GAYAZOV$ BROTHER$,11,729854,11.40%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
9,9,Никто,NЮ,11,673261,2%,https://www.youtube.com/watch?v=MLzKepDXBc0,0,RU,0
10,8,My ADIDAS,Minelli,39,622755,-7.30%,https://www.youtube.com/watch?v=XqgYj8atJqo,0,0,OTHER
11,7,ЗанесLo,LOBODA,6,617920,-8.80%,https://www.youtube.com/watch?v=q8ZJ-mprbnA,0,RU,0
12,13,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,15,612415,2.70%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
13,11,Гуси,Wellboy,30,586346,-5.30%,https://www.youtube.com/watch?v=7-5v5ltkWU4,UA,0,0
14,5,Буревестник,Miyagi & Andy Panda,2,559741,-27%,https://www.youtube.com/watch?v=cmlZhoiJljM,0,RU,0
15,14,Снежинки,ALEKS ATAMAN & FINIK,6,544912,-3%,https://www.youtube.com/watch?v=YDWy-MumsA0,0,RU,0
16,15,Птичка (Ptichka),HammAli & Navai,36,536769,-2%,https://www.youtube.com/watch?v=7T82Z7BwYfM,0,RU,0
