Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
41,36,Снежинки,ALEKS ATAMAN & FINIK,13,152788,22.40%,https://www.youtube.com/watch?v=YDWy-MumsA0,0,RU,0
42,91,Я з україни,МЕРІ,2,152624,124.50%,https://www.youtube.com/watch?v=IcnxI5o9Qrs,UA,0,0
43,,Місто весни,Океан Ельзи & Один в каное,22,149362,,https://www.youtube.com/watch?v=pmoYP_QvGsM,UA,0,0
44,29,Потеряли пацана,Tanir,19,148451,11%,https://www.youtube.com/watch?v=XyTxj7DFy_0,0,RU,0
45,23,Хочешь,Ревва Олександр Володимирович & Клава Кока,11,144023,-1%,https://www.youtube.com/watch?v=MNbM4tA_MmU,0,RU,0
46,48,Никто,NЮ,18,143707,39.70%,https://www.youtube.com/watch?v=MLzKepDXBc0,0,RU,0
47,16,Nozzy Bossy,Wellboy,4,143680,-11.70%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
48,52,ТЫ НЕ КОРОЛЕВА (Swerodo Remix),Остап Парфёнов & Nvkrn134,3,143428,46.20%,https://www.youtube.com/watch?v=wVwFAZ1YgN4,0,RU,0
49,59,Човен,Один в каное,7,143410,57.90%,https://www.youtube.com/watch?v=lUdbxJXBuig,UA,0,0
50,57,#ПОШТА,Jerry Heil,5,143227,54.50%,https://www.youtube.com/watch?v=-tQueWDJTvk,UA,0,0
51,43,Міраж,Артем Пивоваров,17,136132,23.70%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
52,,SHUM (Live),Go_A,22,135289,,https://www.youtube.com/watch?v=lqvzDkgok_g,UA,0,0
53,41,Отпускаю,Егор Крид & МакSим,4,132909,17.20%,https://www.youtube.com/watch?v=EYVX6VVB_Vc,0,RU,0
54,51,Как ты там,Kamazz,5,132799,32.60%,https://www.youtube.com/watch?v=9pDrV_OnMsA,0,RU,0
55,58,Marmalade (feat. Mav D),Miyagi & Andy Panda,16,132467,45.30%,https://www.youtube.com/watch?v=ygWr2Vu28Nw,0,RU,0
56,,Рандеву,Артем Пивоваров,46,131042,,https://www.youtube.com/watch?v=doM429wT_dM,UA,0,0
57,35,Арта,Пирятин,2,127666,1.40%,https://www.youtube.com/watch?v=0YCmjyRtNEc,UA,0,0
58,45,На небі,Океан Ельзи,2,126981,16%,https://www.youtube.com/watch?v=ruBsGe2HLmQ,UA,0,0
59,63,Калуські вечорниці (feat. Tember Blanche),KALUSH,12,126895,46.20%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
60,87,Another Love,Том Оделл,8,125415,80.40%,https://www.youtube.com/watch?v=MwpMEbgC7DA,0,0,OTHER
61,42,Sahara,Hensonn,3,124122,11.20%,https://www.youtube.com/watch?v=pIZ0QRWK0zg,UA,0,0
62,53,Марш Нової Армії,Воплі Відоплясова,2,123347,27.40%,https://www.youtube.com/watch?v=RgdANpB9PnY,UA,0,0
63,68,Вставай,YARMAK,2,122789,47.10%,https://www.youtube.com/watch?v=gO8U8UXVlA4,UA,0,0
64,,Давай начистоту (feat. Skofka),KALUSH,24,119943,,https://www.youtube.com/watch?v=sr-GqKwhihE,UA,0,0
65,49,Дорогу молодым,Goro,34,119705,16.80%,https://www.youtube.com/watch?v=WOFZ2p8jejQ,0,RU,0
66,62,Эскизы,Xcho,13,119158,35.40%,https://www.youtube.com/watch?v=9E5YJkP8x0w,0,RU,0
67,25,22 (feat. TOF),YARMAK,2,118624,-17.40%,https://www.youtube.com/watch?v=8SqTaE4-5a4,UA,0,0
68,,Выхода нет!,Ленінград,1,118266,,https://www.youtube.com/watch?v=FeIjDxbAZeM,0,RU,0
69,,Наодинці,Бумбокс,1,116495,,https://www.youtube.com/watch?v=3hwj3L2hajI,UA,0,0
70,,Люди як кораблі,Кузьма Скрябин,14,115344,,https://www.youtube.com/watch?v=FWH7lRJ6mPw,UA,0,0
71,,У мене немає дому,Один в каное,1,114732,,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
72,56,Enemy (feat. JID),Imagine Dragons,17,114716,21.60%,https://www.youtube.com/watch?v=D9G1VOjN_84,0,0,OTHER
73,,ПОШЛА ЖАРА,GAYAZOV$ BROTHER$ & Filatov & Karas,34,113395,,https://www.youtube.com/watch?v=TBRIZRD2bYE,0,RU,0
74,89,Гори (feat. alyona alyona),KALUSH,12,113331,63.80%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
75,47,Фотографирую закат,fem.love,7,111994,8.30%,https://www.youtube.com/watch?v=Yc_BHq-bzak,0,RU,0
76,40,ПОЧЕМУ?,MORGENSHTERN,8,111893,-2.50%,https://www.youtube.com/watch?v=2IGwkJDcIk8,0,RU,0
77,,Файна (feat. Skofka),KALUSH,22,111100,,https://www.youtube.com/watch?v=CdYDZnWTHHM,UA,0,0
78,44,Вишнi,Wellboy,20,109128,-0.70%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
79,77,Буревестник,Miyagi & Andy Panda,9,108665,38.90%,https://www.youtube.com/watch?v=cmlZhoiJljM,0,RU,0
80,84,Наверно ты меня не помнишь,JONY & HammAli,19,108370,52.50%,https://www.youtube.com/watch?v=Xl08OlVMpI0,0,RU,0
81,76,I'm Alone,Melisa & Tommo,10,108344,37.30%,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
82,61,ЛА ЛА ЛА,Клава Кока,20,107454,19.60%,https://www.youtube.com/watch?v=X4j8xUiOOwM,0,RU,0
83,70,Я так хочу...,Океан Ельзи,2,107172,30.80%,https://www.youtube.com/watch?v=ll4fBm1apsA,UA,0,0
84,60,Материк,Артем Качер & Ані Лорак,6,105139,17%,https://www.youtube.com/watch?v=OB-WR2MyKmw,0,RU,0
85,,Братик,Bittuev,23,104505,,https://www.youtube.com/watch?v=wD3-6EP48x8,0,RU,0
86,86,Седьмой лепесток,Антон Токарев,6,104387,49.10%,https://www.youtube.com/watch?v=xiyrXO2j08E,0,RU,0
87,81,Я вернусь,Тальков Ігор,2,103843,41.30%,https://www.youtube.com/watch?v=DFtOELd5pEI,0,RU,0
88,,Любовь после тебя,Artik & Asti,32,103214,,https://www.youtube.com/watch?v=wNeCPHA8WLI,0,RU,0
89,,1944 (Live),Jamala,6,101966,,https://www.youtube.com/watch?v=B-rnM-MwRHY,UA,0,0
90,78,Между нами ничего нет,Mujeva,12,101856,31%,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
91,,Мальчик на девятке,Dead Blonde,25,101705,,https://www.youtube.com/watch?v=JtcrAcBB3Ps,0,RU,0
92,69,Bandana,Єгор Ракітін & KIZARU,20,101041,21.30%,https://www.youtube.com/watch?v=0j6ABOp_6nc,0,RU,0
93,75,Unstoppable,Sia,2,98883,25.30%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
94,,Крузак,Skofka,22,98142,,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
95,55,Барбисайз,дора & МЭЙБИ БЭЙБИ,11,97909,2.60%,https://www.youtube.com/watch?v=UBsVaSjgTIs,0,RU,0
96,,Люди як кораблі,Антитіла,1,97034,,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
97,,"Добрий ранок, Україно",Нумер 482,1,96498,,https://www.youtube.com/watch?v=3SyngeKJtkk,UA,0,0
98,,Вахтерам,Бумбокс,12,95695,,https://www.youtube.com/watch?v=tnZPDs9qepA,UA,0,0
99,64,Close Eyes,DVRST,20,95594,12%,https://www.youtube.com/watch?v=ao4RCon11eY,0,RU,0
100,,Gangsta's Paradise (feat. L.V.),Coolio,22,95558,,https://www.youtube.com/watch?v=fPO76Jlnz6c,0,0,OTHER
