Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,4,Stefania,KALUSH & Kalush Orchestra,4,664318,-19.70%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
2,1,Малиновая лада,GAYAZOV$ BROTHER$,17,581160,-63.40%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
3,,Не твоя війна,Океан Ельзи,1,408778,,https://www.youtube.com/watch?v=eOtEC4wCA40,UA,0,0
4,2,СОЛНЦЕ МОНАКО,Люся Чеботіна,18,406446,-64.30%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
5,52,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,3,343423,38.30%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
6,8,Додому (feat. Skofka),KALUSH,41,320212,-50.60%,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
7,23,Головы на завтрак,Компот,7,317790,-15.20%,https://www.youtube.com/watch?v=ymQE6qvJC_c,0,RU,0
8,,Батько наш - Бандера,Romax,1,298988,,https://www.youtube.com/watch?v=Ee-0C1kUp_g,UA,0,0
9,10,Федерико Феллини,Galibri & Mavik,41,298754,-49%,https://www.youtube.com/watch?v=3-STCxyZhGE,0,RU,0
10,7,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,21,292174,-58.30%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
11,,Putin,Cypis,1,223576,,https://www.youtube.com/watch?v=dBqBJ6C5Mkw,0,0,OTHER
12,,Обійми,Океан Ельзи,1,200265,,https://www.youtube.com/watch?v=--Wokwe4-i0,UA,0,0
13,,Браття українці,Шабля,1,186942,,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
14,14,Девочка бандитка,ALEKS ATAMAN & FINIK,2,180961,-61.40%,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
15,13,My ADIDAS,Minelli,45,166877,-65.90%,https://www.youtube.com/watch?v=XqgYj8atJqo,0,0,OTHER
16,6,Nozzy Bossy,Wellboy,3,162635,-77.80%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
17,,Воины света,Ляпис Трубецкой,1,160072,,https://www.youtube.com/watch?v=71QQU6awLU4,0,0,OTHER
18,40,astral step,Shadowraze,7,153107,-45.70%,https://www.youtube.com/watch?v=89yDiQ8WkNg,0,RU,0
19,3,Феникс,ANNA ASTI,7,152281,-82.20%,https://www.youtube.com/watch?v=Expq6fmXLUM,0,RU,0
20,5,Гармония,Artik & Asti,6,151929,-80.50%,https://www.youtube.com/watch?v=I7-Djz-CBOY,0,RU,0
21,35,Дискотанцы,Хабиб & Galibri & Mavik,15,151413,-47.50%,https://www.youtube.com/watch?v=9tdpHG3M3II,0,RU,0
