Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
58,,ГОРОДА,LOBODA,1,177588,,https://www.youtube.com/watch?v=WGNSp5qHJis,0,RU,0
59,65,Татанці,Марина Тимофійчук,19,175947,7%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
60,58,Дзвін,SKYLERR & Sanaria,10,171549,-2.60%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
61,64,Мрієшся,Cheev,10,163706,-1.30%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
62,59,Басы долбят,SOSKA 69,4,158880,-9.60%,https://www.youtube.com/watch?v=D6_b4Iueeo8,0,RU,0
63,70,Воїни світла,Ляпис Трубецкой,18,158245,3.80%,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
64,69,Bones,Imagine Dragons,19,157442,2.90%,https://www.youtube.com/watch?v=TO-_3tck2tg,0,0,OTHER
65,62,Тішся,Артем Пивоваров & Оля Полякова,15,156160,-7.90%,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
66,60,Dead Inside,АДЛИН,9,155556,-11.20%,https://www.youtube.com/watch?v=numCkbbyzJk,0,RU,0
67,53,Хай нам брате пощастить,YARMAK,2,155432,-20.70%,https://www.youtube.com/watch?v=4IiJxK3Y4SM,UA,0,0
68,75,Будь зі мною,Grohotsky,5,154300,4%,https://www.youtube.com/watch?v=ukqYb74jzYk,UA,0,0
69,57,SPIT IN MY FACE!,ThxSoMch,3,153070,-15.90%,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
70,87,METAMORPHOSIS,INTERWORLD,9,147463,11.80%,https://www.youtube.com/watch?v=lJvRohYSrZM,0,0,OTHER
71,47,Limbo,Freddie Dredd,4,147279,-32.70%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
72,72,Вредина (Mbts Remix),Bakr,4,145203,-3.50%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
73,78,ПОГУДИМ,RASA,15,135866,-0.60%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
74,,Если сгорим,NЮ,1,135759,,https://www.youtube.com/watch?v=L2CdIHHNifY,0,RU,0
75,67,Мила,Golubenko,5,135084,-13.50%,https://www.youtube.com/watch?v=f4zLtKYuOK4,UA,0,0
76,80,Кислород,Артем Пивоваров,4,134886,-0.70%,https://www.youtube.com/watch?v=iTYYloLTk4E,UA,0,0
77,,All I Want For Christmas Is You,Mariah Carey,16,134387,,https://www.youtube.com/watch?v=aAkMkVFwAoo,0,0,OTHER
78,,Девочка бандитка,FINIK & ALEKS ATAMAN,25,134358,,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
79,,"Ти щаслива будеш (Гай, зелений гай)",Dima Prokopov,1,134161,,https://www.youtube.com/watch?v=w9l7hWlRJ5w,UA,0,0
80,74,Miss You,Оливер Три & Робін Шульц,6,133961,-10.90%,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
81,85,Show Me The Will,Sx1nxwy,10,133924,1%,https://www.youtube.com/watch?v=qtT0PW4mC2g,UA,0,0
82,79,Стрелы,Markul & Тося Чайкіна,5,133221,-2.10%,https://www.youtube.com/watch?v=h2MfDmyBFt8,0,RU,0
83,84,MIDDLE OF THE NIGHT,Еллі Дуе,9,132615,-0.40%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
84,90,Without Me,Eminem,12,132253,2%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
85,96,Твоє серце,Baryk,2,131460,9.90%,https://www.youtube.com/watch?v=ZrJinmfBzH0,UA,0,0
86,76,Silhouette,MiyaGi,6,130993,-9.10%,https://www.youtube.com/watch?v=e_atyw0IDqg,0,RU,0
87,,Poker Face,Lady Gaga,1,130439,,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
88,94,Deutschland,Rammstein,9,129223,2%,https://www.youtube.com/watch?v=NeQM1c-XCDc,0,0,OTHER
89,77,Купи пёсика,Milana Hametova,2,127889,-8.90%,https://www.youtube.com/watch?v=ixidX4_77Bo,0,RU,0
90,,У полі калина,SKYLERR,1,127379,,https://www.youtube.com/watch?v=BYKRukwlU6o,UA,0,0
91,,Допоможе ЗСУ,Chico & Qatoshi,22,126455,,https://www.youtube.com/watch?v=B7BkkiytsKY,UA,0,0
92,95,POPSTAR,Instasamka,12,124314,-0.50%,https://www.youtube.com/watch?v=ABNDnLv5yUY,0,RU,0
93,83,Я така ще молода,Оксана Пекун,9,123716,-7.80%,https://www.youtube.com/watch?v=J4hNjt1P_wI,UA,0,0
94,88,Sonne,Rammstein,9,122762,-6.70%,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
95,17,Adieu,Rammstein,2,122532,-66.70%,https://www.youtube.com/watch?v=skl6N3zGv-s,0,0,OTHER
96,93,Не мовчи,YAKTAK,3,122323,-3.90%,https://www.youtube.com/watch?v=JulDOMKkE70,UA,0,0
97,,Между нами ничего нет,Mujeva,21,122221,,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
98,91,Лише ти і я,Трінчер Анна Леонідівна & Voloshyn,11,121997,-5.70%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
99,41,Double Cup,MORGENSHTERN & Kizary,3,120619,-48.40%,https://www.youtube.com/watch?v=z7SkNWQINds,0,RU,0
100,92,Back to Life (Birthdae),ScurtDae,11,117651,-8.50%,https://www.youtube.com/watch?v=5hoqWsCrbS0,0,0,OTHER
