Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,1,СОЛНЦЕ МОНАКО,Люся Чеботіна,10,1792242,8.10%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
2,2,Федерико Феллини,Galibri & Mavik,33,1222772,18.20%,https://www.youtube.com/watch?v=3-STCxyZhGE,0,RU,0
3,4,Кобра,Іслам Ітляшев,6,1185682,16.30%,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
4,5,Зараза (Live),Григорій Лепс,11,1008821,11.20%,https://www.youtube.com/watch?v=n1Rfi8BzNOY,0,RU,0
5,3,ЗанесLo,LOBODA,4,854689,-16.30%,https://www.youtube.com/watch?v=q8ZJ-mprbnA,0,RU,0
6,10,Гуси,Wellboy,28,818175,15.40%,https://www.youtube.com/watch?v=7-5v5ltkWU4,UA,0,0
7,8,My ADIDAS,Minelli,37,801990,11.20%,https://www.youtube.com/watch?v=XqgYj8atJqo,0,0,OTHER
8,9,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,13,785792,10.20%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
9,6,Никто,NЮ,9,759781,-10.30%,https://www.youtube.com/watch?v=MLzKepDXBc0,0,RU,0
10,17,Горький вкус,Султан Лагучев,50,743073,26.40%,https://www.youtube.com/watch?v=Bx8Fo7WRpXg,0,RU,0
11,19,Малиновая лада,GAYAZOV$ BROTHER$,9,737057,27.20%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
12,15,Снежинки,ALEKS ATAMAN & FINIK,4,698556,15.20%,https://www.youtube.com/watch?v=YDWy-MumsA0,0,RU,0
13,36,Новогодняя,Дискотека Авария,7,653423,70.90%,https://www.youtube.com/watch?v=xviBEvbxgZ0,0,RU,0
14,13,Потеряли пацана,Tanir,10,649478,4.90%,https://www.youtube.com/watch?v=XyTxj7DFy_0,0,RU,0
15,12,Marmalade (feat. Mav D),Miyagi & Andy Panda,7,618611,-4.50%,https://www.youtube.com/watch?v=ygWr2Vu28Nw,0,RU,0
16,11,Птичка (Ptichka),HammAli & Navai,34,600825,-9.60%,https://www.youtube.com/watch?v=7T82Z7BwYfM,0,RU,0
17,20,Baby mama,Скриптоніт & Райда,29,591484,5.10%,https://www.youtube.com/watch?v=eXLSBdxm_cs,0,RU,0
18,26,Красное Вино,NK,33,590826,21.40%,https://www.youtube.com/watch?v=cxx7hrnKxqg,UA,0,0
19,24,Вишнi,Wellboy,11,565474,11.10%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
20,16,Родной,LOBODA,44,564273,-4.40%,https://www.youtube.com/watch?v=EYtDfwfpr74,0,RU,0
21,18,99 Problems,Єгор Ракітін & KIZARU,11,560549,-3.70%,https://www.youtube.com/watch?v=LbmGZWQG6eM,0,RU,0
22,22,Стоп музыка,Ислам Мальсуйгенов & Зульфия Чотчаева,32,536712,1.20%,https://www.youtube.com/watch?v=dBAv8n-Nnyg,0,RU,0
23,25,Міраж,Артем Пивоваров,8,524360,5.80%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
24,7,Хочешь,Ревва Олександр Володимирович & Клава Кока,2,523068,-35%,https://www.youtube.com/watch?v=MNbM4tA_MmU,0,RU,0
25,56,Всё будет хорошо,Андрій Михайлович Данилко,4,517512,97.70%,https://www.youtube.com/watch?v=KRVhWPignvU,UA,0,0
26,14,Americano,LOBODA,14,513179,-16.20%,https://www.youtube.com/watch?v=SqAxWiqBB2g,0,RU,0
27,44,ZAVTRA,Mozgi,4,495840,41%,https://www.youtube.com/watch?v=SjWuGoja8L4,UA,0,0
28,53,Всё пройдёт,LOBODA,2,481325,80.60%,https://www.youtube.com/watch?v=Vd1JCJb9mw0,0,RU,0
29,27,Додому (feat. Skofka),KALUSH,33,474192,-1.20%,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
30,28,Любовь после тебя,Artik & Asti,24,437754,-7.60%,https://www.youtube.com/watch?v=wNeCPHA8WLI,0,RU,0
31,23,Наверно ты меня не помнишь,JONY & HammAli,10,423197,-20.20%,https://www.youtube.com/watch?v=Xl08OlVMpI0,0,RU,0
32,38,На часах ноль-ноль,Dabro,33,422948,12.70%,https://www.youtube.com/watch?v=RK4_D2D2KZs,0,RU,0
33,21,Холодно,Chris Yank,2,422586,-20.60%,https://www.youtube.com/watch?v=vYnisdEaPYU,0,RU,0
34,31,Дискотанцы,Хабиб & Galibri & Mavik,7,422489,1%,https://www.youtube.com/watch?v=9tdpHG3M3II,0,RU,0
35,32,Братик,Bittuev,16,419436,4.70%,https://www.youtube.com/watch?v=wD3-6EP48x8,0,RU,0
36,34,ЛА ЛА ЛА,Клава Кока,11,407245,3.10%,https://www.youtube.com/watch?v=X4j8xUiOOwM,0,RU,0
37,30,Патрон,Miyagi & Andy Panda,40,407012,-6.80%,https://www.youtube.com/watch?v=E18h8GB98Is,0,RU,0
38,39,Рандеву,Артем Пивоваров,38,379045,1.20%,https://www.youtube.com/watch?v=doM429wT_dM,UA,0,0
