Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
27,47,Курить,"--, A.V.G & --",3,405080,38%,https://www.youtube.com/watch?v=izYIS12cp6w,0,RU,0
28,28,Ой на горі,Артем Пивоваров,5,398400,-2.40%,https://www.youtube.com/watch?v=vRQUhObXDGU,UA,0,0
29,63,Азовсталь десь там під зорями,Delamer,2,385899,82.60%,https://www.youtube.com/watch?v=0jqNI9F8n-I,UA,0,0
30,39,Ой на ой,Skofka,21,385706,21.70%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
31,30,Крузак,Skofka,43,383315,2.20%,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
32,27,MONEYKEN LOVE,Instasamka,4,381852,-7.30%,https://www.youtube.com/watch?v=VrbVxtx7TFc,0,RU,0
33,31,Панночка (Alex Caspian Remix),"Chico, Qatoshi & Alex Caspian",6,378768,3.70%,https://www.youtube.com/watch?v=sCYH6bEnCoU,UA,0,0
34,43,В дорогу,Skofka,23,363793,18.90%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
35,33,Ай-яй-яй (Дикая),Іслам Ітляшев,10,354825,0.70%,https://www.youtube.com/watch?v=bkVc4GDpWK8,0,RU,0
36,36,Малиновая лада,GAYAZOV$ BROTHER$,40,353693,5.60%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
37,34,Допоможе ЗСУ,Chico & Qatoshi,15,346580,-0.50%,https://www.youtube.com/watch?v=B7BkkiytsKY,UA,0,0
38,35,Ти робив мені каву,Трінчер Анна Леонідівна & MBreeze,5,346314,3.40%,https://www.youtube.com/watch?v=9Q7kfx5HS2c,UA,0,0
39,,Воїни світла,Ляпис Трубецкой,1,343126,,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
40,,різнокольорова,Дорофеєва Надія,4,333333,,https://www.youtube.com/watch?v=psRnQs7wpms,UA,0,0
41,37,#МРІЯ,Jerry Heil,11,326592,-0.50%,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
42,46,Соколи,Mirami,18,321056,8.60%,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
43,38,Вишнi,Wellboy,41,315707,-1.70%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
44,32,Шёлковая простынь,O.G EzzY,5,310865,-14.50%,https://www.youtube.com/watch?v=bVHhx7Y5EUQ,0,RU,0
45,41,2step (feat. Lil Baby),Ed Sheeran,15,306904,-3%,https://www.youtube.com/watch?v=Z_MvkyuOJgk,0,0,OTHER
46,48,Молодая,Іслам Ітляшев,3,297620,1.50%,https://www.youtube.com/watch?v=qBR3prYpMOQ,0,RU,0
47,44,Браття українці,Шабля,24,292588,-3.80%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
48,40,Місто весни,Океан Ельзи & Один в каное,44,291666,-7.80%,https://www.youtube.com/watch?v=pmoYP_QvGsM,UA,0,0
49,50,Міраж,Артем Пивоваров,31,289041,2.80%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
50,,Кобра,Іслам Ітляшев,29,286667,,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
51,45,Тіпок,KALUSH,13,281379,-6.10%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
52,15,Квіти мінних зон,Океан Ельзи,3,265417,-55.20%,https://www.youtube.com/watch?v=jMiovGnZMDk,UA,0,0
53,53,Рідні мої,alyona alyona & Jerry Heil,16,264993,5.90%,https://www.youtube.com/watch?v=eZslMJsyKdw,UA,0,0
54,49,VasЯ OMG,PATSYKI Z FRANEKA,6,259351,-10.10%,https://www.youtube.com/watch?v=OC62zWk28QA,UA,0,0
55,62,After Dark Slowed,Hà Lê,14,256620,18.20%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
56,54,Хобби,ANNA ASTI & Филип Кіркоров,15,254642,1.90%,https://www.youtube.com/watch?v=QZ4pPd8MRQ8,0,RU,0
57,51,Ворогів на ножі,Wellboy,4,254465,-4.50%,https://www.youtube.com/watch?v=nQ-7ZLX3oyM,UA,0,0
58,,Тесно,"Aarne, Bushido Zho & ANIKV",1,242693,,https://www.youtube.com/watch?v=EjvZYUtJl60,0,RU,0
59,60,Murder In My Mind,Kordhell,4,239928,10.30%,https://www.youtube.com/watch?v=Rj4RfirEoQQ,0,0,OTHER
60,56,Sweater Weather,The Neighbourhood,12,234938,-0.40%,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
61,61,Не залишай,Трінчер Анна Леонідівна,16,227765,4.80%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
62,68,Руський корабль,BURLA,18,222919,16.60%,https://www.youtube.com/watch?v=JpqPtmn9BA4,UA,0,0
63,59,Свой дом,Макс Корж,10,209331,-6.10%,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
64,57,"Вова, їбаш їх блять",Мюслі UA,19,208769,-8.30%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
65,55,Пробач,SHUMEI,6,208217,-12.60%,https://www.youtube.com/watch?v=pCz2kLV_pqw,UA,0,0
66,71,Дівчина,Averin & CHURSANOV,3,202675,12.40%,https://www.youtube.com/watch?v=16AA0gu4KgI,UA,0,0
67,85,Татанці,Марина Тимофійчук,2,197301,25.80%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
68,65,Спи собі сама,Кузьма Скрябин,19,196013,0.60%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
69,72,СІРНИК,Skofka,12,195464,9.70%,https://www.youtube.com/watch?v=oL3_nZtyzAw,UA,0,0
70,73,Чекай мене (Live),Макс Барських,9,187483,5.90%,https://www.youtube.com/watch?v=HGTcFfcNznc,UA,0,0
71,,Девочка бандитка,FINIK & ALEKS ATAMAN,21,187097,,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
72,64,Суета,V $ X V PRiNCE,11,185909,-5.20%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
73,70,RAVE,Dxrk ダーク,18,183681,-1%,https://www.youtube.com/watch?v=PTZgxW_3LIQ,0,0,OTHER
74,80,Живи,YULIYA ROZNEN,5,179509,13.10%,https://www.youtube.com/watch?v=u5KvPV3sZTg,UA,0,0
75,89,Я нікому тебе не віддам,Роман Скорпіон & Тоня Матвієнко,5,175366,14.10%,https://www.youtube.com/watch?v=drCEvriWmwc,UA,0,0
76,67,Геть з України,LAZANOVSKYI I RIDNYI,5,174578,-9.70%,https://www.youtube.com/watch?v=m_9feagdxkQ,UA,0,0
77,92,ЗСУ,100лиця,20,173681,17.10%,https://www.youtube.com/watch?v=9CIMf-vTCUY,UA,0,0
78,66,А лето цвета,Юрій Шатунов,8,172692,-11.30%,https://www.youtube.com/watch?v=-7MW3hc33cI,0,RU,0
79,69,Остановіть ви цю ху..ню!,Мюслі UA,13,172183,-7.80%,https://www.youtube.com/watch?v=3U2L8ptMs6I,UA,0,0
80,74,ДО БОЮ (feat. KHAYAT),PROBASS ∆ HARDI,11,169801,-3.70%,https://www.youtube.com/watch?v=73xZMbbeU_o,UA,0,0
81,,Наречена,YAKTAK,1,169360,,https://www.youtube.com/watch?v=UEht5As6XXk,UA,0,0
82,81,Чому? (feat. Jerry Heil),alyona alyona,8,164336,3.70%,https://www.youtube.com/watch?v=CgWiW1x5bjM,UA,0,0
83,100,Bones,Imagine Dragons,2,163870,18.20%,https://www.youtube.com/watch?v=TO-_3tck2tg,0,0,OTHER
84,87,"ОЙ, ПОДЗАБЫЛИ",ALEKS ATAMAN & FINIK,7,163660,5%,https://www.youtube.com/watch?v=5OkUqnGX8AA,0,RU,0
85,82,Легковажна,СКАЙ,3,162578,2.90%,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
86,,СКОЛЬКО СТОИТ ЛЮБОВЬ,"MORGENSHTERN, The Limba, Niletto & BoombI4",1,162548,,https://www.youtube.com/watch?v=7YoAqkva_nY,0,RU,0
87,77,Это наш путь,Макс Корж,8,162482,0.80%,https://www.youtube.com/watch?v=nSPMuy0hEtM,0,RU,0
88,86,Радiсно,Артем Пивоваров,19,162294,4%,https://www.youtube.com/watch?v=9xefsv8zUNc,UA,0,0
89,76,Чак Норрис,Galibri & Mavik,6,161541,-2.40%,https://www.youtube.com/watch?v=5cNhT4KoSVY,0,RU,0
90,58,We Gotta Get Love,Егор Крид,3,161108,-28.70%,https://www.youtube.com/watch?v=oWIJhJQYN4o,0,RU,0
91,91,Лепит нас,Vendetta,9,158308,5.70%,https://www.youtube.com/watch?v=JIpefaOCXIU,UA,0,0
92,78,У райському саду (Яворина) (Live),Степан Гіга,5,156212,-3.10%,https://www.youtube.com/watch?v=yUdwrxAEYQI,UA,0,0
93,84,"Гей, соколи! / Hej, sokoły!",Eileen,5,156066,-0.90%,https://www.youtube.com/watch?v=10Ha80EgaB0,UA,0,0
94,,"Сама п'ю, сама наливаю",гурт VIP,24,155414,,https://www.youtube.com/watch?v=dVclDrT5GBw,UA,0,0
95,95,Як ти там живеш,MamaRika,5,154928,7%,https://www.youtube.com/watch?v=wMZeC63a0VI,UA,0,0
96,88,From U to z (Live),Monatik,3,154008,-0.80%,https://www.youtube.com/watch?v=HwQhDY7MA1I,UA,0,0
97,98,По барабану,Skofka,5,152755,7.20%,https://www.youtube.com/watch?v=zsp7L5LHAXc,UA,0,0
98,,Будь мені кимось,Один в каное,1,149824,,https://www.youtube.com/watch?v=92_dHJHF3Sw,UA,0,0
99,94,Седьмой лепесток,Антон Токарев,18,148932,2.10%,https://www.youtube.com/watch?v=xiyrXO2j08E,0,RU,0
100,,Shape Of My Heart,Sting,21,146693,,https://www.youtube.com/watch?v=NlwIDxCjL-8,0,0,OTHER
