Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
36,35,"Вова, їбаш їх блять",Мюслі UA,14,322512,-0.50%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
37,42,Чорне і біле,ZOZULYA,13,322430,9.90%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
38,32,СОЛНЦЕ МОНАКО,Люся Чеботіна,36,321892,-4.80%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
39,39,Ой на ой,Skofka,16,313041,3.20%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
40,24,Это наш путь,Макс Корж,3,308291,-26.60%,https://www.youtube.com/watch?v=nSPMuy0hEtM,0,RU,0
41,69,Незламна,ЛЮСЯ КАВА,3,305496,58.50%,https://www.youtube.com/watch?v=-ZuCAA_93wc,UA,0,0
42,36,Гори (feat. alyona alyona),KALUSH,28,305335,-2.30%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
43,38,Козаки йдуть,PROBASS ∆ HARDI,16,300137,-1.20%,https://www.youtube.com/watch?v=ooJsW-RnSl8,UA,0,0
44,43,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,39,299602,3.80%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
45,47,Міраж,Артем Пивоваров,26,295288,8.30%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
46,40,Соколи,Mirami,13,292852,-2.20%,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
47,48,Тіпок,KALUSH,8,285649,6%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
48,25,Чому? (feat. Jerry Heil),alyona alyona,3,283894,-24.30%,https://www.youtube.com/watch?v=CgWiW1x5bjM,UA,0,0
49,45,Nozzy Bossy,Wellboy,21,280527,0%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
50,52,Люди,Бумбокс,19,270803,3.70%,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
51,57,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,20,268621,7.90%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
52,26,Известным,The Limba & MORGENSHTERN,2,259290,-28.30%,https://www.youtube.com/watch?v=DNTcYIIyMtw,0,RU,0
53,53,Не залишай,Трінчер Анна Леонідівна,11,257441,-0.50%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
54,,ЧИ ТИ ПОЧУВ for Mariupol (feat. ЕХО),Друга Ріка,1,243568,,https://www.youtube.com/watch?v=mlG-qtJBf8U,UA,0,0
55,56,А лето цвета,Юрій Шатунов,3,241406,-5.90%,https://www.youtube.com/watch?v=-7MW3hc33cI,0,RU,0
56,44,Остановіть ви цю ху..ню!,Мюслі UA,8,240464,-15%,https://www.youtube.com/watch?v=3U2L8ptMs6I,UA,0,0
57,,Another Love,Том Оделл,21,238711,,https://www.youtube.com/watch?v=MwpMEbgC7DA,0,0,OTHER
58,,Каждому своё,Юрій Шатунов,1,238350,,https://www.youtube.com/watch?v=aJQOFXYLT0c,0,RU,0
59,67,"ОЙ, ПОДЗАБЫЛИ",ALEKS ATAMAN & FINIK,2,237699,17.70%,https://www.youtube.com/watch?v=5OkUqnGX8AA,0,RU,0
60,49,Чекай мене (Live),Макс Барських,4,236062,-12%,https://www.youtube.com/watch?v=HGTcFfcNznc,UA,0,0
61,61,After Dark Slowed,Hà Lê,10,235432,3.90%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
62,54,Руський корабль,BURLA,13,230349,-10.60%,https://www.youtube.com/watch?v=JpqPtmn9BA4,UA,0,0
63,51,Суета,V $ X V PRiNCE,6,229522,-12.90%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
64,,Чак Норрис,Galibri & Mavik,1,225381,,https://www.youtube.com/watch?v=5cNhT4KoSVY,0,RU,0
65,,VasЯ OMG,PATSYKI Z FRANEKA,1,223013,,https://www.youtube.com/watch?v=OC62zWk28QA,UA,0,0
66,58,Кохайтеся чорнобриві,Kristonko,2,221342,-9.70%,https://www.youtube.com/watch?v=KtC-39tJP2M,UA,0,0
67,60,ЗСУ,100лиця,15,215025,-7.40%,https://www.youtube.com/watch?v=9CIMf-vTCUY,UA,0,0
68,,Вільна,Тіна Кароль & Юлія Саніна,24,206526,,https://www.youtube.com/watch?v=M4VkZ9XCr7Y,UA,0,0
69,,Sweater Weather,The Neighbourhood,7,202707,,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
70,63,Люди як кораблі,Антитіла,18,201145,-6.30%,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
71,64,"Русский военный корабль, иди нахуй!",Bakun,14,198517,-7.50%,https://www.youtube.com/watch?v=n6OT79TGqqA,UA,0,0
72,62,Oy U Luzi Chervona Kalyna (Remix) (feat. Бумбокс),The Kiffness,18,197910,-8.40%,https://www.youtube.com/watch?v=lu8m5FA2nL8,UA,0,0
73,68,Лепит нас,Vendetta,4,192428,-1.90%,https://www.youtube.com/watch?v=JIpefaOCXIU,UA,0,0
74,66,Буде весна,Макс Барських,17,190995,-8.40%,https://www.youtube.com/watch?v=6CrwyBT7MiU,UA,0,0
75,65,"Добрий ранок, Україно",Нумер 482,18,190520,-9%,https://www.youtube.com/watch?v=3SyngeKJtkk,UA,0,0
76,73,RAVE,Dxrk ダーク,13,185502,-2%,https://www.youtube.com/watch?v=PTZgxW_3LIQ,0,0,OTHER
77,,Enemy (feat. JID),Imagine Dragons,21,184479,,https://www.youtube.com/watch?v=D9G1VOjN_84,0,0,OTHER
78,90,Наодинці,Бумбокс,18,181236,11.30%,https://www.youtube.com/watch?v=3hwj3L2hajI,UA,0,0
79,75,#МОСКАЛЬ_НЕКРАСІВИЙ (ГЕТЬ З УКРАЇНИ) (feat. Андрій Михайлович Данилко),Jerry Heil,13,179852,0.50%,https://www.youtube.com/watch?v=s8-h21rk0Co,UA,0,0
80,74,Сину,MamaRika,9,176100,-6.90%,https://www.youtube.com/watch?v=KAGj8PXjdHY,UA,0,0
81,72,Спи собі сама,Кузьма Скрябин,14,175536,-7.80%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
82,88,Радiсно,Артем Пивоваров,14,174558,5.60%,https://www.youtube.com/watch?v=9xefsv8zUNc,UA,0,0
83,,VLAGA,Arut & Єгор Ракітін,1,173651,,https://www.youtube.com/watch?v=6wvtY2b4zHM,0,RU,0
84,81,Вона,Тарас Григорович Чубай & Плач Єремії,17,172490,0.80%,https://www.youtube.com/watch?v=EaQEnpYoA2U,UA,0,0
85,80,Девочка бандитка,FINIK & ALEKS ATAMAN,18,172150,0%,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
86,82,Putin,Cypis,19,168953,-1.10%,https://www.youtube.com/watch?v=dBqBJ6C5Mkw,0,0,OTHER
87,,Аналоговнет,Ленінград,1,168389,,https://www.youtube.com/watch?v=0e2O-OBHHHo,0,RU,0
88,78,До весни,Артем Пивоваров & Злата Огнєвіч,10,166423,-3.90%,https://www.youtube.com/watch?v=GRc9RPm1p6U,UA,0,0
89,,Панночка (Alex Caspian Remix),"Chico, Qatoshi & Alex Caspian",1,162901,,https://www.youtube.com/watch?v=sCYH6bEnCoU,UA,0,0
90,,Юра Шатунов,ALEKS ATAMAN & FINIK,1,161430,,https://www.youtube.com/watch?v=D6tNrd1wDnE,0,RU,0
91,,SHUMEI - Тривога,SHUMEI,1,160374,,https://www.youtube.com/watch?v=l6P4onVfELQ,UA,0,0
92,77,ДО БОЮ (feat. KHAYAT),PROBASS ∆ HARDI,6,160187,-9.80%,https://www.youtube.com/watch?v=73xZMbbeU_o,UA,0,0
93,,MORE,Джей-Хоуп,1,160174,,https://www.youtube.com/watch?v=pKdBFeewZYE,0,0,OTHER
94,95,Детство,Юрій Шатунов,2,159867,3.80%,https://www.youtube.com/watch?v=4dFj_pcSNkU,0,RU,0
95,,Старі фотографії,Monatik,11,159733,,https://www.youtube.com/watch?v=UGkPQzq5Ujs,UA,0,0
96,,Дай мне надежду,Damaji,1,158042,,https://www.youtube.com/watch?v=92p95lJZkao,0,RU,0
97,,Гогия,ALISHKA,1,157249,,https://www.youtube.com/watch?v=YooWu44t8MQ,0,RU,0
98,79,RARARA,Instasamka,2,157113,-9.20%,https://www.youtube.com/watch?v=qo7K0lhBmBc,0,RU,0
99,84,Don't Fuck With Ukraine,Макс Барських,10,156493,-7.80%,https://www.youtube.com/watch?v=q5PiEjd3R6U,UA,0,0
100,100,По барабану,Skofka,3,155857,5.50%,https://www.youtube.com/watch?v=zsp7L5LHAXc,UA,0,0
