Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
39,25,"На землі, в повітрі і на морі","Олександр Валерійович Пономарьов, Михайло Хома, Taras Topolia & Юрій Горбунов",3,297873,-23.60%,https://www.youtube.com/watch?v=WTMRCX_GqKg,UA,0,0
40,50,Міраж,Артем Пивоваров,35,289209,6.70%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
41,39,Ой на ой,Skofka,25,283120,-8.70%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
42,28,Кохайтеся Чорнобриві,Jerry Heil,4,269878,-27.80%,https://www.youtube.com/watch?v=fdQFMe6NsF8,UA,0,0
43,42,Малиновая лада,GAYAZOV$ BROTHER$,44,269440,-8.40%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
44,41,Воїни світла,Ляпис Трубецкой,5,267938,-11.90%,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
45,49,Браття українці,Шабля,28,266698,-3.10%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
46,45,#МРІЯ,Jerry Heil,15,259352,-8.70%,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
47,52,Murder In My Mind,Kordhell,8,255963,1.30%,https://www.youtube.com/watch?v=Rj4RfirEoQQ,0,0,OTHER
48,,Люди,Бумбокс,21,254913,,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
49,51,Тіпок,KALUSH,17,254694,-0.80%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
50,30,Pink Venom,BLACKPINK,3,245894,-32.10%,https://www.youtube.com/watch?v=gQlMMD8auMs,0,0,OTHER
51,44,Допоможе ЗСУ,Chico & Qatoshi,19,234312,-18.60%,https://www.youtube.com/watch?v=B7BkkiytsKY,UA,0,0
52,59,Sweater Weather,The Neighbourhood,16,232553,9%,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
53,85,Я нікому тебе не віддам,Роман Скорпіон & Тоня Матвієнко,9,231709,51.20%,https://www.youtube.com/watch?v=drCEvriWmwc,UA,0,0
54,53,2step (feat. Lil Baby),Ed Sheeran,19,222046,-10.30%,https://www.youtube.com/watch?v=Z_MvkyuOJgk,0,0,OTHER
55,62,Хобби,ANNA ASTI & Филип Кіркоров,19,219156,4.90%,https://www.youtube.com/watch?v=QZ4pPd8MRQ8,0,RU,0
56,57,Ти робив мені каву,Трінчер Анна Леонідівна & MBreeze,9,216952,0.90%,https://www.youtube.com/watch?v=9Q7kfx5HS2c,UA,0,0
57,58,Молодая,Іслам Ітляшев,7,215990,1.10%,https://www.youtube.com/watch?v=qBR3prYpMOQ,0,RU,0
58,61,Татанці,Марина Тимофійчук,6,208545,-1%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
59,67,Bones,Imagine Dragons,6,206386,7.70%,https://www.youtube.com/watch?v=TO-_3tck2tg,0,0,OTHER
60,64,З C У (feat. DIRESH),LAZANOVSKYI I RIDNYI,4,201422,-2.20%,https://www.youtube.com/watch?v=2PWCn8QpEtg,UA,0,0
61,54,Ресторан,Іслам Ітляшев,2,200996,-11.80%,https://www.youtube.com/watch?v=3sYprBT0NaM,0,RU,0
62,55,Ворогів на ножі,Wellboy,8,197672,-10.70%,https://www.youtube.com/watch?v=nQ-7ZLX3oyM,UA,0,0
63,56,Рідні мої,alyona alyona & Jerry Heil,20,195415,-10.20%,https://www.youtube.com/watch?v=eZslMJsyKdw,UA,0,0
64,65,СІРНИК,Skofka,16,194749,-3.20%,https://www.youtube.com/watch?v=oL3_nZtyzAw,UA,0,0
65,38,крапають,Дорофеєва Надія,2,194313,-38%,https://www.youtube.com/watch?v=TZOBU3X2-vM,UA,0,0
66,37,Dai Boh,"alyona alyona, Jerry Heil & alyona alyona",2,193934,-38.70%,https://www.youtube.com/watch?v=p13GxoKvs_0,UA,0,0
67,76,After Dark Slowed,Hà Lê,18,190730,10.30%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
68,63,Тесно,"Aarne, Bushido Zho & ANIKV",5,190352,-8.70%,https://www.youtube.com/watch?v=EjvZYUtJl60,0,RU,0
69,,Наодинці,Бумбокс,22,180821,,https://www.youtube.com/watch?v=3hwj3L2hajI,UA,0,0
70,,"СКОРО ОСЕНЬ, ГОСПОДА",Павел Соколов,13,174981,,https://www.youtube.com/watch?v=SpbTmc6c9X4,0,RU,0
71,68,Шёлковая простынь,O.G EzzY,9,173382,-8.60%,https://www.youtube.com/watch?v=bVHhx7Y5EUQ,0,RU,0
72,70,Не залишай,Трінчер Анна Леонідівна,20,171874,-6.30%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
73,,Кришталь,NK,1,169099,,https://www.youtube.com/watch?v=N0TV5oqb-2A,UA,0,0
74,99,Сладкая вата,ARBUZOVA,4,163812,18%,https://www.youtube.com/watch?v=XnENB43z7HM,0,RU,0
75,84,PHANTOM,H8.HOOD,2,163400,5.10%,https://www.youtube.com/watch?v=owdZcyO-DAQ,0,RU,0
76,71,Пробач,SHUMEI,10,162505,-10.40%,https://www.youtube.com/watch?v=pCz2kLV_pqw,UA,0,0
77,77,Живи,YULIYA ROZNEN,9,162227,-4.30%,https://www.youtube.com/watch?v=u5KvPV3sZTg,UA,0,0
78,69,Свой дом,Макс Корж,14,159066,-15.40%,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
79,73,I'm Alone,Melisa & Tommo,19,158079,-12%,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
80,75,Коли мине війна,NK,5,155530,-10.10%,https://www.youtube.com/watch?v=m129dBP2UI8,UA,0,0
81,74,VasЯ OMG,PATSYKI Z FRANEKA,10,155418,-13.30%,https://www.youtube.com/watch?v=OC62zWk28QA,UA,0,0
82,82,Легковажна,СКАЙ,7,152891,-3%,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
83,95,ПОГУДИМ,RASA,2,151547,8%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
84,79,У райському саду (Яворина) (Live),Степан Гіга,9,151413,-4.90%,https://www.youtube.com/watch?v=yUdwrxAEYQI,UA,0,0
85,89,Суета,V $ X V PRiNCE,15,149835,3.10%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
86,,Будь мені кимось,Один в каное,2,149159,,https://www.youtube.com/watch?v=92_dHJHF3Sw,UA,0,0
87,78,Геть з України,LAZANOVSKYI I RIDNYI,9,148339,-11.70%,https://www.youtube.com/watch?v=m_9feagdxkQ,UA,0,0
88,,Ти мені дуже,Томмі Версетті,1,147139,,https://www.youtube.com/watch?v=W-G0u6A1Jww,UA,0,0
89,80,Under The Influence,Chris Brown,2,145055,-8.70%,https://www.youtube.com/watch?v=LPnDCTqW7zw,0,0,OTHER
90,91,Дівчина,Averin & CHURSANOV,7,144592,1.10%,https://www.youtube.com/watch?v=16AA0gu4KgI,UA,0,0
91,,Осінній сад (Live),Iво Бобул,1,143168,,https://www.youtube.com/watch?v=2XA9WuyAQH4,UA,0,0
92,,Чак Норрис,Galibri & Mavik,9,142619,,https://www.youtube.com/watch?v=5cNhT4KoSVY,0,RU,0
93,86,Чекай мене (Live),Макс Барських,13,142514,-3.40%,https://www.youtube.com/watch?v=HGTcFfcNznc,UA,0,0
94,,Квітка,Averin & CHURSANOV,9,140810,,https://www.youtube.com/watch?v=flTogFbea7A,UA,0,0
95,,Оригами (feat. Белла),АрХангел,1,140212,,https://www.youtube.com/watch?v=xhTbFzzEZ-A,0,RU,0
96,98,Лепит нас,Vendetta,12,139382,-0.30%,https://www.youtube.com/watch?v=JIpefaOCXIU,UA,0,0
97,,На небі,Океан Ельзи,5,136186,,https://www.youtube.com/watch?v=ruBsGe2HLmQ,UA,0,0
98,72,боі стули пельку,jockii druce,4,136164,-24.30%,https://www.youtube.com/watch?v=rBRCQg7F9Cc,UA,0,0
99,96,Нам би,Skofka,2,135629,-3.10%,https://www.youtube.com/watch?v=39kYTtsEegQ,UA,0,0
100,,Чудная долина,Mr. Credo,3,134647,,https://www.youtube.com/watch?v=MeWe5hXDgbs,0,RU,0
