Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,1,Stefania,KALUSH & Kalush Orchestra,19,1894280,-18.50%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
2,4,думи,Артем Пивоваров & Дорофеєва Надія,2,1322270,0.60%,https://www.youtube.com/watch?v=dZzfjLPC-Rk,UA,0,0
3,2,Цей сон (Live),Степан Гіга,2,1307611,-2.90%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
4,5,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",9,1145054,-3.80%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
5,,Украина,Ногу звело!,1,987461,,https://www.youtube.com/watch?v=nSfWKA0qrok,0,RU,0
6,6,Допоможе ЗСУ,Chico & Qatoshi,7,899746,-17.70%,https://www.youtube.com/watch?v=B7BkkiytsKY,UA,0,0
7,3,Свой дом,Макс Корж,2,781999,-40.60%,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
8,7,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,18,691226,-13.70%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
9,,Додому (feat. Skofka),KALUSH,1,658758,,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
10,8,Не забудем і не пробачим,Skofka,6,644886,-7%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
11,14,Чи разом?,KOLA,2,637698,4.30%,https://www.youtube.com/watch?v=lP6zTfUn3nc,UA,0,0
12,9,Файна (feat. Skofka),KALUSH,34,626697,-7.70%,https://www.youtube.com/watch?v=CdYDZnWTHHM,UA,0,0
13,10,ДИКЕ ПОЛЕ (feat. Алиса),YARMAK,6,619077,-7.90%,https://www.youtube.com/watch?v=mOOClonYKmc,UA,0,0
14,13,Марiчка,PATSYKI Z FRANEKA,13,618153,-0.70%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
15,12,2step (feat. Lil Baby),Ed Sheeran,7,573067,-10.30%,https://www.youtube.com/watch?v=Z_MvkyuOJgk,0,0,OTHER
16,24,#МРІЯ,Jerry Heil,3,565497,32.40%,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
17,15,У мене немає дому,Один в каное,15,546351,-1.60%,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
18,22,Ай-яй-яй (Дикая),Іслам Ітляшев,3,536316,22.90%,https://www.youtube.com/watch?v=bkVc4GDpWK8,0,RU,0
19,17,Браття українці,Шабля,16,497561,-1.90%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
20,16,Малиновая лада,GAYAZOV$ BROTHER$,32,481926,-6.90%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
21,11,Остановіть ви цю ху..ню!,Мюслі UA,5,471026,-27.10%,https://www.youtube.com/watch?v=3U2L8ptMs6I,UA,0,0
22,,По барам,ANNA ASTI,1,439100,,https://www.youtube.com/watch?v=Cf2ASJCa_Iw,0,RU,0
23,23,Вишнi,Wellboy,33,437306,1.30%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
24,18,Хобби,ANNA ASTI & Филип Кіркоров,7,423750,-12.40%,https://www.youtube.com/watch?v=QZ4pPd8MRQ8,0,RU,0
25,25,"Вова, їбаш їх блять",Мюслі UA,11,421787,3.60%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
26,20,Калуські вечорниці (feat. Tember Blanche),KALUSH,26,411206,-14%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
27,19,Рідні мої,alyona alyona & Jerry Heil,8,399387,-17.30%,https://www.youtube.com/watch?v=eZslMJsyKdw,UA,0,0
28,21,СОЛНЦЕ МОНАКО,Люся Чеботіна,33,398188,-12.70%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
29,44,Oy U Luzi Chervona Kalyna (Remix) (feat. Бумбокс),The Kiffness,15,378022,28.50%,https://www.youtube.com/watch?v=lu8m5FA2nL8,UA,0,0
30,26,Гуси,Wellboy,42,373047,-5.80%,https://www.youtube.com/watch?v=7-5v5ltkWU4,UA,0,0
31,34,Давай начистоту (feat. Skofka),KALUSH,38,368638,4.10%,https://www.youtube.com/watch?v=sr-GqKwhihE,UA,0,0
32,32,Місто весни,Океан Ельзи & Один в каное,36,364257,0.30%,https://www.youtube.com/watch?v=pmoYP_QvGsM,UA,0,0
33,31,В дорогу,Skofka,15,359105,-1.70%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
34,28,Гори (feat. alyona alyona),KALUSH,25,344747,-8.40%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
35,30,Крузак,Skofka,35,330344,-9.90%,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
36,35,Козаки йдуть,PROBASS ∆ HARDI,13,326807,-3.70%,https://www.youtube.com/watch?v=ooJsW-RnSl8,UA,0,0
37,27,Суета,V $ X V PRiNCE,3,326348,-16.60%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
38,29,Baby mama,Скриптоніт & Райда,48,326061,-13.10%,https://www.youtube.com/watch?v=eXLSBdxm_cs,0,RU,0
39,33,Не залишай,Трінчер Анна Леонідівна,8,324454,-10.20%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
40,43,Біля тополі,SHUMEI,10,314374,4.30%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
41,39,Соколи,Mirami,10,312168,-2.70%,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
42,37,Човен,Один в каное,21,308498,-5%,https://www.youtube.com/watch?v=lUdbxJXBuig,UA,0,0
43,40,Ой на ой,Skofka,13,305705,-2.10%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
44,38,Кобра,Іслам Ітляшев,27,301499,-7%,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
45,36,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,36,297849,-10.70%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
46,56,24/02,БЕЗ ОБМЕЖЕНЬ,3,292895,20.80%,https://www.youtube.com/watch?v=JXYVKz788GE,UA,0,0
47,47,Nozzy Bossy,Wellboy,18,280723,-2.90%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
48,49,Міраж,Артем Пивоваров,23,280701,4.40%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
49,,Чекай мене (Live),Макс Барських,1,275751,,https://www.youtube.com/watch?v=HGTcFfcNznc,UA,0,0
50,48,Руський корабль,BURLA,10,270151,-1.50%,https://www.youtube.com/watch?v=JpqPtmn9BA4,UA,0,0
51,42,Буде весна,Макс Барських,14,265512,-13.20%,https://www.youtube.com/watch?v=6CrwyBT7MiU,UA,0,0
52,57,Люди,Бумбокс,16,264682,10.10%,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
53,41,Тіпок,KALUSH,5,263834,-14%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
54,45,Хвилі (feat. Jerry Heil),KALUSH,19,263343,-9.80%,https://www.youtube.com/watch?v=wB-BkVzcadM,UA,0,0
55,59,Чорне і біле,ZOZULYA,10,243904,2%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
56,62,Спи собі сама,Кузьма Скрябин,11,238186,3.20%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
57,58,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,17,236912,-0.90%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
58,60,"Русский военный корабль, иди нахуй!",Bakun,11,231159,-1.80%,https://www.youtube.com/watch?v=n6OT79TGqqA,UA,0,0
59,64,#ПОШТА,Jerry Heil,19,228568,0.60%,https://www.youtube.com/watch?v=-tQueWDJTvk,UA,0,0
60,71,Люди як кораблі,Антитіла,15,221996,12.50%,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
61,,Бумеранг,Клава Кока,1,220532,,https://www.youtube.com/watch?v=AEC9mBJ3Ovk,0,RU,0
62,54,#МОСКАЛЬ_НЕКРАСІВИЙ (ГЕТЬ З УКРАЇНИ) (feat. Андрій Михайлович Данилко),Jerry Heil,10,220193,-11.30%,https://www.youtube.com/watch?v=s8-h21rk0Co,UA,0,0
63,,Yet To Come (The Most Beautiful Moment),BTS,1,220191,,https://www.youtube.com/watch?v=kXpOEzNZ8hQ,0,0,OTHER
64,66,"Добрий ранок, Україно",Нумер 482,15,219952,1%,https://www.youtube.com/watch?v=3SyngeKJtkk,UA,0,0
65,51,ЗСУ,100лиця,12,218347,-15.80%,https://www.youtube.com/watch?v=9CIMf-vTCUY,UA,0,0
66,53,До весни,Артем Пивоваров & Злата Огнєвіч,7,213882,-14.60%,https://www.youtube.com/watch?v=GRc9RPm1p6U,UA,0,0
67,50,Не твоя війна,Океан Ельзи,16,206999,-20.70%,https://www.youtube.com/watch?v=eOtEC4wCA40,UA,0,0
68,91,Поки молоді,TOLOKA,6,203095,32.40%,https://www.youtube.com/watch?v=UWiinhrRcKA,UA,0,0
69,75,After Dark Slowed,Hà Lê,7,202132,7.60%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
70,67,Вона,Тарас Григорович Чубай & Плач Єремії,14,199166,-7.60%,https://www.youtube.com/watch?v=EaQEnpYoA2U,UA,0,0
