Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
66,75,All I Want For Christmas Is You,Mariah Carey,18,160151,9.10%,https://www.youtube.com/watch?v=aAkMkVFwAoo,0,0,OTHER
67,97,POPSTAR,Instasamka,14,159562,26%,https://www.youtube.com/watch?v=ABNDnLv5yUY,0,RU,0
68,58,Який ти козак,Трінчер Анна Леонідівна & POSITIFF,10,159239,-16.10%,https://www.youtube.com/watch?v=abqLDv5LlHE,UA,0,0
69,65,Как любовь твою понять?,JONY & ANNA ASTI,5,156911,-4%,https://www.youtube.com/watch?v=otKysx-M64k,0,RU,0
70,,Колискова,Krutь,1,154480,,https://www.youtube.com/watch?v=6AncA5LcxK4,UA,0,0
71,70,Воїни світла,Ляпис Трубецкой,20,153286,-1.40%,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
72,,Ведьмы,BALKON,1,152090,,https://www.youtube.com/watch?v=VZfNfjhc8E8,UA,0,0
73,79,Мила,Golubenko,7,149649,5.10%,https://www.youtube.com/watch?v=f4zLtKYuOK4,UA,0,0
74,61,SPIT IN MY FACE!,ThxSoMch,5,149025,-16.40%,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
75,,Limbo,Freddie Dredd,5,149020,,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
76,88,Without Me,Eminem,14,143737,7.50%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
77,94,Вредина (Mbts Remix),Bakr,6,143451,11.30%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
78,78,Miss You,Оливер Три & Робін Шульц,8,142300,-2.80%,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
79,92,ПОГУДИМ,RASA,17,140969,7.20%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
80,77,Тішся,Артем Пивоваров & Оля Полякова,17,139194,-5.10%,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
81,74,Не мовчи,YAKTAK,5,138248,-5.90%,https://www.youtube.com/watch?v=JulDOMKkE70,UA,0,0
82,60,Приятная (feat. Ollane),Эндшпиль,2,137286,-24.10%,https://www.youtube.com/watch?v=taaSYRW2Rg8,0,RU,0
83,69,Dead Inside,АДЛИН,11,135850,-13.10%,https://www.youtube.com/watch?v=numCkbbyzJk,0,RU,0
84,,Стиль,Wellboy,4,135382,,https://www.youtube.com/watch?v=KI8HKxbdmTc,UA,0,0
85,81,Стрелы,Markul & Тося Чайкіна,7,130761,-5.50%,https://www.youtube.com/watch?v=h2MfDmyBFt8,0,RU,0
86,93,Poker Face,Lady Gaga,3,130208,0.50%,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
87,67,ВЕДМЕДІ-БАЛАЛАЙКИ,Маша Кондратенко & MASHUKOVSKY,11,129710,-19.50%,https://www.youtube.com/watch?v=7L1Xt1y4-6I,UA,0,0
88,98,Лише ти і я,Трінчер Анна Леонідівна & Voloshyn,13,129291,4.60%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
89,83,Если сгорим,NЮ,3,127821,-7%,https://www.youtube.com/watch?v=L2CdIHHNifY,0,RU,0
90,91,Купи пёсика,Milana Hametova,4,126307,-4.30%,https://www.youtube.com/watch?v=ixidX4_77Bo,0,RU,0
91,86,Deutschland,Rammstein,11,124997,-6.70%,https://www.youtube.com/watch?v=NeQM1c-XCDc,0,0,OTHER
92,96,MIDDLE OF THE NIGHT,Еллі Дуе,11,122559,-3.90%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
93,80,Кислород,Артем Пивоваров,6,121255,-12.50%,https://www.youtube.com/watch?v=iTYYloLTk4E,UA,0,0
94,26,"Ти щаслива будеш (Гай, зелений гай)",Dima Prokopov,3,121138,-59.80%,https://www.youtube.com/watch?v=w9l7hWlRJ5w,UA,0,0
95,89,Show Me The Will,Sx1nxwy,12,120868,-9.60%,https://www.youtube.com/watch?v=qtT0PW4mC2g,UA,0,0
96,,I'm Good (Blue),David Guetta & Bebe Rexha,1,116877,,https://www.youtube.com/watch?v=90RLzVUuXe4,0,0,OTHER
97,,Unstoppable (Live),Sia,6,116581,,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
98,52,Народна,ЛЮСЯ КАВА,2,115616,-44.20%,https://www.youtube.com/watch?v=UYXcryt21m8,UA,0,0
99,,Белые розы,Ласковый май,31,115497,,https://www.youtube.com/watch?v=,0,RU,0
100,73,Два незнайомці,LOBODA,5,115213,-23.90%,https://www.youtube.com/watch?v=mYbi1RAr7Ok,0,RU,0
