Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
33,25,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,12,340818,-9.50%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
34,34,Чи разом?,KOLA,17,334985,0.60%,https://www.youtube.com/watch?v=lP6zTfUn3nc,UA,0,0
35,33,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,33,329115,-1.30%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
36,31,KUPALA,"alyona alyona, Jerry Heil & ela.",13,327894,-6.50%,https://www.youtube.com/watch?v=CU-1ugD-ceg,UA,0,0
37,29,Цей сон (Live),Степан Гіга,17,324185,-10.80%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
38,38,Азовсталь десь там під зорями,Delamer,9,311032,1.70%,https://www.youtube.com/watch?v=0jqNI9F8n-I,UA,0,0
39,32,Ой на горі,Артем Пивоваров,12,308403,-7.50%,https://www.youtube.com/watch?v=vRQUhObXDGU,UA,0,0
40,36,Тішся,Артем Пивоваров & Оля Полякова,5,292569,-8.70%,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
41,42,Murder In My Mind,Kordhell,11,290971,4.10%,https://www.youtube.com/watch?v=Rj4RfirEoQQ,0,0,OTHER
42,37,Відлюбилося,Averin & CHURSANOV,2,286666,-8.50%,https://www.youtube.com/watch?v=Hs5OWngKLoc,UA,0,0
43,41,Ой на ой,Skofka,28,281287,-2.10%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
44,49,Sweater Weather,The Neighbourhood,19,280985,9.20%,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
45,40,MONEYKEN LOVE,Instasamka,11,273117,-5.40%,https://www.youtube.com/watch?v=VrbVxtx7TFc,0,RU,0
46,43,Ай-яй-яй (Дикая),Іслам Ітляшев,17,269581,-3.10%,https://www.youtube.com/watch?v=bkVc4GDpWK8,0,RU,0
47,45,Люди,Бумбокс,24,265543,-2.30%,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
48,44,Панночка (Alex Caspian Remix),"Chico, Qatoshi & Alex Caspian",13,258911,-5.50%,https://www.youtube.com/watch?v=sCYH6bEnCoU,UA,0,0
49,46,Браття українці,Шабля,31,256540,-2.40%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
50,57,СІРНИК,Skofka,19,250660,9.70%,https://www.youtube.com/watch?v=oL3_nZtyzAw,UA,0,0
51,52,З C У (feat. DIRESH),LAZANOVSKYI I RIDNYI,7,246910,2.10%,https://www.youtube.com/watch?v=2PWCn8QpEtg,UA,0,0
52,56,Бадаладушки (feat. Badabum),Sivchik,2,246434,5%,https://www.youtube.com/watch?v=XDq8V3oW5IA,0,RU,0
53,84,Чисто папа,84 & Lookbuffalo,2,242570,51.20%,https://www.youtube.com/watch?v=VzBvZYIDAWQ,0,RU,0
54,50,Кохайтеся Чорнобриві,Jerry Heil,7,241329,-4.70%,https://www.youtube.com/watch?v=fdQFMe6NsF8,UA,0,0
55,54,#МРІЯ,Jerry Heil,18,235835,-1.20%,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
56,90,Яд,Еріка Лундмоен,23,225696,46.90%,https://www.youtube.com/watch?v=DWQr8_47MC4,0,RU,0
57,51,В голові туман,Voloshyn,3,225689,-8.50%,https://www.youtube.com/watch?v=Exqn3G12cRQ,UA,0,0
58,53,Воїни світла,Ляпис Трубецкой,8,222509,-7%,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
59,58,Тіпок,KALUSH,20,220308,-1.90%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
60,70,Живи,YULIYA ROZNEN,12,215464,11.90%,https://www.youtube.com/watch?v=u5KvPV3sZTg,UA,0,0
61,,Не залишай,Трінчер Анна Леонідівна,21,214562,,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
62,75,ПОГУДИМ,RASA,5,210307,15.80%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
63,85,Позвони,DJ Smash & NIVESTA,2,210037,32%,https://www.youtube.com/watch?v=ByVPVWCQVV8,0,RU,0
64,67,After Dark Slowed,Hà Lê,20,204959,5.40%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
65,,Кров,ASKEt,1,204198,,https://www.youtube.com/watch?v=PPKqao0EKd4,UA,0,0
66,68,Bones,Imagine Dragons,9,204159,5.30%,https://www.youtube.com/watch?v=TO-_3tck2tg,0,0,OTHER
67,66,Я нікому тебе не віддам,Роман Скорпіон & Тоня Матвієнко,12,195950,0.40%,https://www.youtube.com/watch?v=drCEvriWmwc,UA,0,0
68,69,Татанці,Марина Тимофійчук,9,195044,0.60%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
69,64,Ти робив мені каву,Трінчер Анна Леонідівна & MBreeze,12,194577,-1.10%,https://www.youtube.com/watch?v=9Q7kfx5HS2c,UA,0,0
70,22,Shut Down,BLACKPINK,2,187377,-56.20%,https://www.youtube.com/watch?v=POe9SOEKotk,0,0,OTHER
71,,Cherkaschyna,Latexfauna,1,183998,,https://www.youtube.com/watch?v=2y56wHAw_FQ,UA,0,0
72,,Back to Life (Birthdae),ScurtDae,1,181045,,https://www.youtube.com/watch?v=5hoqWsCrbS0,0,0,OTHER
73,73,Черная любовь,ELMAN & Mona,2,172367,-6%,https://www.youtube.com/watch?v=gROiLwKJkLA,0,RU,0
74,79,Ворогів на ножі,Wellboy,11,171452,1%,https://www.youtube.com/watch?v=nQ-7ZLX3oyM,UA,0,0
75,78,крапають,Дорофеєва Надія,5,170980,-2.10%,https://www.youtube.com/watch?v=TZOBU3X2-vM,UA,0,0
76,,"Сама п'ю, сама наливаю",гурт VIP,26,170190,,https://www.youtube.com/watch?v=dVclDrT5GBw,UA,0,0
77,60,"На землі, в повітрі і на морі","Олександр Валерійович Пономарьов, Михайло Хома, Taras Topolia & Юрій Горбунов",6,167366,-21%,https://www.youtube.com/watch?v=WTMRCX_GqKg,UA,0,0
78,,Take Me To Church,Hozier,1,166435,,https://www.youtube.com/watch?v=PVjiKRfKpPI,0,0,OTHER
79,74,Молодая,Іслам Ітляшев,10,161952,-10.80%,https://www.youtube.com/watch?v=qBR3prYpMOQ,0,RU,0
80,98,Superman (feat. Дина Рей),Eminem,2,160311,10.30%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
81,96,Under The Influence,Chris Brown,5,159684,8.40%,https://www.youtube.com/watch?v=LPnDCTqW7zw,0,0,OTHER
82,93,Не плачь,Бумер,5,158318,6.70%,https://www.youtube.com/watch?v=N6s8qrfmkSc,0,RU,0
83,88,NEON BLADE (Slowed + Reverb),MoonDeity,3,158242,2%,https://www.youtube.com/watch?v=gfIb3nMjXgg,0,0,OTHER
84,80,Шёлковая простынь,O.G EzzY,12,157443,-5.80%,https://www.youtube.com/watch?v=bVHhx7Y5EUQ,0,RU,0
85,92,По барабану,Skofka,8,156227,5.20%,https://www.youtube.com/watch?v=zsp7L5LHAXc,UA,0,0
86,,Save Your Tears,The Weeknd,21,155250,,https://www.youtube.com/watch?v=XXYlFuWEuKI,0,0,OTHER
87,99,Without Me,Eminem,2,153218,6.50%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
88,86,Пробач,SHUMEI,13,152991,-2.60%,https://www.youtube.com/watch?v=pCz2kLV_pqw,UA,0,0
89,87,Свой дом,Макс Корж,17,152337,-2.10%,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
90,77,Ресторан,Іслам Ітляшев,5,152088,-13.10%,https://www.youtube.com/watch?v=3sYprBT0NaM,0,RU,0
91,,Спи собі сама,Кузьма Скрябин,21,151434,,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
92,,Наречена,YAKTAK,3,149746,,https://www.youtube.com/watch?v=UEht5As6XXk,UA,0,0
93,63,Pink Venom,BLACKPINK,6,149405,-25.40%,https://www.youtube.com/watch?v=gQlMMD8auMs,0,0,OTHER
94,,Квітка,Averin & CHURSANOV,10,149027,,https://www.youtube.com/watch?v=flTogFbea7A,UA,0,0
95,,Касета,SadSvit,1,148516,,https://www.youtube.com/watch?v=EGLoIaHwKfE,UA,0,0
96,,Патрон пес DANCE,Kolaba & Yoxden,1,146774,,https://www.youtube.com/watch?v=swJtm0sCT1o,UA,0,0
97,94,Легковажна,СКАЙ,10,146453,-0.80%,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
98,,Между нами ничего нет,Mujeva,18,145736,,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
99,71,Стоник,KRBK,3,145246,-24.40%,https://www.youtube.com/watch?v=t7QtKwnDUbQ,UA,0,0
100,59,Viter viie,"alyona alyona, Jerry Heil & Gedz",2,145242,-31.60%,https://www.youtube.com/watch?v=6oaWFrsXv9M,UA,0,0
