Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
1,6,Ластівки,Qatoshi & Chico,2,1773636,107.20%,https://www.youtube.com/watch?v=vCNmvFIFQ-I,UA,0,0
2,1,Stefania,KALUSH & Kalush Orchestra,21,1454184,-17.40%,https://www.youtube.com/watch?v=Z8Z51no1TD0,UA,0,0
3,3,думи,Артем Пивоваров & Дорофеєва Надія,4,1196300,-5%,https://www.youtube.com/watch?v=dZzfjLPC-Rk,UA,0,0
4,4,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",11,919249,-8.70%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
5,5,Цей сон (Live),Степан Гіга,4,785182,-18%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
6,7,Допоможе ЗСУ,Chico & Qatoshi,9,690935,-15.30%,https://www.youtube.com/watch?v=B7BkkiytsKY,UA,0,0
7,10,Не забудем і не пробачим,Skofka,8,667644,2.30%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
8,12,Файна (feat. Skofka),KALUSH,36,657864,5.40%,https://www.youtube.com/watch?v=CdYDZnWTHHM,UA,0,0
9,8,Марiчка,PATSYKI Z FRANEKA,15,648169,-2.90%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
10,11,ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?),PROBASS ∆ HARDI,20,593190,-7.40%,https://www.youtube.com/watch?v=W2S_ayZ-Eso,UA,0,0
11,20,По барам,ANNA ASTI,3,566904,13.10%,https://www.youtube.com/watch?v=Cf2ASJCa_Iw,0,RU,0
12,14,Чи разом?,KOLA,4,536935,-8.40%,https://www.youtube.com/watch?v=lP6zTfUn3nc,UA,0,0
13,15,ДИКЕ ПОЛЕ (feat. Алиса),YARMAK,8,532925,-8.30%,https://www.youtube.com/watch?v=mOOClonYKmc,UA,0,0
14,,Generation Cancellation,Little Big,1,518092,,https://www.youtube.com/watch?v=7Yy4RP4FMNk,0,RU,0
15,13,#МРІЯ,Jerry Heil,5,478854,-19.10%,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
16,18,2step (feat. Lil Baby),Ed Sheeran,9,473230,-10.90%,https://www.youtube.com/watch?v=Z_MvkyuOJgk,0,0,OTHER
17,16,Свой дом,Макс Корж,4,455570,-20.90%,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
18,17,У мене немає дому,Один в каное,17,446507,-21.80%,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
19,22,Вишнi,Wellboy,35,442141,-9.20%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
20,24,Калуські вечорниці (feat. Tember Blanche),KALUSH,28,441285,9.20%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
21,,Ай-яй-яй (Дикая),Іслам Ітляшев,4,435258,,https://www.youtube.com/watch?v=bkVc4GDpWK8,0,RU,0
22,19,Малиновая лада,GAYAZOV$ BROTHER$,34,429829,-15.50%,https://www.youtube.com/watch?v=TvEkldfa3T0,0,RU,0
23,23,Браття українці,Шабля,18,423747,-8.30%,https://www.youtube.com/watch?v=q_f2rlEsb8A,UA,0,0
24,9,Это наш путь,Макс Корж,2,419756,-36.40%,https://www.youtube.com/watch?v=nSPMuy0hEtM,0,RU,0
25,21,Чому? (feat. Jerry Heil),alyona alyona,2,374872,-23.80%,https://www.youtube.com/watch?v=CgWiW1x5bjM,UA,0,0
26,,Известным,The Limba & MORGENSHTERN,1,361808,,https://www.youtube.com/watch?v=DNTcYIIyMtw,0,RU,0
27,32,Місто весни,Океан Ельзи & Один в каное,38,359730,-3.90%,https://www.youtube.com/watch?v=pmoYP_QvGsM,UA,0,0
28,39,Крузак,Skofka,37,358142,13.50%,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
29,29,Рідні мої,alyona alyona & Jerry Heil,10,350983,-7.60%,https://www.youtube.com/watch?v=eZslMJsyKdw,UA,0,0
30,25,Гуси,Wellboy,44,350836,-13%,https://www.youtube.com/watch?v=7-5v5ltkWU4,UA,0,0
31,30,Хобби,ANNA ASTI & Филип Кіркоров,9,348318,-7.90%,https://www.youtube.com/watch?v=QZ4pPd8MRQ8,0,RU,0
32,27,СОЛНЦЕ МОНАКО,Люся Чеботіна,35,338041,-11.60%,https://www.youtube.com/watch?v=sfd2xj9xtN0,0,RU,0
33,36,В дорогу,Skofka,17,328790,-5.90%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
34,34,Біля тополі,SHUMEI,12,325907,-9.40%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
35,33,"Вова, їбаш їх блять",Мюслі UA,13,324230,-11.30%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
36,37,Гори (feat. alyona alyona),KALUSH,27,312545,-6.30%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
37,,Welcome to Ukraine,JKLN,1,304299,,https://www.youtube.com/watch?v=ujdTL9eIgPk,UA,0,0
38,41,Козаки йдуть,PROBASS ∆ HARDI,15,303722,0.20%,https://www.youtube.com/watch?v=ooJsW-RnSl8,UA,0,0
39,40,Ой на ой,Skofka,15,303273,-0.90%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
40,38,Соколи,Mirami,12,299351,-6.80%,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
41,,Белые розы,Ласковый май,30,296739,,https://www.youtube.com/watch?v=,0,RU,0
42,49,Чорне і біле,ZOZULYA,12,293516,5.50%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
43,44,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,38,288744,-1.10%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
44,26,Остановіть ви цю ху..ню!,Мюслі UA,7,282935,-27.60%,https://www.youtube.com/watch?v=3U2L8ptMs6I,UA,0,0
45,46,Nozzy Bossy,Wellboy,20,280515,-1.70%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
46,,Седая ночь,Юрій Шатунов,31,274160,,https://www.youtube.com/watch?v=CpkUFdgCIr4,0,RU,0
47,48,Міраж,Артем Пивоваров,25,272744,-2.80%,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
48,54,Тіпок,KALUSH,7,269417,5.20%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
49,45,Чекай мене (Live),Макс Барських,3,268386,-7.50%,https://www.youtube.com/watch?v=HGTcFfcNznc,UA,0,0
50,,Враже,ANGY KREYDA,1,267515,,https://www.youtube.com/watch?v=cdEEffF7_rU,UA,0,0
51,42,Суета,V $ X V PRiNCE,5,263616,-12.30%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
52,52,Люди,Бумбокс,18,261141,0.30%,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
53,43,Не залишай,Трінчер Анна Леонідівна,10,258611,-11.60%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
54,51,Руський корабль,BURLA,12,257573,-2.40%,https://www.youtube.com/watch?v=JpqPtmn9BA4,UA,0,0
55,,Кобра,Іслам Ітляшев,28,256488,,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
56,,А лето цвета,Юрій Шатунов,2,256486,,https://www.youtube.com/watch?v=-7MW3hc33cI,0,RU,0
57,59,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,19,248930,4.80%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
58,,Кохайтеся чорнобриві,Kristonko,1,245158,,https://www.youtube.com/watch?v=KtC-39tJP2M,UA,0,0
59,,Рядом с ней (Live),Юрій Шатунов,1,244037,,https://www.youtube.com/watch?v=BcyAvcuCo3Q,0,RU,0
60,65,ЗСУ,100лиця,14,232184,4.90%,https://www.youtube.com/watch?v=9CIMf-vTCUY,UA,0,0
61,61,After Dark Slowed,Hà Lê,9,226663,-3.10%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
62,28,Oy U Luzi Chervona Kalyna (Remix) (feat. Бумбокс),The Kiffness,17,216055,-43.40%,https://www.youtube.com/watch?v=lu8m5FA2nL8,UA,0,0
63,62,Люди як кораблі,Антитіла,17,214640,-6.50%,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
64,64,"Русский военный корабль, иди нахуй!",Bakun,13,214500,-3.50%,https://www.youtube.com/watch?v=n6OT79TGqqA,UA,0,0
65,63,"Добрий ранок, Україно",Нумер 482,17,209283,-6.30%,https://www.youtube.com/watch?v=3SyngeKJtkk,UA,0,0
66,57,Буде весна,Макс Барських,16,208425,-14.40%,https://www.youtube.com/watch?v=6CrwyBT7MiU,UA,0,0
67,,"ОЙ, ПОДЗАБЫЛИ",ALEKS ATAMAN & FINIK,1,201897,,https://www.youtube.com/watch?v=5OkUqnGX8AA,0,RU,0
68,72,Лепит нас,Vendetta,3,196069,-0.20%,https://www.youtube.com/watch?v=JIpefaOCXIU,UA,0,0
69,71,Незламна,ЛЮСЯ КАВА,2,192763,-2.60%,https://www.youtube.com/watch?v=-ZuCAA_93wc,UA,0,0
70,,Степом (feat. Микита Рубченко),Приходько Анастасія Костянтинівна,1,191163,,https://www.youtube.com/watch?v=mip5mqZCdBE,UA,0,0
71,55,24/02,БЕЗ ОБМЕЖЕНЬ,5,190872,-22.70%,https://www.youtube.com/watch?v=JXYVKz788GE,UA,0,0
72,56,Спи собі сама,Кузьма Скрябин,13,190488,-21.80%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
73,70,RAVE,Dxrk ダーク,12,189303,-4.60%,https://www.youtube.com/watch?v=PTZgxW_3LIQ,0,0,OTHER
74,68,Сину,MamaRika,8,189148,-7.10%,https://www.youtube.com/watch?v=KAGj8PXjdHY,UA,0,0
