Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
23,25,Красное Вино,NK,36,412510,-4.90%,https://www.youtube.com/watch?v=cxx7hrnKxqg,UA,0,0
24,29,Додому (feat. Skofka),KALUSH,36,402605,-0.30%,https://www.youtube.com/watch?v=OF7bh0Y3vyo,UA,0,0
25,27,Вишнi,Wellboy,14,389403,-5.90%,https://www.youtube.com/watch?v=X6eFKOSeICU,UA,0,0
26,26,Любовь после тебя,Artik & Asti,27,388847,-8.80%,https://www.youtube.com/watch?v=wNeCPHA8WLI,0,RU,0
27,28,99 Problems,Єгор Ракітін & KIZARU,14,388302,-5%,https://www.youtube.com/watch?v=LbmGZWQG6eM,0,RU,0
28,30,Стоп музыка,Ислам Мальсуйгенов & Зульфия Чотчаева,35,383472,-4.40%,https://www.youtube.com/watch?v=dBAv8n-Nnyg,0,RU,0
29,35,Патрон,Miyagi & Andy Panda,43,383314,5.70%,https://www.youtube.com/watch?v=E18h8GB98Is,0,RU,0
30,59,Родина (Live),Назарій Яремчук & Дмитро Яремчук,2,382805,67.20%,https://www.youtube.com/watch?v=U16Y8fVTIGs,UA,0,0
31,19,Плакала,Льоша Свік,3,380762,-25.40%,https://www.youtube.com/watch?v=avgGSm1ofAw,0,RU,0
32,34,Холодно,Chris Yank,5,377665,3.90%,https://www.youtube.com/watch?v=vYnisdEaPYU,0,RU,0
33,32,Барбисайз,дора & МЭЙБИ БЭЙБИ,5,373594,0.70%,https://www.youtube.com/watch?v=UBsVaSjgTIs,0,RU,0
34,33,Наверно ты меня не помнишь,JONY & HammAli,13,370741,0.30%,https://www.youtube.com/watch?v=Xl08OlVMpI0,0,RU,0
35,36,Дискотанцы,Хабиб & Galibri & Mavik,10,359028,-0.80%,https://www.youtube.com/watch?v=9tdpHG3M3II,0,RU,0
36,37,Эскизы,Xcho,7,347345,0.90%,https://www.youtube.com/watch?v=9E5YJkP8x0w,0,RU,0
37,38,На часах ноль-ноль,Dabro,36,340692,1.70%,https://www.youtube.com/watch?v=RK4_D2D2KZs,0,RU,0
38,,Я всё решу (Intro),remember.,1,340436,,https://www.youtube.com/watch?v=-QMBTGZAMvU,0,RU,0
39,39,"Боже, как завидую","HammAli, Navai & Jah Khalib",11,327913,-1.80%,https://www.youtube.com/watch?v=Dxc5BVV7kzs,0,RU,0
40,40,Рандеву,Артем Пивоваров,41,324889,2.60%,https://www.youtube.com/watch?v=doM429wT_dM,UA,0,0
41,31,Хочешь,Ревва Олександр Володимирович & Клава Кока,5,318515,-15.40%,https://www.youtube.com/watch?v=MNbM4tA_MmU,0,RU,0
42,42,По-другому,Лолита & Коста Лакоста,10,318196,6.60%,https://www.youtube.com/watch?v=VOLqsrDGRcM,0,RU,0
43,,Гармония,Artik & Asti,1,307962,,https://www.youtube.com/watch?v=I7-Djz-CBOY,0,RU,0
44,41,ЛА ЛА ЛА,Клава Кока,14,301676,-4%,https://www.youtube.com/watch?v=X4j8xUiOOwM,0,RU,0
45,52,Вот такой пацан,TalanT,2,283922,10.80%,https://www.youtube.com/watch?v=JUjIxGqiP5o,0,RU,0
46,45,Enemy (feat. JID),Imagine Dragons,11,277417,0.10%,https://www.youtube.com/watch?v=D9G1VOjN_84,0,0,OTHER
47,49,Братик,Bittuev,19,277099,4.30%,https://www.youtube.com/watch?v=wD3-6EP48x8,0,RU,0
48,,Покаянная,Ленінград,1,276252,,https://www.youtube.com/watch?v=W1Q8KjJ62hg,0,RU,0
49,43,ПОШЛА ЖАРА,GAYAZOV$ BROTHER$ & Filatov & Karas,29,275746,-6.80%,https://www.youtube.com/watch?v=TBRIZRD2bYE,0,RU,0
50,46,Дорогу молодым,Goro,32,270266,-1.90%,https://www.youtube.com/watch?v=WOFZ2p8jejQ,0,RU,0
51,44,Крузак,Skofka,20,265180,-7.80%,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
52,,3 слова,Артем Качер,1,263202,,https://www.youtube.com/watch?v=XDNx0-xX5mU,0,RU,0
53,48,LIPSI HA,Instasamka,20,253293,-6%,https://www.youtube.com/watch?v=BMdcG7m0gCo,0,RU,0
54,51,Bandana,Єгор Ракітін & KIZARU,14,246308,-4.20%,https://www.youtube.com/watch?v=0j6ABOp_6nc,0,RU,0
55,55,Между нами ничего нет,Mujeva,6,245391,0.40%,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
56,47,Длинноногое счастье (Live),Оля Полякова & Олег Винник,3,243540,-11.60%,https://www.youtube.com/watch?v=RFivRDMWTW4,UA,0,0
57,57,Я твоя не первая,Дорофеєва Надія,9,238865,1.80%,https://www.youtube.com/watch?v=EIzNGs_djv0,UA,0,0
58,56,Ты не моя пара,Білан Дмитро & Мари Краймбрери,8,237109,-2.30%,https://www.youtube.com/watch?v=epTLV0At66o,0,RU,0
59,67,astral step,Shadowraze,2,229581,9.80%,https://www.youtube.com/watch?v=89yDiQ8WkNg,0,RU,0
60,54,Кожура,remember.,5,218380,-11.30%,https://www.youtube.com/watch?v=hyim08jD4GI,0,RU,0
61,,Просто друг,Джарахов & Стас Костюшкин,1,214816,,https://www.youtube.com/watch?v=Ot-J-9wA_Ko,0,RU,0
62,50,I'm Alone,Melisa & Tommo,4,212342,-19.30%,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
63,58,Million,Єгор Ракітін & KIZARU,14,212150,-7.80%,https://www.youtube.com/watch?v=YdN6NjxRHwk,0,RU,0
64,,Три Дня Любви,ZIVERT,4,209295,,https://www.youtube.com/watch?v=Fag3P9D1IPM,0,RU,0
65,66,Руки-бёдра,Глюк'OZA,4,207022,-3.40%,https://www.youtube.com/watch?v=Ov3IFFbgzp4,0,RU,0
66,64,Башня,Danya Milohin & Мумий Тролль,9,202857,-5.70%,https://www.youtube.com/watch?v=tV_qKmkQyB0,0,RU,0
67,73,Калуські вечорниці (feat. Tember Blanche),KALUSH,6,194072,-0.20%,https://www.youtube.com/watch?v=doSD_dKBUF4,UA,0,0
68,83,UP,INNA,6,192875,10.50%,https://www.youtube.com/watch?v=8Fl6d_fSRNs,0,0,OTHER
69,72,Танцуй сама,Скриптоніт,4,192374,-1.10%,https://www.youtube.com/watch?v=kBPu7Elrq1U,0,RU,0
70,74,Вороны,Xcho,17,182207,-5.30%,https://www.youtube.com/watch?v=giwhBDY7tgw,0,RU,0
71,,Фотографирую закат,fem.love,1,181774,,https://www.youtube.com/watch?v=Yc_BHq-bzak,0,RU,0
72,69,Между нами война,Султан Лагучев,11,181529,-10.40%,https://www.youtube.com/watch?v=iyIG6mryYIU,0,RU,0
73,62,"Ой, мороз",Хабиб,3,180564,-19.10%,https://www.youtube.com/watch?v=0-FJINvE0QI,0,RU,0
74,68,Афган,Макс Корж,6,179981,-13.80%,https://www.youtube.com/watch?v=J4tlyR742GA,0,RU,0
75,82,Джованна,Enrasta,14,175094,-0.80%,https://www.youtube.com/watch?v=X9-pV8pOQUA,0,RU,0
76,80,Зоопарк,10AGE,19,173981,-3.30%,https://www.youtube.com/watch?v=owASkeQ8mM0,0,RU,0
77,99,Infinity,Jaymes Young,5,173449,13.60%,https://www.youtube.com/watch?v=PWqEPKduGm8,0,0,OTHER
78,77,И ЧТОЭ,Instasamka,8,172656,-7.80%,https://www.youtube.com/watch?v=04xRauelHnw,0,RU,0
79,60,Домой,MORGENSHTERN,5,172598,-23.20%,https://www.youtube.com/watch?v=E8y3z-I9VP4,0,RU,0
80,65,Лиса,Іслам Ітляшев,2,170831,-20.30%,https://www.youtube.com/watch?v=ylUpIJAukIo,0,RU,0
81,76,Последний поцелуй (Poslednij potseluj),Руки Вверх! & HammAli & Navai,19,169412,-9.90%,https://www.youtube.com/watch?v=qykJJ81hNHg,0,RU,0
82,90,Услышит весь район,Dabro,12,168720,2.90%,https://www.youtube.com/watch?v=VWD40cBmEME,0,RU,0
83,96,Кайфую без тебя,Batrai,8,168335,7.20%,https://www.youtube.com/watch?v=G1asv_H-_uY,0,RU,0
84,61,Корпоратив,ВІА Кіп'яток,4,167489,-25.20%,https://www.youtube.com/watch?v=fauUXGYa3fY,UA,0,0
85,81,Kolyan,Nekoglai,2,166433,-7.20%,https://www.youtube.com/watch?v=3e6WQbmEjn0,0,RU,0
86,,УМКА,Milana Hametova,13,163296,,https://www.youtube.com/watch?v=8LNNFFFmzDE,0,RU,0
87,71,Небо,Ислам Мальсуйгенов & Зульфия Чотчаева,8,162760,-16.70%,https://www.youtube.com/watch?v=symAfYX5QM8,0,RU,0
88,,ВЛЮБИЛАСЬ,Єгор Ракітін & Молодой Платон,1,161904,,https://www.youtube.com/watch?v=oNsJohsG5zc,0,RU,0
89,89,Отель (Live),Ненсі & Ненсі Аджрам,6,161450,-3.50%,https://www.youtube.com/watch?v=zXp9FHfPq9M,0,0,RU
90,,Оля,Jah Khalib,1,158691,,https://www.youtube.com/watch?v=5FwkX6Zqw4U,0,RU,0
91,,Another Love,Том Оделл,3,158631,,https://www.youtube.com/watch?v=MwpMEbgC7DA,0,0,OTHER
92,93,Close Eyes,DVRST,15,156588,-1.30%,https://www.youtube.com/watch?v=ao4RCon11eY,0,RU,0
93,91,Королева,Рейсан Магомедкеримов & Михаил Черняев,3,156007,-4.60%,https://www.youtube.com/watch?v=FeRHKtaUEwo,0,RU,0
94,95,На белом покрывале января,Сладкий сон & Сергей Васюта,18,154080,-2%,https://www.youtube.com/watch?v=70iIqlauy0w,0,RU,0
95,,Полковнику никто не пишет,БИ-2,1,153921,,https://www.youtube.com/watch?v=1u7WN2zBEDc,0,RU,0
96,,Фантазер,ЯРОСЛАВ ЕВДОКИМОВ,24,153744,,https://www.youtube.com/watch?v=Sbg3UcBOwng,0,RU,0
97,,Это любовь,Скриптоніт,10,151967,,https://www.youtube.com/watch?v=wnj3zNd4FPQ,0,RU,0
98,87,Убью тебя,ХАННА & Міша Марвін,18,151935,-9.70%,https://www.youtube.com/watch?v=o2cneU3dBM4,0,RU,0
99,92,Москва - Владивосток,Іслам Ітляшев & Ірина Круг,8,151392,-6.40%,https://www.youtube.com/watch?v=ty4c2ehCYiQ,0,RU,0
100,,Танцы На Стёклах,Sharliz & FULLER,18,149725,,https://www.youtube.com/watch?v=5cfHx-xCofA,0,RU,0
