rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
53,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,26,26,15,50513,UA,0,0
54,spotify:track:7mCemRaeeezaB97MPPkhfG,BALKON,Відьми,BALKON,37,60,5,50059,UA,0,0
55,spotify:track:5sQpS3fyw6VBpPioNlrCn1,Slavik Pogosov,Монро,Союз Мьюзик,34,42,4,49805,0,RU,0
56,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,59,30,48822,UA,0,0
57,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,52,38,48642,UA,0,0
58,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,34,41,47,48208,0,0,OTHER
59,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,54,20,47891,0,0,OTHER
60,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,44,27,47845,UA,0,0
61,spotify:track:7vsAZNP2BZiHK8RHyTh7lC,"Килджо, shadowraze",Chronosphere,Союз Мьюзик,28,103,8,47542,0,RU,0
62,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,79,33,47279,UA,0,0
63,spotify:track:3hzelPptWzx0OrSDTyIuuy,Hensonn,Flare,Hensonn,63,96,2,46838,UA,0,0
64,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,97,11,46751,UA,0,0
65,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,53,36,46345,0,0,OTHER
66,spotify:track:6yeVk9XbjCQOAGg6t0k7j7,"Clonnex, Semmyx",Pitbull,Clonnex & Semmyx,13,39,5,46316,UA,0,0
67,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,67,77,7,46289,0,0,OTHER
68,spotify:track:6gtK39SLszESqJFu2SkId3,Wellboy,Додому,PAPA MUSIC,68,70,3,46275,UA,0,0
69,spotify:track:7B5tZkXSRHFD6OBOvkhHZ8,NAZVA,Сіґеле-міґеле,NAZVA,69,93,2,46122,UA,0,0
70,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,64,28,45575,UA,0,0
71,spotify:track:33s2G0h9EOdyaKlKr15ngE,"Skofka, KALUSH",Батьківщина,Columbia Local,18,47,5,44627,UA,0,0
72,spotify:track:3pzr7iKQpV9QjLGcLcd2ic,"uglystephan, Scally Milano",Заберу,Mansion Music,1,58,25,44169,0,RU,0
73,spotify:track:3vOLsA9Y9R39xKoCSXLlcP,WHITE GALLOWS,Город,Союз Мьюзик,73,-1,1,44158,0,RU,0
74,spotify:track:3oZObqxgEjNuCiFfE11szK,SOSKA 69,Басы долбят,KISS KOALA,6,56,12,43281,0,RU,0
75,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,63,84,43109,0,RU,0
76,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,74,57,42877,0,RU,0
77,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,71,23,42732,0,0,OTHER
78,spotify:track:0olubSy8HbZBrCJlSHV7ex,Кишлак,Я уёбываю в джаз,KISS KOALA,61,62,32,42722,0,RU,0
79,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,-1,37,41439,0,RU,0
80,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,73,35,41249,UA,0,0
81,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,81,48,40951,UA,0,0
82,spotify:track:0SzgZTPTdQyBzDKvrq8VlR,ENLEO,веди мене в храм,SADNESS RCRDS,82,115,8,40480,UA,0,0
83,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,75,57,40226,UA,0,0
84,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,78,44,39721,0,RU,0
85,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,108,38,39578,UA,0,0
86,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,86,185,2,39528,0,0,OTHER
87,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,80,46,38820,0,RU,0
88,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,105,51,38797,0,RU,0
89,spotify:track:3eJcQnPblwsLJEB0x8URKA,zxcursed,fatality,zxcursed,14,69,4,38463,0,RU,0
90,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,91,13,38228,UA,0,0
91,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,100,44,38221,UA,0,0
92,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,83,44,38166,UA,0,0
93,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,87,61,37933,UA,0,0
94,spotify:track:4FeSPOzJXBGH5HMDzjIwwb,TVORCHI,Heart of Steel,Tvorchi,12,101,6,37656,UA,0,0
95,spotify:track:7KmbiagSkUbepU88x7NWjb,Kordhell,Scopin,Kordhell,95,129,5,37417,0,0,OTHER
96,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,76,87,37285,0,RU,0
97,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,86,86,15,37006,UA,0,0
98,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,89,45,36881,0,0,OTHER
99,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,110,130,36282,0,0,OTHER
100,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,84,36,36111,0,0,OTHER
101,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,65,26,36083,UA,0,0
102,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,132,44,35951,UA,0,0
103,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,66,28,35934,0,RU,0
104,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,142,42,35822,UA,0,0
105,spotify:track:67FofomixTvg50qMzivHOq,"Artem Pivovarov, NK",Там у тополі,BEST MUSIC,97,125,9,35796,UA,0,0
106,spotify:track:2c1LybaNhIwsNVNrr4wjLG,Папин Олимпос,Официантка,"Streaming Club, under exclusive license to Rhymes Music Inc.",90,90,3,35770,0,RU,0
107,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,106,107,35323,0,0,OTHER
108,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,77,107,48,34778,0,0,OTHER
109,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,95,22,34765,0,0,OTHER
110,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,109,109,10,34729,0,0,OTHER
111,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,141,29,34616,0,RU,0
112,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,PAPA MUSIC,18,68,48,34572,UA,0,0
113,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,116,42,34394,0,0,OTHER
114,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,94,97,34235,0,RU,0
115,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,98,98,9,33942,0,0,OTHER
116,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,116,123,8,33898,0,RU,0
117,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,136,27,33889,UA,0,0
118,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,127,50,33815,UA,0,0
119,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,82,57,33724,0,RU,0
120,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,88,23,33718,UA,0,0
121,spotify:track:5F9CLUvuRyku0ZdT4ljPQt,"YAKTAK, DOVI",Чекає вдома (feat. DOVI),YAKTAK,117,117,2,33658,UA,0,0
122,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,109,153,9,33538,UA,0,0
123,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,85,31,33524,UA,0,0
124,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,122,43,33475,UA,0,0
125,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,154,8,33474,UA,0,0
126,spotify:track:4ZhLYdmhWdPTZcnAy9SZZO,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,112,37,33468,0,RU,0
127,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,159,45,33332,UA,0,0
128,spotify:track:4GvPlSOKfN7aXEuGW8zKUx,"Måneskin, Tom Morello",GOSSIP (feat. Tom Morello),Epic,128,-1,1,33162,0,0,OTHER
129,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,128,44,32892,UA,0,0
130,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,124,33,32869,0,0,OTHER
131,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,152,45,32806,UA,0,0
132,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,139,33,32760,UA,0,0
133,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,102,16,32729,0,0,OTHER
134,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,113,64,32666,0,RU,0
135,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,zxcursed,4,111,45,32636,0,RU,0
136,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,149,16,32512,0,0,OTHER
137,spotify:track:0aKl63MnUIVKkXlVtp2vLr,Дайте танк (!),Утро,Дайте танк (!),137,-1,2,32512,0,RU,0
138,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,144,44,32511,0,RU,0
139,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,104,38,32445,UA,0,0
140,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,128,130,18,32338,0,0,OTHER
141,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,172,13,32323,UA,0,0
142,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,79,126,14,32063,0,0,OTHER
143,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,131,91,32013,0,0,OTHER
144,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,143,14,31942,0,0,OTHER
145,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,118,42,31322,0,RU,0
146,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,134,14,31322,0,0,OTHER
147,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,160,41,31141,UA,0,0
148,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,180,16,31107,UA,0,0
149,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,138,29,30626,0,RU,0
150,spotify:track:6BfnNid8w0UyZqzR2mx1HB,"Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE",Zion Music,21,114,18,30578,0,RU,0
151,spotify:track:62ZAFyVwbc9f2M8qCW1qJr,Kordhell,MURDER PLOT,Kordhell,92,92,2,30129,0,0,OTHER
152,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,148,49,30057,0,RU,0
153,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,121,26,29871,0,RU,0
154,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,120,34,29546,0,RU,0
155,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,-1,25,29546,UA,0,0
156,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,167,31,29471,UA,0,0
157,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,119,11,29349,0,0,OTHER
158,spotify:track:7GMCydOv18soD4Y5kXqKB1,The Hardkiss,Як ти?,Comp Music,95,-1,2,29281,UA,0,0
159,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,146,38,29264,0,0,OTHER
160,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,156,54,29158,0,0,OTHER
161,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,165,26,29118,0,0,OTHER
162,spotify:track:6jdwbcH788txYS6Doy1F1j,"1nonly, SXMPRA",Step Back!,NSF Productions LLC,154,169,7,29068,0,0,OTHER
163,spotify:track:6pdDXBRgRpcyGXcXJthNYC,xxxmanera,Loyalty Before Royalty,steezy,163,-1,3,28845,0,RU,0
164,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,161,65,28808,0,RU,0
165,spotify:track:4o1Vdv2tDsTT9p9t1UblyT,LOVV66,НОМЕР БРАТА,LOVV66,165,166,2,28751,0,RU,0
166,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,133,40,28742,UA,0,0
167,spotify:track:5B8FPXvZ2e0IvBXvflj7es,Автостопом по фазе сна,Опианариум,KISS KOALA,147,147,23,28725,0,RU,0
168,spotify:track:1bxlTXzCuefTibPtYIjPXS,"Tof, Білий Бо",До світанку,Black Beats,168,-1,3,28683,UA,0,0
169,spotify:track:4sFGNz4MYpGoz53ZGCwsiE,Isabel LaRosa,i'm yours sped up,Slumbo Labs/RCA Records,120,-1,3,28613,0,0,OTHER
170,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,171,49,28595,0,RU,0
171,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,158,24,28455,0,0,OTHER
172,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,175,38,28153,UA,0,0
173,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,178,64,28010,0,0,OTHER
174,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,186,19,28008,0,0,OTHER
175,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,176,47,27984,UA,0,0
176,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,176,-1,1,27980,0,0,OTHER
177,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,177,126,27923,0,0,OTHER
178,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,131,194,11,27882,0,0,OTHER
179,spotify:track:0Sm3xQV24fuWVnP5ZcC47y,ZXCURSEDKILLUA,Waste,"ZXCURSEDKILLUA , Shadowrazeblade",119,155,3,27714,0,RU,0
180,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,193,97,27633,UA,0,0
181,spotify:track:2zHLOJoeSs3OpW8aR19AuS,uglystephan,Хэллоу Китти,Mansion Music,23,162,9,27530,0,RU,0
182,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,196,36,27508,0,0,OTHER
183,spotify:track:37GixdIXusxU3cn3Yfg6OK,GONE.Fludd,OVERHEAVEN,GLAM GO GANG! | LootVox Music,80,140,3,27331,0,RU,0
184,spotify:track:0K5arhAxYWj7QxFhpKJe6z,ooes,последнее лето,rabstvo,115,173,4,27271,0,RU,0
185,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,190,82,27131,0,0,OTHER
186,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,98,135,34,27119,UA,0,0
187,spotify:track:6HMk2bFT4VkIWwIAmDCqHj,"Poshlaya Molly, HOFMANNITA",#HABIBATI,DROPBLED,8,150,15,27108,0,RU,0
188,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,170,19,27091,UA,0,0
