rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
48,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,27,14,63733,0,RU,0
49,spotify:track:4MQmxIxM5CXKjdq4IrCWhd,SadSvit,Касета,Independent,22,44,28,63473,UA,0,0
50,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,26,12,62746,UA,0,0
51,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,37,45,62023,UA,0,0
52,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,30,24,61072,0,0,OTHER
53,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,34,26,61019,UA,0,0
54,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,33,19,60972,UA,0,0
55,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,50,35,60858,0,0,OTHER
56,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,32,18,59305,UA,0,0
57,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,36,36,21,59045,UA,0,0
58,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,40,15,58962,UA,0,0
59,spotify:track:3xKWM5dvoqXcCPrghBr5Dy,"TATISIZE, PASHASNICKERS",TATI,Правда Мьюзик,59,64,2,57698,0,RU,0
60,spotify:track:1ju0sNZroZmC68r9h0Z8vD,MORGENSHTERN,KATRINA,Bugatti Music,60,-1,1,57340,0,RU,0
61,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,48,48,3,57156,UA,0,0
62,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,38,22,55871,0,RU,0
63,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,43,16,55135,0,RU,0
64,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,55,16,54209,UA,0,0
65,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,Epic,22,22,3,53926,0,0,OTHER
66,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,42,21,53701,UA,0,0
67,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,54,39,52558,0,RU,0
68,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,53,34,52261,0,RU,0
69,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,47,37,52151,0,RU,0
70,spotify:track:6NFRX7D4Dnh1dRUPstj3ij,"Канги, Galust",Голова,Legacy Music,12,46,4,50685,0,RU,0
71,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,52,72,50437,0,RU,0
72,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,59,45,50028,0,RU,0
73,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,57,57,4,49916,0,0,OTHER
74,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,49,17,48742,0,RU,0
75,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,45,51,14,48670,0,0,OTHER
76,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,KISS KOALA,2,58,53,48449,0,RU,0
77,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,62,36,48068,UA,0,0
78,spotify:track:56jFeULddnrAOxtlLmTCFC,"Анна Трінчер, POSITIFF",Який ти козак,FoxLab,78,167,2,48017,UA,0,0
79,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,63,14,46602,UA,0,0
80,spotify:track:1D3rciTrWK2SgwjQrGZntM,Karta Svitu,Пес Патрон,BEST MUSIC,65,65,3,46528,UA,0,0
81,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,57,70,8,46397,0,0,OTHER
82,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,56,10,46252,UA,0,0
83,spotify:track:73LHQpKsDoDg4GbNzMKFQN,"Arut, MORGENSHTERN",BUGATTI,Bugatti Music,20,73,7,45379,0,RU,0
84,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,68,30,44969,0,RU,0
85,spotify:track:1x8o2E70kQnWm6pHW5ApOw,uglystephan archive,ahh,Mansion Music,10,67,15,44684,0,RU,0
86,spotify:track:7mLWNwcvwRdEviz6SfYp8A,g3ox_em,GigaChad Theme - Phonk House Version,g3ox_em,86,-1,1,44566,0,0,OTHER
87,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,71,33,44504,UA,0,0
88,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,59,60,23,44268,UA,0,0
89,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,69,49,43928,UA,0,0
90,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,61,30,42996,UA,0,0
91,spotify:track:6NnCWIWV740gP7DQ8kqdIE,(G)I-DLE,Nxde,Cube Entertainment,91,-1,1,42825,0,0,OTHER
92,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,79,15,42716,UA,0,0
93,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,75,52,41739,0,RU,0
94,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,112,21,41726,0,0,OTHER
95,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,74,30,41626,0,0,OTHER
96,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,86,53,41589,0,RU,0
97,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,97,-1,1,41541,0,0,OTHER
98,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,91,33,41540,0,0,OTHER
99,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,76,17,41373,UA,0,0
100,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,81,81,8,40977,0,0,OTHER
101,spotify:track:4rirIXfDRE3G9buCYVuk2V,ScurtDae,Back to Life (Birthdae),Too Lost,37,66,10,40616,0,0,OTHER
102,spotify:track:0XjruBJW0THQOe0dl5XMGQ,LOVV66,10М ОТ ДОМА,lovv66,102,105,2,40425,0,RU,0
103,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,87,10,39867,0,0,OTHER
104,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,77,57,39579,0,RU,0
105,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,101,101,14,39101,0,0,OTHER
106,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,KISS KOALA,1,80,120,38905,0,RU,0
107,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,84,26,38458,0,0,OTHER
108,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,90,32,38343,UA,0,0
109,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,96,95,38319,0,0,OTHER
110,spotify:track:1rT2BmlIKlvmDIbAkHWG2Z,"Кореш, treepside",Толпа,CPLUS,29,82,12,38293,0,RU,0
111,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,98,98,36,38049,0,0,OTHER
112,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,85,79,38011,0,0,OTHER
113,spotify:track:7mykoq6R3BArsSpNDjFQTm,"Rosa Walton, Hallie Coggins",I Really Want to Stay at Your House,Lakeshore Records,19,72,6,37946,0,0,OTHER
114,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,118,2,37849,0,0,OTHER
115,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,83,24,37775,0,0,OTHER
116,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,102,32,37101,UA,0,0
117,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,KISS KOALA,1,115,53,37097,0,RU,0
118,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,89,32,37075,UA,0,0
119,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,95,26,36751,UA,0,0
120,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,103,9,36256,0,0,OTHER
121,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,123,118,35759,0,0,OTHER
122,spotify:track:7wdwIaXUuzlu1grzWMFRJm,Ghost,Mary On A Cross,UME - Global Clearing House,34,94,11,35722,0,0,OTHER
123,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,107,26,35704,UA,0,0
124,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,124,127,3,35570,UA,0,0
125,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,93,93,3,35498,UA,0,0
126,spotify:track:11EG8OCCFflxDVkVXQF2p7,анастимоза,Проси пробачення,анастимоза,47,78,8,35472,UA,0,0
127,spotify:track:03mlYZb5ehwG8sQ7iYaIPa,ASKEt,Кров,ГРАЙ,72,88,4,35362,UA,0,0
128,spotify:track:46T22qAGkE8pDG8KBHsr29,MORGENSHTERN,я понял - skit,Bugatti Music,128,-1,1,35240,0,RU,0
129,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,109,62,35067,0,RU,0
130,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,113,25,35051,0,0,OTHER
131,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,131,175,2,35019,0,0,OTHER
132,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,119,33,34641,UA,0,0
133,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,133,138,4,34483,0,0,OTHER
134,spotify:track:4wz2VahIi49SPomvyT75nA,Funk Tribu,Phonky Tribu,A Million / Groove Attack,77,99,5,34384,0,0,OTHER
135,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,A+,4,121,33,34364,0,RU,0
136,spotify:track:05dDasMn9KPsnhNRD9L6W3,"Милана Хаметова, Milana Star",ЛП,FARGO MUSIC,61,97,9,34354,0,RU,0
137,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,57,111,19,34319,0,RU,0
138,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,181,26,34176,UA,0,0
139,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,116,35,34149,UA,0,0
140,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,120,37,34038,0,RU,0
141,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,126,126,6,33889,0,0,OTHER
142,spotify:track:6CgFrA9qNPFMlnL40LQ8qJ,Clonnex,Dripoholic,CLONNEX,31,92,10,33782,UA,0,0
143,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,149,97,33719,0,RU,0
144,spotify:track:6KQz9Xgc82clHGWzGUA5xw,БРЕДИШЬ,Социум,Союз Мьюзик,24,100,7,33520,0,RU,0
145,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,124,52,33520,0,0,OTHER
146,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,128,85,33398,0,RU,0
147,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,104,5,33085,UA,0,0
148,spotify:track:3VeWIV9WTXUl8PcOusFjYv,Кишлак,Я уёбываю в джаз,KISS KOALA,61,134,22,33076,0,RU,0
149,spotify:track:2ZTJxMmPZizet6NSJmSezo,uglystephan,Снова обогнал их,Mansion Music,66,186,41,33027,0,RU,0
150,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,136,32,32963,UA,0,0
151,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,151,19,32881,UA,0,0
152,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,-1,40,32783,0,RU,0
153,spotify:track:42loxtj7bufLsPgZSl47I9,H8.HOOD,PHANTOM,H8.HOOD,16,122,13,32362,0,RU,0
154,spotify:track:0tRSy3UfjvlWtrlyWGQtGt,"Oxxxymiron, EIGHTEEN",НЛО,Oxxxymiron,154,-1,1,32358,0,RU,0
155,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,131,32,32347,0,RU,0
156,spotify:track:33aN03SdPY7SyO7jAWMTwc,INSTASAMKA,BALANCE,NaMneCash Music,46,130,11,32332,0,RU,0
157,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,139,13,32295,0,0,OTHER
158,spotify:track:00ZFbk7oYrtx8nup5y58BO,Маша Кондратенко,Ванька-Встанька,Маша Кондратенко,49,170,15,32168,UA,0,0
159,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,156,75,32117,0,RU,0
160,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,145,42,32063,0,0,OTHER
161,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,44,110,16,31923,UA,0,0
162,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,135,29,31922,0,0,OTHER
163,spotify:track:5CYeR5CKXHYsiTQclSp7rw,Clonnex,Codeinoslav,CLONNEX,10,114,14,31882,UA,0,0
164,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,105,163,15,31833,UA,0,0
165,spotify:track:4m0ELYovhweZYdw4cCqVv0,INSTASAMKA,RARARA,NaMneCash Music,14,148,18,31760,0,RU,0
166,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,144,87,31748,UA,0,0
167,spotify:track:7gRFDGEzF9UkBV233yv2dc,BLACKPINK,Shut Down,YG Entertainment/Interscope Records,22,125,6,31284,0,0,OTHER
168,spotify:track:3YhFOvxeW3sCqbCtjnDdgK,Scally Milano,Недоволен,AMC MUSIC,30,146,15,31274,0,RU,0
169,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,150,52,31262,0,RU,0
170,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,143,32,31260,0,RU,0
171,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,160,20,31189,0,RU,0
172,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,140,42,31178,0,RU,0
173,spotify:track:2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Columbia,165,165,6,31014,0,0,OTHER
174,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,141,53,30992,0,0,OTHER
175,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,147,35,30959,0,0,OTHER
176,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,155,63,30919,0,RU,0
177,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,78,142,17,30723,UA,0,0
178,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,133,7,30650,UA,0,0
179,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,110,158,18,30625,UA,0,0
180,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",140,169,17,30478,0,RU,0
181,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,117,137,15,30477,0,0,OTHER
182,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,171,56,30410,0,RU,0
183,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,129,32,30328,UA,0,0
184,spotify:track:1qWRPVEIsc5lqsrlwh2ALb,"Анна Трінчер, MBreeze",Ти робив мені каву,Анна Тринчер,106,106,3,29925,UA,0,0
185,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,157,44,29914,0,RU,0
186,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,177,36,29882,UA,0,0
187,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,152,77,29788,0,0,OTHER
188,spotify:track:4tEr9oykqAlnLnaltbjoDe,To Eternity,Несмачний Мед,To Eternity,3,162,19,29608,UA,0,0
189,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,185,194,6,29457,0,0,OTHER
