rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
48,Дежавю,kizaru,57699,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
49,Башня,Даня Милохин,56938,https://open.spotify.com/track/7gPyGGhy2cVVVOq5V5jUt4,,,,0,RU,0
50,тпм,КОСМОНАВТОВ НЕТ,55889,https://open.spotify.com/track/2UxHaQdCaLxLMsVWOHg72M,,,,0,RU,0
51,Heat Waves,Glass Animals,55514,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
52,Mama Makusa,Big Baby Tape,55240,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
53,Домой,MORGENSHTERN,55225,https://open.spotify.com/track/5bA2HBafCfregvLZV4idXb,,,,0,RU,0
54,Я пиздатый,LIL MORTY,55151,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
55,MIDDLE OF THE NIGHT,Elley Duhé,55004,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
56,Кукла колдуна,Korol i Shut,54856,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
57,Антикобыла (prod. by SHEEPY),Daybe,54683,https://open.spotify.com/track/3Qef8ytrSaKyKFFHhULLdx,,,,0,RU,0
58,After Dark,Mr.Kitty,52473,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
59,Гуси,Wellboy,52346,https://open.spotify.com/track/0NPRigM2lZGGFW3OD48g43,,,,UA,0,0
60,Softcore,The Neighbourhood,52286,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
61,Танцы,ssshhhiiittt!,51659,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
62,Как тебя покорить,Перемотка,51367,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
63,Отпустил,MAYOT,50978,https://open.spotify.com/track/54pwVW38D5DYSThV5kog1J,,,,0,RU,0
64,Холодное оружие,Sqwore,50726,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
65,Brooklyn,Miyagi & Andy Panda,50654,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
66,Sweater Weather,The Neighbourhood,50589,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
67,Rampampam,Minelli,50499,https://open.spotify.com/track/1esZgaqm0YKN87CIP3orJ3,,,,0,0,OTHER
68,Toxic,BoyWithUke,50273,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
69,Big Tymers,Big Baby Tape,50178,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
70,toxin,Benedixhion,49179,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
71,No Love,АДЛИН,48845,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
72,ФИТИЛЬ,3TERNITY,48666,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
73,ты похож на кота,zhanulka,48486,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
74,Ghoul,Twinky,47627,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
75,зима,ooes,47607,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
76,Динозаврики,Папин Олимпос,47544,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
77,Sacrifice,The Weeknd,46806,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU,,,,0,0,OTHER
78,Internal,Rogue Dave,46609,https://open.spotify.com/track/5VIR1O2q6JhcugcuOeYpO8,,,,0,0,OTHER
79,Положение,Skryptonite,46608,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
80,Do It To It,ACRAZE,46569,https://open.spotify.com/track/20on25jryn53hWghthWWW3,,,,0,0,OTHER
81,Демоны,Три дня дождя,46474,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
82,Трахаца,ЛЯЛЬКА,46393,https://open.spotify.com/track/46676b6dbunL2OgPGQw5sv,,,,0,RU,0
83,Снова обогнал их,uglystephan,46310,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
84,Погоди,DSPRITE,45817,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
85,Дом Периньон,Poshlaya Molly,45559,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
86,Буква Х,Scally Milano,45190,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
87,Dirrt,Big Baby Tape,45134,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
88,Миллионы,THRILL PILL,44023,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
89,LIPSI HA,INSTASAMKA,43887,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
90,Люди,Дайте танк (!),43887,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
91,Птичка,HammAli & Navai,43697,https://open.spotify.com/track/6Abmb1Nh7Bc5U6o4iEgSDH,,,,0,RU,0
92,Blinding Lights,The Weeknd,43385,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
93,So Icy Nihao,Big Baby Tape,43174,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
94,Phonky Town,PlayaPhonk,43162,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
95,Замигает свет,KENTUKKI,42442,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
96,Пополам,BRANYA,41812,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
97,Minor,Miyagi & Andy Panda,41800,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
98,Ride Or Die,Big Baby Tape,41438,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
99,Кайен,Valentin Strykalo,41409,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
100,Колхозник,Mnogoznaal,41203,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
101,Шнурки,METAN,41127,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
102,I WANNA BE YOUR SLAVE,Måneskin,40757,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
103,Ginseng Strip 2002,Yung Lean,40498,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,,,,0,0,OTHER
104,Sahara,Hensonn,40493,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
105,NHL MONEY,OBLADAET,40268,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
106,Infinity,Jaymes Young,40130,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,,,,0,0,OTHER
107,Freaks,Surf Curse,40074,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
108,The Motto,Tiësto,39949,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
109,Мальчик на девятке,DEAD BLONDE,39558,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
110,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,39531,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
111,Танцуй сама,Skryptonite,39178,https://open.spotify.com/track/6nvXTYOmS7ES6BWuRASHHL,,,,0,RU,0
112,Феникс,ANNA ASTI,39080,https://open.spotify.com/track/5cFZNFr6cEYpUFn4N8BmZf,,,,0,RU,0
113,Captain,MiyaGi,38977,https://open.spotify.com/track/5PfJZqMbH0NZjhI2i9fHuW,,,,0,RU,0
114,uf-af,LOLIWZ,38934,https://open.spotify.com/track/5bGs1NKVdyGjLlYjlTUVSY,,,,0,RU,0
115,Нету интереса,10AGE,38933,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
116,Bad Habits,Ed Sheeran,38886,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,0,0,OTHER
117,ODIUM,LXST CXNTURY,38850,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
118,дети немой страны,конец солнечных дней,38624,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
119,The Business,Tiësto,38311,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,,,,0,0,OTHER
120,Я уёбываю в джаз,Кишлак,38304,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
121,MONTERO (Call Me By Your Name),Lil Nas X,38303,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
122,Старшие (feat. Polyana),OG Buda,38214,https://open.spotify.com/track/56eV7dmQU2tlUT9QsVQWUV,,,,0,RU,0
123,SUICIDE YEAR,WEEDMANE,38078,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
124,KILLKA,Ghostface Playa,38058,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
125,Гармония,Artik & Asti,37957,https://open.spotify.com/track/7K0YWcVSyaMN4TaLw2Icd4,,,,0,RU,0
126,HELLA PLAYERS,OBLADAET,37825,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
127,Веном,Платина,37635,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
128,спать с тобой,хочуспать,37547,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
129,Smells Like Teen Spirit - Remastered,Nirvana,37270,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
130,Star Shopping,Lil Peep,37217,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
131,На твиче,нексюша,37060,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
132,первое свидание,алёна швец.,36941,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
133,Notion,The Rare Occasions,36794,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
134,Под Звездопадом,Tima Belorusskih,36636,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
135,Цветами радуги,pyrokinesis,36412,https://open.spotify.com/track/4h5oHfU4P7yWzeykGX2a86,,,,0,RU,0
136,Стеклянная,GUMA,36407,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
137,Abu Dhabi Ba6y,Платина,35990,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
138,надежда,ssshhhiiittt!,35932,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
139,all I want is you,Rebzyyx,35608,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
140,Цепи,Skryptonite,35593,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
141,Infinite Tsukuyomi,ROCKET,35569,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
142,засыпай,ssshhhiiittt!,35476,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
143,Пушка,10AGE,35403,https://open.spotify.com/track/3UlGli59XnXKdaocUFn0gw,,,,0,RU,0
144,LAMBO URUS,Egor Kreed,35317,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
145,Kosandra,Miyagi & Andy Panda,35256,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
146,Shivers,Ed Sheeran,35049,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
147,Beggin',Måneskin,34981,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,,,,0,0,OTHER
148,She Wants,ROCKET,34894,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
149,Watercolor Eyes - From “Euphoria” An HBO Original Series,Lana Del Rey,34704,https://open.spotify.com/track/1G1R0XgChe18Zr1o6tlmN6,,,,0,0,OTHER
150,Инкассатор,ROCKET,34703,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
151,Кино,MACAN,34691,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
152,Плакала,Lesha Svik,34570,https://open.spotify.com/track/3OT5C10nU53DceMzR90dUf,,,,0,RU,0
153,Cold Heart - PNAU Remix,Elton John,34558,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,,,,0,0,OTHER
154,Jealous,Eyedress,34466,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
155,Чистый - OST «Псих»,Skryptonite,34458,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
156,5 Nights Crazy,Big Baby Tape,34422,https://open.spotify.com/track/7vbXtUsr3lSZtBzwL6lpVg,,,,0,RU,0
157,Move Your Body,Öwnboss,34343,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,,,,0,0,OTHER
158,Батареи,Нервы,34253,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
159,"Боже, как завидую",HammAli & Navai,34106,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
160,Втюрилась,Дора,34089,https://open.spotify.com/track/1AuUsvFyFnf2l3E6HKUHO2,,,,0,RU,0
161,Пачка сигарет,LIZER,34084,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
162,Я так соскучился,Pornofilmy,33857,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
163,Touch the Sky,Ollane,33729,https://open.spotify.com/track/3CcmGNUCMi8sdk31vDAQVA,,,,0,RU,0
164,Marlboro,MiyaGi,33648,https://open.spotify.com/track/1V0XzDGcYMtjAysR3uyZbb,,,,0,RU,0
165,Кайф ты поймала,Konfuz,33625,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
166,"ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",OG Buda,33602,https://open.spotify.com/track/3MfoVUFEXWX6bxbACLVZEG,,,,0,RU,0
167,Another Love,Tom Odell,33583,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
168,Тёмно-оранжевый закат,Папин Олимпос,33552,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
169,вопрос,вышел покурить,33376,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
170,Scary Garry,Kaito Shoma,33132,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
171,Я тебя люблю,Где Фантом?,33064,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
172,Зоопарк,10AGE,33041,https://open.spotify.com/track/777TceiGuC1kjvAiVAHvTo,,,,0,RU,0
173,Спать,17 SEVENTEEN,32996,https://open.spotify.com/track/7vfWiNojqSxwOgcRR4hVo5,,,,0,RU,0
174,dreamcore//,Pathetic,32993,https://open.spotify.com/track/2cfFwuqPLUre5laXoyiRme,,,,0,RU,0
175,HDMI,BONES,32971,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
176,Биг бой слайм,OG Buda,32401,https://open.spotify.com/track/1Ck6nc8m3uVBY0r4TRfd1e,,,,0,RU,0
177,Контракт,Poshlaya Molly,32399,https://open.spotify.com/track/2bqS0QtnXGjOYs3z6VtSyW,,,,0,RU,0
178,There Are No Friends,Rodionis,32295,https://open.spotify.com/track/70nXBc3MIwKvKcHEb8qSZV,,,,0,RU,0
179,ДЕВОЧКА С КАРЕ,MUKKA,32176,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
180,Аквариум,Sqwore,32174,https://open.spotify.com/track/0aKXiOFEmprIpNXf8NhGXn,,,,0,RU,0
181,help_urself,Ezekiel,32162,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
182,u.,niteboi,32159,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
183,Калуські вечорниці (feat. Tember Blanche),KALUSH,32149,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
184,Миллион чувств,Badcurt,32147,https://open.spotify.com/track/7DvyaadZ4k2oK5xGRudJ95,,,,0,RU,0
185,Ау,10AGE,32089,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
186,Венера-Юпитер,Ваня Дмитриенко,32061,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
187,Кид Кади,Scally Milano,31982,https://open.spotify.com/track/5jryefNsWX0TvFZBAIGlJs,,,,0,RU,0
188,Удачи (feat. Boulevard Depo & TVETH),Basic Boy,31790,https://open.spotify.com/track/0wZu7Wj1upOVInn7lChgnK,,,,0,RU,0
189,Афган,Max Korzh,31386,https://open.spotify.com/track/49y9IcSwgoYR8YBBvwllP2,,,,0,RU,0
190,masquerade,siouxxie sixxsta,31262,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse,,,,0,0,OTHER
191,GAZ,Kaito Shoma,31090,https://open.spotify.com/track/4TNT1dmWRE8RVpKDHLF8UP,,,,0,RU,0
192,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),IC3PEAK,31054,https://open.spotify.com/track/3FQOmo61pO1ZnBT26d6WLQ,,,,0,RU,0
193,СТИКЕР,CMH,30895,https://open.spotify.com/track/7z76CNdctcLMga7kb0WyJG,,,,0,RU,0
194,Jungle,Emma Louise,30813,https://open.spotify.com/track/5sAYqcQTEQbTbxdcqI4b8v,,,,0,0,OTHER
195,Я тебе не верю,Grigory Leps,30728,https://open.spotify.com/track/0WBErOmwDKkuWCHGaBrT6g,,,,0,RU,0
196,Говорят чо,LOVV66,30611,https://open.spotify.com/track/52TAW7MgoBhjx0ESJBvhs3,,,,0,RU,0
197,Трап Трап,LOVV66,30556,https://open.spotify.com/track/7FUzvOhDj64gFgjex5St3Y,,,,0,RU,0
198,Дурак и молния,Korol i Shut,30460,https://open.spotify.com/track/1aAcW69jxv3pp3I84oZGqP,,,,0,RU,0
199,ТАЙМАУТ,Nikitata,30428,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
200,20К,Kush Lovers,30130,https://open.spotify.com/track/61Se5kNrWTWmCDaRpsFDjd,,,,0,RU,0
