rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
26,Первый раз - remix nevroz,JojoHF,69679,https://open.spotify.com/track/1zE2dRkxtOLEOubAmqcHX3,,,,0,RU,0
27,За всех,MACAN,68663,https://open.spotify.com/track/7uJlcGDXjx8Ha6t8kWFlxf,,,,0,RU,0
28,СОЛНЦЕ МОНАКО,Lusia Chebotina,68540,https://open.spotify.com/track/5YDBHDEIgWkfairCJgGApW,,,,0,RU,0
29,Baby mama,Skryptonite,68232,https://open.spotify.com/track/5X33A2X2OuQXUOKhawWCMm,,,,0,RU,0
30,ВЛЮБИЛАСЬ,Big Baby Tape,65638,https://open.spotify.com/track/3bbkkPpf8AdRU6DurnvoC4,,,,0,RU,0
31,МЯТОЙ - remix 2010,КОСМОНАВТОВ НЕТ,65010,https://open.spotify.com/track/0ZGHCIFlJWqwB4TpG8LFbe,,,,0,RU,0
32,Диалоги тет-а-тет,ALEKS ATAMAN,64503,https://open.spotify.com/track/7qEZALeVloIwiz6tvX8ZUL,,,,0,RU,0
33,MIDDLE OF THE NIGHT,Elley Duhé,63568,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
34,Отпускаю,Egor Kreed,60678,https://open.spotify.com/track/0vkYzoY1ukPTWAqD4yuCXL,,,,0,RU,0
35,ночь,ooes,60206,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
36,1000-7,fem.love,59315,https://open.spotify.com/track/2L2iWhBsyosVcxx36iurfa,,,,0,RU,0
37,TRAXXXMANIA,GONE.Fludd,59061,https://open.spotify.com/track/2rowi7dF3AqhugMtAnvQmP,,,,0,RU,0
38,Я всё решу (Intro),ZAPOMNI,59028,https://open.spotify.com/track/3sRsr0TzQ1gMEEzJfWf9cW,,,,0,RU,0
39,STAY (with Justin Bieber),The Kid LAROI,58883,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,,,,0,0,OTHER
40,макинтош бизнес онли,BUSHIDO ZHO,58126,https://open.spotify.com/track/70IFNhUiuZohVFIQLFmgDY,,,,0,RU,0
41,ЖМУРКИ,163ONMYNECK,57864,https://open.spotify.com/track/6fiQEMbqzE6CMrcHeukmGc,,,,0,RU,0
42,Зелёный глаз,Минин,57789,https://open.spotify.com/track/4ZOjdqmXLuwHDQUn9WWoFR,,,,0,RU,0
43,Heat Waves,Glass Animals,57429,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
44,Привет,Kambulat,57331,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
45,ЛАБИРИНТ,FACE,57226,https://open.spotify.com/track/7biChppM3c8q7qcVl7ceb2,,,,0,RU,0
46,Дорадура,Дора,56528,https://open.spotify.com/track/4mTPviBGRgjPxeaQFnBDW3,,,,0,RU,0
47,Домино,FACE,56425,https://open.spotify.com/track/6GyZQ9o0dBU9V0NIjGPz2r,,,,0,RU,0
48,untitled,semmmyq,56420,https://open.spotify.com/track/0z58HQdBeOGPCveLYfX6lO,,,,0,RU,0
49,ВЫКЛЮЧАТЕЛЬ,163ONMYNECK,56055,https://open.spotify.com/track/3oIvvpkmjxdzd7NYNg5fxm,,,,0,RU,0
50,Рассвет,КАКАЯ РАЗНИЦА,55129,https://open.spotify.com/track/0VGLb6IeeG5ZqonN5EavDu,,,,0,RU,0
51,ТАЙМАУТ,Nikitata,54740,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
52,Днями-ночами,pyrokinesis,53164,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
53,в темноте,КОСМОНАВТОВ НЕТ,52642,https://open.spotify.com/track/5JDtUGEFLwq2r26yhHM89E,,,,0,RU,0
54,abcdefu,GAYLE,52015,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
55,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,51604,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,,,,0,0,OTHER
56,Notion,The Rare Occasions,51210,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
57,КОРИЧНЕВЫЕ,163ONMYNECK,50952,https://open.spotify.com/track/6OvSr8rj6ZOCcUJ1hnP7TK,,,,0,RU,0
58,Танцы,ssshhhiiittt!,50412,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
59,Додому (feat. Skofka),KALUSH,49971,https://open.spotify.com/track/7kKTYTHULdERuHGCkVyLVD,,,,UA,0,0
60,Я пиздатый,LIL MORTY,49715,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
61,After Dark,Mr.Kitty,49709,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
62,Звезда упала,Sqwore,49675,https://open.spotify.com/track/2398GSLbctyjLClJrqskt2,,,,0,RU,0
63,Таблетка,PLOHOYPAREN,49673,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
64,Патрон,Miyagi & Andy Panda,49614,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
65,Кукла колдуна,Korol i Shut,49536,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
66,ШОПЛИФТЕР,163ONMYNECK,49394,https://open.spotify.com/track/0T5ulWVxXfpkq2gI5SHXPe,,,,0,RU,0
67,Кайф ты поймала,Konfuz,49166,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
68,ПОЧЕМУ?,MORGENSHTERN,49153,https://open.spotify.com/track/6TYmpWMxhqv0TVtiAIwzBW,,,,0,RU,0
69,Rampampam,Minelli,48541,https://open.spotify.com/track/1esZgaqm0YKN87CIP3orJ3,,,,0,0,OTHER
70,Дежавю,kizaru,47842,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
71,Демоны,Три дня дождя,47697,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
72,Калуські вечорниці (feat. Tember Blanche),KALUSH,47669,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
73,сети,quiizzzmeow,47409,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
74,Как тебя покорить,Перемотка,47320,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
75,Softcore,The Neighbourhood,47046,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
76,СТОМАТОЛОГИЧКА,163ONMYNECK,46229,https://open.spotify.com/track/1GAQCGqNVPWbM7Qm1cbi62,,,,0,RU,0
77,Sweater Weather,The Neighbourhood,45936,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
78,Freaks,Surf Curse,45888,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
79,Лирика,Вектор А,45623,https://open.spotify.com/track/7eRQKOB4BcBa6wjp0DDsIY,,,,0,RU,0
80,Вина (feat. 17 SEVENTEEN),OG Buda,45267,https://open.spotify.com/track/1Kp2TF4fFYjJPqEMf1U0RK,,,,0,RU,0
81,Кайен,Valentin Strykalo,44700,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
82,Динозаврики,Папин Олимпос,44138,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
83,Brooklyn,Miyagi & Andy Panda,44018,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
84,Буревестник,Miyagi & Andy Panda,43869,https://open.spotify.com/track/0YMRW5mlu9bUCWeRMZfB32,,,,0,RU,0
85,Phonky Town,PlayaPhonk,43747,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
86,ДРЕССКОД,Nikitata,42621,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
87,No Love,АДЛИН,42538,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
88,Буква Х,Scally Milano,42462,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
89,Положение,Skryptonite,42401,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
90,Ghoul,Twinky,42163,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
91,Toxic,BoyWithUke,42006,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
92,toxin,Benedixhion,41659,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
93,Пополам,BRANYA,41511,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
94,Nozzy Bossy,Wellboy,41383,https://open.spotify.com/track/1llPAwXXqcuBGvd1WtFsot,,,,UA,0,0
95,Дом Периньон,Poshlaya Molly,41257,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
96,Миллионы,THRILL PILL,41198,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
97,кладбище,вышел покурить,41050,https://open.spotify.com/track/1xASDcZcb869OkSu86Wbw8,,,,0,RU,0
98,raznotsvetnaya,DOROFEEVA,40967,https://open.spotify.com/track/5FSCVRmdUhEBYtk6Add4wx,,,,UA,0,0
99,Тп на аме,СЕРЕГА ПИРАТ,40703,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
100,зима,ooes,40578,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
101,Холодное оружие,Sqwore,39439,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
102,Сан Ларан,Платина,39390,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
103,Выпей меня,Kambulat,39267,https://open.spotify.com/track/5O1Y35vDQQjCXTFo8BEBrr,,,,0,RU,0
104,Mama Makusa,Big Baby Tape,39251,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
105,Башня,Даня Милохин,38904,https://open.spotify.com/track/7gPyGGhy2cVVVOq5V5jUt4,,,,0,RU,0
106,"Семь семь [prod. by Mabemoda, Rallex]",Slattcrank,38149,https://open.spotify.com/track/40C2QF0UDxmUIugOiGR63c,,,,0,RU,0
107,Vlone,FACE,37983,https://open.spotify.com/track/6qZra71fzsZOgmCPwzBKLt,,,,0,RU,0
108,Вороны,Xcho,37799,https://open.spotify.com/track/1eQc0azOMOv6VuqQi9c2Ba,,,,0,RU,0
109,Снова обогнал их,uglystephan,37350,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
110,ODIUM,LXST CXNTURY,37203,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
111,The Motto,Tiësto,37018,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
112,диско элизиум,pyrokinesis,36978,https://open.spotify.com/track/6HWwx65IbS7PA2WKlvNbPS,,,,0,RU,0
113,Formula,Labrinth,36866,https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s,,,,0,0,OTHER
114,Minor,Miyagi & Andy Panda,36796,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
115,Батареи,Нервы,36754,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
116,I WANNA BE YOUR SLAVE,Måneskin,36691,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
117,Птичка,HammAli & Navai,36662,https://open.spotify.com/track/6Abmb1Nh7Bc5U6o4iEgSDH,,,,0,RU,0
118,Вина,Три дня дождя,36571,https://open.spotify.com/track/4QMUlfeVwnb75F4IfnJdY4,,,,0,RU,0
119,спать с тобой,хочуспать,36386,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
120,SUICIDE YEAR,WEEDMANE,36355,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
121,Инкассатор,ROCKET,36267,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
122,Infinity,Jaymes Young,36072,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,,,,0,0,OTHER
123,дети немой страны,конец солнечных дней,36031,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
124,Big Tymers,Big Baby Tape,35850,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
125,Star Shopping,Lil Peep,35528,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
126,Замигает свет,KENTUKKI,35520,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
127,Мальчик на девятке,DEAD BLONDE,35221,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
128,Крышу сносит,LXNER,35147,https://open.spotify.com/track/6mv7DTwZseSvGHOJnQh0oy,,,,0,RU,0
129,Sahara,Hensonn,35101,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
130,LIPSI HA,INSTASAMKA,35092,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
131,Blinding Lights,The Weeknd,34945,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
132,На твиче,нексюша,34888,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
133,She Wants,ROCKET,34812,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
134,засыпай,ssshhhiiittt!,34782,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
135,Колхозник,Mnogoznaal,34520,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
136,Экзорцизм,Сны Саламандры,34509,https://open.spotify.com/track/3BtXgurV7Xz7SuJv2mfBSQ,,,,0,RU,0
137,Stay Alive (Prod. SUGA of BTS),Jung Kook,34491,https://open.spotify.com/track/7CAdT0HdiQNlt1C7xk2hep,,,,0,0,OTHER
138,Нету интереса,10AGE,34171,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
139,Do It To It,ACRAZE,34100,https://open.spotify.com/track/20on25jryn53hWghthWWW3,,,,0,0,OTHER
140,Кино,MACAN,34005,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
141,Антикобыла (prod. by SHEEPY),Daybe,33976,https://open.spotify.com/track/3Qef8ytrSaKyKFFHhULLdx,,,,0,RU,0
142,Scary Garry,Kaito Shoma,33855,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
143,LAMBO URUS,Egor Kreed,33779,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
144,Огни,ANIKV,33676,https://open.spotify.com/track/4vFuw6PFe5H4CvvEB8jgGN,,,,0,RU,0
145,Шнурки,METAN,33585,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
146,БЕСЕДА,163ONMYNECK,33543,https://open.spotify.com/track/6oi5b59yCSe1gPvDnPyBYp,,,,0,RU,0
147,Smells Like Teen Spirit - Remastered,Nirvana,33479,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
148,Я так соскучился,Pornofilmy,33465,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
149,Тёмно-оранжевый закат,Папин Олимпос,33458,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
150,надежда,ssshhhiiittt!,33375,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
151,ДЕВОЧКА С КАРЕ,MUKKA,33339,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
152,Под Звездопадом,Tima Belorusskih,33278,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
153,Первый раз,JojoHF,33135,https://open.spotify.com/track/3qeNvBiZvs4W6sIpcXPYnY,,,,0,RU,0
154,СПАСАТЕЛЬНЫЙ КРУГ,FACE,33121,https://open.spotify.com/track/08pVm2BCyMSevBLXYLysqi,,,,0,RU,0
155,ты похож на кота,zhanulka,32753,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
156,Bad Habits,Ed Sheeran,32644,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,0,0,OTHER
157,Пачка сигарет,LIZER,32565,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
158,Зорi,KALUSH,32555,https://open.spotify.com/track/7mXxcF1nFQvcvANuYwdrv2,,,,UA,0,0
159,В диапазоне,Pornofilmy,32531,https://open.spotify.com/track/1cmIuauHOxvxzTCFXFnNRL,,,,0,RU,0
160,NHL MONEY,OBLADAET,32425,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
161,Люди,Дайте танк (!),32408,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
162,Kosandra,Miyagi & Andy Panda,32364,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
163,Погоди,DSPRITE,32323,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
164,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,32262,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
165,Dirrt,Big Baby Tape,32252,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
166,Это любовь,Skryptonite,32242,https://open.spotify.com/track/1P9oRiZJWnxe2pZmYUZ5eC,,,,0,RU,0
167,Стеклянная,GUMA,32205,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
168,HDMI,BONES,32034,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
169,Another Love,Tom Odell,31976,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
170,Цепи,Skryptonite,31881,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
171,all I want is you,Rebzyyx,31689,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
172,So Icy Nihao,Big Baby Tape,31588,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
173,u.,niteboi,31523,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
174,24 на 7,FACE,31497,https://open.spotify.com/track/2am944KUlJJbeXQ4nm1ipw,,,,0,RU,0
175,Я тебя люблю,Где Фантом?,31123,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
176,HELLA PLAYERS,OBLADAET,31086,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
177,Венера-Юпитер,Ваня Дмитриенко,30914,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
178,Тримай,Khrystyna Soloviy,30902,https://open.spotify.com/track/4LKfJMumpW7HyBT05uXYUx,,,,UA,0,0
179,Москва любит...,Skryptonite,30809,https://open.spotify.com/track/41bGn6u78I8eNZg86tx3vp,,,,0,RU,0
180,Чистый - OST «Псих»,Skryptonite,30709,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
181,help_urself,Ezekiel,30654,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
182,Веном,Платина,30631,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
183,KILLKA,Ghostface Playa,30525,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
184,MONTERO (Call Me By Your Name),Lil Nas X,30447,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
185,Седьмой лепесток,Антон Токарев,30435,https://open.spotify.com/track/6P4SAsG3RuIeGymX2Qou9L,,,,0,RU,0
186,Jealous,Eyedress,30418,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
187,I Got Love,MiyaGi & Endspiel,30401,https://open.spotify.com/track/43wgyQXc2M9KmTDUqVzugM,,,,0,RU,0
188,"Боже, как завидую",HammAli & Navai,30359,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
189,Я уёбываю в джаз,Кишлак,30348,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
190,Ginseng Strip 2002,Yung Lean,30333,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,,,,0,0,OTHER
191,Shivers,Ed Sheeran,30332,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
192,ПЕРЕВЕС,163ONMYNECK,30321,https://open.spotify.com/track/7MFI98TZd2HekdIDJAHASn,,,,0,RU,0
193,ЧЕТЫРЕ,163ONMYNECK,30289,https://open.spotify.com/track/10byo8LbVkAaDgYxxiMcfT,,,,0,RU,0
194,магия,ooes,30181,https://open.spotify.com/track/41dtNH6BYBeE7j1FWE52uo,,,,0,RU,0
195,Без названия,MACAN,30028,https://open.spotify.com/track/4xwiHP2BsQYqVoL2E782z0,,,,0,RU,0
196,Infinite Tsukuyomi,ROCKET,30014,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
197,Ride Or Die,Big Baby Tape,29886,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
198,ФИТИЛЬ,3TERNITY,29858,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
199,Without Me,Eminem,29764,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,,,,0,0,OTHER
200,Нервы,Нервы,29612,https://open.spotify.com/track/70qbqCW6z92WESMZC1opsd,,,,0,RU,0
