rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
107,Я уёбываю в джаз,Кишлак,38658,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
108,The Motto,Tiësto,38536,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
109,Феникс,ANNA ASTI,38293,https://open.spotify.com/track/5cFZNFr6cEYpUFn4N8BmZf,,,,0,RU,0
110,MONTERO (Call Me By Your Name),Lil Nas X,38206,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
111,NHL MONEY,OBLADAET,38159,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
112,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,38145,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
113,Cold Heart - PNAU Remix,Elton John,37812,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,,,,0,0,OTHER
114,Captain,MiyaGi,37692,https://open.spotify.com/track/5PfJZqMbH0NZjhI2i9fHuW,,,,0,RU,0
115,дети немой страны,конец солнечных дней,37482,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
116,Старшие (feat. Polyana),OG Buda,37433,https://open.spotify.com/track/56eV7dmQU2tlUT9QsVQWUV,,,,0,RU,0
117,Мальчик на девятке,DEAD BLONDE,37243,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
118,uf-af,LOLIWZ,37197,https://open.spotify.com/track/5bGs1NKVdyGjLlYjlTUVSY,,,,0,RU,0
119,Нету интереса,10AGE,37169,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
120,Move Your Body,Öwnboss,37166,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,,,,0,0,OTHER
121,ODIUM,LXST CXNTURY,37152,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
122,Кайен,Valentin Strykalo,37073,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
123,HELLA PLAYERS,OBLADAET,37038,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
124,5 Nights Crazy,Big Baby Tape,36686,https://open.spotify.com/track/7vbXtUsr3lSZtBzwL6lpVg,,,,0,RU,0
125,На твиче,нексюша,36527,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
126,Freaks,Surf Curse,36515,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
127,Цепи,Skryptonite,36476,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
128,SUICIDE YEAR,WEEDMANE,36474,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
129,LAMBO URUS,Egor Kreed,36233,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
130,Веном,Платина,36161,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
131,Star Shopping,Lil Peep,36146,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
132,Shivers,Ed Sheeran,35945,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
133,Beggin',Måneskin,35806,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,,,,0,0,OTHER
134,Чистый - OST «Псих»,Skryptonite,35761,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
135,KILLKA,Ghostface Playa,35709,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
136,all I want is you,Rebzyyx,35440,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
137,Smells Like Teen Spirit - Remastered,Nirvana,35426,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
138,Infinite Tsukuyomi,ROCKET,35379,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
139,Инкассатор,ROCKET,35075,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
140,Another Love,Tom Odell,35022,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
141,Афган,Max Korzh,34915,https://open.spotify.com/track/49y9IcSwgoYR8YBBvwllP2,,,,0,RU,0
142,Kosandra,Miyagi & Andy Panda,34843,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
143,Втюрилась,Дора,34739,https://open.spotify.com/track/1AuUsvFyFnf2l3E6HKUHO2,,,,0,RU,0
144,Под Звездопадом,Tima Belorusskih,34634,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
145,спать с тобой,хочуспать,34539,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
146,Abu Dhabi Ba6y,Платина,34206,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
147,Стеклянная,GUMA,33943,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
148,Пушка,10AGE,33841,https://open.spotify.com/track/3UlGli59XnXKdaocUFn0gw,,,,0,RU,0
149,help_urself,Ezekiel,33680,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
150,"Боже, как завидую",HammAli & Navai,33595,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
151,Аквариум,Sqwore,33496,https://open.spotify.com/track/0aKXiOFEmprIpNXf8NhGXn,,,,0,RU,0
152,She Wants,ROCKET,33479,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
153,засыпай,ssshhhiiittt!,33224,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
154,первое свидание,алёна швец.,33171,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
155,Пачка сигарет,LIZER,33064,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
156,Биг бой слайм,OG Buda,33050,https://open.spotify.com/track/1Ck6nc8m3uVBY0r4TRfd1e,,,,0,RU,0
157,"ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",OG Buda,32945,https://open.spotify.com/track/3MfoVUFEXWX6bxbACLVZEG,,,,0,RU,0
158,Тёмно-оранжевый закат,Папин Олимпос,32915,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
159,Калуські вечорниці (feat. Tember Blanche),KALUSH,32893,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
160,Slip & Slide,Big Baby Tape,32855,https://open.spotify.com/track/4vvkdSOfuve7DBxsrVzVDP,,,,0,RU,0
161,И ЧТОЭ,INSTASAMKA,32449,https://open.spotify.com/track/6HXheUbvgpEVEFH51ipUf9,,,,0,RU,0
162,вопрос,вышел покурить,32392,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
163,Кино,MACAN,32391,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
164,Батареи,Нервы,32241,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
165,Touch the Sky,Ollane,32104,https://open.spotify.com/track/3CcmGNUCMi8sdk31vDAQVA,,,,0,RU,0
166,dreamcore//,Pathetic,32090,https://open.spotify.com/track/2cfFwuqPLUre5laXoyiRme,,,,0,RU,0
167,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),IC3PEAK,31855,https://open.spotify.com/track/3FQOmo61pO1ZnBT26d6WLQ,,,,0,RU,0
168,Зоопарк,10AGE,31799,https://open.spotify.com/track/777TceiGuC1kjvAiVAHvTo,,,,0,RU,0
169,Ведьмы,BALKON,31654,https://open.spotify.com/track/6Tdzv9TdvBNcRvMbuz6DYL,,,,UA,0,0
170,20К,Kush Lovers,31598,https://open.spotify.com/track/61Se5kNrWTWmCDaRpsFDjd,,,,0,RU,0
171,Я так соскучился,Pornofilmy,31550,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
172,Контракт,Poshlaya Molly,31549,https://open.spotify.com/track/2bqS0QtnXGjOYs3z6VtSyW,,,,0,RU,0
173,Миллион чувств,Badcurt,31253,https://open.spotify.com/track/7DvyaadZ4k2oK5xGRudJ95,,,,0,RU,0
174,Marlboro,MiyaGi,31237,https://open.spotify.com/track/1V0XzDGcYMtjAysR3uyZbb,,,,0,RU,0
175,HDMI,BONES,31209,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
176,Венера-Юпитер,Ваня Дмитриенко,31167,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
177,Я тебя люблю,Где Фантом?,31081,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
178,Москва любит...,Skryptonite,31011,https://open.spotify.com/track/41bGn6u78I8eNZg86tx3vp,,,,0,RU,0
179,Ау,10AGE,30830,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
180,masquerade,siouxxie sixxsta,30817,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse,,,,0,0,OTHER
181,There Are No Friends,Rodionis,30770,https://open.spotify.com/track/70nXBc3MIwKvKcHEb8qSZV,,,,0,RU,0
182,ДЕВОЧКА С КАРЕ,MUKKA,30628,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
183,СНЕГОМ,КОСМОНАВТОВ НЕТ,30620,https://open.spotify.com/track/5UbcSIrI82eE4i7OndkyFG,,,,0,RU,0
184,Scary Garry,Kaito Shoma,30516,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
185,MONEY,LISA,30176,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q,,,,0,0,OTHER
186,Дурак и молния,Korol i Shut,30041,https://open.spotify.com/track/1aAcW69jxv3pp3I84oZGqP,,,,0,RU,0
187,Mazzaleen,lil krystalll,30024,https://open.spotify.com/track/6PQu0Z6jxOIKzAorA66ma2,,,,0,RU,0
188,Цветами радуги,pyrokinesis,29830,https://open.spotify.com/track/4h5oHfU4P7yWzeykGX2a86,,,,0,RU,0
189,СЭККС,LOVV66,29713,https://open.spotify.com/track/7pHQzPPLj0MgGPoInmT3cp,,,,0,RU,0
190,I Got Love,MiyaGi & Endspiel,29607,https://open.spotify.com/track/43wgyQXc2M9KmTDUqVzugM,,,,0,RU,0
191,Это любовь,Skryptonite,29558,https://open.spotify.com/track/1P9oRiZJWnxe2pZmYUZ5eC,,,,0,RU,0
192,Кид Кади,Scally Milano,29421,https://open.spotify.com/track/5jryefNsWX0TvFZBAIGlJs,,,,0,RU,0
193,u.,niteboi,29286,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
194,ZITTI E BUONI,Måneskin,29284,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,,,,0,0,OTHER
195,СТИКЕР,CMH,29269,https://open.spotify.com/track/7z76CNdctcLMga7kb0WyJG,,,,0,RU,0
196,Where Are You Now,Lost Frequencies,29196,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,,,,0,0,OTHER
197,Трап Трап,LOVV66,29133,https://open.spotify.com/track/7FUzvOhDj64gFgjex5St3Y,,,,0,RU,0
198,Woman,Doja Cat,29074,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,,,,0,0,OTHER
199,Додому (feat. Skofka),KALUSH,29041,https://open.spotify.com/track/7kKTYTHULdERuHGCkVyLVD,,,,UA,0,0
200,Никто,NЮ,29031,https://open.spotify.com/track/0m2GGIVcV80IfKDg1oCULj,,,,0,RU,0
