rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
23,Доброго вечора - Where Are You From,PROBASS ∆ HARDI,58006,https://open.spotify.com/track/0O3TZYgwaRadNprRONZ7iX,,,,UA,0,0
24,Не твоя війна,Okean Elzy,56463,https://open.spotify.com/track/0H2ZDRzULQ8tIUvxUuTlqF,,,,UA,0,0
25,Bandana,Big Baby Tape,55586,https://open.spotify.com/track/16AzcbKli3UQsxj491hJLQ,,,,0,RU,0
26,Close Eyes,DVRST,55188,https://open.spotify.com/track/3CLSHJv5aUROAN2vfOyCOh,,,,0,RU,0
27,Million,Big Baby Tape,54905,https://open.spotify.com/track/4umjgYILQbHyV41ZmaemQm,,,,0,RU,0
28,ярче звёзд,ПОЛМАТЕРИ,49477,https://open.spotify.com/track/4CK9NEdPWB6rJ8N6BU20pN,,,,0,RU,0
29,МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,49424,https://open.spotify.com/track/77B4S4jkrAkL3Ng5hEHoUU,,,,0,RU,0
30,ЖМУРКИ,163ONMYNECK,49056,https://open.spotify.com/track/6fiQEMbqzE6CMrcHeukmGc,,,,0,RU,0
31,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,47748,https://open.spotify.com/track/1HhNoOuqm1a5MXYEgAFl8o,,,,0,0,OTHER
32,MIDDLE OF THE NIGHT,Elley Duhé,47621,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
33,Домино,FACE,46722,https://open.spotify.com/track/6GyZQ9o0dBU9V0NIjGPz2r,,,,0,RU,0
34,Тримай,Khrystyna Soloviy,45631,https://open.spotify.com/track/4LKfJMumpW7HyBT05uXYUx,,,,UA,0,0
35,кладбище,вышел покурить,45601,https://open.spotify.com/track/1xASDcZcb869OkSu86Wbw8,,,,0,RU,0
36,Калуські вечорниці (feat. Tember Blanche),KALUSH,45529,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
37,первое свидание,алёна швец.,44968,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
38,MANIAC,Stray Kids,43375,https://open.spotify.com/track/7BDHDiidJ8WV349p3HTxTV,,,,0,0,OTHER
39,За цвет голубых очей (Remix),Adecvat_production,43166,https://open.spotify.com/track/1pA2xy2nV5JjIjJxe5mhZE,,,,0,RU,0
40,After Dark,Mr.Kitty,42797,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
41,Рассвет,КАКАЯ РАЗНИЦА,42611,https://open.spotify.com/track/0VGLb6IeeG5ZqonN5EavDu,,,,0,RU,0
42,Кожура,ZAPOMNI,42550,https://open.spotify.com/track/1OeGvzNcGC2s6F41lmCdjA,,,,0,RU,0
43,ВЛЮБИЛАСЬ,Big Baby Tape,42351,https://open.spotify.com/track/3bbkkPpf8AdRU6DurnvoC4,,,,0,RU,0
44,В диапазоне,Pornofilmy,41226,https://open.spotify.com/track/1cmIuauHOxvxzTCFXFnNRL,,,,0,RU,0
45,ВЫКЛЮЧАТЕЛЬ,163ONMYNECK,41146,https://open.spotify.com/track/3oIvvpkmjxdzd7NYNg5fxm,,,,0,RU,0
46,untitled,semmmyq,40663,https://open.spotify.com/track/0z58HQdBeOGPCveLYfX6lO,,,,0,RU,0
47,Phonky Town,PlayaPhonk,40489,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
48,баночка с окурками,КОСМОНАВТОВ НЕТ,39395,https://open.spotify.com/track/7j6eSKC2Hv3lcElPyR1bP3,,,,0,RU,0
49,Дежавю,kizaru,38913,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
50,Танцы,ssshhhiiittt!,38433,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
51,TRAXXXMANIA,GONE.Fludd,38362,https://open.spotify.com/track/2rowi7dF3AqhugMtAnvQmP,,,,0,RU,0
52,Лифон,uniqe,38148,https://open.spotify.com/track/1vLBDj2hhzAVskV5OUQ5d2,,,,0,RU,0
53,Marmalade,Miyagi & Andy Panda,37448,https://open.spotify.com/track/7rvEwAILTqxBpdIyUifkE8,,,,0,RU,0
54,Heat Waves,Glass Animals,37143,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
55,Override,KSLV Noh,36522,https://open.spotify.com/track/0KYvs7DKC7Cl5IHmwpP13f,,,,0,0,OTHER
56,1000-7,fem.love,36294,https://open.spotify.com/track/2L2iWhBsyosVcxx36iurfa,,,,0,RU,0
57,Жальменiна,Go_A,35907,https://open.spotify.com/track/4WDasHtnmPeZr17S2OvFKH,,,,UA,0,0
58,Sweater Weather,The Neighbourhood,35382,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
59,Первый раз - remix nevroz,JojoHF,35140,https://open.spotify.com/track/1zE2dRkxtOLEOubAmqcHX3,,,,0,RU,0
60,22,YARMAK,34737,https://open.spotify.com/track/7651rU1gh2zSe0wP82ciHp,,,,UA,0,0
61,Обійми,Okean Elzy,34417,https://open.spotify.com/track/5561HkcMU0A4i3D6Tlsxhe,,,,UA,0,0
62,Місто весни,Okean Elzy,34272,https://open.spotify.com/track/56wSomSllGESHGhcfHrvEw,,,,UA,0,0
63,У мене немає дому,Odyn v Kanoe,34222,https://open.spotify.com/track/4GC6tlXcAsyp4pNrlyo1pb,,,,UA,0,0
64,Зорi,KALUSH,34175,https://open.spotify.com/track/7mXxcF1nFQvcvANuYwdrv2,,,,UA,0,0
65,STAY (with Justin Bieber),The Kid LAROI,33804,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,,,,0,0,OTHER
66,#ПОШТА,Jerry Heil,33650,https://open.spotify.com/track/1n7AVWNbLx5OUhItzDTj4A,,,,UA,0,0
67,Baby mama,Skryptonite,33609,https://open.spotify.com/track/5X33A2X2OuQXUOKhawWCMm,,,,0,RU,0
68,Я пиздатый,LIL MORTY,33579,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
69,Freaks,Surf Curse,33114,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
70,2 дні,LAUD,32439,https://open.spotify.com/track/7GFeKobpFEF8PmecVHgJ3X,,,,UA,0,0
71,Softcore,The Neighbourhood,32119,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
72,Таблетка,PLOHOYPAREN,32048,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
73,Тп на аме,СЕРЕГА ПИРАТ,31860,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
74,Барбисайз,Дора,31646,https://open.spotify.com/track/1AMf9lmFOmLmb0e57QB78e,,,,0,RU,0
75,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,31584,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,,,,0,0,OTHER
76,Как тебя покорить,Перемотка,31492,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
77,Oy U Luzi Chervona Kalyna - Army Remix,The Kiffness,31483,https://open.spotify.com/track/6nl2T8YjOdFFnQ4xBHXfdm,,,,UA,0,0
78,Привет,Kambulat,31094,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
79,Патрон,Miyagi & Andy Panda,31068,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
80,Без бою,Okean Elzy,30983,https://open.spotify.com/track/0Y5i43d7YtHWyYulOojDXP,,,,UA,0,0
81,Звезда упала,Sqwore,30702,https://open.spotify.com/track/2398GSLbctyjLClJrqskt2,,,,0,RU,0
82,Ау,10AGE,30413,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
83,Зелёный глаз,Минин,30241,https://open.spotify.com/track/4ZOjdqmXLuwHDQUn9WWoFR,,,,0,RU,0
84,Днями-ночами,pyrokinesis,30200,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
85,СПАСАТЕЛЬНЫЙ КРУГ,FACE,30199,https://open.spotify.com/track/08pVm2BCyMSevBLXYLysqi,,,,0,RU,0
86,дети немой страны,конец солнечных дней,29859,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
87,сети,quiizzzmeow,29733,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
88,ДРЕССКОД,Nikitata,29527,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
89,ночь,ooes,29425,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
90,Star Shopping,Lil Peep,29340,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
91,Cumback,Nekoglai,29167,https://open.spotify.com/track/0miDZPhTC5rLUc514v6Pck,,,,0,RU,0
92,Демоны,Три дня дождя,29162,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
93,ТАЙМАУТ,Nikitata,28898,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
94,Кукла колдуна,Korol i Shut,28760,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
95,Инкассатор,ROCKET,28757,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
96,Автозак,Zhadan i Sobaky,28745,https://open.spotify.com/track/1GT4VFRNFDAwmbhztzKgMT,,,,UA,0,0
97,PRINCE OF DARKNESS,SHADXWBXRN,28652,https://open.spotify.com/track/3F8ydJz1se1vIxZTRcRjIJ,,,,0,RU,0
98,Миллионы,THRILL PILL,28640,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
99,Я всё решу (Intro),ZAPOMNI,28600,https://open.spotify.com/track/3sRsr0TzQ1gMEEzJfWf9cW,,,,0,RU,0
100,Дорадура,Дора,28581,https://open.spotify.com/track/4mTPviBGRgjPxeaQFnBDW3,,,,0,RU,0
101,Hard Drive,Griffinilla,28530,https://open.spotify.com/track/4xx37dCWh0zxsWsq4zg6GF,,,,0,0,OTHER
102,ПОЧЕМУ?,MORGENSHTERN,28430,https://open.spotify.com/track/6TYmpWMxhqv0TVtiAIwzBW,,,,0,RU,0
103,Vlone,FACE,28408,https://open.spotify.com/track/6qZra71fzsZOgmCPwzBKLt,,,,0,RU,0
104,Notion,The Rare Occasions,28137,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
105,abcdefu,GAYLE,28039,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
106,Sahara,Hensonn,27980,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
107,KNIGHT,SHADXWBXRN,27939,https://open.spotify.com/track/3oN1sJcKLYbc8z4tO6sjVE,,,,0,RU,0
108,She Wants,ROCKET,27677,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
109,Вина (feat. 17 SEVENTEEN),OG Buda,27561,https://open.spotify.com/track/1Kp2TF4fFYjJPqEMf1U0RK,,,,0,RU,0
110,Charmer,Stray Kids,27451,https://open.spotify.com/track/5PyqnR2KX6a6qwf6l9rgpj,,,,0,0,OTHER
111,No Love,АДЛИН,27391,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
112,Динозаврики,Папин Олимпос,27299,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
113,Mama Makusa,Big Baby Tape,27207,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
114,Bones,Imagine Dragons,26897,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,,,,0,0,OTHER
115,макинтош бизнес онли,BUSHIDO ZHO,26858,https://open.spotify.com/track/70IFNhUiuZohVFIQLFmgDY,,,,0,RU,0
116,Scary Garry,Kaito Shoma,26668,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
117,SUICIDE YEAR,WEEDMANE,26442,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
118,Антидепрессант,FACE,26408,https://open.spotify.com/track/26yvlxKTtN2u3mpbl6AIeI,,,,0,RU,0
119,ЮМОРИСТ - Original Motion Picture Soundtrack,FACE,26407,https://open.spotify.com/track/571md1FedFYFaYUMUktYaF,,,,0,RU,0
120,VENOM,Stray Kids,26395,https://open.spotify.com/track/5VwOAFFqlLikti3l1RJnPz,,,,0,0,OTHER
121,ODIUM,LXST CXNTURY,26153,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
122,Ghoul,Twinky,25813,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
123,Devil Eyes,ZODIVK,25704,https://open.spotify.com/track/04cMUwER7r2VwqMCj4kYJ9,,,,0,RU,0
124,Файна (feat. Skofka),KALUSH,25687,https://open.spotify.com/track/3EkGH0yreaWUFAXBil8rmH,,,,UA,0,0
125,вопрос,вышел покурить,25566,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
126,Kalyna,Go_A,25560,https://open.spotify.com/track/4l2cybnuXksxxKzCCSDPfV,,,,UA,0,0
127,Revenge,XXXTENTACION,25536,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,,,,0,0,OTHER
128,Холодное оружие,Sqwore,25480,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
129,засыпай,ssshhhiiittt!,25282,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
130,Big Tymers,Big Baby Tape,25161,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
131,Smells Like Teen Spirit - Remastered,Nirvana,25109,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
132,Батареи,Нервы,24931,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
133,На небі,Okean Elzy,24908,https://open.spotify.com/track/307BZpDAtO3OwRs2wrV1S9,,,,UA,0,0
134,Люди,Boombox,24893,https://open.spotify.com/track/0JqA8n5VF8GzM36YPyeKPE,,,,UA,0,0
135,СОЛНЦЕ МОНАКО,Lusia Chebotina,24888,https://open.spotify.com/track/5YDBHDEIgWkfairCJgGApW,,,,0,RU,0
136,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,24840,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
137,надежда,ssshhhiiittt!,24784,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
138,Човен,Odyn v Kanoe,24756,https://open.spotify.com/track/12L3PRi1KaDiCPhFngI6Al,,,,UA,0,0
139,спать с тобой,хочуспать,24755,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
140,Дом Периньон,Poshlaya Molly,24697,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
141,Так гріє,Valentin Strykalo,24687,https://open.spotify.com/track/1qC93FzhcsGUFG2ZvcQzrT,,,,UA,0,0
142,8-Ий Колір,Motor'Rolla,24656,https://open.spotify.com/track/5grohwSCKaYj35Ea8LjpUT,,,,UA,0,0
143,Я з україни,Мері,24602,https://open.spotify.com/track/2hTwzEEN5XJGJzKjOYLbYa,,,,UA,0,0
144,зима,ooes,24545,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
145,Сан Ларан,Платина,24513,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
146,Люди,Дайте танк (!),24492,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
147,Disaster,KSLV Noh,24436,https://open.spotify.com/track/0PGAJ37n4O2AslZosr1YGx,,,,0,0,OTHER
148,Почему ты еще не фанат?,СЕРЕГА ПИРАТ,24416,https://open.spotify.com/track/51K6oQ8WNneTfUaaQnzQdq,,,,0,RU,0
149,u.,niteboi,24412,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
150,24 на 7,FACE,24322,https://open.spotify.com/track/2am944KUlJJbeXQ4nm1ipw,,,,0,RU,0
151,Infinite Tsukuyomi,ROCKET,24318,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
152,Brooklyn,Miyagi & Andy Panda,24287,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
153,toxin,Benedixhion,24243,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
154,Буква Х,Scally Milano,24186,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
155,Live Another Day,Kordhell,23993,https://open.spotify.com/track/34lfu3S4fIcKZRNXzbdbo7,,,,0,0,OTHER
156,Кайф ты поймала,Konfuz,23985,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
157,Кайен,Valentin Strykalo,23880,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
158,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,23700,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,,,,0,0,OTHER
159,Toxic,BoyWithUke,23673,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
160,Снова обогнал их,uglystephan,23671,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
161,СТОМАТОЛОГИЧКА,163ONMYNECK,23506,https://open.spotify.com/track/1GAQCGqNVPWbM7Qm1cbi62,,,,0,RU,0
162,МЯТОЙ - remix 2010,КОСМОНАВТОВ НЕТ,23413,https://open.spotify.com/track/0ZGHCIFlJWqwB4TpG8LFbe,,,,0,RU,0
163,Вишнi,Wellboy,23386,https://open.spotify.com/track/1xHs6PLjlvqihewyitoP3A,,,,UA,0,0
164,Мой байк,СЕРЕГА ПИРАТ,23315,https://open.spotify.com/track/4ZXE5Lwt3DiQ1J66nP8YQj,,,,0,RU,0
165,NHL MONEY,OBLADAET,23040,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
166,Положение,Skryptonite,22992,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
167,Я так соскучился,Pornofilmy,22823,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
168,Колхозник,Mnogoznaal,22750,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
169,ПНХ,BOTASHE,22712,https://open.spotify.com/track/51347fxVTJWFi9mIw8mTGb,,,,UA,0,0
170,Jealous,Eyedress,22663,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
171,KILLKA,Ghostface Playa,22618,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
172,Диалоги тет-а-тет,ALEKS ATAMAN,22482,https://open.spotify.com/track/7qEZALeVloIwiz6tvX8ZUL,,,,0,RU,0
173,Вона,Taras Chubay,22451,https://open.spotify.com/track/1qDqswcqJ7QxtbVlDv5P6W,,,,UA,0,0
174,Cool for the Summer,Demi Lovato,22396,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz,,,,0,0,OTHER
175,"Хто, як не ти?",Khrystyna Soloviy,22378,https://open.spotify.com/track/1Re4DWmjTSYymDL3SpRE7c,,,,UA,0,0
176,Гимн Дахака,СЕРЕГА ПИРАТ,22372,https://open.spotify.com/track/75XM03G3WuW8vTRhJ7B3Hu,,,,0,RU,0
177,HDMI,BONES,22367,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
178,Nozzy Bossy,Wellboy,22306,https://open.spotify.com/track/1llPAwXXqcuBGvd1WtFsot,,,,UA,0,0
179,Буревестник,Miyagi & Andy Panda,22145,https://open.spotify.com/track/0YMRW5mlu9bUCWeRMZfB32,,,,0,RU,0
180,Minor,Miyagi & Andy Panda,22143,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
181,Таксі,KALUSH,22139,https://open.spotify.com/track/4qYAgZDdKIGf137Nbdw6gR,,,,UA,0,0
182,Я тебя люблю,Где Фантом?,22108,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
183,Нервы,Нервы,22089,https://open.spotify.com/track/70qbqCW6z92WESMZC1opsd,,,,0,RU,0
184,Опианариум,Автостопом по фазе сна,22052,https://open.spotify.com/track/6p9KkBAfxdiulHJWBBj5OK,,,,0,RU,0
185,Blinding Lights,The Weeknd,22010,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
186,LAMBO URUS,Egor Kreed,21826,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
187,Dirrt,Big Baby Tape,21749,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
188,Я так хочу...,Okean Elzy,21701,https://open.spotify.com/track/26m8YCzG7pNULecmoI5Ntt,,,,UA,0,0
189,So Icy Nihao,Big Baby Tape,21654,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
190,Нету интереса,10AGE,21455,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
191,За всех,MACAN,21418,https://open.spotify.com/track/7uJlcGDXjx8Ha6t8kWFlxf,,,,0,RU,0
192,Monday,ROCKET,21360,https://open.spotify.com/track/1AuvZZkmzlsArfACRNk97B,,,,0,RU,0
193,GAZ,Kaito Shoma,21208,https://open.spotify.com/track/4TNT1dmWRE8RVpKDHLF8UP,,,,0,RU,0
194,Пачка сигарет,LIZER,21191,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
195,На твиче,нексюша,21123,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
196,Кино,MACAN,21070,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
197,I WANNA BE YOUR SLAVE,Måneskin,21044,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
198,FREEZE,Stray Kids,21034,https://open.spotify.com/track/2plJdCLTDrATAlL7pU8SeA,,,,0,0,OTHER
199,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",MONATIK,20846,https://open.spotify.com/track/4yqnxV2zcd2wWE8nFGpZgA,,,,UA,0,0
200,Шнурки,METAN,20789,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
