rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
26,spotify:track:7mLWNwcvwRdEviz6SfYp8A,g3ox_em,GigaChad Theme - Phonk House Version,g3ox_em,26,34,8,61632,0,0,OTHER
27,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,24,65,61232,0,0,OTHER
28,spotify:track:2uNrriUaePhbbmsXT8HQJU,INSTASAMKA,POPSTAR,NaMneCash Music,1,33,13,60430,0,RU,0
29,spotify:track:2vHzOWRKYPLu8umRPIFuOq,"KALUSH, Kalush Orchestra",Stefania (Kalush Orchestra),Columbia Local,1,25,44,59725,UA,0,0
30,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,29,32,29,59359,UA,0,0
31,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,13,27,41,57065,UA,0,0
32,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,43,18,56336,UA,0,0
33,spotify:track:3MqaB8TndvgRZ1QSQXH7J7,SHUMEI,Біля тополі,Art Sound Media,24,30,24,56084,UA,0,0
34,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,34,36,42,56074,0,0,OTHER
35,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,35,37,28,55326,UA,0,0
36,spotify:track:3gVhsZtseYtY1fMuyYq06F,Rammstein,Sonne,Vertigo Berlin,26,26,14,54941,0,0,OTHER
37,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,46,33,53989,UA,0,0
38,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,47,25,53158,UA,0,0
39,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,42,8,53035,UA,0,0
40,spotify:track:4NgherJDfCXWBZBYheM4jK,Kxllswxtch,WASTE,KILL! / EMPIRE,23,35,7,52892,0,0,OTHER
41,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,38,22,52890,UA,0,0
42,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,41,31,52164,0,0,OTHER
43,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,45,18,51595,0,RU,0
44,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,44,62,15,51547,0,0,OTHER
45,spotify:track:0iUrxveyNUBfj0cqjYEijt,MoonDeity,NEON BLADE,MoonDeity,14,44,28,51406,0,0,OTHER
46,spotify:track:3pzr7iKQpV9QjLGcLcd2ic,"uglystephan, Scally Milano",Заберу,Mansion Music,1,40,20,50808,0,RU,0
47,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,39,26,49849,UA,0,0
48,spotify:track:7vsAZNP2BZiHK8RHyTh7lC,"Килджо, shadowraze",Chronosphere,Союз Мьюзик,28,28,3,49579,0,RU,0
49,spotify:track:20SSuP71R4A88qHQu4BKY6,KOLA,Біля серця,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),13,50,13,48582,UA,0,0
50,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,55,21,48282,UA,0,0
51,spotify:track:2zHLOJoeSs3OpW8aR19AuS,uglystephan,Хэллоу Китти,Mansion Music,23,31,4,47724,0,RU,0
52,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,52,66,10,46891,UA,0,0
53,spotify:track:1I08Gc6g5fK9zEWNZASQzq,kizaru,Мне это не нужно,Effective Records / Haunted Family,4,29,4,46874,0,RU,0
54,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,49,23,46793,UA,0,0
55,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,56,52,46676,0,RU,0
56,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,30,61,10,46508,UA,0,0
57,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,53,52,46459,UA,0,0
58,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,54,18,46198,0,0,OTHER
59,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,57,19,45540,UA,0,0
60,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,58,79,45113,0,RU,0
61,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,51,41,44977,0,RU,0
62,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,48,28,44422,UA,0,0
63,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,65,15,43604,0,0,OTHER
64,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,64,11,43101,0,0,OTHER
65,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,60,6,41791,0,0,OTHER
66,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,6,121,14,41588,0,0,OTHER
67,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,67,68,2,41517,0,0,OTHER
68,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,97,29,41440,0,RU,0
69,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,59,39,41388,UA,0,0
70,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,72,56,40309,UA,0,0
71,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,92,43,40039,UA,0,0
72,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,74,40,39667,UA,0,0
73,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,81,33,39642,UA,0,0
74,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,113,23,39472,0,RU,0
75,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,76,40,39442,0,0,OTHER
76,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,79,30,39219,UA,0,0
77,spotify:track:6BfnNid8w0UyZqzR2mx1HB,"Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE",Zion Music,21,67,13,38969,0,RU,0
78,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,77,77,43,38692,0,0,OTHER
79,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,79,96,9,38570,0,0,OTHER
80,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,71,21,38280,0,RU,0
81,spotify:track:059YaYSppRHOPojr4Rejdn,MORGENSHTERN,SHEIKH,Bugatti Music,1,63,8,38268,0,RU,0
82,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,75,37,38206,0,0,OTHER
83,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,141,52,38162,0,RU,0
84,spotify:track:0olubSy8HbZBrCJlSHV7ex,Кишлак,Я уёбываю в джаз,KISS KOALA,61,91,27,38107,0,RU,0
85,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,98,3,37670,UA,0,0
86,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,100,39,37523,0,RU,0
87,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,84,102,37511,0,0,OTHER
88,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,88,31,37296,0,0,OTHER
89,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,109,43,36968,UA,0,0
90,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,78,59,36929,0,RU,0
91,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,89,17,36920,0,0,OTHER
92,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,73,21,36905,0,0,OTHER
93,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,123,33,36876,UA,0,0
94,spotify:track:6HMk2bFT4VkIWwIAmDCqHj,"Poshlaya Molly, HOFMANNITA",#HABIBATI,DROPBLED,8,86,10,36829,0,RU,0
95,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,85,24,36545,0,RU,0
96,spotify:track:7bvl0wSkJ7AzfbXwRGJDSy,"LIL KRYSTALLL, Лоя (5sta Family)",Я БУДУ,LIL KRYSTALLL,6,90,8,36491,0,RU,0
97,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,101,92,36483,0,RU,0
98,spotify:track:3yDdBYJc55fW1l56EsOgeC,ПОЛМАТЕРИ,псы попадут в рай,"Streaming Club, under exclusive license to Rhymes Music Inc.",98,110,4,36089,0,RU,0
99,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,104,125,36073,0,0,OTHER
100,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,A+,4,83,40,35673,0,RU,0
101,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,99,39,35341,UA,0,0
102,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,107,45,35222,UA,0,0
103,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,76,82,22,35039,UA,0,0
104,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,Geffen,8,-1,12,34975,0,0,OTHER
105,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,116,38,34810,UA,0,0
106,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,94,37,34660,0,RU,0
107,spotify:track:0XLRzuKfJ68J8DEBftbMst,"Kalush Orchestra, KALUSH, KOZAK SIROMAHA",Нумо Козаки (Kalush Orchestra feat. KOZAK SIROMAHA),Kalush Orchestra feat. KOZAK SIROMAHA,70,70,2,34577,UA,0,0
108,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,105,28,34104,0,0,OTHER
109,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,42,-1,9,34074,0,0,OTHER
110,spotify:track:1QxcWlk8PivolUaWcpAoNq,I Monster,Who Is She ?,Instant Karma,87,87,3,33782,0,0,OTHER
111,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,10,196,13,33470,0,0,OTHER
112,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,93,46,33381,0,RU,0
113,spotify:track:38Jz5IUEXhwvI8c9GKODQU,kizaru,Break Up,Effective Records / Haunted Family,7,80,4,33124,0,RU,0
114,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,103,44,33013,0,RU,0
115,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,115,60,32968,0,RU,0
116,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,132,6,32811,UA,0,0
117,spotify:track:5m8AUjnKQ3F6beIY23HOj5,kizaru,Murder Rate,Effective Records / Haunted Family,6,69,4,32771,0,RU,0
118,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,127,49,32721,0,0,OTHER
119,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,117,40,32693,UA,0,0
120,spotify:track:7xyD7BnPi2pY0qrlae3Znd,LOVV66,БАЙ БАЙ,LOVV66,105,108,5,32624,0,RU,0
121,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,121,178,4,32606,UA,0,0
122,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,112,39,32576,UA,0,0
123,spotify:track:0SzgZTPTdQyBzDKvrq8VlR,ENLEO,веди мене в храм,SADNESS RCRDS,123,128,3,32500,UA,0,0
124,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,124,170,4,32492,0,0,OTHER
125,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,111,35,32443,UA,0,0
126,spotify:track:6gg8BjbmohTzewwSGcuSlj,Jerry Heil,WHEN GOD SHUT THE DOOR,JERRY HEIL,126,-1,1,32288,UA,0,0
127,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,102,24,32180,0,RU,0
128,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,139,28,32055,UA,0,0
129,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,126,49,31989,0,RU,0
130,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,106,36,31959,UA,0,0
131,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,122,86,31858,0,0,OTHER
132,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,118,59,31722,0,0,OTHER
133,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,129,29,31568,UA,0,0
134,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,114,33,31515,0,0,OTHER
135,spotify:track:67FofomixTvg50qMzivHOq,"Artem Pivovarov, NK",Там у тополі,BEST MUSIC,97,194,5,31493,UA,0,0
136,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,104,144,10,31480,UA,0,0
137,spotify:track:2biQrVojyWPDk6f15rSGJ9,Clonnex,Karpats`kyj Drap,CLONNEX,110,189,3,31460,UA,0,0
138,spotify:track:2KOR0FNI6I9OgSH0w59oCI,"MoonDeity, EL$E",FIGHT CLUB,MoonDeity,138,145,3,31311,0,0,OTHER
139,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,135,42,31229,UA,0,0
140,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,140,8,31203,UA,0,0
141,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,128,137,13,31158,0,0,OTHER
142,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,130,39,31111,UA,0,0
143,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,126,184,5,30911,0,0,OTHER
144,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,154,11,30849,0,0,OTHER
145,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,124,44,30790,0,RU,0
146,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,149,22,30694,UA,0,0
147,spotify:track:4woIQ3pGTLrBPKav9VHzWV,LOVV66,10М ОТ ДОМА,LOVV66,81,131,9,30227,0,RU,0
148,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,151,33,30198,UA,0,0
149,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,142,24,30196,UA,0,0
150,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,147,32,30115,0,0,OTHER
151,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,136,92,30066,UA,0,0
152,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,155,39,29866,0,RU,0
153,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,45,138,21,29814,0,0,OTHER
154,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,9,-1,12,29762,0,0,OTHER
155,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,133,69,29745,0,RU,0
156,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,176,12,29674,UA,0,0
157,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,146,16,29613,0,0,OTHER
158,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,160,82,29544,0,RU,0
159,spotify:track:5JkALM9RiMKLvQNWqUiMBP,kizaru,Дежавю,KISS KOALA,1,166,127,29541,0,RU,0
160,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,143,60,29346,0,0,OTHER
161,spotify:track:4ZhLYdmhWdPTZcnAy9SZZO,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,156,32,29345,0,RU,0
162,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,153,26,29204,UA,0,0
163,spotify:track:4xF4ZBGPZKxECeDFrqSAG4,"Øneheart, reidenshi",snowfall,Øneheart & reidenshi / dreamscape,161,161,5,29200,0,RU,0
164,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,162,9,29140,0,0,OTHER
165,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,139,157,3,28890,0,RU,0
166,spotify:track:4FeSPOzJXBGH5HMDzjIwwb,TVORCHI,Heart of Steel,Tvorchi,166,-1,1,28718,UA,0,0
167,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,183,17,28558,UA,0,0
168,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,169,125,28479,0,RU,0
169,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,168,14,28290,UA,0,0
170,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,148,63,28289,0,RU,0
171,spotify:track:5lJb9P3Qw02iy9devvcbjA,KRBK,Девушка в чёрном,KRBK,171,190,2,28243,UA,0,0
172,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,117,167,18,28238,0,0,OTHER
173,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,171,38,28235,UA,0,0
174,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,164,60,28138,0,RU,0
175,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,200,9,28069,0,0,OTHER
176,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,179,19,27906,0,0,OTHER
177,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,174,61,27593,0,RU,0
178,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,180,122,27540,0,0,OTHER
179,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,165,27,27536,0,RU,0
180,spotify:track:5waJ2AZCEWt9mJPFBwvZp2,Xolidayboy,Моя хулиганка,Banana Music,61,152,6,27506,0,RU,0
181,spotify:track:5U1OEoEW4xnalSAToamwZL,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,Polydor Records,181,-1,1,27273,0,0,OTHER
182,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,177,36,27054,0,0,OTHER
183,spotify:track:33aN03SdPY7SyO7jAWMTwc,INSTASAMKA,BALANCE,NaMneCash Music,46,-1,12,26902,0,RU,0
184,spotify:track:6bCLkzoE3agC7Ws9NxVxIn,KRBK,Крепче,KRBK,184,-1,1,26899,UA,0,0
185,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,175,33,26897,UA,0,0
186,spotify:track:3wwo0bJvDSorOpNfzEkfXx,Juice WRLD,Let Me Know (I Wonder Why Freestyle),Grade A Productions/Interscope Records,186,-1,1,26877,0,0,OTHER
