rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
70,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,96,8,38217,0,RU,0
71,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,93,29,38066,0,RU,0
72,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,79,20,37895,0,0,OTHER
73,spotify:track:2WoksKIDPQ8o90cqDbgE7L,Patsyki Z Franeka,Марічка,FFK REKORDZ,60,73,9,37504,UA,0,0
74,spotify:track:4MQmxIxM5CXKjdq4IrCWhd,SadSvit,Касета,Independent,22,68,13,37444,UA,0,0
75,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,65,17,37088,UA,0,0
76,spotify:track:2cRE1GZn09vQPtdxxiZF3X,O.G EzzY,Шёлковая простынь,A+,76,-1,1,36643,0,RU,0
77,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,67,10,36626,0,0,OTHER
78,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,80,17,36301,UA,0,0
79,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,58,86,30,36289,0,0,OTHER
80,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,81,24,36060,UA,0,0
81,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,82,17,35925,UA,0,0
82,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,84,52,35925,0,0,OTHER
83,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,54,75,7,35802,UA,0,0
84,spotify:track:3E5Ny10emcMLPk6Myhiu0Q,"kizaru, Duke Deuce",Playa,HAUNTED FAMILY,10,10,2,35298,0,RU,0
85,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,88,18,35082,UA,0,0
86,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,89,62,35075,0,0,OTHER
87,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,102,64,35051,0,0,OTHER
88,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,90,34,34776,UA,0,0
89,spotify:track:3sYyBDC4zPM3UZsgUfPhbb,"Jerry Heil, Verka Serduchka",#МОСКАЛЬ_НЕКРАСІВИЙ,Universal Music Polska Sp. z o.o.,41,77,10,34716,UA,0,0
90,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,20,72,20,34543,UA,0,0
91,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,90,100,18,34469,0,0,OTHER
92,spotify:track:2rao5sMWohJhJlXAYb4g7h,Bahroma,Пока-пора,Bahroma,50,59,3,34289,UA,0,0
93,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,53,91,19,33723,UA,0,0
94,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,69,24,33641,0,RU,0
95,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,129,34,33477,0,RU,0
96,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,118,103,33414,0,0,OTHER
97,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,85,48,33385,0,RU,0
98,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,98,41,33285,0,RU,0
99,spotify:track:0xEET0hVtwAEI5iVMWmD5C,shadowraze,shadowfiend,Gamma Music,5,97,45,33150,0,RU,0
100,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,100,-1,1,32920,UA,0,0
101,spotify:track:5oDzu4mpi13XnbBteabhYF,V $ X V PRiNCE,Суета,Vernый,23,92,7,32822,0,RU,0
102,spotify:track:2xrPQGb3D6JGyyTvYOrXc6,kizaru,First Day Out,HAUNTED FAMILY,12,12,2,32507,0,RU,0
103,spotify:track:3BKreoEA5wRNk5o96NIBpL,kizaru,Trap Shark,HAUNTED FAMILY,18,18,2,32433,0,RU,0
104,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,87,18,32310,UA,0,0
105,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,99,54,32180,0,RU,0
106,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,107,103,32148,0,RU,0
107,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,109,80,32080,0,0,OTHER
108,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,116,43,31952,0,RU,0
109,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,110,18,31931,0,RU,0
110,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,105,53,31842,0,0,OTHER
111,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,90,117,13,31441,UA,0,0
112,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,104,19,31354,UA,0,0
113,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,113,103,30983,0,RU,0
114,spotify:track:3n4kOc46bJi0jOnqvKfr0V,kizaru,That White,HAUNTED FAMILY,20,20,2,30813,0,RU,0
115,spotify:track:4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,INCOMING,MC ORSEN,115,144,11,30601,0,0,OTHER
116,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,63,120,6,30501,UA,0,0
117,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,108,60,30312,0,RU,0
118,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,95,95,9,30179,0,0,OTHER
119,spotify:track:3MqaB8TndvgRZ1QSQXH7J7,SHUMEI,Біля тополі,Art Sound Media,119,160,2,29969,UA,0,0
120,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,125,30,29927,0,RU,0
121,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,96,130,14,29702,0,0,OTHER
122,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music/Warner Records,36,83,5,29460,0,0,OTHER
123,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,121,128,11,29458,UA,0,0
124,spotify:track:4ZOjdqmXLuwHDQUn9WWoFR,Минин,Зелёный глаз,VHQ Distribution,7,115,22,29442,0,RU,0
125,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,138,27,29286,0,0,OTHER
126,spotify:track:7c56kvQfpFZSyDkbWUvWMI,ATELLWULF,Перезвоню,Студия СОЮЗ,79,103,6,29185,0,RU,0
127,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,114,40,29126,0,RU,0
128,spotify:track:4CK9NEdPWB6rJ8N6BU20pN,ПОЛМАТЕРИ,ярче звёзд,ZVEZDOCHKA,12,126,17,29006,0,RU,0
129,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,191,67,28992,0,RU,0
130,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,121,29,28976,0,RU,0
131,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,48,123,18,28957,UA,0,0
132,spotify:track:2ZmxOJDhNtOHQ49hVkqRy3,kizaru,Yeah,HAUNTED FAMILY,19,19,2,28956,0,RU,0
133,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,141,104,28706,0,0,OTHER
134,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,159,17,28630,0,RU,0
135,spotify:track:41dtNH6BYBeE7j1FWE52uo,ooes,магия,rabstvo,93,171,6,28413,0,RU,0
136,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,136,19,28325,UA,0,0
137,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,139,17,28193,UA,0,0
138,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,111,35,28099,0,RU,0
139,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,153,68,28059,0,RU,0
140,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,150,76,27903,0,RU,0
141,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,63,163,4,27755,0,RU,0
142,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,133,13,27601,UA,0,0
143,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,131,23,27414,UA,0,0
144,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,144,146,7,27346,UA,0,0
145,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,140,18,27306,UA,0,0
146,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,127,20,27278,UA,0,0
147,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,M?neskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,154,57,27052,0,0,OTHER
148,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,165,105,26979,0,RU,0
149,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,59,134,16,26858,UA,0,0
150,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,142,155,6,26507,0,0,OTHER
151,spotify:track:18asYwWugKjjsihZ0YvRxO,"Ti?sto, Ava Max",The Motto,Atlantic Records,100,147,28,26465,0,0,OTHER
152,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,152,-1,1,26206,UA,0,0
153,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,149,48,26171,0,RU,0
154,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,166,55,26096,0,RU,0
155,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,143,143,6,26043,UA,0,0
156,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,70,151,14,26027,UA,0,0
157,spotify:track:3lCZxajTCSYR5OnHPEfa2v,Cypis,Putin,Cypisolo,5,132,20,26000,0,0,OTHER
158,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,129,172,21,25971,0,0,OTHER
159,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,119,119,8,25963,UA,0,0
160,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,164,45,25959,0,RU,0
161,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,178,61,25916,0,RU,0
162,spotify:track:3BkpvJpaE7LCrrCiusfhsj,DJ GLK,MTG MALDI??O ETERNA 1.0,DJ GLK,94,94,2,25899,0,0,OTHER
163,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,168,14,25875,0,0,OTHER
164,spotify:track:7g9d7JZFkLw3ue8FAOismU,Poshlaya Molly,Нон стоп,SBA Production,146,192,37,25799,0,RU,0
165,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,158,51,25754,0,0,OTHER
166,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,162,30,25708,0,RU,0
167,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,42,142,7,25678,0,0,OTHER
168,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,174,15,25675,0,RU,0
169,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,141,167,9,25640,UA,0,0
170,spotify:track:2urEkSHmYy4oIgVZniFRo5,"Artem Pivovarov, KALUSH",Майбутність,BEST MUSIC,88,182,12,25546,UA,0,0
171,spotify:track:1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,Global Records,3,169,51,25474,0,0,OTHER
172,spotify:track:7E7Dl3velABkYFkMXlAEXc,MORGENSHTERN,12,MORGENSHTERN,3,161,18,25451,0,RU,0
173,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,187,21,25316,0,RU,0
174,spotify:track:7E8brh6jjHSx44rF62jQKR,Violetta Sokolova,Четыре тридцать,Sokolova 88Q88,14,137,9,25309,0,RU,0
175,spotify:track:0EDYTUzZPOcxUkki7HcHgV,KENTUKKI,Замигает свет,OOO Universal Music,41,200,31,25247,0,RU,0
176,spotify:track:6nl2T8YjOdFFnQ4xBHXfdm,"The Kiffness, Boombox",Oy U Luzi Chervona Kalyna - Army Remix,Kiff Records,10,148,18,25243,UA,0,0
177,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,161,179,5,25216,0,RU,0
178,spotify:track:3Ccpa5WrXoAMqtKdgbOWKQ,kizaru,Elon Musk,HAUNTED FAMILY,27,27,2,25168,0,RU,0
179,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,157,157,6,24916,UA,0,0
180,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,184,35,24854,0,RU,0
181,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,180,18,24748,UA,0,0
182,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,-1,65,24738,0,RU,0
183,spotify:track:2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets,Blackened Recordings / Universal Music,183,-1,1,24715,0,0,OTHER
184,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,185,45,24645,0,0,OTHER
185,spotify:track:6p9KkBAfxdiulHJWBBj5OK,Автостопом по фазе сна,Опианариум,Sony Music Entertainment,159,-1,15,24527,0,RU,0
186,spotify:track:6ugYbXPyqfpYTtG9z6YRvH,"SODA LUV, BUSHIDO ZHO",Коми,SODA LUV,14,145,58,24502,0,RU,0
187,spotify:track:33a5jLBXozTJNVxa1z94O7,"АКУЛИЧ, vafom",Оу щит (prod. by retroyse),Gorky Records,187,-1,1,24352,0,RU,0
188,spotify:track:5og1GoWi98dDgD4Nx6cXNx,Max Korzh,Это наш путь,Макс Корж,19,124,4,24221,0,RU,0
189,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,194,17,24151,0,RU,0
