rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
23,spotify:track:5FkJHVudUByVjanCqFXRql,Mr.Kitty,After Dark,Juggernaut Music Group,12,24,119,64577,0,0,OTHER
24,spotify:track:6JrGELYUIbZvBV74j4Q5LN,ENLEO,інша любов,SADNESS RCRDS,6,27,29,63868,UA,0,0
25,spotify:track:7kKTYTHULdERuHGCkVyLVD,"KALUSH, Skofka",Додому (feat. Skofka),Columbia Local,2,18,84,62769,UA,0,0
26,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,2,26,16,62532,0,0,OTHER
27,spotify:track:7nnMUJP7WE9Fg1yoO9jg89,"SadSvit, ARCHEZ",Твоя душа,Svit music,21,21,2,62000,UA,0,0
28,spotify:track:5BY094QwLvZFh737Ytvgpy,Big Baby Tape,Like A G6,Effective Records,6,34,7,61872,0,RU,0
29,spotify:track:5Zlb01Jcn0Ld49zazzZJSB,"TWISTED, Oliver Tree",WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,APG Inc – FF10,11,19,14,61551,0,0,OTHER
30,spotify:track:3hzelPptWzx0OrSDTyIuuy,Hensonn,Flare,Hensonn,20,20,4,61403,UA,0,0
31,spotify:track:5Sk39LuvdwuvL84jD01Dum,"MUPP, Sadfriendd",vendetta!,Sadfriendd x MUPP,3,25,36,60903,0,RU,0
32,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,32,39,35,60096,UA,0,0
33,spotify:track:3gVhsZtseYtY1fMuyYq06F,Rammstein,Sonne,Vertigo Berlin,26,29,21,59884,0,0,OTHER
34,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,16,33,122,59749,0,0,OTHER
35,spotify:track:3XOcTnIA8aGpil8h76eH7N,zxcursed,mana break,zxcursed,2,28,16,59594,0,RU,0
36,spotify:track:2kLmAwQCBSlvtcptioAoTv,LOVV66,5IVE,LOVV66,15,30,6,58667,0,RU,0
37,spotify:track:20SSuP71R4A88qHQu4BKY6,KOLA,Біля серця,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),13,37,20,56561,UA,0,0
38,spotify:track:2vHzOWRKYPLu8umRPIFuOq,"KALUSH, Kalush Orchestra",Stefania (Kalush Orchestra),Columbia Local,1,36,51,56017,UA,0,0
39,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,31,25,55500,0,RU,0
40,spotify:track:0pWMr82unREASQGFJrrI5S,Artem Pivovarov,Маніфест,BEST MUSIC,40,51,5,55292,UA,0,0
41,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,41,99,45,54983,UA,0,0
42,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,29,42,36,54927,UA,0,0
43,spotify:track:01kfSdF9zfcDLri5sSWEoL,Dxrk ダーク,RAVE,Dxrk,5,38,44,54207,0,0,OTHER
44,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,44,72,53976,0,0,OTHER
45,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,49,22,53740,0,0,OTHER
46,spotify:track:4oHEJ5KPf9hW1pDyQYIRIw,"Aarne, BUSHIDO ZHO, ANIKV",Тесно,AA Team,1,40,26,53348,0,RU,0
47,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,13,47,48,53204,UA,0,0
48,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,30,41,22,52719,0,0,OTHER
49,spotify:track:11BKm0j4eYoCPPpCONAVwA,Lady Gaga,Bloody Mary,Interscope,3,35,10,52633,0,0,OTHER
50,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,50,79,15,52053,UA,0,0
51,spotify:track:7dpget8s2QN51jYbNqVYtG,Quest Pistols,Ти неймовірна,PAPA MUSIC,48,48,7,51345,UA,0,0
52,spotify:track:0iUrxveyNUBfj0cqjYEijt,MoonDeity,NEON BLADE,MoonDeity,14,46,35,50153,0,0,OTHER
53,spotify:track:4NgherJDfCXWBZBYheM4jK,Kxllswxtch,WASTE,KILL! / EMPIRE,23,61,14,50065,0,0,OTHER
54,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,26,45,17,49835,UA,0,0
55,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,34,53,49,48498,0,0,OTHER
56,spotify:track:44Xyja7xYPlVC6v2CeweSi,"Måneskin, Tom Morello",GOSSIP (feat. Tom Morello),Epic,50,50,3,47926,0,0,OTHER
57,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,30,55,17,47887,UA,0,0
58,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,59,50,47440,UA,0,0
59,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,58,30,46710,UA,0,0
60,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,PAPA MUSIC,18,88,50,46108,UA,0,0
61,spotify:track:0olubSy8HbZBrCJlSHV7ex,Кишлак,Я уёбываю в джаз,KISS KOALA,61,68,34,45952,0,RU,0
62,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,56,40,45613,UA,0,0
63,spotify:track:7mCemRaeeezaB97MPPkhfG,BALKON,Відьми,BALKON,37,62,7,45564,UA,0,0
64,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,54,54,9,45463,0,0,OTHER
65,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,106,89,45388,0,RU,0
66,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,60,38,44740,0,0,OTHER
67,spotify:track:33s2G0h9EOdyaKlKr15ngE,"Skofka, KALUSH",Батьківщина,Columbia Local,18,69,7,44730,UA,0,0
68,spotify:track:6gtK39SLszESqJFu2SkId3,Wellboy,Додому,PAPA MUSIC,65,65,5,44571,UA,0,0
69,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,81,37,44498,UA,0,0
70,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,83,40,44166,UA,0,0
71,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,71,75,46,44017,0,RU,0
72,spotify:track:7itGrDB969S4fJc4GDodiA,INSTASAMKA,POPSTAR,NaMneCash Music,1,52,20,43995,0,RU,0
73,spotify:track:64epifHS5CvRUVgKEDbRJm,ПОЛМАТЕРИ,маша,"Streaming club, under exclusive license to Rhymes Music Inc.",36,57,6,43502,0,RU,0
74,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,77,46,43065,UA,0,0
75,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,67,86,42661,0,RU,0
76,spotify:track:5sQpS3fyw6VBpPioNlrCn1,Slavik Pogosov,Монро,Союз Мьюзик,34,73,6,42558,0,RU,0
77,spotify:track:0SzgZTPTdQyBzDKvrq8VlR,ENLEO,веди мене в храм,SADNESS RCRDS,72,72,10,42242,UA,0,0
78,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,107,13,42187,UA,0,0
79,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,91,59,41981,0,RU,0
80,spotify:track:1KEv0es8xWsrPU7VSFiZym,"Lumi Athena, jnhygs",SMOKE IT OFF!,25/7 Records LLC.,11,32,4,41507,0,0,OTHER
81,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,84,25,41194,0,0,OTHER
82,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,87,46,40806,UA,0,0
83,spotify:track:4Z37y7sR5Y5LMGVyjabXhi,FIЇNKA,Довбуш,KINGLOMERATE,45,74,6,40798,UA,0,0
84,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,70,32,40765,UA,0,0
85,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,115,40,40679,UA,0,0
86,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,82,59,40414,UA,0,0
87,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,119,44,40236,UA,0,0
88,spotify:track:7KmbiagSkUbepU88x7NWjb,Kordhell,Scopin,Kordhell,78,78,7,39981,0,0,OTHER
89,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,76,59,39921,0,RU,0
90,spotify:track:5F9CLUvuRyku0ZdT4ljPQt,"YAKTAK, DOVI",Чекає вдома (feat. DOVI),YAKTAK,90,152,4,39676,UA,0,0
91,spotify:track:5TJmu6WB8JNMNTt8XumcP1,SODA LUV,ЯЛРС,CPLUS,91,97,2,39615,0,RU,0
92,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,85,28,39518,UA,0,0
93,spotify:track:2c1LybaNhIwsNVNrr4wjLG,Папин Олимпос,Официантка,"Streaming Club, under exclusive license to Rhymes Music Inc.",90,98,5,38994,0,RU,0
94,spotify:track:3pube0HS3OSWDVIpQfU0Q0,100лиця,Троянди,Naprocente music,94,195,2,38979,UA,0,0
95,spotify:track:67FofomixTvg50qMzivHOq,"Artem Pivovarov, NK",Там у тополі,BEST MUSIC,95,121,11,38925,UA,0,0
96,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,95,24,38865,0,0,OTHER
97,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,105,109,38666,0,0,OTHER
98,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,66,26,38488,UA,0,0
99,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,94,44,38310,0,0,OTHER
100,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,100,120,2,38209,0,0,OTHER
101,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,123,46,38085,UA,0,0
102,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,90,47,38072,0,0,OTHER
103,spotify:track:1T4999j2QjggEXFbOlQ67P,"uglystephan, Scally Milano",Заберу,Mansion Music,1,63,27,38031,0,RU,0
104,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,80,48,37873,0,RU,0
105,spotify:track:7B5tZkXSRHFD6OBOvkhHZ8,NAZVA,Сіґеле-міґеле,NAZVA,64,64,4,37802,UA,0,0
106,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,98,113,11,37694,0,0,OTHER
107,spotify:track:5hm9pOWazSnmOzsNH8UvGP,SEEYASIDE,Stack,steezy,107,-1,2,37444,0,RU,0
108,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,77,117,50,37364,0,0,OTHER
109,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,164,18,37337,UA,0,0
110,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,96,16,36981,0,0,OTHER
111,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,108,108,12,36654,0,0,OTHER
112,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,135,10,36620,UA,0,0
113,spotify:track:6yeVk9XbjCQOAGg6t0k7j7,"Clonnex, Semmyx",Pitbull,Clonnex & Semmyx,13,92,7,36463,UA,0,0
114,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,102,25,36451,UA,0,0
115,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,125,99,36451,0,RU,0
116,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,134,51,36428,0,RU,0
117,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,114,114,20,36426,0,0,OTHER
118,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,112,15,36296,UA,0,0
119,spotify:track:3oZObqxgEjNuCiFfE11szK,SOSKA 69,Басы долбят,KISS KOALA,6,89,14,35974,0,RU,0
120,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,93,29,35902,UA,0,0
121,spotify:track:4ZhLYdmhWdPTZcnAy9SZZO,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,116,39,35835,0,RU,0
122,spotify:track:3vOLsA9Y9R39xKoCSXLlcP,WHITE GALLOWS,Город,Союз Мьюзик,73,86,3,35710,0,RU,0
123,spotify:track:6R7XwXNzFdipx8GWuKJbFX,"dity inzheneriv, хейтспіч",Органи місцевого самоврядування,діти інженерів,123,-1,1,35668,UA,0,0
124,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,103,103,10,35598,0,RU,0
125,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,139,18,35517,UA,0,0
126,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,71,71,4,35487,0,0,OTHER
127,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,101,38,35332,0,0,OTHER
128,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,137,40,35261,UA,0,0
129,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,76,169,28,35234,UA,0,0
130,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,109,63,35176,UA,0,0
131,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,127,66,34854,0,RU,0
132,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,185,67,34854,0,RU,0
133,spotify:track:5u6TLP2prHSvtKi0SPUKFI,SKYLERR,Хвилями,FoxLab,133,174,2,34670,UA,0,0
134,spotify:track:6L5BAC3QgfhmSOBAN8WoXv,KOLA,Чи разом?,KOLA,13,100,35,34462,UA,0,0
135,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,110,132,34458,0,0,OTHER
136,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,130,35,34356,0,0,OTHER
137,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,133,46,34337,UA,0,0
138,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,129,33,34307,UA,0,0
139,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,161,67,34239,0,RU,0
140,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,131,52,34092,UA,0,0
141,spotify:track:7vsAZNP2BZiHK8RHyTh7lC,"Килджо, shadowraze",Chronosphere,Союз Мьюзик,28,122,10,34088,0,RU,0
142,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,128,31,34077,0,RU,0
143,spotify:track:6bCLkzoE3agC7Ws9NxVxIn,KRBK,Крепче,KRBK,141,141,6,34004,UA,0,0
144,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,136,43,33863,UA,0,0
145,spotify:track:4lLmG1fatRUgnRz0Ol0WUi,"JAY-Z, Kanye West, Mr Hudson",Why I Love You,Roc Nation/RocAFella/IDJ,145,178,2,33684,0,0,OTHER
146,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,86,157,17,33594,UA,0,0
147,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,126,29,33516,UA,0,0
148,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,173,13,33249,0,0,OTHER
149,spotify:track:5B8FPXvZ2e0IvBXvflj7es,Автостопом по фазе сна,Опианариум,KISS KOALA,147,160,25,33179,0,RU,0
150,spotify:track:714gZqwzaj9MrjyDGPWq1c,YAKTAK,Вродлива,YAKTAK,104,104,2,33119,UA,0,0
151,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,118,30,33007,0,RU,0
152,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,111,33,32911,UA,0,0
153,spotify:track:6jdwbcH788txYS6Doy1F1j,"1nonly, SXMPRA",Step Back!,NSF Productions LLC,153,158,9,32910,0,0,OTHER
154,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,198,54,32904,0,RU,0
155,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,148,93,32772,0,0,OTHER
156,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,153,28,32702,0,RU,0
157,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,79,147,16,32466,0,0,OTHER
158,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,109,143,11,32143,UA,0,0
159,spotify:track:1NMcQpg1J5RaUxPTLifSnq,SHUMEI,Біля тополі,Art Sound Media,24,43,31,32130,UA,0,0
160,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,124,18,32063,0,0,OTHER
161,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,162,56,31879,0,0,OTHER
162,spotify:track:0rhI6gvOeCKA502RdJAbfs,TOMORROW X TOGETHER,Sugar Rush Ride,Republic Records - TXT,162,-1,1,31832,0,0,OTHER
163,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,98,146,36,31824,UA,0,0
164,spotify:track:2OaUjzXM5TDTf35Bh8EC6x,KOLA,Літачок,KOLA,164,-1,1,31698,UA,0,0
165,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,150,47,31474,UA,0,0
166,spotify:track:4FeSPOzJXBGH5HMDzjIwwb,TVORCHI,Heart of Steel,Tvorchi,12,166,8,31387,UA,0,0
167,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,149,44,31322,0,RU,0
168,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,171,28,31075,0,0,OTHER
169,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,142,18,31038,0,0,OTHER
170,spotify:track:3eJcQnPblwsLJEB0x8URKA,zxcursed,fatality,zxcursed,14,132,6,30704,0,RU,0
171,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,140,46,30687,0,RU,0
172,spotify:track:62ZAFyVwbc9f2M8qCW1qJr,Kordhell,MURDER PLOT,Kordhell,92,151,4,30561,0,0,OTHER
173,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,zxcursed,4,159,47,30357,0,RU,0
174,spotify:track:04c3lDFrcmBuZ3r8m1t3yA,СЕРЕГА ПИРАТ,Маша,"Streaming Club, under exclusive license to Rhymes Music Inc.",174,197,2,30229,0,RU,0
175,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,97,-1,3,30198,0,0,OTHER
176,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,155,35,30081,UA,0,0
177,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,177,22,29811,UA,0,0
178,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,175,21,29765,0,0,OTHER
179,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,192,42,29582,UA,0,0
180,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,163,40,29479,0,0,OTHER
181,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,170,53,29448,0,RU,0
182,spotify:track:0K5arhAxYWj7QxFhpKJe6z,ooes,последнее лето,rabstvo,115,188,6,29429,0,RU,0
183,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,180,27,29423,0,RU,0
184,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,154,47,29410,UA,0,0
185,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,181,66,29161,0,0,OTHER
186,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,-1,64,29150,0,RU,0
187,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,184,49,29071,0,RU,0
188,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,179,128,28901,0,0,OTHER
