rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
18,spotify:track:0LwPFTgtNaQrfyWHM42Z83,"OG Buda, Дора",Капли,RNDM CREW,18,-1,1,66962,0,RU,0
19,spotify:track:4CK9NEdPWB6rJ8N6BU20pN,ПОЛМАТЕРИ,ярче звёзд,ZVEZDOCHKA,12,17,5,66331,0,RU,0
20,spotify:track:0xEET0hVtwAEI5iVMWmD5C,shadowraze,shadowfiend,Gamma Music,5,20,33,64579,0,RU,0
21,spotify:track:2B9N1fCinwxEo89GcDGB5I,MORGENSHTERN,12,MORGENSHTERN,3,15,6,64199,0,RU,0
22,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,22,27,18,63757,UA,0,0
23,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,21,36,63091,0,RU,0
24,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,23,23,8,62710,UA,0,0
25,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,24,28,61335,0,RU,0
26,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",26,32,9,59824,UA,0,0
27,spotify:track:5X1FYw7MXEgnPmQAYwAa0q,quiizzzmeow,Aomine Daiki,SAVAGE$TATION,1,26,29,58135,0,RU,0
28,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,11,29,10,57027,0,RU,0
29,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duh?,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,29,35,26,56011,0,0,OTHER
30,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,22,17,55913,0,RU,0
31,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,31,45,55337,0,RU,0
32,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,28,29,54614,0,RU,0
33,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,30,30,53886,0,RU,0
34,spotify:track:12GNcuMwxsLQQG4A9flx9r,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,34,45,3,53522,0,RU,0
35,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,25,3,52515,0,RU,0
36,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,Sony Music Entertainment,1,34,26,52201,0,RU,0
37,spotify:track:3UMqSWigx4NrVPIkpPDP2U,Gibbs,(Po)ci?g dalszy nast?pi,DOPEHOUSE,37,80,2,51818,0,0,OTHER
38,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,36,8,51663,UA,0,0
39,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,39,39,3,50421,0,0,OTHER
40,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,33,43,50319,0,RU,0
41,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,40,40,6,50233,UA,0,0
42,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,Sony Music Entertainment,1,37,26,49491,0,RU,0
43,spotify:track:0zCgWGmDF0aih5qexATyBn,Mr.Kitty,After Dark,Juggernaut Music Group,39,41,78,49455,0,0,OTHER
44,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,44,66,48,49402,0,RU,0
45,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,27,44,60,48377,UA,0,0
46,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,42,25,48349,0,0,OTHER
47,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,Sony Music Entertainment,2,38,26,48025,0,RU,0
48,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,47,47,7,47355,UA,0,0
49,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,49,53,5,45556,UA,0,0
50,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,31,43,18,44749,0,RU,0
51,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,48,48,81,44458,0,0,OTHER
52,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",47,50,12,44042,UA,0,0
53,spotify:track:4MQmxIxM5CXKjdq4IrCWhd,SadSvit,Касета,Independent,53,-1,1,43444,UA,0,0
54,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,46,48,43004,0,RU,0
55,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,54,50,41511,0,0,OTHER
56,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,49,40,40639,0,0,OTHER
57,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,61,56,39125,0,RU,0
58,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,58,63,7,37881,UA,0,0
59,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,91,43,37552,0,RU,0
60,spotify:track:7gfbn6KguRyzGN8DXiH325,"Scally Milano, 163ONMYNECK",Дофамин,AMC MUSIC,60,-1,1,37446,0,RU,0
61,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,57,91,37119,0,RU,0
62,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,194,2,36889,0,0,OTHER
63,spotify:track:2ptLn7vjymoB8oTBgKCiZz,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,63,-1,1,36805,0,RU,0
64,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,55,93,36709,0,RU,0
65,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,60,41,36445,0,0,OTHER
66,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,62,22,36044,0,RU,0
67,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,67,67,18,36044,0,0,OTHER
68,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,125,8,35749,0,0,OTHER
69,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,69,77,9,35323,UA,0,0
70,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,59,4,35292,UA,0,0
71,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,56,18,34818,0,RU,0
72,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,64,8,34539,UA,0,0
73,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,52,65,33796,0,RU,0
74,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,75,8,33758,UA,0,0
75,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,66,79,5,33722,UA,0,0
76,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,76,68,33702,0,0,OTHER
77,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,74,28,33231,0,RU,0
78,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,71,4,33194,0,RU,0
79,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,79,-1,1,33183,UA,0,0
80,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,72,52,33140,0,0,OTHER
81,spotify:track:5GeCAq3Fsw1okS0sLsNWF1,Scally Milano,Подкован,AMC MUSIC,81,-1,1,32640,0,RU,0
82,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,82,97,5,32380,UA,0,0
83,spotify:track:4WDasHtnmPeZr17S2OvFKH,Go_A,Жальменiна,BRYNZA MUSIC,36,58,5,32371,UA,0,0
84,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,82,39,32005,0,0,OTHER
85,spotify:track:571md1FedFYFaYUMUktYaF,FACE,ЮМОРИСТ - Original Motion Picture Soundtrack,Face,32,51,48,31997,0,RU,0
86,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,70,12,31983,0,RU,0
87,spotify:track:0z58HQdBeOGPCveLYfX6lO,"semmmyq, shinra",untitled,Союз Мьюзик,32,65,44,31956,0,RU,0
88,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,81,15,31884,0,0,OTHER
89,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,85,85,6,31869,UA,0,0
90,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",83,83,5,31857,UA,0,0
91,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,86,42,31221,0,RU,0
92,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,73,30,31058,0,RU,0
93,spotify:track:77B4S4jkrAkL3Ng5hEHoUU,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,Warner Music Russia,2,69,16,30932,0,RU,0
94,spotify:track:7j6eSKC2Hv3lcElPyR1bP3,КОСМОНАВТОВ НЕТ,баночка с окурками,OOO Universal Music,3,87,16,30848,0,RU,0
95,spotify:track:7GMCydOv18soD4Y5kXqKB1,The Hardkiss,Як ти?,Comp Music,95,-1,1,30715,UA,0,0
96,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,68,8,30695,0,0,OTHER
97,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,78,18,30612,0,RU,0
98,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,98,130,5,30516,UA,0,0
99,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,101,11,30385,UA,0,0
100,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,110,8,30020,UA,0,0
101,spotify:track:2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,A+,9,90,42,29997,0,RU,0
102,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,111,33,29830,0,0,OTHER
103,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,95,93,29769,0,RU,0
104,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,98,36,29589,0,RU,0
105,spotify:track:5XIQxHGp9glGY6LRKl0qth,нексюша,На твиче,нексюша,80,108,29,29575,0,RU,0
106,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,84,103,7,29444,UA,0,0
107,spotify:track:0MXSymo8sAZ3FYTHSf8zMZ,Buerak,Страсть к курению,Свет и Тени,107,132,3,29430,0,RU,0
108,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,96,54,29123,0,RU,0
109,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,93,28,29116,0,RU,0
110,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,71,117,6,28896,UA,0,0
111,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,111,151,6,28873,UA,0,0
112,spotify:track:07OqyOeHz7LOGVuXUx4pr3,"Платина, Дора",Сан Ларан,РНБ КЛУБ,7,-1,24,28831,0,RU,0
113,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,94,29,28817,0,RU,0
114,spotify:track:1CqOEa4NIRBaWR6sNHTDTo,Перемотка,Как тебя покорить,UP!UP!UP! Music,51,92,50,28731,0,RU,0
115,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,100,13,28615,0,RU,0
116,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,102,12,28582,0,RU,0
117,spotify:track:1vLBDj2hhzAVskV5OUQ5d2,"uniqe, nkeeei, ARTEM SHILOVETS, SAGARA",Лифон,Sony Music Entertainment,6,89,21,28560,0,RU,0
118,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,11,109,21,28519,0,0,OTHER
119,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,106,91,28480,0,0,OTHER
120,spotify:track:32thQqF9lHpbJ5fyDJWWlb,MAYOT,Прощай,cplus,120,-1,1,28360,0,RU,0
121,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,99,23,28322,0,RU,0
122,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,119,9,28206,0,RU,0
123,spotify:track:6fiQEMbqzE6CMrcHeukmGc,163ONMYNECK,ЖМУРКИ,AMC MUSIC,17,88,9,28193,0,RU,0
124,spotify:track:6qZra71fzsZOgmCPwzBKLt,FACE,Vlone,Face,63,84,11,27901,0,RU,0
125,spotify:track:1Kp2TF4fFYjJPqEMf1U0RK,"OG Buda, MAYOT, 17 SEVENTEEN",Вина (feat. 17 SEVENTEEN),Sony Music Entertainment,6,148,18,27418,0,RU,0
126,spotify:track:3SQV31uJMStclklmwxQHe1,"Ghostface Playa, fkbambam",KILLKA,Ghostface Playa,62,150,40,26948,0,0,OTHER
127,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,118,91,26926,0,RU,0
128,spotify:track:4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,Три дня дождя,62,113,52,26864,0,RU,0
129,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,153,7,26803,UA,0,0
130,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,127,49,26735,0,RU,0
131,spotify:track:3HIOmYI0OtiYR5EMaVqtTf,The Yurcash,Менуети - Тюльпани в целафані,Comp Music Ltd,131,-1,1,26569,UA,0,0
132,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,132,144,5,26527,UA,0,0
133,spotify:track:6qyS9qBy0mEk3qYaH8mPss,Kordhell,Murder In My Mind,Kordhell,133,-1,1,26478,0,0,OTHER
134,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,134,6,26436,UA,0,0
135,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,131,55,26343,0,RU,0
136,spotify:track:4yyX0nJqMpqaubcGdGsxx9,"LXST CXNTURY, Kingpin Skinny Pimp",ODIUM,WHY Z MUSIC,47,135,87,26328,0,RU,0
137,spotify:track:7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,TeamSESH,128,128,20,26297,0,0,OTHER
138,spotify:track:3oIvvpkmjxdzd7NYNg5fxm,163ONMYNECK,ВЫКЛЮЧАТЕЛЬ,AMC MUSIC,27,107,9,26182,0,RU,0
139,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,139,182,2,26121,0,0,OTHER
140,spotify:track:51347fxVTJWFi9mIw8mTGb,BOTASHE,ПНХ,Black Beats,104,104,5,26088,UA,0,0
141,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,122,14,25923,0,RU,0
142,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,116,7,25900,0,RU,0
143,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,133,22,25805,UA,0,0
144,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,105,11,25710,0,RU,0
145,spotify:track:658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma, DJ Paul, Kingpin Skinny Pimp",Scary Garry,Kaito Shoma x DJ Paul,104,139,24,25597,0,RU,0
146,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,M?neskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,138,45,25572,0,0,OTHER
147,spotify:track:1AMf9lmFOmLmb0e57QB78e,"Дора, MAYBE BABY",Барбисайз,"Streaming Club, under exclusive license to Rhymes Music Inc.",6,129,19,25447,0,RU,0
148,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,164,41,25413,0,RU,0
149,spotify:track:1cM6fsR7qJbls7CkU2Hway,Valentin Strykalo,Кайен,Валентин Стрыкало,75,180,15,25371,UA,0,0
150,spotify:track:3rpi29kD9YUDwXz1yhjS7Q,Дайте танк (!),Люди,Дайте танк (!),80,123,53,25368,0,RU,0
151,spotify:track:26m8YCzG7pNULecmoI5Ntt,Okean Elzy,Я так хочу...,"ТОВ ""Суперсиметрія""",146,172,7,25353,UA,0,0
152,spotify:track:7651rU1gh2zSe0wP82ciHp,"YARMAK, Tof",22,Yarmak music,30,121,8,25330,UA,0,0
153,spotify:track:7q8jzypmJPGTsph168wWjt,MACAN,Кино,GOLDEN SOUND,44,171,90,25260,0,RU,0
154,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,193,9,25244,0,RU,0
155,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,161,92,25225,0,0,OTHER
156,spotify:track:1Re4DWmjTSYymDL3SpRE7c,Khrystyna Soloviy,"Хто, як не ти?","ТОВ ""Суперсиметрія""",156,162,5,25152,UA,0,0
157,spotify:track:0J7oHYxjF6Oln61wy0kP2i,niteboi,u.,niteboi,120,165,14,25135,0,RU,0
158,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,136,12,25017,0,RU,0
159,spotify:track:3F3bEnE5mney9PyuFU7LS8,THRILL PILL,Миллионы,THRILL PILL,4,120,43,24896,0,RU,0
160,spotify:track:2am944KUlJJbeXQ4nm1ipw,FACE,24 на 7,Face,80,114,11,24880,0,RU,0
161,spotify:track:4tP3JZw4NcKQJitu7F3SCa,Папин Олимпос,Динозаврики,"Streaming Club, under exclusive license to Rhymes Music Inc.",40,137,62,24860,0,RU,0
162,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,154,18,24749,0,RU,0
163,spotify:track:1w6yKhAgRhIaZhsWEay2H3,ROCKET,Infinite Tsukuyomi,Still Only,26,159,87,24557,0,RU,0
164,spotify:track:0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Elektra (NEK),55,152,19,24540,0,0,OTHER
165,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,145,26,24533,0,RU,0
166,spotify:track:2398GSLbctyjLClJrqskt2,Sqwore,Звезда упала,OOO Universal Music,6,142,21,24474,0,RU,0
167,spotify:track:175xPRXSrf7RSWdjAhc6oD,Nikitata,ТАЙМАУТ,Goost Music,11,166,29,24448,0,RU,0
168,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,156,31,24411,0,RU,0
169,spotify:track:4mTPviBGRgjPxeaQFnBDW3,Дора,Дорадура,"Streaming Club, under exclusive license to Rhymes Music Inc.",33,170,69,24159,0,RU,0
170,spotify:track:6HXheUbvgpEVEFH51ipUf9,INSTASAMKA,И ЧТОЭ,NaMneCash Music,71,173,11,24112,0,RU,0
171,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",140,140,6,24092,0,RU,0
172,spotify:track:1cmIuauHOxvxzTCFXFnNRL,Pornofilmy,В диапазоне,Порнофильмы,42,141,9,24019,0,RU,0
173,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,173,175,4,23979,UA,0,0
174,spotify:track:3sRsr0TzQ1gMEEzJfWf9cW,remember.,Я всё решу (Intro),VAUVISION,9,149,14,23979,0,RU,0
175,spotify:track:1pA2xy2nV5JjIjJxe5mhZE,Adecvat_production,За цвет голубых очей (Remix),Студия СОЮЗ,29,147,7,23890,0,RU,0
176,spotify:track:5U6sM9kRxOJ2dXPyUT4w7l,ssshhhiiittt!,засыпай,ssshhhiiittt!,95,155,37,23780,0,RU,0
177,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,104,143,3,23737,UA,0,0
178,spotify:track:6h2f5GrfpXo6eZCxUdzvF2,"Big Baby Tape, kizaru",Mama Makusa,Sony Music Entertainment,4,158,26,23631,0,RU,0
179,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,157,8,23624,0,RU,0
180,spotify:track:5sJt5rmSaKTQyAymKx6e1W,DSPRITE,Погоди,Black Beats,24,160,19,23530,0,RU,0
181,spotify:track:5YDBHDEIgWkfairCJgGApW,Lusia Chebotina,СОЛНЦЕ МОНАКО,RockFam,25,186,24,23368,0,RU,0
182,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,167,31,23362,0,RU,0
183,spotify:track:2Foc5Q5nqNiosCNqttzHof,"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Columbia,114,146,6,23338,0,0,OTHER
184,spotify:track:5XKZua8kqgHwcxeKiMIjge,BONES,AirplaneMode,TeamSESH,184,-1,1,23296,0,0,OTHER
185,spotify:track:1QyvurbWtrlEUK1ZnyHsyH,Nikitata,ДРЕССКОД,Goost Music,16,178,20,23276,0,RU,0
186,spotify:track:3euwIpljAgZ47S6XnOWaA9,"SODA LUV, WHY, BERRY",Бигасс,SODA LUV,7,169,48,23263,0,RU,0
187,spotify:track:0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit, Giant Rooks",Tom's Diner,Vertigo Berlin,69,112,4,23244,0,0,OTHER
