rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
109,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,84,33,40630,UA,0,0
110,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,PAPA MUSIC,18,60,51,40324,UA,0,0
111,spotify:track:5B8FPXvZ2e0IvBXvflj7es,Автостопом по фазе сна,Опианариум,KISS KOALA,111,149,26,40063,0,RU,0
112,spotify:track:44Xyja7xYPlVC6v2CeweSi,"Måneskin, Tom Morello",GOSSIP (feat. Tom Morello),Epic,50,56,4,39738,0,0,OTHER
113,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,181,54,39673,0,RU,0
114,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,98,27,39558,UA,0,0
115,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,92,29,39498,UA,0,0
116,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,98,106,12,39436,0,0,OTHER
117,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,103,124,11,39394,0,RU,0
118,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,110,17,39182,0,0,OTHER
119,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,115,100,38963,0,RU,0
120,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,135,133,38945,0,0,OTHER
121,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,114,26,38492,UA,0,0
122,spotify:track:62ZAFyVwbc9f2M8qCW1qJr,Kordhell,MURDER PLOT,Kordhell,92,172,5,38451,0,0,OTHER
123,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,109,19,38161,UA,0,0
124,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,101,47,38131,UA,0,0
125,spotify:track:3TgVv1B12UrF0cLFAHXuer,LIL MORTY,I Am Cute,Lil Morty,125,-1,13,37931,0,RU,0
126,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,130,64,37836,UA,0,0
127,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,142,32,37824,0,RU,0
128,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,132,68,37741,0,RU,0
129,spotify:track:0dlP9SnqQa5k1A9mReybFb,Kim Petras,Treat Me Like A Slut,Republic Records,129,-1,1,37717,0,0,OTHER
130,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,127,39,37460,0,0,OTHER
131,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,41,41,46,37361,UA,0,0
132,spotify:track:3oZObqxgEjNuCiFfE11szK,SOSKA 69,Басы долбят,KISS KOALA,6,119,15,37315,0,RU,0
133,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,133,-1,2,37063,0,0,OTHER
134,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,118,16,36892,UA,0,0
135,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,183,28,36784,0,RU,0
136,spotify:track:56jFeULddnrAOxtlLmTCFC,"Анна Трінчер, POSITIFF",Який ти козак,FoxLab,78,-1,8,36250,UA,0,0
137,spotify:track:6HMk2bFT4VkIWwIAmDCqHj,"Poshlaya Molly, HOFMANNITA",#HABIBATI,DROPBLED,8,193,18,36242,0,RU,0
138,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,125,19,36232,UA,0,0
139,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,155,94,36163,0,0,OTHER
140,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,136,36,36117,0,0,OTHER
141,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,128,41,36014,UA,0,0
142,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,131,67,35930,0,RU,0
143,spotify:track:4Z37y7sR5Y5LMGVyjabXhi,FIЇNKA,Довбуш,KINGLOMERATE,45,83,7,35885,UA,0,0
144,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,167,45,35835,0,RU,0
145,spotify:track:5sQpS3fyw6VBpPioNlrCn1,Slavik Pogosov,Монро,Союз Мьюзик,34,76,7,35685,0,RU,0
146,spotify:track:7vsAZNP2BZiHK8RHyTh7lC,"Килджо, shadowraze",Chronosphere,Союз Мьюзик,28,141,11,35554,0,RU,0
147,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,120,30,35324,UA,0,0
148,spotify:track:6yeVk9XbjCQOAGg6t0k7j7,"Clonnex, Semmyx",Pitbull,Clonnex & Semmyx,13,113,8,35123,UA,0,0
149,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,165,48,34999,UA,0,0
150,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,168,29,34971,0,0,OTHER
151,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,98,163,37,34960,UA,0,0
152,spotify:track:6L5BAC3QgfhmSOBAN8WoXv,KOLA,Чи разом?,KOLA,13,134,36,34743,UA,0,0
153,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,169,19,34702,0,0,OTHER
154,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,161,57,34563,0,0,OTHER
155,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,138,34,34496,UA,0,0
156,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,140,53,34471,UA,0,0
157,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,112,11,34444,UA,0,0
158,spotify:track:6jdwbcH788txYS6Doy1F1j,"1nonly, SXMPRA",Step Back!,NSF Productions LLC,153,153,10,34268,0,0,OTHER
159,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,71,126,5,34260,0,0,OTHER
160,spotify:track:4xj8VPWhWoMsPsC77vkTLt,Skryabin,Спи собі сама,Helping Hand,160,-1,1,34072,UA,0,0
161,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,79,157,17,34061,0,0,OTHER
162,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,144,44,34050,UA,0,0
163,spotify:track:5JkALM9RiMKLvQNWqUiMBP,kizaru,Дежавю,KISS KOALA,1,196,132,34020,0,RU,0
164,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,151,31,34002,0,RU,0
165,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,152,34,33837,UA,0,0
166,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,176,36,33775,UA,0,0
167,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,147,30,33352,UA,0,0
168,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,109,158,12,33350,UA,0,0
169,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,-1,65,33229,0,RU,0
170,spotify:track:50Wrd6C3JeMMRgy3mJEN0d,Кишлак,Эй,KISS KOALA,137,190,7,33222,0,RU,0
171,spotify:track:3vOLsA9Y9R39xKoCSXLlcP,WHITE GALLOWS,Город,Союз Мьюзик,73,122,4,32894,0,RU,0
172,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,200,32,32697,0,RU,0
173,spotify:track:1o20F7eHT9ogZ6Fatijax9,uglystephan,Рехаб,Mansion Music,172,189,3,32672,0,RU,0
174,spotify:track:75XM03G3WuW8vTRhJ7B3Hu,СЕРЕГА ПИРАТ,Гимн Дахака,"Streaming Club, under exclusive license to Rhymes Music Inc.",163,-1,11,32666,0,RU,0
175,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,137,47,32649,UA,0,0
176,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,171,47,32550,0,RU,0
177,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,-1,103,32492,0,RU,0
178,spotify:track:7B5tZkXSRHFD6OBOvkhHZ8,NAZVA,Сіґеле-міґеле,NAZVA,64,105,5,32459,UA,0,0
179,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,zxcursed,4,173,48,32445,0,RU,0
180,spotify:track:5a6wqVqrV0yjsziNl4q8Gi,Кишлак,Самый лучший день,KISS KOALA,180,-1,1,32246,0,RU,0
181,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,148,14,32188,0,0,OTHER
182,spotify:track:0aKl63MnUIVKkXlVtp2vLr,Дайте танк (!),Утро,Дайте танк (!),137,-1,4,31982,0,RU,0
183,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,100,100,3,31805,0,0,OTHER
184,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,156,29,31784,0,RU,0
185,spotify:track:6BGf2maOpSS5aznYkv9BfR,CHEEV,Мрієшся,Secret Service Digital & Publishing LTD,185,-1,1,31743,UA,0,0
186,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,160,19,31693,0,0,OTHER
187,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,187,199,2,31570,0,0,OTHER
188,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,180,41,31551,0,0,OTHER
