rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
29,макинтош бизнес онли,BUSHIDO ZHO,71544,https://open.spotify.com/track/70IFNhUiuZohVFIQLFmgDY,,,,0,RU,0
30,СОЛНЦЕ МОНАКО,Lusia Chebotina,70779,https://open.spotify.com/track/5YDBHDEIgWkfairCJgGApW,,,,0,RU,0
31,1000-7,fem.love,69904,https://open.spotify.com/track/2L2iWhBsyosVcxx36iurfa,,,,0,RU,0
32,STAY (with Justin Bieber),The Kid LAROI,68629,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,,,,0,0,OTHER
33,Дорадура,Дора,68280,https://open.spotify.com/track/4mTPviBGRgjPxeaQFnBDW3,,,,0,RU,0
34,Днями-ночами,pyrokinesis,68056,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
35,Heat Waves,Glass Animals,67171,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
36,TRAXXXMANIA,GONE.Fludd,67037,https://open.spotify.com/track/2rowi7dF3AqhugMtAnvQmP,,,,0,RU,0
37,untitled,semmmyq,66409,https://open.spotify.com/track/0z58HQdBeOGPCveLYfX6lO,,,,0,RU,0
38,Привет,Kambulat,65507,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
39,Выпей меня,Kambulat,65151,https://open.spotify.com/track/5O1Y35vDQQjCXTFo8BEBrr,,,,0,RU,0
40,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,63967,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,,,,0,0,OTHER
41,Рассвет,КАКАЯ РАЗНИЦА,63826,https://open.spotify.com/track/0VGLb6IeeG5ZqonN5EavDu,,,,0,RU,0
42,Звезда упала,Sqwore,62235,https://open.spotify.com/track/2398GSLbctyjLClJrqskt2,,,,0,RU,0
43,Патрон,Miyagi & Andy Panda,59943,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
44,Вина (feat. 17 SEVENTEEN),OG Buda,59512,https://open.spotify.com/track/1Kp2TF4fFYjJPqEMf1U0RK,,,,0,RU,0
45,abcdefu,GAYLE,59381,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
46,Буревестник,Miyagi & Andy Panda,59261,https://open.spotify.com/track/0YMRW5mlu9bUCWeRMZfB32,,,,0,RU,0
47,After Dark,Mr.Kitty,58047,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
48,Дежавю,kizaru,57701,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
49,сети,quiizzzmeow,57324,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
50,MIDDLE OF THE NIGHT,Elley Duh?,57003,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
51,Кайф ты поймала,Konfuz,56352,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
52,Кукла колдуна,Korol i Shut,56101,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
53,Домино,FACE,54789,https://open.spotify.com/track/6GyZQ9o0dBU9V0NIjGPz2r,,,,0,RU,0
54,ТАЙМАУТ,Nikitata,54675,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
55,ночь,ooes,54386,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
56,Rampampam,Minelli,53919,https://open.spotify.com/track/1esZgaqm0YKN87CIP3orJ3,,,,0,0,OTHER
57,Я пиздатый,LIL MORTY,53829,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
58,Танцы,ssshhhiiittt!,52146,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
59,Freaks,Surf Curse,52113,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
60,Sweater Weather,The Neighbourhood,51857,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
61,Ghoul,Twinky,51238,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
62,Демоны,Три дня дождя,51005,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
63,Буква Х,Scally Milano,50879,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
64,Как тебя покорить,Перемотка,50421,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
65,Brooklyn,Miyagi & Andy Panda,49958,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
66,Toxic,BoyWithUke,49239,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
67,Положение,Skryptonite,49071,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
68,Notion,The Rare Occasions,48838,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
69,Дом Периньон,Poshlaya Molly,48356,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
70,Динозаврики,Папин Олимпос,48004,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
71,Сан Ларан,Платина,47853,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
72,Softcore,The Neighbourhood,47597,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
73,Холодное оружие,Sqwore,47490,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
74,Mama Makusa,Big Baby Tape,47471,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
75,No Love,АДЛИН,47424,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
76,Кайен,Valentin Strykalo,47217,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
77,Таблетка,PLOHOYPAREN,46625,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
78,Phonky Town,PlayaPhonk,46501,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
79,toxin,Benedixhion,46398,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
80,Люди,Дайте танк (!),46336,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
81,Formula,Labrinth,46199,https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s,,,,0,0,OTHER
82,кладбище,вышел покурить,45991,https://open.spotify.com/track/1xASDcZcb869OkSu86Wbw8,,,,0,RU,0
83,первое свидание,алёна швец.,45630,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
84,Ginseng Strip 2002,Yung Lean,45482,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,,,,0,0,OTHER
85,Башня,Даня Милохин,45058,https://open.spotify.com/track/7gPyGGhy2cVVVOq5V5jUt4,,,,0,RU,0
86,зима,ooes,44963,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
87,Крышу сносит,LXNER,44460,https://open.spotify.com/track/67Me2LmeUSJZGGSvVQUqbB,,,,0,RU,0
88,Infinity,Jaymes Young,44423,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,,,,0,0,OTHER
89,Антикобыла (prod. by SHEEPY),Daybe,44385,https://open.spotify.com/track/3Qef8ytrSaKyKFFHhULLdx,,,,0,RU,0
90,Вороны,Xcho,44140,https://open.spotify.com/track/1eQc0azOMOv6VuqQi9c2Ba,,,,0,RU,0
91,Big Tymers,Big Baby Tape,44027,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
92,Миллионы,THRILL PILL,43930,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
93,Снова обогнал их,uglystephan,43369,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
94,Пополам,BRANYA,43326,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
95,Диалоги тет-а-тет,ALEKS ATAMAN,42986,https://open.spotify.com/track/7qEZALeVloIwiz6tvX8ZUL,,,,0,RU,0
96,Тп на аме,СЕРЕГА ПИРАТ,42758,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
97,Додому (feat. Skofka),KALUSH,42044,https://open.spotify.com/track/7kKTYTHULdERuHGCkVyLVD,,,,UA,0,0
98,ДРЕССКОД,Nikitata,42003,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
99,Minor,Miyagi & Andy Panda,41720,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
100,LIPSI HA,INSTASAMKA,41348,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
101,Замигает свет,KENTUKKI,41278,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
102,Птичка,HammAli & Navai,41188,https://open.spotify.com/track/6Abmb1Nh7Bc5U6o4iEgSDH,,,,0,RU,0
103,Blinding Lights,The Weeknd,41060,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
104,Домой,MORGENSHTERN,40411,https://open.spotify.com/track/5bA2HBafCfregvLZV4idXb,,,,0,RU,0
105,I WANNA BE YOUR SLAVE,M?neskin,40377,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
106,Мальчик на девятке,DEAD BLONDE,40331,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
107,ODIUM,LXST CXNTURY,40273,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
108,Do It To It,ACRAZE,40032,https://open.spotify.com/track/20on25jryn53hWghthWWW3,,,,0,0,OTHER
109,ты похож на кота,zhanulka,39445,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
110,Dirrt,Big Baby Tape,39418,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
111,NHL MONEY,OBLADAET,39176,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
112,The Motto,Ti?sto,39062,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
113,Шнурки,METAN,38991,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
114,SUICIDE YEAR,WEEDMANE,38922,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
115,Sahara,Hensonn,38694,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
116,Жорики,SODA LUV,38665,https://open.spotify.com/track/3nhKaqLzFkGDkAEfb3XvZT,,,,0,RU,0
117,Bad Habits,Ed Sheeran,38400,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,0,0,OTHER
118,Погоди,DSPRITE,38391,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
119,Smells Like Teen Spirit - Remastered,Nirvana,38375,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
120,Колхозник,Mnogoznaal,38342,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
121,Кино,MACAN,38130,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
122,Нету интереса,10AGE,38095,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
123,So Icy Nihao,Big Baby Tape,37981,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
124,ФИТИЛЬ,3TERNITY,37713,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
125,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,37581,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
126,Трахаца,ЛЯЛЬКА,37478,https://open.spotify.com/track/46676b6dbunL2OgPGQw5sv,,,,0,RU,0
127,дети немой страны,конец солнечных дней,37455,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
128,На твиче,нексюша,37376,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
129,Инкассатор,ROCKET,37130,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
130,Scary Garry,Kaito Shoma,36993,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
131,Пачка сигарет,LIZER,36690,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
132,She Wants,ROCKET,36685,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
133,Под Звездопадом,Tima Belorusskih,36590,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
134,Ride Or Die,Big Baby Tape,36416,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
135,спать с тобой,хочуспать,36369,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
136,all I want is you,Rebzyyx,36319,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
137,MONTERO (Call Me By Your Name),Lil Nas X,36233,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
138,Cold Heart - PNAU Remix,Elton John,36161,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,,,,0,0,OTHER
139,The Business,Ti?sto,35957,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,,,,0,0,OTHER
140,Цепи,Skryptonite,35901,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
141,Star Shopping,Lil Peep,35788,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
142,KILLKA,Ghostface Playa,35752,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
143,Цветами радуги,pyrokinesis,35554,https://open.spotify.com/track/4h5oHfU4P7yWzeykGX2a86,,,,0,RU,0
144,Kosandra,Miyagi & Andy Panda,35519,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
145,засыпай,ssshhhiiittt!,35501,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
146,Москва любит...,Skryptonite,35410,https://open.spotify.com/track/41bGn6u78I8eNZg86tx3vp,,,,0,RU,0
147,Я уёбываю в джаз,Кишлак,35333,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
148,HDMI,BONES,35292,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
149,Без названия,MACAN,35286,https://open.spotify.com/track/4xwiHP2BsQYqVoL2E782z0,,,,0,RU,0
150,Shivers,Ed Sheeran,35253,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
151,Гармония,Artik & Asti,35207,https://open.spotify.com/track/7K0YWcVSyaMN4TaLw2Icd4,,,,0,RU,0
152,LAMBO URUS,Egor Kreed,35127,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
153,Веном,Платина,34941,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
154,Танцуй сама,Skryptonite,34784,https://open.spotify.com/track/6nvXTYOmS7ES6BWuRASHHL,,,,0,RU,0
155,Jealous,Eyedress,34649,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
156,Чистый - OST «Псих»,Skryptonite,34641,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
157,Another Love,Tom Odell,34637,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
158,Captain,MiyaGi,34618,https://open.spotify.com/track/5PfJZqMbH0NZjhI2i9fHuW,,,,0,RU,0
159,Infinite Tsukuyomi,ROCKET,34610,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
160,HELLA PLAYERS,OBLADAET,34591,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
161,Калуські вечорниці (feat. Tember Blanche),KALUSH,34493,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
162,Я так соскучился,Pornofilmy,34451,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
163,надежда,ssshhhiiittt!,34450,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
164,Тёмно-оранжевый закат,Папин Олимпос,34389,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
165,u.,niteboi,34361,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
166,Батареи,Нервы,34264,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
167,ДЕВОЧКА С КАРЕ,MUKKA,34162,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
168,Touch the Sky,Ollane,34069,https://open.spotify.com/track/3CcmGNUCMi8sdk31vDAQVA,,,,0,RU,0
169,Стеклянная,GUMA,33916,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
170,Sacrifice,The Weeknd,33865,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU,,,,0,0,OTHER
171,Пушка,10AGE,33840,https://open.spotify.com/track/3UlGli59XnXKdaocUFn0gw,,,,0,RU,0
172,тпм,КОСМОНАВТОВ НЕТ,33797,https://open.spotify.com/track/2UxHaQdCaLxLMsVWOHg72M,,,,0,RU,0
173,Vlone,FACE,33788,https://open.spotify.com/track/6qZra71fzsZOgmCPwzBKLt,,,,0,RU,0
174,Abu Dhabi Ba6y,Платина,33758,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
175,Венера-Юпитер,Ваня Дмитриенко,33511,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
176,Феникс,ANNA ASTI,33466,https://open.spotify.com/track/5cFZNFr6cEYpUFn4N8BmZf,,,,0,RU,0
177,Конспект,SCIRENA,33447,https://open.spotify.com/track/6O8bIZXEP37CF4Dbo7jsS1,,,,0,RU,0
178,Втюрилась,Дора,33401,https://open.spotify.com/track/1AuUsvFyFnf2l3E6HKUHO2,,,,0,RU,0
179,Я тебя люблю,Где Фантом?,33400,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
180,Ау,10AGE,33276,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
181,Дурак и молния,Korol i Shut,33273,https://open.spotify.com/track/1aAcW69jxv3pp3I84oZGqP,,,,0,RU,0
182,uf-af,LOLIWZ,33262,https://open.spotify.com/track/5bGs1NKVdyGjLlYjlTUVSY,,,,0,RU,0
183,Beggin',M?neskin,33224,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,,,,0,0,OTHER
184,I Got Love,MiyaGi & Endspiel,32728,https://open.spotify.com/track/43wgyQXc2M9KmTDUqVzugM,,,,0,RU,0
185,Контракт,Poshlaya Molly,32505,https://open.spotify.com/track/2bqS0QtnXGjOYs3z6VtSyW,,,,0,RU,0
186,Это любовь,Skryptonite,32501,https://open.spotify.com/track/1P9oRiZJWnxe2pZmYUZ5eC,,,,0,RU,0
187,Седьмой лепесток,Антон Токарев,32485,https://open.spotify.com/track/6P4SAsG3RuIeGymX2Qou9L,,,,0,RU,0
188,Зоопарк,10AGE,32426,https://open.spotify.com/track/777TceiGuC1kjvAiVAHvTo,,,,0,RU,0
189,help_urself,Ezekiel,32187,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
190,Doja,$NOT,32123,https://open.spotify.com/track/3zpGLSQ8QbbUnNjweWPLMD,,,,0,0,OTHER
191,Старшие (feat. Polyana),OG Buda,32066,https://open.spotify.com/track/56eV7dmQU2tlUT9QsVQWUV,,,,0,RU,0
192,Трап Трап,LOVV66,31898,https://open.spotify.com/track/7FUzvOhDj64gFgjex5St3Y,,,,0,RU,0
193,"Боже, как завидую",HammAli & Navai,31883,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
194,Woman,Doja Cat,31859,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,,,,0,0,OTHER
195,СТИКЕР,CMH,31201,https://open.spotify.com/track/7z76CNdctcLMga7kb0WyJG,,,,0,RU,0
196,Black Summer,Red Hot Chili Peppers,30972,https://open.spotify.com/track/3a94TbZOxhkI9xuNwYL53b,,,,0,0,OTHER
197,There Are No Friends,Rodionis,30928,https://open.spotify.com/track/70nXBc3MIwKvKcHEb8qSZV,,,,0,RU,0
198,GAZ,Kaito Shoma,30891,https://open.spotify.com/track/4TNT1dmWRE8RVpKDHLF8UP,,,,0,RU,0
199,Бигасс,SODA LUV,30610,https://open.spotify.com/track/3euwIpljAgZ47S6XnOWaA9,,,,0,RU,0
200,Бенз,MACAN,30502,https://open.spotify.com/track/1LmKPUgG5xt6JpgBRhECgD,,,,0,RU,0
