rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
32,сети,quiizzzmeow,64641,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
33,abcdefu,GAYLE,64165,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
34,Привет,Kambulat,62972,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
35,Сан Ларан,Платина,61570,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
36,Башня,Даня Милохин,60837,https://open.spotify.com/track/7gPyGGhy2cVVVOq5V5jUt4,,,,0,RU,0
37,Звезда упала,Sqwore,60566,https://open.spotify.com/track/2398GSLbctyjLClJrqskt2,,,,0,RU,0
38,кладбище,вышел покурить,60310,https://open.spotify.com/track/1xASDcZcb869OkSu86Wbw8,,,,0,RU,0
39,Дорадура,Дора,58766,https://open.spotify.com/track/4mTPviBGRgjPxeaQFnBDW3,,,,0,RU,0
40,Mama Makusa,Big Baby Tape,57652,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
41,1000-7,fem.love,56424,https://open.spotify.com/track/2L2iWhBsyosVcxx36iurfa,,,,0,RU,0
42,untitled,semmmyq,55432,https://open.spotify.com/track/0z58HQdBeOGPCveLYfX6lO,,,,0,RU,0
43,Патрон,Miyagi & Andy Panda,55393,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
44,Домино,FACE,53228,https://open.spotify.com/track/6GyZQ9o0dBU9V0NIjGPz2r,,,,0,RU,0
45,Big Tymers,Big Baby Tape,52890,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
46,Дежавю,kizaru,52658,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
47,Кукла колдуна,Korol i Shut,51994,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
48,Гуси,Wellboy,51567,https://open.spotify.com/track/0NPRigM2lZGGFW3OD48g43,,,,UA,0,0
49,Домой,MORGENSHTERN,50807,https://open.spotify.com/track/5bA2HBafCfregvLZV4idXb,,,,0,RU,0
50,Рассвет,КАКАЯ РАЗНИЦА,50665,https://open.spotify.com/track/0VGLb6IeeG5ZqonN5EavDu,,,,0,RU,0
51,Heat Waves,Glass Animals,49436,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
52,Трахаца,ЛЯЛЬКА,48511,https://open.spotify.com/track/46676b6dbunL2OgPGQw5sv,,,,0,RU,0
53,Dirrt,Big Baby Tape,47963,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
54,Brooklyn,Miyagi & Andy Panda,47586,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
55,Я пиздатый,LIL MORTY,47505,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
56,тпм,КОСМОНАВТОВ НЕТ,47327,https://open.spotify.com/track/2UxHaQdCaLxLMsVWOHg72M,,,,0,RU,0
57,MIDDLE OF THE NIGHT,Elley Duhé,46973,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
58,After Dark,Mr.Kitty,46888,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
59,Rampampam,Minelli,46561,https://open.spotify.com/track/1esZgaqm0YKN87CIP3orJ3,,,,0,0,OTHER
60,Sweater Weather,The Neighbourhood,45685,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
61,ты похож на кота,zhanulka,45349,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
62,Toxic,BoyWithUke,45313,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
63,So Icy Nihao,Big Baby Tape,44901,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
64,Положение,Skryptonite,44333,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
65,LIPSI HA,INSTASAMKA,44222,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
66,Как тебя покорить,Перемотка,44031,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
67,Internal,Rogue Dave,43677,https://open.spotify.com/track/5VIR1O2q6JhcugcuOeYpO8,,,,0,0,OTHER
68,Blinding Lights,The Weeknd,43670,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
69,Танцы,ssshhhiiittt!,43186,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
70,Ride Or Die,Big Baby Tape,42956,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
71,Дом Периньон,Poshlaya Molly,42030,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
72,toxin,Benedixhion,41758,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
73,Шнурки,METAN,41642,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
74,Ghoul,Twinky,41638,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
75,No Love,АДЛИН,41263,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
76,Infinite Tsukuyomi,ROCKET,41206,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
77,Демоны,Три дня дождя,41079,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
78,Замигает свет,KENTUKKI,40936,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
79,Minor,Miyagi & Andy Panda,40812,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
80,I WANNA BE YOUR SLAVE,Måneskin,40687,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
81,Phonky Town,PlayaPhonk,40586,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
82,зима,ooes,40278,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
83,Первый раз - remix nevroz,JojoHF,40262,https://open.spotify.com/track/1zE2dRkxtOLEOubAmqcHX3,,,,0,RU,0
84,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),IC3PEAK,40035,https://open.spotify.com/track/3FQOmo61pO1ZnBT26d6WLQ,,,,0,RU,0
85,Снова обогнал их,uglystephan,40019,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
86,Афган,Max Korzh,40001,https://open.spotify.com/track/49y9IcSwgoYR8YBBvwllP2,,,,0,RU,0
87,Погоди,DSPRITE,39993,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
88,Динозаврики,Папин Олимпос,39741,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
89,Cold Heart - PNAU Remix,Elton John,39632,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,,,,0,0,OTHER
90,The Business,Tiësto,39562,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,,,,0,0,OTHER
91,Холодное оружие,Sqwore,39146,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
92,Птичка,HammAli & Navai,39141,https://open.spotify.com/track/6Abmb1Nh7Bc5U6o4iEgSDH,,,,0,RU,0
93,Колхозник,Mnogoznaal,39038,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
94,Move Your Body,Öwnboss,38861,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,,,,0,0,OTHER
95,Инкассатор,ROCKET,38840,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
96,Люди,Дайте танк (!),38556,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
97,MONTERO (Call Me By Your Name),Lil Nas X,38387,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
98,Bad Habits,Ed Sheeran,38136,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,0,0,OTHER
99,She Wants,ROCKET,37932,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
100,Do It To It,ACRAZE,37807,https://open.spotify.com/track/20on25jryn53hWghthWWW3,,,,0,0,OTHER
101,Пополам,BRANYA,37733,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
102,Буква Х,Scally Milano,37345,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
103,LAMBO URUS,Egor Kreed,37187,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
104,Sahara,Hensonn,36812,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
105,5 Nights Crazy,Big Baby Tape,36688,https://open.spotify.com/track/7vbXtUsr3lSZtBzwL6lpVg,,,,0,RU,0
106,Gasoline,The Weeknd,36617,https://open.spotify.com/track/3KyKxJ4P3pVCgaZwaq2rUC,,,,0,0,OTHER
107,Миллионы,THRILL PILL,36259,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
108,Танцуй сама,Skryptonite,36173,https://open.spotify.com/track/6nvXTYOmS7ES6BWuRASHHL,,,,0,RU,0
109,How Do I Make You Love Me?,The Weeknd,36034,https://open.spotify.com/track/2Ghp894n1laIf2w98VeAOJ,,,,0,0,OTHER
110,Captain,MiyaGi,35992,https://open.spotify.com/track/5PfJZqMbH0NZjhI2i9fHuW,,,,0,RU,0
111,Beggin',Måneskin,35865,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,,,,0,0,OTHER
112,ночь,ooes,35450,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
113,all I want is you,Rebzyyx,35327,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
114,Slip & Slide,Big Baby Tape,35321,https://open.spotify.com/track/4vvkdSOfuve7DBxsrVzVDP,,,,0,RU,0
115,ФИТИЛЬ,3TERNITY,35180,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
116,Я уёбываю в джаз,Кишлак,35177,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
117,Softcore,The Neighbourhood,35053,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
118,Нету интереса,10AGE,35021,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
119,Star Shopping,Lil Peep,34583,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
120,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,34462,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
121,ODIUM,LXST CXNTURY,34442,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
122,Another Love,Tom Odell,34394,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
123,The Motto,Tiësto,34328,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
124,Infinity,Jaymes Young,34312,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,,,,0,0,OTHER
125,Мальчик на девятке,DEAD BLONDE,34078,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
126,Цепи,Skryptonite,33945,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
127,SUICIDE YEAR,WEEDMANE,33792,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
128,NHL MONEY,OBLADAET,33791,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
129,Веном,Платина,33754,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
130,Kosandra,Miyagi & Andy Panda,33748,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
131,Чистый - OST «Псих»,Skryptonite,33745,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
132,Старшие (feat. Polyana),OG Buda,33659,https://open.spotify.com/track/56eV7dmQU2tlUT9QsVQWUV,,,,0,RU,0
133,дети немой страны,конец солнечных дней,33607,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
134,Shivers,Ed Sheeran,33417,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
135,Ведьмы,BALKON,33150,https://open.spotify.com/track/6Tdzv9TdvBNcRvMbuz6DYL,,,,UA,0,0
136,Smells Like Teen Spirit - Remastered,Nirvana,33001,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
137,Freaks,Surf Curse,32971,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
138,Abu Dhabi Ba6y,Платина,32618,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
139,Moth To A Flame (with The Weeknd),Swedish House Mafia,32610,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA,,,,0,0,OTHER
140,HELLA PLAYERS,OBLADAET,32520,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
141,Днями-ночами,pyrokinesis,32478,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
142,KILLKA,Ghostface Playa,32446,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
143,Акид,PHARAOH,32146,https://open.spotify.com/track/79hOg2OcECgvRGGeX0XJuZ,,,,0,RU,0
144,Monday,ROCKET,31896,https://open.spotify.com/track/1AuvZZkmzlsArfACRNk97B,,,,0,RU,0
145,вопрос,вышел покурить,31894,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
146,МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,31827,https://open.spotify.com/track/77B4S4jkrAkL3Ng5hEHoUU,,,,0,RU,0
147,Я так соскучился,Pornofilmy,31728,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
148,Стеклянная,GUMA,31581,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
149,20К,Kush Lovers,31576,https://open.spotify.com/track/61Se5kNrWTWmCDaRpsFDjd,,,,0,RU,0
150,Take My Breath,The Weeknd,31557,https://open.spotify.com/track/2vgUijXOTRMnWXDtvgMp2b,,,,0,0,OTHER
151,И ЧТОЭ,INSTASAMKA,31478,https://open.spotify.com/track/6HXheUbvgpEVEFH51ipUf9,,,,0,RU,0
152,засыпай,ssshhhiiittt!,31463,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
153,спать с тобой,хочуспать,31457,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
154,"Боже, как завидую",HammAli & Navai,31440,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
155,На твиче,нексюша,31423,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
156,Под Звездопадом,Tima Belorusskih,31403,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
157,Втюрилась,Дора,31402,https://open.spotify.com/track/1AuUsvFyFnf2l3E6HKUHO2,,,,0,RU,0
158,Is There Someone Else?,The Weeknd,31399,https://open.spotify.com/track/0mL82sxCRjrs3br407IdJh,,,,0,0,OTHER
159,Пушка,10AGE,31307,https://open.spotify.com/track/3UlGli59XnXKdaocUFn0gw,,,,0,RU,0
160,MONEY,LISA,31298,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q,,,,0,0,OTHER
161,первое свидание,алёна швец.,31253,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
162,Калуські вечорниці (feat. Tember Blanche),KALUSH,31008,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
163,Плакала,Lesha Svik,30799,https://open.spotify.com/track/3OT5C10nU53DceMzR90dUf,,,,0,RU,0
164,Touch the Sky,Ollane,30741,https://open.spotify.com/track/3CcmGNUCMi8sdk31vDAQVA,,,,0,RU,0
165,Кино,MACAN,30466,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
166,20,MACAN,30130,https://open.spotify.com/track/57XjYBaK1qTwO7SG46gfGm,,,,0,RU,0
167,Кайен,Valentin Strykalo,30118,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
168,"ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",OG Buda,29998,https://open.spotify.com/track/3MfoVUFEXWX6bxbACLVZEG,,,,0,RU,0
169,Аквариум,Sqwore,29941,https://open.spotify.com/track/0aKXiOFEmprIpNXf8NhGXn,,,,0,RU,0
170,I Got Love,MiyaGi & Endspiel,29925,https://open.spotify.com/track/4vPOGPHcjxdHZ1caxiHiQh,,,,0,RU,0
171,17 лет,Max Korzh,29909,https://open.spotify.com/track/3dlrN8fcpdUx0t2I0QsMH2,,,,0,RU,0
172,Пачка сигарет,LIZER,29776,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
173,Только по дури,Ежемесячные,29760,https://open.spotify.com/track/24h4LzuORNmnSviYYymhqb,,,,0,RU,0
174,masquerade,siouxxie sixxsta,29758,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse,,,,0,0,OTHER
175,Marlboro,MiyaGi,29662,https://open.spotify.com/track/1V0XzDGcYMtjAysR3uyZbb,,,,0,RU,0
176,Москва любит...,Skryptonite,29621,https://open.spotify.com/track/41bGn6u78I8eNZg86tx3vp,,,,0,RU,0
177,Зоопарк,10AGE,29486,https://open.spotify.com/track/777TceiGuC1kjvAiVAHvTo,,,,0,RU,0
178,HDMI,BONES,29455,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
179,help_urself,Ezekiel,29369,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
180,Контракт,Poshlaya Molly,29242,https://open.spotify.com/track/2bqS0QtnXGjOYs3z6VtSyW,,,,0,RU,0
181,Венера-Юпитер,Ваня Дмитриенко,29154,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
182,Scary Garry,Kaito Shoma,29057,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
183,Тысячи рук,SODA LUV,28942,https://open.spotify.com/track/4wT9xC986HKw6LMObnOLfr,,,,0,RU,0
184,Снадобье,Max Korzh,28936,https://open.spotify.com/track/1Wp1sOiUDAQj7hPfq0Rt9k,,,,0,RU,0
185,uf-af,LOLIWZ,28846,https://open.spotify.com/track/5bGs1NKVdyGjLlYjlTUVSY,,,,0,RU,0
186,Woman,Doja Cat,28744,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,,,,0,0,OTHER
187,Ау,10AGE,28743,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
188,Mazzaleen,lil krystalll,28711,https://open.spotify.com/track/6PQu0Z6jxOIKzAorA66ma2,,,,0,RU,0
189,ZITTI E BUONI,Måneskin,28709,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,,,,0,0,OTHER
190,Astronaut In The Ocean,Masked Wolf,28693,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC,,,,0,0,OTHER
191,Тёмно-оранжевый закат,Папин Олимпос,28625,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
192,Говорят чо,LOVV66,28361,https://open.spotify.com/track/52TAW7MgoBhjx0ESJBvhs3,,,,0,RU,0
193,Out of Time,The Weeknd,28355,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV,,,,0,0,OTHER
194,My Life My Rules,LAUD,28253,https://open.spotify.com/track/775lBcj1BssexHJn3SP4eR,,,,UA,0,0
195,Я тебя люблю,Где Фантом?,28231,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
196,ДЕВОЧКА С КАРЕ,MUKKA,28031,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
197,Errbody Sleeping,Big Baby Tape,28025,https://open.spotify.com/track/2A6bj4o6EMJdCdXzcjMl72,,,,0,RU,0
198,Миллион чувств,Badcurt,27995,https://open.spotify.com/track/7DvyaadZ4k2oK5xGRudJ95,,,,0,RU,0
199,Best Friends,The Weeknd,27966,https://open.spotify.com/track/1E5Xu8dur0fAjSP1VpVhAZ,,,,0,0,OTHER
200,Я в моменте,Dzharakhov,27872,https://open.spotify.com/track/0sZ3fmbfUS5tMVzhXLXXPE,,,,0,RU,0
