rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
126,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,102,57,30283,0,RU,0
127,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,127,-1,1,30211,0,0,OTHER
128,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,105,30,30202,0,0,OTHER
129,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,116,36,30103,UA,0,0
130,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,135,40,30092,UA,0,0
131,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,131,9,30057,UA,0,0
132,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,133,8,30006,0,0,OTHER
133,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,94,24,29983,0,RU,0
134,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,115,41,29810,0,RU,0
135,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,126,139,10,29449,0,0,OTHER
136,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,117,6,29430,0,0,OTHER
137,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,128,36,29250,UA,0,0
138,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,75,19,29225,UA,0,0
139,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,152,46,29158,0,RU,0
140,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,141,56,29109,0,0,OTHER
141,spotify:track:0vYBkUWaR8o2t29h1UmpwU,Clonnex,Kalabanya,CLONNEX,51,51,2,29027,UA,0,0
142,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,142,42,28950,UA,0,0
143,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,137,66,28945,0,RU,0
144,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,126,36,28901,0,RU,0
145,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,145,145,10,28800,0,0,OTHER
146,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,95,5,28784,UA,0,0
147,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,166,30,28720,UA,0,0
148,spotify:track:7xyD7BnPi2pY0qrlae3Znd,LOVV66,БАЙ БАЙ,LOVV66,148,188,2,28719,0,RU,0
149,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,143,29,28524,0,0,OTHER
150,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,160,35,28480,UA,0,0
151,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,6,-1,12,28372,0,0,OTHER
152,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,151,151,2,28369,0,0,OTHER
153,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,134,25,28359,UA,0,0
154,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,181,26,28345,UA,0,0
155,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,157,46,28337,0,0,OTHER
156,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",136,136,21,28216,0,RU,0
157,spotify:track:6NnCWIWV740gP7DQ8kqdIE,(G)I-DLE,Nxde,Cube Entertainment,88,113,5,28183,0,0,OTHER
158,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,125,14,28172,UA,0,0
159,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,177,79,27645,0,RU,0
160,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,155,49,27610,0,RU,0
161,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,120,30,27535,UA,0,0
162,spotify:track:1x8o2E70kQnWm6pHW5ApOw,uglystephan archive,ahh,Mansion Music,10,118,19,27402,0,RU,0
163,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,154,13,27398,0,0,OTHER
164,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,163,60,27371,0,RU,0
165,spotify:track:4xF4ZBGPZKxECeDFrqSAG4,"?neheart, reidenshi",snowfall,?neheart & reidenshi / dreamscape,165,195,2,27309,0,RU,0
166,spotify:track:1ChhR2PXLSHpeIqFJddF8k,"Big Baby Tape, kizaru",99 Problems,KISS KOALA,1,130,57,27302,0,RU,0
167,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,20,186,39,27088,UA,0,0
168,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,44,148,20,27021,UA,0,0
169,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,127,58,26851,0,RU,0
170,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,161,11,26844,UA,0,0
171,spotify:track:077yUjKZ53I5GK8C7aS5by,MiyaGi & Endspiel,Silhouette,Hajime Records,24,119,4,26844,0,RU,0
172,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,164,36,26789,UA,0,0
173,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duh?,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,174,57,26777,0,0,OTHER
174,spotify:track:1qWRPVEIsc5lqsrlwh2ALb,"Анна Трінчер, MBreeze",Ти робив мені каву,Анна Тринчер,106,121,7,26767,UA,0,0
175,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,140,23,26660,UA,0,0
176,spotify:track:56jFeULddnrAOxtlLmTCFC,"Анна Трінчер, POSITIFF",Який ти козак,FoxLab,78,138,6,26502,UA,0,0
177,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,182,122,26439,0,RU,0
178,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,167,61,26423,0,RU,0
179,spotify:track:1D3rciTrWK2SgwjQrGZntM,Karta Svitu,Пес Патрон,BEST MUSIC,65,103,7,26305,UA,0,0
180,spotify:track:4kjwZ5JJGFtKzXo2l1ajBD,"Big Baby Tape, Young Moscow",Мой Белый,Gamma Music,180,-1,1,26237,0,RU,0
181,spotify:track:5IuiFxdHp43iqMWO72pzt4,BARABANDA,Лист до мами,BARABANDA,181,197,2,26163,UA,0,0
182,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,190,16,26116,0,0,OTHER
183,spotify:track:2ScUNIrBDPOR1bj36Z7QjC,"KALUSH, Kalush Orchestra",Shchedrivka - Spotify Singles Holiday,Columbia Local,183,-1,1,26084,UA,0,0
184,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,179,33,26076,0,0,OTHER
185,spotify:track:0CDm0PnFYUPlcskXvyQ9hc,"KALUSH, Kalush Orchestra, Szpaku",Nasze Domy (feat. Szpaku),Columbia Local,71,111,3,26064,UA,0,0
186,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,159,37,25968,UA,0,0
187,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,131,180,6,25962,0,0,OTHER
