rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
52,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,38,64,"40,268",0,RU,0
53,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,53,108,4,"39,729",UA,0,0
54,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,52,49,"39,634",0,0,OTHER
55,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,49,92,"38,448",0,RU,0
56,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,48,17,"37,974",0,RU,0
57,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,58,90,"37,671",0,RU,0
58,spotify:track:4WDasHtnmPeZr17S2OvFKH,Go_A,Жальменiна,BRYNZA MUSIC,36,45,4,"36,780",UA,0,0
59,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,62,3,"36,049",UA,0,0
60,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,66,40,"35,966",0,0,OTHER
61,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,53,55,"35,772",0,RU,0
62,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,57,21,"35,499",0,RU,0
63,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,63,70,6,"35,279",UA,0,0
64,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,68,7,"34,932",UA,0,0
65,spotify:track:0z58HQdBeOGPCveLYfX6lO,"semmmyq, shinra",untitled,Союз Мьюзик,32,67,43,"34,888",0,RU,0
66,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,66,79,47,"34,790",0,RU,0
67,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,67,132,17,"34,123",0,0,OTHER
68,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,72,7,"33,848",0,0,OTHER
69,spotify:track:77B4S4jkrAkL3Ng5hEHoUU,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,Warner Music Russia,2,54,15,"33,449",0,RU,0
70,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,82,11,"32,968",0,RU,0
71,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,85,3,"32,908",0,RU,0
72,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,76,51,"32,746",0,0,OTHER
73,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,59,29,"32,710",0,RU,0
74,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,65,27,"32,710",0,RU,0
75,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,95,7,"32,674",UA,0,0
76,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,83,67,"32,627",0,0,OTHER
77,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,74,113,8,"32,619",UA,0,0
78,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,64,17,"32,601",0,RU,0
79,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,66,78,4,"32,244",UA,0,0
80,spotify:track:3UMqSWigx4NrVPIkpPDP2U,Gibbs,(Po)ciąg dalszy nastąpi,DOPEHOUSE,80,-1,1,"32,148",0,0,OTHER
81,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,71,14,"32,002",0,0,OTHER
82,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,84,38,"31,499",0,0,OTHER
83,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",83,97,4,"31,386",UA,0,0
84,spotify:track:6qZra71fzsZOgmCPwzBKLt,FACE,Vlone,Face,63,63,10,"31,286",0,RU,0
85,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,85,98,5,"31,231",UA,0,0
86,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,81,41,"31,208",0,RU,0
87,spotify:track:7j6eSKC2Hv3lcElPyR1bP3,КОСМОНАВТОВ НЕТ,баночка с окурками,OOO Universal Music,3,73,15,"31,125",0,RU,0
88,spotify:track:6fiQEMbqzE6CMrcHeukmGc,163ONMYNECK,ЖМУРКИ,AMC MUSIC,17,61,8,"31,065",0,RU,0
89,spotify:track:1vLBDj2hhzAVskV5OUQ5d2,"uniqe, nkeeei, ARTEM SHILOVETS, SAGARA",Лифон,Sony Music Entertainment,6,77,20,"31,057",0,RU,0
90,spotify:track:2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,A+,9,75,41,"30,872",0,RU,0
91,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,-1,42,"30,640",0,RU,0
92,spotify:track:1CqOEa4NIRBaWR6sNHTDTo,Перемотка,Как тебя покорить,UP!UP!UP! Music,51,101,49,"30,209",0,RU,0
93,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,86,27,"30,191",0,RU,0
94,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,103,28,"30,073",0,RU,0
95,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,87,92,"30,039",0,RU,0
96,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,92,53,"29,789",0,RU,0
97,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,97,107,4,"29,665",UA,0,0
98,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,99,35,"29,459",0,RU,0
99,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,91,22,"29,422",0,RU,0
100,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,100,12,"28,691",0,RU,0
101,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,117,10,"28,485",UA,0,0
102,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,93,11,"28,472",0,RU,0
103,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,84,120,6,"28,439",UA,0,0
104,spotify:track:51347fxVTJWFi9mIw8mTGb,BOTASHE,ПНХ,Black Beats,104,156,4,"28,366",UA,0,0
105,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,74,10,"27,963",0,RU,0
106,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,94,90,"27,933",0,0,OTHER
107,spotify:track:3oIvvpkmjxdzd7NYNg5fxm,163ONMYNECK,ВЫКЛЮЧАТЕЛЬ,AMC MUSIC,27,90,8,"27,860",0,RU,0
108,spotify:track:5XIQxHGp9glGY6LRKl0qth,нексюша,На твиче,нексюша,80,-1,28,"27,780",0,RU,0
109,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,11,102,20,"27,748",0,0,OTHER
110,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,133,7,"27,679",UA,0,0
111,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,114,32,"27,527",0,0,OTHER
112,spotify:track:0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit, Giant Rooks",Tom's Diner,Vertigo Berlin,69,69,3,"27,504",0,0,OTHER
113,spotify:track:4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,Три дня дождя,62,118,51,"27,499",0,RU,0
114,spotify:track:2am944KUlJJbeXQ4nm1ipw,FACE,24 на 7,Face,80,80,10,"27,466",0,RU,0
115,spotify:track:5hPxC9i9lj9pJwg7DK2MvC,Rammstein,Zick Zack,Rammstein,115,-1,1,"27,460",0,0,OTHER
116,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,116,6,"27,251",0,RU,0
117,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,71,139,5,"27,082",UA,0,0
118,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,115,90,"26,813",0,RU,0
119,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,96,8,"26,769",0,RU,0
120,spotify:track:3F3bEnE5mney9PyuFU7LS8,THRILL PILL,Миллионы,THRILL PILL,4,130,42,"26,728",0,RU,0
121,spotify:track:7651rU1gh2zSe0wP82ciHp,"YARMAK, Tof",22,Yarmak music,30,122,7,"26,624",UA,0,0
122,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,105,13,"26,600",0,RU,0
123,spotify:track:3rpi29kD9YUDwXz1yhjS7Q,Дайте танк (!),Люди,Дайте танк (!),80,123,52,"26,538",0,RU,0
124,spotify:track:24OKb78jzb0IEUKlNWnfcR,PHARAOH,Халливуд Хоус,Dead Dynasty,16,51,3,"26,470",0,RU,0
125,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,127,7,"26,453",0,0,OTHER
126,spotify:track:05d0sXGApO7BPFY9tMwCXm,"Pink Floyd, Andriy Khlyvnyuk",Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox),Rhino/Parlophone,126,-1,1,"26,405",UA,0,0
127,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,126,48,"26,314",0,RU,0
128,spotify:track:7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,TeamSESH,128,146,19,"26,269",0,0,OTHER
129,spotify:track:1AMf9lmFOmLmb0e57QB78e,"Дора, MAYBE BABY",Барбисайз,"Streaming Club, under exclusive license to Rhymes Music Inc.",6,109,18,"26,111",0,RU,0
130,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,130,171,4,"26,052",UA,0,0
131,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,112,54,"26,048",0,RU,0
132,spotify:track:0MXSymo8sAZ3FYTHSf8zMZ,Buerak,Страсть к курению,Свет и Тени,111,111,2,"25,866",0,RU,0
133,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,125,21,"25,793",UA,0,0
134,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,163,5,"25,774",UA,0,0
135,spotify:track:4yyX0nJqMpqaubcGdGsxx9,"LXST CXNTURY, Kingpin Skinny Pimp",ODIUM,WHY Z MUSIC,47,121,86,"25,677",0,RU,0
136,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,106,11,"25,657",0,RU,0
137,spotify:track:4tP3JZw4NcKQJitu7F3SCa,Папин Олимпос,Динозаврики,"Streaming Club, under exclusive license to Rhymes Music Inc.",40,136,61,"25,452",0,RU,0
138,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,197,44,"25,452",0,0,OTHER
139,spotify:track:658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma, DJ Paul, Kingpin Skinny Pimp",Scary Garry,Kaito Shoma x DJ Paul,104,140,23,"25,386",0,RU,0
140,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",140,162,5,"25,276",0,RU,0
141,spotify:track:1cmIuauHOxvxzTCFXFnNRL,Pornofilmy,В диапазоне,Порнофильмы,42,88,8,"25,272",0,RU,0
142,spotify:track:2398GSLbctyjLClJrqskt2,Sqwore,Звезда упала,OOO Universal Music,6,110,20,"25,193",0,RU,0
143,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,104,104,2,"25,120",UA,0,0
144,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,144,151,4,"25,086",UA,0,0
145,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,134,25,"25,077",0,RU,0
146,spotify:track:2Foc5Q5nqNiosCNqttzHof,"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Columbia,114,-1,5,"25,001",0,0,OTHER
147,spotify:track:1pA2xy2nV5JjIjJxe5mhZE,Adecvat_production,За цвет голубых очей (Remix),Студия СОЮЗ,29,89,6,"24,946",0,RU,0
148,spotify:track:1Kp2TF4fFYjJPqEMf1U0RK,"OG Buda, MAYOT, 17 SEVENTEEN",Вина (feat. 17 SEVENTEEN),Sony Music Entertainment,6,157,17,"24,836",0,RU,0
149,spotify:track:3sRsr0TzQ1gMEEzJfWf9cW,remember.,Я всё решу (Intro),VAUVISION,9,138,13,"24,828",0,RU,0
150,spotify:track:3SQV31uJMStclklmwxQHe1,"Ghostface Playa, fkbambam",KILLKA,Ghostface Playa,62,147,39,"24,800",0,0,OTHER
151,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,143,165,5,"24,761",UA,0,0
152,spotify:track:0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Elektra (NEK),55,128,18,"24,694",0,0,OTHER
153,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,164,6,"24,673",UA,0,0
154,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,135,17,"24,649",0,RU,0
155,spotify:track:5U6sM9kRxOJ2dXPyUT4w7l,ssshhhiiittt!,засыпай,ssshhhiiittt!,95,154,36,"24,479",0,RU,0
156,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,142,30,"24,387",0,RU,0
157,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,131,7,"24,379",0,RU,0
158,spotify:track:6h2f5GrfpXo6eZCxUdzvF2,"Big Baby Tape, kizaru",Mama Makusa,Sony Music Entertainment,4,129,25,"24,310",0,RU,0
159,spotify:track:1w6yKhAgRhIaZhsWEay2H3,ROCKET,Infinite Tsukuyomi,Still Only,26,148,86,"24,298",0,RU,0
160,spotify:track:5sJt5rmSaKTQyAymKx6e1W,DSPRITE,Погоди,Black Beats,24,137,18,"24,230",0,RU,0
161,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,175,91,"24,092",0,0,OTHER
162,spotify:track:1Re4DWmjTSYymDL3SpRE7c,Khrystyna Soloviy,"Хто, як не ти?","ТОВ ""Суперсиметрія""",161,161,4,"24,066",UA,0,0
163,spotify:track:75XM03G3WuW8vTRhJ7B3Hu,СЕРЕГА ПИРАТ,Гимн Дахака,"Streaming Club, under exclusive license to Rhymes Music Inc.",163,-1,4,"23,991",0,RU,0
164,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,159,40,"23,984",0,RU,0
165,spotify:track:0J7oHYxjF6Oln61wy0kP2i,niteboi,u.,niteboi,120,153,13,"23,844",0,RU,0
166,spotify:track:175xPRXSrf7RSWdjAhc6oD,Nikitata,ТАЙМАУТ,Goost Music,11,152,28,"23,835",0,RU,0
167,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,149,30,"23,791",0,RU,0
168,spotify:track:6TYmpWMxhqv0TVtiAIwzBW,MORGENSHTERN,ПОЧЕМУ?,Atlantic Records Russia,4,174,13,"23,628",0,RU,0
169,spotify:track:3euwIpljAgZ47S6XnOWaA9,"SODA LUV, WHY, BERRY",Бигасс,SODA LUV,7,188,47,"23,580",0,RU,0
170,spotify:track:4mTPviBGRgjPxeaQFnBDW3,Дора,Дорадура,"Streaming Club, under exclusive license to Rhymes Music Inc.",33,150,68,"23,414",0,RU,0
171,spotify:track:7q8jzypmJPGTsph168wWjt,MACAN,Кино,GOLDEN SOUND,44,158,89,"23,406",0,RU,0
172,spotify:track:26m8YCzG7pNULecmoI5Ntt,Okean Elzy,Я так хочу...,"ТОВ ""Суперсиметрія""",146,182,6,"23,335",UA,0,0
173,spotify:track:6HXheUbvgpEVEFH51ipUf9,INSTASAMKA,И ЧТОЭ,NaMneCash Music,71,-1,10,"23,310",0,RU,0
174,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,138,185,7,"23,172",0,0,OTHER
175,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,175,194,3,"23,132",UA,0,0
176,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,155,5,"23,083",UA,0,0
177,spotify:track:0cOftxEWGyu4XAqEsqmdWS,ooes,зима,rabstvo,15,166,49,"23,015",0,RU,0
178,spotify:track:1QyvurbWtrlEUK1ZnyHsyH,Nikitata,ДРЕССКОД,Goost Music,16,143,19,"22,977",0,RU,0
179,spotify:track:6p9KkBAfxdiulHJWBBj5OK,Автостопом по фазе сна,Опианариум,Sony Music Entertainment,159,179,7,"22,941",0,RU,0
180,spotify:track:1cM6fsR7qJbls7CkU2Hway,Valentin Strykalo,Кайен,Валентин Стрыкало,75,193,14,"22,786",UA,0,0
181,spotify:track:1VdRB7TUTWuRR7MaaAsiRX,FACE,Рэйман,Face,17,169,25,"22,781",0,RU,0
