rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
70,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,73,59,35458,0,RU,0
71,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,65,81,4,34766,UA,0,0
72,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,72,98,10,34684,UA,0,0
73,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,80,7,34613,UA,0,0
74,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,62,77,21,34598,0,0,OTHER
75,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,83,21,34401,0,RU,0
76,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,100,8,34070,UA,0,0
77,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,96,55,33316,0,0,OTHER
78,spotify:track:6qyS9qBy0mEk3qYaH8mPss,Kordhell,Murder In My Mind,Kordhell,55,69,4,33107,0,0,OTHER
79,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,71,110,9,32940,UA,0,0
80,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,88,96,32286,0,RU,0
81,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,94,11,32152,UA,0,0
82,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,105,71,32094,0,0,OTHER
83,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,80,99,8,32037,UA,0,0
84,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,84,95,9,31919,UA,0,0
85,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,121,14,31678,UA,0,0
86,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,102,9,31574,UA,0,0
87,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,116,11,30763,0,0,OTHER
88,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,109,45,30713,0,RU,0
89,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,113,94,30594,0,RU,0
90,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,103,42,30469,0,0,OTHER
91,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,101,11,30340,UA,0,0
92,spotify:track:1WMUqe3wdl3gYBzOmVpzWJ,INSTASAMKA,СНОВА?,NaMneCash Music,57,92,3,30329,0,RU,0
93,spotify:track:1AMf9lmFOmLmb0e57QB78e,"Дора, MAYBE BABY",Барбисайз,"Streaming Club, under exclusive license to Rhymes Music Inc.",6,137,22,30025,0,RU,0
94,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,134,68,30017,0,RU,0
95,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,118,34,30004,0,RU,0
96,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,107,15,29962,0,RU,0
97,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,115,18,29956,0,0,OTHER
98,spotify:track:0z58HQdBeOGPCveLYfX6lO,"semmmyq, shinra",untitled,Союз Мьюзик,32,119,47,29831,0,RU,0
99,spotify:track:1CqOEa4NIRBaWR6sNHTDTo,Перемотка,Как тебя покорить,UP!UP!UP! Music,51,106,53,29468,0,RU,0
100,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,128,46,29312,0,RU,0
101,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,112,36,29286,0,0,OTHER
102,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,142,20,29205,0,RU,0
103,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,103,170,7,29092,UA,0,0
104,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,114,31,29063,0,RU,0
105,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,159,12,29041,0,RU,0
106,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,111,11,28901,UA,0,0
107,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,130,21,28872,0,RU,0
108,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,123,10,28698,UA,0,0
109,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,91,39,28649,0,RU,0
110,spotify:track:0hJHCYRlM65zEENBkwBKe5,MAX BARSKIH,Don't Fuck With Ukraine,Secret Service Digital & Publishing LTD,108,108,2,28440,UA,0,0
111,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,144,12,28371,0,RU,0
112,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,129,21,28260,0,RU,0
113,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,127,16,28202,0,RU,0
114,spotify:track:1Kp2TF4fFYjJPqEMf1U0RK,"OG Buda, MAYOT, 17 SEVENTEEN",Вина (feat. 17 SEVENTEEN),Sony Music Entertainment,6,122,21,28150,0,RU,0
115,spotify:track:6ChnGkBwnq2HUJD24YhMhW,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,115,-1,1,27969,0,0,OTHER
116,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,139,9,27763,UA,0,0
117,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,147,26,27594,0,RU,0
118,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,118,135,4,27590,UA,0,0
119,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,104,-1,5,27576,UA,0,0
120,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,104,15,27521,0,RU,0
121,spotify:track:2Pa6q36FP2oAM5q1hFjVSG,Antytila,Tdme,ANTYTILA,121,181,2,27367,UA,0,0
122,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,158,48,27173,0,0,OTHER
123,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,123,146,8,27167,UA,0,0
124,spotify:track:07OqyOeHz7LOGVuXUx4pr3,"Платина, Дора",Сан Ларан,РНБ КЛУБ,7,145,27,27161,0,RU,0
125,spotify:track:2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,A+,9,157,45,27053,0,RU,0
126,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,11,131,24,26843,0,0,OTHER
127,spotify:track:1DNfspfRRy59nYnxAVeqK0,LIZER,Между Нами,Warner Music Russia,85,-1,38,26773,0,RU,0
128,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,141,94,26750,0,0,OTHER
129,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,133,57,26712,0,RU,0
130,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,186,15,26682,0,RU,0
131,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,138,31,26564,0,RU,0
132,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,111,136,5,26554,0,0,OTHER
133,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,154,11,26552,0,0,OTHER
134,spotify:track:4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,Три дня дождя,62,132,55,26293,0,RU,0
135,spotify:track:77B4S4jkrAkL3Ng5hEHoUU,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,Warner Music Russia,2,150,19,26120,0,RU,0
136,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,149,33,26098,0,RU,0
137,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,156,44,26062,0,RU,0
138,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,138,-1,1,26030,UA,0,0
139,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,100,155,19,26011,0,0,OTHER
140,spotify:track:658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma, DJ Paul, Kingpin Skinny Pimp",Scary Garry,Kaito Shoma x DJ Paul,104,182,27,25981,0,RU,0
141,spotify:track:0LwPFTgtNaQrfyWHM42Z83,"OG Buda, Дора",Капли,RNDM CREW,18,126,4,25953,0,RU,0
142,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,120,5,25951,0,0,OTHER
143,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,184,17,25927,0,RU,0
144,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,174,52,25899,0,RU,0
145,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,169,32,25855,0,RU,0
146,spotify:track:7j6eSKC2Hv3lcElPyR1bP3,КОСМОНАВТОВ НЕТ,баночка с окурками,OOO Universal Music,3,143,19,25838,0,RU,0
147,spotify:track:1vLBDj2hhzAVskV5OUQ5d2,"uniqe, nkeeei, ARTEM SHILOVETS, SAGARA",Лифон,Sony Music Entertainment,6,168,24,25813,0,RU,0
148,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,178,58,25772,0,RU,0
149,spotify:track:4yyX0nJqMpqaubcGdGsxx9,"LXST CXNTURY, Kingpin Skinny Pimp",ODIUM,WHY Z MUSIC,47,165,90,25749,0,RU,0
150,spotify:track:5XIQxHGp9glGY6LRKl0qth,нексюша,На твиче,нексюша,80,193,32,25474,0,RU,0
151,spotify:track:7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,TeamSESH,128,161,23,25393,0,0,OTHER
152,spotify:track:5oH4DQAuu1J1800RzUsBWa,"PSY, SUGA",That That (prod. & feat. SUGA of BTS),P NATION,87,87,2,25308,0,0,OTHER
153,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,116,148,3,25266,UA,0,0
154,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,167,95,25188,0,0,OTHER
155,spotify:track:0J7oHYxjF6Oln61wy0kP2i,niteboi,u.,niteboi,120,173,17,25135,0,RU,0
156,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,162,7,25121,0,RU,0
157,spotify:track:6Hhia1Bqxhanv26AK6fonu,"Олександр Пономарьов, Михайло Хома, Тарас Тополя, Євген Кошовий, Юрій Ткач, Петро Чорний",Україна переможе!,З ранку до ночі,157,-1,1,24940,UA,0,0
158,spotify:track:3SQV31uJMStclklmwxQHe1,"Ghostface Playa, fkbambam",KILLKA,Ghostface Playa,62,166,43,24908,0,0,OTHER
159,spotify:track:2urEkSHmYy4oIgVZniFRo5,"Artem Pivovarov, KALUSH",Майбутність,BEST MUSIC,159,-1,3,24861,UA,0,0
160,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,160,177,2,24828,UA,0,0
161,spotify:track:7q8jzypmJPGTsph168wWjt,MACAN,Кино,GOLDEN SOUND,44,172,93,24647,0,RU,0
162,spotify:track:1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,Global Records,3,163,42,24625,0,0,OTHER
163,spotify:track:5hxOo9pCGL5lYvLP5dMy9y,Платина,Бандана,РНБ КЛУБ,103,-1,58,24577,0,RU,0
164,spotify:track:1Re4DWmjTSYymDL3SpRE7c,Khrystyna Soloviy,"Хто, як не ти?","ТОВ ""Суперсиметрія""",141,175,8,24568,UA,0,0
165,spotify:track:3F3bEnE5mney9PyuFU7LS8,THRILL PILL,Миллионы,THRILL PILL,4,164,46,24488,0,RU,0
166,spotify:track:6fiQEMbqzE6CMrcHeukmGc,163ONMYNECK,ЖМУРКИ,AMC MUSIC,17,194,12,24474,0,RU,0
167,spotify:track:4mTPviBGRgjPxeaQFnBDW3,Дора,Дорадура,"Streaming Club, under exclusive license to Rhymes Music Inc.",33,179,72,24473,0,RU,0
168,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,13,180,37,24467,0,0,OTHER
169,spotify:track:571md1FedFYFaYUMUktYaF,FACE,ЮМОРИСТ - Original Motion Picture Soundtrack,Face,32,189,51,24415,0,RU,0
170,spotify:track:0BZzXqTVQazUUw4OuT1bEd,BEZ OBMEZHEN,"Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,170,200,3,24409,UA,0,0
171,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,171,-1,1,24389,UA,0,0
172,spotify:track:3rpi29kD9YUDwXz1yhjS7Q,Дайте танк (!),Люди,Дайте танк (!),80,160,56,24297,0,RU,0
173,spotify:track:4WDasHtnmPeZr17S2OvFKH,Go_A,Жальменiна,BRYNZA MUSIC,36,176,8,24251,UA,0,0
174,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,191,38,24234,0,RU,0
175,spotify:track:776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,RCA Records Label,1,-1,35,24186,0,0,OTHER
176,spotify:track:29bhnde7Gvnp7rvY9zsq5S,Go_A,SHUM,Universal Music Polska Sp. z o.o.,4,-1,19,24150,UA,0,0
177,spotify:track:3oIvvpkmjxdzd7NYNg5fxm,163ONMYNECK,ВЫКЛЮЧАТЕЛЬ,AMC MUSIC,27,195,12,24041,0,RU,0
178,spotify:track:1cM6fsR7qJbls7CkU2Hway,Valentin Strykalo,Кайен,Валентин Стрыкало,75,199,18,24021,UA,0,0
179,spotify:track:75XM03G3WuW8vTRhJ7B3Hu,СЕРЕГА ПИРАТ,Гимн Дахака,"Streaming Club, under exclusive license to Rhymes Music Inc.",163,-1,7,23897,0,RU,0
180,spotify:track:0cOftxEWGyu4XAqEsqmdWS,ooes,зима,rabstvo,15,-1,52,23844,0,RU,0
181,spotify:track:51347fxVTJWFi9mIw8mTGb,BOTASHE,ПНХ,Black Beats,104,196,8,23803,UA,0,0
182,spotify:track:26m8YCzG7pNULecmoI5Ntt,Okean Elzy,Я так хочу...,"ТОВ ""Суперсиметрія""",140,187,10,23745,UA,0,0
183,spotify:track:3sRsr0TzQ1gMEEzJfWf9cW,remember.,Я всё решу (Intro),VAUVISION,9,197,17,23600,0,RU,0
184,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,-1,28,23426,0,RU,0
185,spotify:track:3Qo7FF0WmgEt3JG3B2qngy,"Платина, OG Buda, MAYOT",Abu Dhabi Ba6y,РНБ КЛУБ,6,-1,31,23418,0,RU,0
