rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
76,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,80,25,36088,UA,0,0
77,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,86,63,35999,0,0,OTHER
78,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,75,18,35931,UA,0,0
79,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,85,19,35858,UA,0,0
80,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,87,65,35844,0,0,OTHER
81,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,71,30,35682,0,RU,0
82,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,82,53,35625,0,0,OTHER
83,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,88,35,35316,UA,0,0
84,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,107,81,35174,0,0,OTHER
85,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,53,93,20,34872,UA,0,0
86,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,78,18,34796,UA,0,0
87,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,87,91,19,34356,0,0,OTHER
88,spotify:track:3sYyBDC4zPM3UZsgUfPhbb,"Jerry Heil, Verka Serduchka",#МОСКАЛЬ_НЕКРАСІВИЙ,Universal Music Polska Sp. z o.o.,41,89,11,34338,UA,0,0
89,spotify:track:3MqaB8TndvgRZ1QSQXH7J7,SHUMEI,Біля тополі,Art Sound Media,89,119,3,33963,UA,0,0
90,spotify:track:66P9j5bWiRBotkxJN9ZsyV,KALUSH,Тіпок,Columbia Local,48,48,9,33817,UA,0,0
91,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,95,35,33799,0,RU,0
92,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,77,11,33647,0,0,OTHER
93,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,190,42,33132,0,RU,0
94,spotify:track:1U5HTINVvE7oSSscuD3Gjm,kizaru,Train Wreck,HAUNTED FAMILY,6,47,3,33089,0,RU,0
95,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,95,100,2,32852,UA,0,0
96,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,109,19,32759,0,RU,0
97,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,98,42,32696,0,RU,0
98,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,96,104,32576,0,0,OTHER
99,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,110,54,32441,0,0,OTHER
100,spotify:track:4O32TwoybFtp2hLJI58adX,Patsyki Z Franeka,Vasya OMG,FFK REKORDZ,49,49,3,32133,UA,0,0
101,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,20,90,21,31996,UA,0,0
102,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,112,20,31553,UA,0,0
103,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,96,121,15,31508,0,0,OTHER
104,spotify:track:6Xbxtp7npEVChidq0W49AA,артилерія,Недоторканна,Plan,104,-1,1,31472,UA,0,0
105,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,105,55,31461,0,RU,0
106,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,97,49,31446,0,RU,0
107,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,95,118,10,31258,0,0,OTHER
108,spotify:track:5oDzu4mpi13XnbBteabhYF,V $ X V PRiNCE,Суета,Vernый,23,101,8,31030,0,RU,0
109,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,104,19,30989,UA,0,0
110,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,90,111,14,30641,UA,0,0
111,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,106,104,30601,0,RU,0
112,spotify:track:0xEET0hVtwAEI5iVMWmD5C,shadowraze,shadowfiend,Gamma Music,5,99,46,30565,0,RU,0
113,spotify:track:4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,INCOMING,MC ORSEN,113,115,12,30375,0,0,OTHER
114,spotify:track:3YhFOvxeW3sCqbCtjnDdgK,Scally Milano,Недоволен,AMC MUSIC,114,-1,1,30205,0,RU,0
115,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,115,123,12,29910,UA,0,0
116,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,63,141,5,29630,0,RU,0
117,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,94,25,29546,0,RU,0
118,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,108,44,29369,0,RU,0
119,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,133,105,29222,0,0,OTHER
120,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,117,61,29154,0,RU,0
121,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,168,16,29147,0,RU,0
122,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,137,18,29120,UA,0,0
123,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,63,116,7,29052,UA,0,0
124,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,130,30,29026,0,RU,0
125,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,113,104,28955,0,RU,0
126,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,136,20,28936,UA,0,0
127,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,48,131,19,28915,UA,0,0
128,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,127,41,28784,0,RU,0
129,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,125,28,28769,0,0,OTHER
130,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,119,159,9,28753,UA,0,0
131,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,120,31,28516,0,RU,0
132,spotify:track:4ZOjdqmXLuwHDQUn9WWoFR,Минин,Зелёный глаз,VHQ Distribution,7,124,23,28301,0,RU,0
133,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,129,68,28142,0,RU,0
134,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,143,24,28041,UA,0,0
135,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,134,18,27955,0,RU,0
136,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,M?neskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,147,58,27942,0,0,OTHER
137,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,138,36,27924,0,RU,0
138,spotify:track:7lcYieV34n9gHmW9wRweI2,kizaru,No Stop,HAUNTED FAMILY,7,66,3,27833,0,RU,0
139,spotify:track:00ZFbk7oYrtx8nup5y58BO,Маша Кондратенко,Ванька-Встанька,Маша Кондратенко,139,-1,1,27636,UA,0,0
140,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,140,-1,1,27453,UA,0,0
141,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,145,19,27444,UA,0,0
142,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,139,69,27197,0,RU,0
143,spotify:track:7c56kvQfpFZSyDkbWUvWMI,ATELLWULF,Перезвоню,Студия СОЮЗ,79,126,7,27124,0,RU,0
144,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,59,149,17,27104,UA,0,0
145,spotify:track:1x8o2E70kQnWm6pHW5ApOw,uglystephan archive,ahh,Mansion Music,145,-1,1,27000,0,RU,0
146,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,173,22,26917,0,RU,0
147,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music/Warner Records,36,122,6,26851,0,0,OTHER
148,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,146,21,26822,UA,0,0
149,spotify:track:4CK9NEdPWB6rJ8N6BU20pN,ПОЛМАТЕРИ,ярче звёзд,ZVEZDOCHKA,12,128,18,26781,0,RU,0
150,spotify:track:2rao5sMWohJhJlXAYb4g7h,Bahroma,Пока-пора,Bahroma,50,92,4,26753,UA,0,0
151,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,140,77,26750,0,RU,0
152,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,153,49,26733,0,RU,0
153,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,129,158,22,26675,0,0,OTHER
154,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,144,144,8,26510,UA,0,0
155,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,142,14,26438,UA,0,0
156,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,142,150,7,26141,0,0,OTHER
157,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,143,155,7,26087,UA,0,0
158,spotify:track:6UKgQ1F3srVR2sB8KCjl2z,Max Korzh,Береги её,Макс Корж,158,-1,1,26054,0,RU,0
159,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,198,10,25922,0,RU,0
160,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,148,106,25902,0,RU,0
161,spotify:track:18asYwWugKjjsihZ0YvRxO,"Ti?sto, Ava Max",The Motto,Atlantic Records,100,151,29,25792,0,0,OTHER
162,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,165,52,25746,0,0,OTHER
163,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,70,156,15,25443,UA,0,0
164,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,163,15,25420,0,0,OTHER
165,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,160,46,25333,0,RU,0
166,spotify:track:2urEkSHmYy4oIgVZniFRo5,"Artem Pivovarov, KALUSH",Майбутність,BEST MUSIC,88,170,13,25284,UA,0,0
167,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,181,19,25209,UA,0,0
168,spotify:track:0EDYTUzZPOcxUkki7HcHgV,KENTUKKI,Замигает свет,OOO Universal Music,41,175,32,25171,0,RU,0
169,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,42,167,8,25076,0,0,OTHER
170,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,161,177,6,24948,0,RU,0
171,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,189,18,24865,0,RU,0
172,spotify:track:41dtNH6BYBeE7j1FWE52uo,ooes,магия,rabstvo,93,135,7,24859,0,RU,0
173,spotify:track:7g9d7JZFkLw3ue8FAOismU,Poshlaya Molly,Нон стоп,SBA Production,146,164,38,24810,0,RU,0
174,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,154,56,24617,0,RU,0
175,spotify:track:54ZhPL5soHKDxg9a5wizPv,INSTASAMKA,LIPSI HA,NaMneCash Music,1,-1,28,24578,0,RU,0
176,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,184,46,24521,0,0,OTHER
177,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,138,-1,4,24382,UA,0,0
178,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,161,62,24346,0,RU,0
179,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,166,31,24330,0,RU,0
180,spotify:track:3lCZxajTCSYR5OnHPEfa2v,Cypis,Putin,Cypisolo,5,157,21,24252,0,0,OTHER
181,spotify:track:3E5Ny10emcMLPk6Myhiu0Q,"kizaru, Duke Deuce",Playa,HAUNTED FAMILY,10,84,3,24236,0,RU,0
182,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,141,169,10,24130,UA,0,0
183,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,183,-1,1,24094,UA,0,0
184,spotify:track:6nl2T8YjOdFFnQ4xBHXfdm,"The Kiffness, Boombox",Oy U Luzi Chervona Kalyna - Army Remix,Kiff Records,10,176,19,24064,UA,0,0
185,spotify:track:0BZzXqTVQazUUw4OuT1bEd,BEZ OBMEZHEN,"Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,167,-1,11,24059,UA,0,0
186,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,123,-1,17,24003,UA,0,0
187,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,194,25,23940,0,RU,0
188,spotify:track:6p9KkBAfxdiulHJWBBj5OK,Автостопом по фазе сна,Опианариум,Sony Music Entertainment,159,185,16,23873,0,RU,0
