rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
152,spotify:track:1ghdJUMhmLEpUitNwyNMWH,fem.love,Фотографирую закат,A+,2,148,80,31201,0,RU,0
153,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,78,124,15,31046,UA,0,0
154,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,165,17,30858,UA,0,0
155,spotify:track:7c56kvQfpFZSyDkbWUvWMI,ATELLWULF,Перезвоню,Студия СОЮЗ,79,140,18,30845,0,RU,0
156,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,154,40,30698,0,0,OTHER
157,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,129,42,30674,0,RU,0
158,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,169,54,30502,0,RU,0
159,spotify:track:0aKl63MnUIVKkXlVtp2vLr,Дайте танк (!),Утро,Дайте танк (!),159,-1,1,30480,0,RU,0
160,spotify:track:2ZTJxMmPZizet6NSJmSezo,uglystephan,Снова обогнал их,Mansion Music,66,162,39,30333,0,RU,0
161,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,172,34,30320,UA,0,0
162,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,141,73,30281,0,RU,0
163,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,142,173,19,30113,0,0,OTHER
164,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,164,170,2,29995,0,0,OTHER
165,spotify:track:4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,INCOMING,MC ORSEN,106,164,24,29973,0,0,OTHER
166,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,157,117,29856,0,0,OTHER
167,spotify:track:4CK9NEdPWB6rJ8N6BU20pN,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,159,27,29724,0,RU,0
168,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,53,178,32,29390,UA,0,0
169,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,169,-1,1,29334,UA,0,0
170,spotify:track:2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Columbia,170,-1,4,29324,0,0,OTHER
171,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",57,130,10,29177,0,0,OTHER
172,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,171,53,29118,0,RU,0
173,spotify:track:5YVNmwohNrDoo4f8EQ5htK,SXMPRA,COWBELL WARRIOR!,SXMPRA LIMITED / 10K Projects,173,183,5,29089,0,0,OTHER
174,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,156,71,29068,0,RU,0
175,spotify:track:1OhtcX8IP2mQ2s5yEZ3jSN,"Arut, Big Baby Tape",VLAGA,Bugatti Music,2,153,17,29038,0,RU,0
176,spotify:track:5Txeau6Fi96zS4THXUJ4w7,VISXGE,IMMACULATE,VISXGE,47,175,14,28940,UA,0,0
177,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,58,155,43,28899,0,0,OTHER
178,spotify:track:3qeNvBiZvs4W6sIpcXPYnY,JojoHF,Первый раз,JojoHF,59,194,18,28649,0,RU,0
179,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,168,65,28536,0,0,OTHER
180,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,166,37,28506,UA,0,0
181,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,-1,29,28488,UA,0,0
182,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,174,95,28480,0,RU,0
183,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",140,177,15,28426,0,RU,0
184,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,KISS KOALA,1,195,53,28377,0,RU,0
185,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,-1,23,28355,0,RU,0
186,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,185,185,4,28286,0,0,OTHER
187,spotify:track:0IwVRC9ENR0FmcFeTXBgi8,LIL MORTY,ТРЭП ДВИЖЕНИЯ,Lil Morty,47,167,9,27974,0,RU,0
188,spotify:track:2ch5o7qvAhjtlCsbGYR15y,Шайни,Fukit,Mansion Music,87,152,11,27957,0,RU,0
