rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
32,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,27,57,50376,0,RU,0
33,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,32,5,50257,0,RU,0
34,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,28,18,50046,UA,0,0
35,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,Sony Music Entertainment,1,38,35,49356,0,RU,0
36,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music/Warner Records,36,87,2,48863,0,0,OTHER
37,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,40,12,48666,0,RU,0
38,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,37,12,48280,0,0,OTHER
39,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,39,90,48267,0,0,OTHER
40,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,33,37,48190,0,RU,0
41,spotify:track:1ghdJUMhmLEpUitNwyNMWH,fem.love,Фотографирую закат,A+,2,34,64,47665,0,RU,0
42,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,31,27,47561,0,RU,0
43,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,Sony Music Entertainment,2,48,35,47018,0,RU,0
44,spotify:track:4MQmxIxM5CXKjdq4IrCWhd,SadSvit,Касета,Independent,22,35,10,45793,UA,0,0
45,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,46,14,45673,UA,0,0
46,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,Sony Music Entertainment,1,49,35,45536,0,RU,0
47,spotify:track:5oDzu4mpi13XnbBteabhYF,V $ X V PRiNCE,Суета,Vernый,23,36,4,45486,0,RU,0
48,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,44,14,43977,UA,0,0
49,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,43,17,43541,UA,0,0
50,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,42,19,43354,0,RU,0
51,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,47,15,40830,UA,0,0
52,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,66,102,40278,0,RU,0
53,spotify:track:6ChnGkBwnq2HUJD24YhMhW,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,96,7,40157,0,0,OTHER
54,spotify:track:7E8brh6jjHSx44rF62jQKR,Violetta Sokolova,Четыре тридцать,Sokolova 88Q88,14,41,6,39806,0,RU,0
55,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,45,16,39612,UA,0,0
56,spotify:track:3sYyBDC4zPM3UZsgUfPhbb,"Jerry Heil, Verka Serduchka",#МОСКАЛЬ_НЕКРАСІВИЙ,Universal Music Polska Sp. z o.o.,41,50,7,39337,UA,0,0
57,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,51,21,39049,UA,0,0
58,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,67,17,38567,0,0,OTHER
59,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,78,17,38448,0,0,OTHER
60,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,55,14,38156,UA,0,0
61,spotify:track:2WoksKIDPQ8o90cqDbgE7L,Patsyki Z Franeka,Марічка,FFK REKORDZ,60,60,6,37612,UA,0,0
62,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,56,34,37529,0,0,OTHER
63,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,58,15,37440,UA,0,0
64,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,64,-1,1,37395,UA,0,0
65,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,101,21,37246,0,RU,0
66,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,58,62,27,37042,0,0,OTHER
67,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,54,54,4,36535,UA,0,0
68,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,143,34,36510,0,RU,0
69,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,61,45,36229,0,RU,0
70,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,53,64,16,35964,UA,0,0
71,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,63,59,35959,0,0,OTHER
72,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,70,31,35900,UA,0,0
73,spotify:track:0xEET0hVtwAEI5iVMWmD5C,shadowraze,shadowfiend,Gamma Music,5,53,42,35882,0,RU,0
74,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,69,31,35863,0,RU,0
75,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,59,100,35849,0,RU,0
76,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,83,49,35724,0,0,OTHER
77,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,80,61,35569,0,0,OTHER
78,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,57,17,35502,UA,0,0
79,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,79,91,14,35187,UA,0,0
80,spotify:track:4ZOjdqmXLuwHDQUn9WWoFR,Минин,Зелёный глаз,VHQ Distribution,7,76,19,35002,0,RU,0
81,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,72,50,34726,0,0,OTHER
82,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,82,105,6,34720,0,0,OTHER
83,spotify:track:5X1FYw7MXEgnPmQAYwAa0q,quiizzzmeow,Aomine Daiki,SAVAGE$TATION,1,81,38,34657,0,RU,0
84,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,71,12,34532,0,RU,0
85,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,84,51,34520,0,RU,0
86,spotify:track:4CK9NEdPWB6rJ8N6BU20pN,ПОЛМАТЕРИ,ярче звёзд,ZVEZDOCHKA,12,73,14,34389,0,RU,0
87,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,95,14,34172,UA,0,0
88,spotify:track:69xohKu8C1fsflYAiSNbwM,BTS,Run BTS,BIGHIT MUSIC,26,26,2,33877,0,0,OTHER
89,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,104,27,33732,0,RU,0
90,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,68,10,33732,UA,0,0
91,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,89,77,33672,0,0,OTHER
92,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,100,57,33644,0,RU,0
93,spotify:track:3lCZxajTCSYR5OnHPEfa2v,Cypis,Putin,Cypisolo,5,74,17,33391,0,0,OTHER
94,spotify:track:42p94sdDTSKGCoLUssuJme,СТРУКТУРА ЩАСТЯ,Сидативи,Plan,52,52,2,33357,UA,0,0
95,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,90,94,15,33315,0,0,OTHER
96,spotify:track:21LIoC4ZxT3F8xq9gidNbX,xxxmanera,Never Broke Again,CandyFlip Music,96,-1,1,33280,0,RU,0
97,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,88,27,33277,0,RU,0
98,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,92,65,33277,0,RU,0
99,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,79,38,33054,0,RU,0
100,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,70,90,11,32906,UA,0,0
101,spotify:track:41dtNH6BYBeE7j1FWE52uo,ooes,магия,rabstvo,93,93,3,32790,0,RU,0
102,spotify:track:6nl2T8YjOdFFnQ4xBHXfdm,"The Kiffness, Boombox",Oy U Luzi Chervona Kalyna - Army Remix,Kiff Records,10,77,15,32531,UA,0,0
103,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,99,39,31696,0,RU,0
104,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,103,26,31578,0,RU,0
105,spotify:track:75C98tVaHUtjYZTIcy9U7U,Xcho,Ты и Я,Glass Cage,44,75,6,31282,0,RU,0
106,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,112,15,31176,0,RU,0
107,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,48,98,15,31029,UA,0,0
108,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,97,37,30964,0,RU,0
109,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,102,20,30847,UA,0,0
110,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,132,100,30740,0,0,OTHER
111,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,109,16,30623,UA,0,0
112,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,63,85,3,30440,UA,0,0
113,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,111,111,10,30398,UA,0,0
114,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,42,65,4,30377,0,0,OTHER
115,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,114,100,30256,0,RU,0
116,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,120,24,29954,0,0,OTHER
117,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,118,21,29813,0,RU,0
118,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,139,32,29619,0,RU,0
119,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,59,107,13,29593,UA,0,0
120,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,119,15,29535,UA,0,0
121,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,121,124,8,28953,UA,0,0
122,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,116,48,28596,0,0,OTHER
123,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,96,122,11,28547,0,0,OTHER
124,spotify:track:2B9N1fCinwxEo89GcDGB5I,MORGENSHTERN,12,MORGENSHTERN,3,108,15,28454,0,RU,0
125,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,125,26,28368,0,RU,0
126,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,115,54,28264,0,0,OTHER
127,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,131,102,28026,0,RU,0
128,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,127,13,27989,UA,0,0
129,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,130,18,27825,0,RU,0
130,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,121,52,27792,0,RU,0
131,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,136,21,27696,0,RU,0
132,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,117,31,27559,0,RU,0
133,spotify:track:2AbA0a53nHOdeLsYveGrap,Медовий Полин,Сепаратіст,Медовий Полин,42,126,7,27459,UA,0,0
134,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,123,58,27338,0,RU,0
135,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,142,45,27145,0,RU,0
136,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,128,32,27089,0,RU,0
137,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,100,134,25,26997,0,0,OTHER
138,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,110,52,26990,0,RU,0
139,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,106,11,26918,0,0,OTHER
140,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,140,101,26874,0,0,OTHER
141,spotify:track:1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,Global Records,3,133,48,26800,0,0,OTHER
142,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,129,15,26786,UA,0,0
143,spotify:track:0vC9KwL07NHrijR2MfmKBY,Korol i Shut,Ведьма и осёл,United Music Group,143,-1,1,26741,0,RU,0
144,spotify:track:3HIOmYI0OtiYR5EMaVqtTf,The Yurcash,Менуети - Тюльпани в целафані,Comp Music Ltd,125,159,5,26489,UA,0,0
145,spotify:track:6xRrfacr5bW5PCtsIZHp6w,Мюслі UA,Остановіть ви цю ху..ню!,мюслі UA,97,135,6,26483,UA,0,0
146,spotify:track:3pr2J4VXb5h8WhCu4ljify,The Limba,Секрет,The Limba,18,86,5,26292,0,RU,0
147,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,138,38,26112,0,RU,0
148,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,148,176,3,26092,0,0,OTHER
149,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,180,63,26090,0,RU,0
150,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,150,150,4,26022,UA,0,0
151,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,137,17,25791,UA,0,0
152,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,135,171,5,25740,UA,0,0
153,spotify:track:2urEkSHmYy4oIgVZniFRo5,"Artem Pivovarov, KALUSH",Майбутність,BEST MUSIC,88,146,9,25722,UA,0,0
154,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,154,178,6,25717,UA,0,0
155,spotify:track:43WEpBdHTvLwNgXhtgSTQ0,"Tartak, Катя Chilly",Понад хмарами...,Comp Music Ltd,155,184,2,25611,UA,0,0
156,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,141,42,25419,0,0,OTHER
157,spotify:track:63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,Epic,31,113,6,25322,0,0,OTHER
158,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,177,22,25261,0,RU,0
159,spotify:track:4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,INCOMING,MC ORSEN,140,156,8,25260,0,0,OTHER
160,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,84,148,15,25244,UA,0,0
161,spotify:track:66P9j5bWiRBotkxJN9ZsyV,KALUSH,Тіпок,Columbia Local,110,152,5,25200,UA,0,0
162,spotify:track:1DNfspfRRy59nYnxAVeqK0,LIZER,Между Нами,Warner Music Russia,85,-1,43,25155,0,RU,0
163,spotify:track:1aAcW69jxv3pp3I84oZGqP,Korol i Shut,Дурак и молния,United Music Group,12,-1,58,25147,0,RU,0
164,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,145,27,25114,0,RU,0
165,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,149,14,25046,0,RU,0
166,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,165,39,25040,0,RU,0
167,spotify:track:0cOftxEWGyu4XAqEsqmdWS,ooes,зима,rabstvo,15,144,56,25037,0,RU,0
168,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,174,17,25028,UA,0,0
169,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,179,17,24963,UA,0,0
170,spotify:track:4mTPviBGRgjPxeaQFnBDW3,Дора,Дорадура,"Streaming Club, under exclusive license to Rhymes Music Inc.",33,151,77,24962,0,RU,0
171,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,129,183,18,24802,0,0,OTHER
172,spotify:track:04cMUwER7r2VwqMCj4kYJ9,ZODIVK,Devil Eyes,ZODIVK,96,200,12,24633,0,RU,0
173,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,123,160,14,24621,UA,0,0
174,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,174,-1,2,24531,0,RU,0
175,spotify:track:0EDYTUzZPOcxUkki7HcHgV,KENTUKKI,Замигает свет,OOO Universal Music,41,155,29,24474,0,RU,0
176,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,176,188,2,24467,0,0,OTHER
177,spotify:track:29bhnde7Gvnp7rvY9zsq5S,Go_A,SHUM,Universal Music Polska Sp. z o.o.,4,147,25,24449,UA,0,0
178,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,-1,8,24447,UA,0,0
179,spotify:track:0BZzXqTVQazUUw4OuT1bEd,BEZ OBMEZHEN,"Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,167,167,9,24435,UA,0,0
180,spotify:track:0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,KIDinaKORNER/Interscope Records,114,164,6,24226,0,0,OTHER
181,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,162,64,24216,0,RU,0
182,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,-1,42,24165,0,RU,0
183,spotify:track:3QslPNyh3s8UdAtNX3c2Fy,Dxrk ダーク,BONES,Dxrk,183,-1,1,24164,0,0,OTHER
184,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,158,50,24164,0,RU,0
185,spotify:track:6FpZBGiHRz43YDbt0f26N6,Serhii Babkin,Вона знає,Сергій Бабкін,175,-1,7,24128,UA,0,0
186,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,186,23,24113,0,RU,0
187,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,186,187,3,24093,UA,0,0
188,spotify:track:5XIQxHGp9glGY6LRKl0qth,нексюша,На твиче,нексюша,80,-1,37,24027,0,RU,0
