rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
31,spotify:track:0qyeRF33qX9pNm16m4Yykb,"Aarne, Yanix, SEEMEE",Фиеста,AA Team,31,-1,1,64669,0,RU,0
32,spotify:track:3MqaB8TndvgRZ1QSQXH7J7,SHUMEI,Біля тополі,Art Sound Media,30,30,7,64494,UA,0,0
33,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,50,7,64371,UA,0,0
34,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,34,39,14,64134,0,0,OTHER
35,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,31,26,63349,UA,0,0
36,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,36,35,60645,UA,0,0
37,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,32,20,60580,0,RU,0
38,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,38,40,8,59688,UA,0,0
39,spotify:track:6kTnG3MZyRyk4dpsBODFID,"Aarne, MAYOT, Markul",Больно,AA Team,39,-1,1,58813,0,RU,0
40,spotify:track:0pgbIUVOfAUml2rYrf4hcz,Clonnex,Codeinoslav,Lemniskata LLC,10,27,4,58363,UA,0,0
41,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Parlophone UK,12,35,12,58249,0,0,OTHER
42,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,38,48,57654,0,0,OTHER
43,spotify:track:7n8TQPcPNpmzfKpTBBzsMh,"Aarne, MORGENSHTERN",Daleko,AA Team,3,56,6,57561,0,RU,0
44,spotify:track:7wsRLhIqlDCZ6iFYaXw7O1,"Aarne, Big Baby Tape",Ski Ski,AA Team,44,-1,1,56198,0,RU,0
45,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,47,47,56186,0,RU,0
46,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,37,20,55850,UA,0,0
47,spotify:track:0IwVRC9ENR0FmcFeTXBgi8,LIL MORTY,ТРЭП ДВИЖЕНИЯ,Lil Morty,47,-1,1,54831,0,RU,0
48,spotify:track:3YhFOvxeW3sCqbCtjnDdgK,Scally Milano,Недоволен,AMC MUSIC,30,41,5,54830,0,RU,0
49,spotify:track:4m0ELYovhweZYdw4cCqVv0,INSTASAMKA,RARARA,NaMneCash Music,14,42,8,53622,0,RU,0
50,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,46,42,53523,0,RU,0
51,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,48,98,52317,0,0,OTHER
52,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,51,62,50209,0,RU,0
53,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,53,55,4,49327,UA,0,0
54,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,54,23,49236,UA,0,0
55,spotify:track:5IHRFEEHSVd8Ks1joLjZDq,"nkeeei, uniqe, ARTEM SHILOVETS, MAYOT",У У У,Flame Generation,7,44,8,49224,0,RU,0
56,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,83,23,49108,UA,0,0
57,spotify:track:1rT2BmlIKlvmDIbAkHWG2Z,"Кореш, treepside",Толпа,CPLUS,29,29,2,48969,0,RU,0
58,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,58,42,48921,0,0,OTHER
59,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,57,60,6,48903,UA,0,0
60,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,52,16,47656,UA,0,0
61,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,54,66,12,47084,UA,0,0
62,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,62,68,11,46649,UA,0,0
63,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,43,20,46562,0,0,OTHER
64,spotify:track:00ZFbk7oYrtx8nup5y58BO,Маша Кондратенко,Ванька-Встанька,Маша Кондратенко,49,49,5,46333,UA,0,0
65,spotify:track:4MQmxIxM5CXKjdq4IrCWhd,SadSvit,Касета,Independent,22,61,18,46117,UA,0,0
66,spotify:track:0WWvG6yo8E8Gr2EEKFmoWD,"Aarne, Eldzhey, LIL KRYSTALLL",Discord,AA Team,66,-1,1,45915,0,RU,0
67,spotify:track:0cA2tOtWclFcismhk81gFv,"Aarne, OBLADAET",On Air,AA Team,67,-1,1,45428,0,RU,0
68,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,57,35,45179,0,RU,0
69,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,64,22,44529,UA,0,0
70,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,86,39,44271,UA,0,0
71,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,62,26,44172,UA,0,0
72,spotify:track:3sYyBDC4zPM3UZsgUfPhbb,"Jerry Heil, Verka Serduchka",#МОСКАЛЬ_НЕКРАСІВИЙ,Universal Music Polska Sp. z o.o.,41,67,15,44098,UA,0,0
73,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,65,81,4,43591,0,0,OTHER
74,spotify:track:1OhtcX8IP2mQ2s5yEZ3jSN,"Arut, Big Baby Tape",VLAGA,Bugatti Music,2,53,9,43333,0,RU,0
75,spotify:track:4tEr9oykqAlnLnaltbjoDe,To Eternity,Несмачний Мед,To Eternity,3,59,9,42740,UA,0,0
76,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. z o.o.,76,-1,1,42314,UA,0,0
77,spotify:track:0gvziNZtbWyfRH57YyMx93,Showbiz School,Все Сам,Showbiz School,77,87,3,42113,0,RU,0
78,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,73,29,41411,UA,0,0
79,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,63,71,9,41052,0,RU,0
80,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,76,22,40750,UA,0,0
81,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,80,52,40683,0,RU,0
82,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,70,110,40582,0,RU,0
83,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,119,24,40377,UA,0,0
84,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,84,25,40302,0,0,OTHER
85,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,Sony Music Entertainment,2,69,43,40241,0,RU,0
86,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,86,98,23,40024,0,0,OTHER
87,spotify:track:30096a5EMOSaF9c2aSa4TH,"MC Mazzie, Mc Rd, DJ NpcSize, DJ Wizard",Ele Te Bota Soca Soca,Ritmo dos Fluxos Records,87,-1,1,39718,0,0,OTHER
88,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,Sony Music Entertainment,1,72,43,39493,0,RU,0
89,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,65,77,39291,UA,0,0
90,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,77,9,39139,UA,0,0
91,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,Sony Music Entertainment,1,74,43,38938,0,RU,0
92,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,20,95,25,38742,UA,0,0
93,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,90,137,18,38632,UA,0,0
94,spotify:track:48jRCynldeK3WQbvd3jr73,zxcursed,never enough,A+,4,82,23,38455,0,RU,0
95,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,87,90,13,38346,UA,0,0
96,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duh?,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,85,43,38101,0,0,OTHER
97,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,92,69,38095,0,0,OTHER
98,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,93,14,37864,0,0,OTHER
99,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,108,22,37307,UA,0,0
100,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,58,88,35,36753,0,0,OTHER
101,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,101,152,16,36451,UA,0,0
102,spotify:track:5Txeau6Fi96zS4THXUJ4w7,VISXGE,IMMACULATE,VISXGE,47,75,6,35276,UA,0,0
103,spotify:track:1AcGAf1zNnRuGmnKN8ouQg,Лилу45,Світ мене ловив,Money Gun,103,151,3,35262,UA,0,0
104,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,97,67,35025,0,0,OTHER
105,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,100,23,34871,UA,0,0
106,spotify:track:2ch5o7qvAhjtlCsbGYR15y,Шайни,Fukit,Mansion Music,106,148,3,34802,0,RU,0
107,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,106,22,34726,UA,0,0
108,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,91,25,34679,0,0,OTHER
109,spotify:track:1ghdJUMhmLEpUitNwyNMWH,fem.love,Фотографирую закат,A+,2,101,72,34461,0,RU,0
110,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,110,185,11,34369,UA,0,0
111,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,107,15,34368,0,0,OTHER
112,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,112,130,7,34122,UA,0,0
113,spotify:track:2HZLXBOnaSRhXStMLrq9fD,Ghost,Mary On A Cross,Loma Vista Recordings,113,-1,1,34037,0,0,OTHER
114,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,76,99,5,33945,UA,0,0
115,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,105,27,33851,0,RU,0
116,spotify:track:0IjCnXqJTlPElz8HmIiO9p,"The Limba, MORGENSHTERN",Известным,Bugatti Music,10,79,8,33828,0,RU,0
117,spotify:track:6g42z2BRoSNf7hdmhcHCZt,LIL MORTY,G,Lil Morty,24,94,3,33659,0,RU,0
118,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,120,108,33502,0,0,OTHER
119,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,118,85,33248,0,0,OTHER
120,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,104,22,32926,UA,0,0
121,spotify:track:6ovBMbqpAA8N1FtN1fa0Vq,Max Korzh,Свой дом,Макс Корж,2,96,11,32916,0,RU,0
122,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,110,42,32780,0,RU,0
123,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,112,13,32672,0,RU,0
124,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,103,23,32531,0,RU,0
125,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,113,57,32529,0,0,OTHER
126,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,121,121,5,32517,UA,0,0
127,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,127,133,26,32365,0,0,OTHER
128,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,115,65,32137,0,RU,0
129,spotify:track:33aN03SdPY7SyO7jAWMTwc,INSTASAMKA,BALANCE,NaMneCash Music,129,-1,1,31973,0,RU,0
130,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,96,117,19,31968,0,0,OTHER
131,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,124,108,31964,0,RU,0
132,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,127,34,31775,0,RU,0
133,spotify:track:1uoVPx9hxHjzt0AUf3nXkV,"Aarne, FEDUK",Перепонки,AA Team,133,-1,1,31646,0,RU,0
134,spotify:track:4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,INCOMING,MC ORSEN,113,134,16,31563,0,0,OTHER
135,spotify:track:5X1FYw7MXEgnPmQAYwAa0q,quiizzzmeow,Aomine Daiki,SAVAGE$TATION,1,111,46,31520,0,RU,0
136,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,125,46,31420,0,RU,0
137,spotify:track:3KU7TtvrEncPnuzXkrW7Tw,Кишлак,Эй,Sony Music Entertainment,137,191,2,31369,0,RU,0
138,spotify:track:2WoksKIDPQ8o90cqDbgE7L,Patsyki Z Franeka,Марічка,FFK REKORDZ,60,135,14,31321,UA,0,0
139,spotify:track:5dKo6sPOAw7Ye9rhLjjoS1,"Aarne, Платина",NBA 300 - Outro,AA Team,139,-1,1,31291,0,RU,0
140,spotify:track:4ZOjdqmXLuwHDQUn9WWoFR,Минин,Зелёный глаз,VHQ Distribution,7,129,27,31037,0,RU,0
141,spotify:track:0mOR5OSzH7zoBD36umptZD,EeOneGuy,Kyivstar,EeOneGuy,43,78,4,30777,UA,0,0
142,spotify:track:2xKA5mKz7swl48YzRsw6d3,"Markul, Тося Чайкина",Стрелы,FRWRD MUSIC / Markul Music,45,45,2,30752,0,RU,0
143,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,128,109,30735,0,0,OTHER
144,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,137,150,5,30578,0,0,OTHER
145,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,53,132,24,30542,UA,0,0
146,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,122,12,30493,UA,0,0
147,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,136,45,30411,0,RU,0
148,spotify:track:7KXAgGAHEB1Ny89pL6eEA0,yatashigang,Demons Around,yatashigang,114,114,2,30185,0,0,OTHER
149,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,123,29,30097,0,RU,0
150,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,147,45,29939,0,RU,0
151,spotify:track:2ZTJxMmPZizet6NSJmSezo,uglystephan,Снова обогнал их,Mansion Music,66,143,31,29925,0,RU,0
152,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,159,108,29870,0,RU,0
153,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,140,32,29680,0,0,OTHER
154,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,154,165,3,29371,0,0,OTHER
155,spotify:track:6RSoNbRPI3DY0NICU0xL8L,Okean Elzy,Квіти мінних зон,"ТОВ ""Суперсиметрія""",131,-1,2,29363,UA,0,0
156,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,149,34,29236,0,RU,0
157,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,139,39,29140,0,RU,0
158,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,158,-1,1,29130,0,RU,0
159,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,142,50,29036,0,RU,0
160,spotify:track:1slchF9M94s4KRvvG6aOOd,"LOVV66, Платина",ВАЛЫНА,LOVV66,16,63,3,29015,0,RU,0
161,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,138,53,28897,0,RU,0
162,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,160,53,28681,0,RU,0
163,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,142,156,11,28655,0,0,OTHER
164,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,157,25,28628,UA,0,0
165,spotify:track:0xY3mc3o0NJ3CetKAV8ma3,"Poshlaya Molly, Молодой Платон",ШКОЛЬНИК,DROPBLED,18,126,8,28438,0,RU,0
166,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,115,131,4,28218,0,0,OTHER
167,spotify:track:3E3K5TLKFeM9sgAGtLWStG,ARBUZOVA,Сладкая вата,UVCC exclusive for Aladdin Records,167,-1,1,28201,0,RU,0
168,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,158,58,27986,0,0,OTHER
169,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,161,23,27898,UA,0,0
170,spotify:track:7a8GawTVgHZvBLQOh46he7,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,170,-1,1,27709,0,0,OTHER
171,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,141,-1,13,27634,UA,0,0
172,spotify:track:0E4X9NIpB7qGvV9ORFw4DD,"Scally Milano, uglystephan",Тюрбан,AMC MUSIC,170,177,3,27582,0,RU,0
173,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,153,18,27569,UA,0,0
174,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,175,39,27476,0,RU,0
175,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,172,24,27409,UA,0,0
176,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,176,91,27391,0,RU,0
177,spotify:track:5x6ZWNVYuGnaiyFRw61fvH,Схожа,Очерет,Plan,177,-1,1,27364,UA,0,0
178,spotify:track:4aYamw19Hloc6hQlJwWM1y,Kordhell,LAND OF FIRE,Kordhell,116,116,2,27152,0,0,OTHER
179,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,164,21,27127,UA,0,0
180,spotify:track:6Xbxtp7npEVChidq0W49AA,артилерія,Недоторканна,Plan,104,155,5,27104,UA,0,0
181,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,166,22,27100,0,RU,0
182,spotify:track:42p94sdDTSKGCoLUssuJme,СТРУКТУРА ЩАСТЯ,Сидативи,Plan,52,154,8,26972,UA,0,0
183,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,188,50,26839,0,0,OTHER
184,spotify:track:66P9j5bWiRBotkxJN9ZsyV,KALUSH,Тіпок,Columbia Local,48,174,13,26588,UA,0,0
185,spotify:track:5qXiO4wKXH563agAwRFfZS,jockii druce,будем снідать,3761125 Records DK,185,-1,1,26538,UA,0,0
186,spotify:track:7c56kvQfpFZSyDkbWUvWMI,ATELLWULF,Перезвоню,Студия СОЮЗ,79,197,10,26528,0,RU,0
187,spotify:track:6nl2T8YjOdFFnQ4xBHXfdm,"The Kiffness, Boombox",Oy U Luzi Chervona Kalyna - Army Remix,Kiff Records,10,183,23,26425,UA,0,0
188,spotify:track:66jiJ5DX54pWNBL2Vt2859,"Big Baby Tape, kizaru",Big Tymers,Sony Music Entertainment,6,170,40,26406,0,RU,0
