rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
38,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,30,14,58369,UA,0,0
39,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,36,38,24,58174,UA,0,0
40,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,34,14,57933,0,RU,0
41,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,47,38,57402,0,0,OTHER
42,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,53,48,57143,0,RU,0
43,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,45,27,55965,0,0,OTHER
44,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,44,18,55584,UA,0,0
45,spotify:track:6BfnNid8w0UyZqzR2mx1HB,"Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE",Zion Music,21,37,9,54405,0,RU,0
46,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,43,21,53550,UA,0,0
47,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,40,22,53048,UA,0,0
48,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,51,15,52654,UA,0,0
49,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,52,29,51446,UA,0,0
50,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,56,7,51358,0,0,OTHER
51,spotify:track:0vYBkUWaR8o2t29h1UmpwU,Clonnex,Kalabanya,CLONNEX,51,-1,1,51266,UA,0,0
52,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,48,14,51121,0,0,OTHER
53,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,50,17,51001,0,RU,0
54,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,87,26,49967,UA,0,0
55,spotify:track:7mLWNwcvwRdEviz6SfYp8A,g3ox_em,GigaChad Theme - Phonk House Version,g3ox_em,55,57,4,49338,0,0,OTHER
56,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,59,24,48764,UA,0,0
57,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,58,75,47716,0,RU,0
58,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,55,37,46387,0,RU,0
59,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,67,19,46328,UA,0,0
60,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,66,56,45934,0,RU,0
61,spotify:track:5waJ2AZCEWt9mJPFBwvZp2,Xolidayboy,Моя хулиганка,Banana Music,61,135,2,45311,0,RU,0
62,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,90,35,45035,UA,0,0
63,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,62,48,44698,UA,0,0
64,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,69,2,44387,UA,0,0
65,spotify:track:1imDwppkVEsjqrAFQiyqen,MORGENSHTERN,TEASER,Bugatti Music,4,42,4,44115,0,RU,0
66,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,A+,4,86,36,43770,0,RU,0
67,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,63,42,43273,0,RU,0
68,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,64,20,42380,0,RU,0
69,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,69,94,6,42257,UA,0,0
70,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,61,40,42211,0,RU,0
71,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,78,17,42054,UA,0,0
72,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,25,11,41998,0,0,OTHER
73,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,72,72,11,41740,0,0,OTHER
74,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,74,98,2,41562,0,0,OTHER
75,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,84,18,41331,UA,0,0
76,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,76,85,18,41331,UA,0,0
77,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,76,55,41239,0,RU,0
78,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,99,98,41069,0,0,OTHER
79,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,65,25,40840,0,RU,0
80,spotify:track:0HYAsQwJIO6FLqpyTeD3l6,Fujii Kaze,Shinunoga E-Wa,Universal Music LLC,70,70,3,40812,0,0,OTHER
81,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,73,19,40524,0,RU,0
82,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,89,36,40422,UA,0,0
83,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,80,36,40344,0,0,OTHER
84,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,79,52,40004,UA,0,0
85,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,154,29,39708,UA,0,0
86,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,110,121,39316,0,0,OTHER
87,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,93,29,39265,UA,0,0
88,spotify:track:4woIQ3pGTLrBPKav9VHzWV,LOVV66,10М ОТ ДОМА,LOVV66,81,81,5,39159,0,RU,0
89,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,89,113,39,38857,0,0,OTHER
90,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,106,13,38255,0,0,OTHER
91,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,101,27,38104,0,0,OTHER
92,spotify:track:5JkALM9RiMKLvQNWqUiMBP,kizaru,Дежавю,KISS KOALA,1,103,123,38011,0,RU,0
93,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,118,88,37646,0,RU,0
94,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,127,23,37602,0,RU,0
95,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,97,4,37507,UA,0,0
96,spotify:track:3VeWIV9WTXUl8PcOusFjYv,Кишлак,Я уёбываю в джаз,KISS KOALA,61,107,25,37499,0,RU,0
97,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,137,39,37222,UA,0,0
98,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,92,33,37167,0,RU,0
99,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,114,35,37083,0,RU,0
100,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,45,96,17,36762,0,0,OTHER
101,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,104,24,36713,0,0,OTHER
102,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,95,56,36643,0,RU,0
103,spotify:track:1D3rciTrWK2SgwjQrGZntM,Karta Svitu,Пес Патрон,BEST MUSIC,65,105,6,36508,UA,0,0
104,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,82,20,35940,UA,0,0
105,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,115,29,35831,0,0,OTHER
106,spotify:track:74loibzxXRL875X20kenvk,Lil Yachty,Poland,Quality Control Music/Motown Records,10,77,6,35829,0,0,OTHER
107,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,108,33,35804,0,0,OTHER
108,spotify:track:5h1GPYuiHnhE8rO7vUWmkx,BUSHIDO ZHO,HALLOWEEN,CPLUS,50,74,3,35795,0,RU,0
109,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,121,82,35384,0,0,OTHER
110,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,110,197,2,35225,0,0,OTHER
111,spotify:track:0CDm0PnFYUPlcskXvyQ9hc,"KALUSH, Kalush Orchestra, Szpaku",Nasze Domy (feat. Szpaku),Columbia Local,71,71,2,35036,UA,0,0
112,spotify:track:5v5qD89PqSUZ6KmA6yRsDx,MiyaGi & Endspiel,Временно,Hajime Records,19,60,3,34807,0,RU,0
113,spotify:track:6NnCWIWV740gP7DQ8kqdIE,(G)I-DLE,Nxde,Cube Entertainment,88,111,4,34795,0,0,OTHER
114,spotify:track:67FofomixTvg50qMzivHOq,"Artem Pivovarov, NK",Там у тополі,BEST MUSIC,114,-1,1,34771,UA,0,0
115,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,132,40,34676,0,RU,0
116,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,75,35,34665,UA,0,0
117,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,117,5,34661,0,0,OTHER
118,spotify:track:1x8o2E70kQnWm6pHW5ApOw,uglystephan archive,ahh,Mansion Music,10,88,18,34587,0,RU,0
119,spotify:track:077yUjKZ53I5GK8C7aS5by,MiyaGi & Endspiel,Silhouette,Hajime Records,24,68,3,34488,0,RU,0
120,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,180,29,34451,UA,0,0
121,spotify:track:1qWRPVEIsc5lqsrlwh2ALb,"Анна Трінчер, MBreeze",Ти робив мені каву,Анна Тринчер,106,119,6,34407,UA,0,0
122,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,101,126,17,34389,0,0,OTHER
123,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,174,32,34297,UA,0,0
124,spotify:track:73yFhVfJGEuFbLcJlXvysO,The Hardkiss,Маяк,Comp Music,124,128,2,34145,UA,0,0
125,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,109,13,34007,UA,0,0
126,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,139,35,33611,0,RU,0
127,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,168,57,33548,0,RU,0
128,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,122,35,33243,UA,0,0
129,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,169,35,33156,UA,0,0
130,spotify:track:1ChhR2PXLSHpeIqFJddF8k,"Big Baby Tape, kizaru",99 Problems,KISS KOALA,1,123,56,33108,0,RU,0
131,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,133,8,33080,UA,0,0
132,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,124,146,6,33038,UA,0,0
133,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,133,150,7,32851,0,0,OTHER
134,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,145,24,32841,UA,0,0
135,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,124,39,32803,UA,0,0
136,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",136,141,20,32387,0,RU,0
137,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,129,65,32317,0,RU,0
138,spotify:track:56jFeULddnrAOxtlLmTCFC,"Анна Трінчер, POSITIFF",Який ти козак,FoxLab,78,112,5,32284,UA,0,0
139,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,126,136,9,32220,0,0,OTHER
140,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,140,22,32190,UA,0,0
141,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,144,55,32096,0,0,OTHER
142,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,173,41,32020,UA,0,0
143,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,138,28,31917,0,0,OTHER
144,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,179,100,31852,0,RU,0
145,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,145,177,9,31656,0,0,OTHER
146,spotify:track:6hoU9YjR1Roq2Zez5qTPWU,MiyaGi & Endspiel,Saloon,Hajime Records,29,91,3,31550,0,RU,0
147,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,147,-1,5,31455,0,0,OTHER
148,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,44,125,19,31408,UA,0,0
149,spotify:track:0dLBJzY1JLNTXdyN3oEZ1d,Grohotsky,Будь зі мною,Grohotsky,149,-1,1,31270,UA,0,0
150,spotify:track:6ZlZ3uBMRyM4cmj0AVcfwc,MORGENSHTERN,TATU,Bugatti Music,7,83,4,31144,0,RU,0
151,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,151,-1,1,31134,0,0,OTHER
152,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,157,45,31036,0,RU,0
153,spotify:track:4rirIXfDRE3G9buCYVuk2V,ScurtDae,Back to Life (Birthdae),Too Lost,37,130,13,31031,0,0,OTHER
154,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,156,12,30930,0,0,OTHER
155,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,162,48,30895,0,RU,0
156,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,151,33,30838,UA,0,0
157,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,163,45,30727,0,0,OTHER
158,spotify:track:6NFRX7D4Dnh1dRUPstj3ij,"Канги, Galust",Голова,Legacy Music,12,131,7,30720,0,RU,0
159,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,165,36,30714,UA,0,0
160,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,147,34,30658,UA,0,0
161,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,171,10,30629,UA,0,0
162,spotify:track:0hyBoVYAltzIX1iXcP7XZS,"Кореш, PINQ",Diamond,Кореш,41,41,2,30622,0,RU,0
163,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,149,59,30540,0,RU,0
164,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,161,35,30433,UA,0,0
165,spotify:track:17zEBtrjKKa2hwk9CxWIkX,Lil God Dan,MARCELINE,1837182 Records DK,109,196,7,30386,0,0,OTHER
166,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,148,29,30364,UA,0,0
167,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,160,60,30358,0,RU,0
168,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,-1,19,30151,UA,0,0
169,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,142,43,30124,0,RU,0
170,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,Epic,22,134,6,30097,0,0,OTHER
171,spotify:track:4sFGNz4MYpGoz53ZGCwsiE,Isabel LaRosa,i'm yours sped up,Slumbo Labs/RCA Records,120,120,2,30077,0,0,OTHER
172,spotify:track:1RhMrYfjUAbnkPhNyFWlwl,Skofka,СІРНИК,Skofka,172,-1,1,29924,UA,0,0
173,spotify:track:7kXNWZbHd8ojf6H08XMdtC,IVOXYGEN,Young Kid,Red Cross,173,-1,6,29882,0,0,OTHER
174,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,170,56,29881,0,0,OTHER
175,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,-1,20,29642,0,RU,0
176,spotify:track:3xKWM5dvoqXcCPrghBr5Dy,"TATISIZE, PASHASNICKERS",TATI,Правда Мьюзик,59,116,5,29533,0,RU,0
177,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,164,78,29500,0,RU,0
178,spotify:track:11EG8OCCFflxDVkVXQF2p7,анастимоза,Проси пробачення,анастимоза,47,183,11,29483,UA,0,0
179,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,166,32,29464,0,0,OTHER
180,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,131,167,5,29334,0,0,OTHER
181,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,181,25,29245,UA,0,0
182,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,175,121,29088,0,RU,0
183,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,-1,46,29030,0,RU,0
184,spotify:track:2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Columbia,165,185,9,28957,0,0,OTHER
185,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,-1,6,28922,0,0,OTHER
186,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,182,38,28916,UA,0,0
187,spotify:track:3xvPu3Sj5p50wrKPGM5JiV,INSTASAMKA,ВОЛОСЫ НАЗАД,NaMneCash Music,187,-1,1,28900,0,RU,0
188,spotify:track:7xyD7BnPi2pY0qrlae3Znd,LOVV66,БАЙ БАЙ,LOVV66,188,-1,1,28360,0,RU,0
189,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,187,90,28291,UA,0,0
