rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
48,Я пиздатый,LIL MORTY,32608,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
49,Override,KSLV Noh,32538,https://open.spotify.com/track/0KYvs7DKC7Cl5IHmwpP13f,,,,0,0,OTHER
50,сети,quiizzzmeow,32345,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
51,Как тебя покорить,Перемотка,32332,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
52,Phonky Town,PlayaPhonk,32102,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,,,,0,0,OTHER
53,After Dark,Mr.Kitty,31708,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,,,,0,0,OTHER
54,ночь,ooes,31681,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
55,Notion,The Rare Occasions,31344,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
56,На небі,Okean Elzy,30854,https://open.spotify.com/track/307BZpDAtO3OwRs2wrV1S9,,,,UA,0,0
57,Freaks,Surf Curse,30376,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
58,Putin,Cypis,29766,https://open.spotify.com/track/3lCZxajTCSYR5OnHPEfa2v,,,,0,0,OTHER
59,Я всё решу (Intro),ZAPOMNI,29649,https://open.spotify.com/track/3sRsr0TzQ1gMEEzJfWf9cW,,,,0,RU,0
60,Ghoul,Twinky,29533,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
61,дети немой страны,конец солнечных дней,29451,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
62,Привет,Kambulat,29064,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
63,Marmalade,Miyagi & Andy Panda,28988,https://open.spotify.com/track/7rvEwAILTqxBpdIyUifkE8,,,,0,RU,0
64,Тп на аме,СЕРЕГА ПИРАТ,28955,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
65,toxin,Benedixhion,28712,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
66,ТАЙМАУТ,Nikitata,28376,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
67,Додому (feat. Skofka),KALUSH,28289,https://open.spotify.com/track/7kKTYTHULdERuHGCkVyLVD,,,,UA,0,0
68,Дежавю,kizaru,28287,https://open.spotify.com/track/1GOiMxQXZUzjzH0Sxpck0B,,,,0,RU,0
69,Демоны,Три дня дождя,28112,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
70,ПОЧЕМУ?,MORGENSHTERN,28012,https://open.spotify.com/track/6TYmpWMxhqv0TVtiAIwzBW,,,,0,RU,0
71,Холодное оружие,Sqwore,27649,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
72,Baby mama,Skryptonite,27645,https://open.spotify.com/track/5X33A2X2OuQXUOKhawWCMm,,,,0,RU,0
73,Диалоги тет-а-тет,ALEKS ATAMAN,27425,https://open.spotify.com/track/7qEZALeVloIwiz6tvX8ZUL,,,,0,RU,0
74,Таблетка,PLOHOYPAREN,27387,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
75,MIDDLE OF THE NIGHT,Elley Duhé,27285,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,,,,0,0,OTHER
76,В диапазоне,Pornofilmy,27222,https://open.spotify.com/track/1cmIuauHOxvxzTCFXFnNRL,,,,0,RU,0
77,Днями-ночами,pyrokinesis,27216,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
78,Мой байк,СЕРЕГА ПИРАТ,27111,https://open.spotify.com/track/4ZXE5Lwt3DiQ1J66nP8YQj,,,,0,RU,0
79,Динозаврики,Папин Олимпос,26587,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
80,No Love,АДЛИН,26554,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
81,За всех,MACAN,26535,https://open.spotify.com/track/7uJlcGDXjx8Ha6t8kWFlxf,,,,0,RU,0
82,Миллионы,THRILL PILL,26234,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
83,Heat Waves,Glass Animals,25906,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,,,,0,0,OTHER
84,спать с тобой,хочуспать,25875,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
85,Вина (feat. 17 SEVENTEEN),OG Buda,25621,https://open.spotify.com/track/1Kp2TF4fFYjJPqEMf1U0RK,,,,0,RU,0
86,PRINCE OF DARKNESS,SHADXWBXRN,25338,https://open.spotify.com/track/3F8ydJz1se1vIxZTRcRjIJ,,,,0,RU,0
87,Sahara,Hensonn,25261,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
88,ДРЕССКОД,Nikitata,25166,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
89,Softcore,The Neighbourhood,25069,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
90,зима,ooes,24924,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
91,Vlone,FACE,24870,https://open.spotify.com/track/6qZra71fzsZOgmCPwzBKLt,,,,0,RU,0
92,Буква Х,Scally Milano,24738,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
93,Сан Ларан,Платина,24410,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
94,Toxic,BoyWithUke,24282,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
95,засыпай,ssshhhiiittt!,24261,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
96,Снова обогнал их,uglystephan,24106,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
97,Мы умрём,Парнишка,24084,https://open.spotify.com/track/12Y7A7iU9azEHgQmBYoF8R,,,,0,RU,0
98,SUICIDE YEAR,WEEDMANE,23946,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
99,Кукла колдуна,Korol i Shut,23926,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
100,Sweater Weather,The Neighbourhood,23520,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,0,0,OTHER
101,STAY (with Justin Bieber),The Kid LAROI,23476,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,,,,0,0,OTHER
102,Star Shopping,Lil Peep,23378,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
103,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,23282,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,,,,0,0,OTHER
104,Scary Garry,Kaito Shoma,23081,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
105,help_urself,Ezekiel,22832,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
106,Mama Makusa,Big Baby Tape,22643,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
107,ODIUM,LXST CXNTURY,22595,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
108,надежда,ssshhhiiittt!,22548,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
109,Люди,Дайте танк (!),22515,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
110,Инкассатор,ROCKET,22380,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
111,Кайен,Valentin Strykalo,22333,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
112,KILLKA,Ghostface Playa,22252,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
113,all I want is you,Rebzyyx,22240,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
114,На твиче,нексюша,21960,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
115,Кайф ты поймала,Konfuz,21951,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
116,Місто весни,Okean Elzy,21806,https://open.spotify.com/track/56wSomSllGESHGhcfHrvEw,,,,UA,0,0
117,Дом Периньон,Poshlaya Molly,21744,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
118,Патрон,Miyagi & Andy Panda,21652,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
119,She Wants,ROCKET,21364,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
120,uf-af,LOLIWZ,21337,https://open.spotify.com/track/6AXuPSx2bo9Nu6J3GuTox1,,,,0,RU,0
121,в темноте,КОСМОНАВТОВ НЕТ,21205,https://open.spotify.com/track/5JDtUGEFLwq2r26yhHM89E,,,,0,RU,0
122,Батареи,Нервы,21081,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
123,Шнурки,METAN,21048,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
124,Я тебя люблю,Где Фантом?,20939,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
125,Big Tymers,Big Baby Tape,20927,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
126,Калуські вечорниці (feat. Tember Blanche),KALUSH,20926,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
127,Another Love,Tom Odell,20780,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
128,СПАСАТЕЛЬНЫЙ КРУГ,FACE,20743,https://open.spotify.com/track/08pVm2BCyMSevBLXYLysqi,,,,0,RU,0
129,Jealous,Eyedress,20464,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
130,NHL MONEY,OBLADAET,20406,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
131,HDMI,BONES,20374,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
132,GAZ,Kaito Shoma,20352,https://open.spotify.com/track/4TNT1dmWRE8RVpKDHLF8UP,,,,0,RU,0
133,Крышу сносит,LXNER,20303,https://open.spotify.com/track/6mv7DTwZseSvGHOJnQh0oy,,,,0,RU,0
134,u.,niteboi,20223,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
135,вопрос,вышел покурить,20205,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
136,"Семь семь [prod. by Mabemoda, Rallex]",Slattcrank,20169,https://open.spotify.com/track/40C2QF0UDxmUIugOiGR63c,,,,0,RU,0
137,Hard Drive,Griffinilla,20083,https://open.spotify.com/track/4xx37dCWh0zxsWsq4zg6GF,,,,0,0,OTHER
138,Live Another Day,Kordhell,20082,https://open.spotify.com/track/34lfu3S4fIcKZRNXzbdbo7,,,,0,0,OTHER
139,Спортивные очки (Remastered),Buerak,20081,https://open.spotify.com/track/5w4B5QmQrxUHVAzXEni4Fz,,,,0,RU,0
140,ШОПЛИФТЕР,163ONMYNECK,20053,https://open.spotify.com/track/0T5ulWVxXfpkq2gI5SHXPe,,,,0,RU,0
141,Пачка сигарет,LIZER,19995,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
142,24 на 7,FACE,19971,https://open.spotify.com/track/2am944KUlJJbeXQ4nm1ipw,,,,0,RU,0
143,Disaster,KSLV Noh,19938,https://open.spotify.com/track/0PGAJ37n4O2AslZosr1YGx,,,,0,0,OTHER
144,Антидепрессант,FACE,19927,https://open.spotify.com/track/26yvlxKTtN2u3mpbl6AIeI,,,,0,RU,0
145,Тёмно-оранжевый закат,Папин Олимпос,19911,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
146,Я так хочу...,Okean Elzy,19887,https://open.spotify.com/track/26m8YCzG7pNULecmoI5Ntt,,,,UA,0,0
147,S.X.N.D. N.X.D.E.S.,BADTRIP MUSIC,19824,https://open.spotify.com/track/01kTHp76rGti2G92XpAYjS,,,,0,RU,0
148,Антикобыла (prod. by SHEEPY),Daybe,19769,https://open.spotify.com/track/3Qef8ytrSaKyKFFHhULLdx,,,,0,RU,0
149,Brooklyn,Miyagi & Andy Panda,19719,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
150,СТОМАТОЛОГИЧКА,163ONMYNECK,19680,https://open.spotify.com/track/1GAQCGqNVPWbM7Qm1cbi62,,,,0,RU,0
151,Погоди,DSPRITE,19621,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
152,Я уёбываю в джаз,Кишлак,19533,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
153,Devil Eyes,ZODIVK,19526,https://open.spotify.com/track/04cMUwER7r2VwqMCj4kYJ9,,,,0,RU,0
154,СОЛНЦЕ МОНАКО,Lusia Chebotina,19425,https://open.spotify.com/track/5YDBHDEIgWkfairCJgGApW,,,,0,RU,0
155,ты похож на кота,zhanulka,19408,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
156,Неважно,Buerak,19335,https://open.spotify.com/track/18FeNJMj9noDECJ0w5i5PT,,,,0,RU,0
157,Smells Like Teen Spirit - Remastered,Nirvana,19278,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
158,Отпускаю,Egor Kreed,19277,https://open.spotify.com/track/0vkYzoY1ukPTWAqD4yuCXL,,,,0,RU,0
159,Первый раз,JojoHF,19274,https://open.spotify.com/track/3qeNvBiZvs4W6sIpcXPYnY,,,,0,RU,0
160,Shake,Ishowsped,19138,https://open.spotify.com/track/7rdIKBTAQm4nLlpA5E8DBI,,,,0,0,OTHER
161,Замигает свет,KENTUKKI,18984,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
162,Dirrt,Big Baby Tape,18964,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
163,ДЕВОЧКА С КАРЕ,MUKKA,18868,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
164,Буревестник,Miyagi & Andy Panda,18793,https://open.spotify.com/track/0YMRW5mlu9bUCWeRMZfB32,,,,0,RU,0
165,abcdefu,GAYLE,18761,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
166,ЮМОРИСТ - Original Motion Picture Soundtrack,FACE,18724,https://open.spotify.com/track/571md1FedFYFaYUMUktYaF,,,,0,RU,0
167,Infinite Tsukuyomi,ROCKET,18645,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
168,ФИТИЛЬ,3TERNITY,18621,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
169,Опианариум,Автостопом по фазе сна,18469,https://open.spotify.com/track/6p9KkBAfxdiulHJWBBj5OK,,,,0,RU,0
170,Положение,Skryptonite,18443,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
171,КОРИЧНЕВЫЕ,163ONMYNECK,18356,https://open.spotify.com/track/6OvSr8rj6ZOCcUJ1hnP7TK,,,,0,RU,0
172,So Icy Nihao,Big Baby Tape,18353,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
173,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,18297,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
174,Веном,Платина,18263,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
175,Я вижу боль в твоих глазах,fem.love,18170,https://open.spotify.com/track/0j0L6f2bHI2Nv4EzsGty2P,,,,0,RU,0
176,Я так соскучился,Pornofilmy,18138,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
177,INCOMING,MC ORSEN,18020,https://open.spotify.com/track/4h3KlpOEXS6FxIpab6EKlf,,,,0,0,OTHER
178,vertigo,rizza,17721,https://open.spotify.com/track/4xzhgoj3ED4N1tx5JRvHFm,,,,0,RU,0
179,Колхозник,Mnogoznaal,17624,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
180,СТИКЕР,CMH,17621,https://open.spotify.com/track/7z76CNdctcLMga7kb0WyJG,,,,0,RU,0
181,Hope,XXXTENTACION,17615,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,,,,0,0,OTHER
182,Young Kid,IVOXYGEN,17593,https://open.spotify.com/track/7kXNWZbHd8ojf6H08XMdtC,,,,0,0,OTHER
183,Нервы,Нервы,17581,https://open.spotify.com/track/70qbqCW6z92WESMZC1opsd,,,,0,RU,0
184,North Memphis,Pharmacist,17532,https://open.spotify.com/track/0SzDVyiiUDpuhzrphnoejr,,,,0,RU,0
185,Ride Or Die,Big Baby Tape,17485,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
186,Кино,MACAN,17380,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
187,РАССВЕТ,Джизус,17314,https://open.spotify.com/track/5qaHd2XUX2heyaGpi6Gukm,,,,0,RU,0
188,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,17266,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,,,,0,0,OTHER
189,Кид Кади,Scally Milano,17196,https://open.spotify.com/track/5jryefNsWX0TvFZBAIGlJs,,,,0,RU,0
190,Трап Трап,LOVV66,17154,https://open.spotify.com/track/7FUzvOhDj64gFgjex5St3Y,,,,0,RU,0
191,HELLA PLAYERS,OBLADAET,17154,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
192,Nightmare,plenka,17142,https://open.spotify.com/track/14XKt7GAWkoU0kDTSLl3Xs,,,,0,RU,0
193,LIPSI HA,INSTASAMKA,17100,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
194,Доброго вечора - Where Are You From,PROBASS ∆ HARDI,16972,https://open.spotify.com/track/0O3TZYgwaRadNprRONZ7iX,,,,UA,0,0
195,Abu Dhabi Ba6y,Платина,16961,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
196,Твоё имя,Midix,16862,https://open.spotify.com/track/3pnDtR95ry9g3eq7XmOcGg,,,,0,RU,0
197,Миллион чувств,Badcurt,16842,https://open.spotify.com/track/7DvyaadZ4k2oK5xGRudJ95,,,,0,RU,0
198,Dead Inside,АДЛИН,16738,https://open.spotify.com/track/0EPK3XVvgbe8q0KrS7nEiY,,,,0,RU,0
199,ТАРАНТИНО,ЯМАУГЛИ,16731,https://open.spotify.com/track/281YlzaPmT5kwGa1RVCK6q,,,,0,RU,0
200,Зорi,KALUSH,16722,https://open.spotify.com/track/7mXxcF1nFQvcvANuYwdrv2,,,,UA,0,0
