rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
37,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,28,24,52407,0,RU,0
38,spotify:track:72aOn2zEIaEOOyOVGdpl8Z,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,34,38,5,52349,0,RU,0
39,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,27,40,62,51083,UA,0,0
40,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,40,46,7,50264,UA,0,0
41,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,39,42,5,49354,0,0,OTHER
42,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,39,39,8,49285,UA,0,0
43,spotify:track:6YoGgUcrAFnq8gBQmeC26a,OG Buda,Следующий,RNDM CREW,43,-1,1,49249,0,RU,0
44,spotify:track:0wnDKIo7nso0MpRNGAOhfj,OG Buda,ТГК,RNDM CREW,44,-1,1,48588,0,RU,0
45,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,Sony Music Entertainment,1,36,28,48439,0,RU,0
46,spotify:track:0H2ZDRzULQ8tIUvxUuTlqF,Okean Elzy,Не твоя війна,"ТОВ ""Суперсиметрія""",10,35,10,48395,UA,0,0
47,spotify:track:2B9N1fCinwxEo89GcDGB5I,MORGENSHTERN,12,MORGENSHTERN,3,31,8,47558,0,RU,0
48,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",47,48,14,47250,UA,0,0
49,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,49,59,11,46753,UA,0,0
50,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,37,31,46438,0,RU,0
51,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,44,27,46355,0,0,OTHER
52,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,52,53,9,45309,UA,0,0
53,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,47,49,9,44873,UA,0,0
54,spotify:track:6GyZQ9o0dBU9V0NIjGPz2r,FACE,Домино,Face,15,41,19,44627,0,RU,0
55,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,Sony Music Entertainment,1,43,28,44519,0,RU,0
56,spotify:track:1ugL6Atu9ZjlANNEAg1vSF,"OG Buda, Big Baby Tape",КЭН,RNDM CREW,56,-1,1,44077,0,RU,0
57,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,Sony Music Entertainment,2,45,28,43946,0,RU,0
58,spotify:track:7GJk4rWua5xYPCiYaHKWgW,"OG Buda, 163ONMYNECK",Флинтана,RNDM CREW,58,-1,1,43738,0,RU,0
59,spotify:track:7EdqOU21mOqKASnK7XGQn9,OG Buda,Давно,RNDM CREW,59,-1,1,42621,0,RU,0
60,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,31,51,20,42609,0,RU,0
61,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,52,52,41865,0,0,OTHER
62,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,48,54,83,41388,0,0,OTHER
63,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,47,45,40978,0,RU,0
64,spotify:track:1xASDcZcb869OkSu86Wbw8,вышел покурить,кладбище,Dying sky,29,58,50,40772,0,RU,0
65,spotify:track:7M0s9oTEkUzBSnkUnG0Idr,OG Buda,Бэйбитрон,RNDM CREW,65,-1,1,40708,0,RU,0
66,spotify:track:4GUbuZEijCo6AlKFcBe5lN,OG Buda,^__^ ;D :3,RNDM CREW,66,-1,1,39570,0,RU,0
67,spotify:track:11fFxtXXRgYFtuKvljFqLg,"OG Buda, Jetix",Пассивка,RNDM CREW,67,-1,1,39327,0,RU,0
68,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,60,42,39078,0,0,OTHER
69,spotify:track:6qyS9qBy0mEk3qYaH8mPss,Kordhell,Murder In My Mind,Kordhell,55,55,3,38926,0,0,OTHER
70,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,50,5,38735,0,RU,0
71,spotify:track:4I181LTcSG1VMpCyk21HDn,"OG Buda, Брутто",Любознательность,RNDM CREW,71,-1,1,38447,0,RU,0
72,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,70,43,37903,0,0,OTHER
73,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,63,58,37878,0,RU,0
74,spotify:track:0WXJnzwQSpPk7Vwq6d3Zoo,"OG Buda, BUSHIDO ZHO, uglystephan, WormGanger",Выстрелы,RNDM CREW,74,-1,1,37027,0,RU,0
75,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,67,24,36816,0,RU,0
76,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,68,93,36473,0,RU,0
77,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,62,62,20,36385,0,0,OTHER
78,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,78,87,7,35808,UA,0,0
79,spotify:track:5RFQehNo55Pqmd0O6dhxGH,"OG Buda, 163ONMYNECK, Yanix",Выдох,RNDM CREW,79,-1,1,35760,0,RU,0
80,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,66,6,35715,UA,0,0
81,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,65,65,3,35683,UA,0,0
82,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,64,95,35642,0,RU,0
83,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,71,20,35334,0,RU,0
84,spotify:track:5TBbcePegxoLGsvUfsKhRx,"OG Buda, Scally Milano",Даёт 2,RNDM CREW,84,-1,1,34838,0,RU,0
85,spotify:track:0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Angst,Rammstein,85,-1,1,34781,0,0,OTHER
86,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,66,79,7,34585,UA,0,0
87,spotify:track:5oH4DQAuu1J1800RzUsBWa,"PSY, SUGA",That That (prod. & feat. SUGA of BTS),P NATION,87,-1,1,34294,0,0,OTHER
88,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,86,95,34246,0,RU,0
89,spotify:track:3e5QEv72nB7mLwaBw1ePhK,OG Buda,Ты думал я забросил? - Интро,RNDM CREW,89,-1,1,34068,0,RU,0
90,spotify:track:0Mxe1QlFBCkTMABSbPeILo,"OG Buda, 163ONMYNECK",Пинк Флойд,RNDM CREW,90,-1,1,33886,0,RU,0
91,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,93,38,33521,0,RU,0
92,spotify:track:1WMUqe3wdl3gYBzOmVpzWJ,INSTASAMKA,СНОВА?,NaMneCash Music,57,57,2,33479,0,RU,0
93,spotify:track:0404hSejXWTLLu2CyCGH11,OG Buda,Обиделись,RNDM CREW,93,-1,1,33152,0,RU,0
94,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,72,10,33126,UA,0,0
95,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,89,89,8,32902,UA,0,0
96,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,76,54,32896,0,0,OTHER
97,spotify:track:78EmEP95w4Nae7LQcS2TQZ,"OG Buda, SODA LUV",Спали - Бонус-трек,RNDM CREW,97,-1,1,32869,0,RU,0
98,spotify:track:3ICTmbm0RyjP8qQjUYHxB1,"KALUSH, Skofka",Давай начистоту (feat. Skofka),Columbia Local,84,91,9,32731,UA,0,0
99,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,80,80,7,32364,UA,0,0
100,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",83,95,7,32231,UA,0,0
101,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,77,10,32195,UA,0,0
102,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,81,8,32071,UA,0,0
103,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,83,41,31921,0,0,OTHER
104,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,110,14,31903,0,RU,0
105,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,78,70,31880,0,0,OTHER
106,spotify:track:1CqOEa4NIRBaWR6sNHTDTo,Перемотка,Как тебя покорить,UP!UP!UP! Music,51,74,52,31583,0,RU,0
107,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,84,14,31555,0,RU,0
108,spotify:track:0hJHCYRlM65zEENBkwBKe5,MAX BARSKIH,Don't Fuck With Ukraine,Secret Service Digital & Publishing LTD,108,-1,1,31516,UA,0,0
109,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,85,44,31486,0,RU,0
110,spotify:track:0fQ4uYwlzD6TYVobAoz8Qt,"KALUSH, Jerry Heil",Хвилi (feat. Jerry Heil),Columbia Local,71,99,8,31237,UA,0,0
111,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,75,10,31116,UA,0,0
112,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,94,35,30769,0,0,OTHER
113,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,106,93,30744,0,RU,0
114,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,92,30,30281,0,RU,0
115,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,90,17,30280,0,0,OTHER
116,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,82,10,30232,0,0,OTHER
117,spotify:track:1Hqq9dJfL8xiWUJ7HvEbfU,"OG Buda, YN Jay",ФРИРИО БЛЯ,RNDM CREW,117,-1,1,30072,0,RU,0
118,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,120,33,29941,0,RU,0
119,spotify:track:0z58HQdBeOGPCveLYfX6lO,"semmmyq, shinra",untitled,Союз Мьюзик,32,88,46,29678,0,RU,0
120,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,73,4,29603,0,0,OTHER
121,spotify:track:4qYAgZDdKIGf137Nbdw6gR,"KALUSH, Khrystyna Soloviy",Таксі,Columbia Local,37,113,13,29501,UA,0,0
122,spotify:track:1Kp2TF4fFYjJPqEMf1U0RK,"OG Buda, MAYOT, 17 SEVENTEEN",Вина (feat. 17 SEVENTEEN),Sony Music Entertainment,6,122,20,29485,0,RU,0
123,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,121,9,29182,UA,0,0
124,spotify:track:7liCjKKDGE48mWjwWVaEAF,OG Buda,MC Taxi,RNDM CREW,124,-1,1,29179,0,RU,0
125,spotify:track:6NSCgfF5TfIQiDoqeeIwe3,"OG Buda, INDABLACK, 104",На легком,RNDM CREW,125,-1,1,29130,0,RU,0
126,spotify:track:0LwPFTgtNaQrfyWHM42Z83,"OG Buda, Дора",Капли,RNDM CREW,18,56,3,29124,0,RU,0
127,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,103,15,28607,0,RU,0
128,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,104,45,28582,0,RU,0
129,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,98,20,28533,0,RU,0
130,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,184,20,28341,0,RU,0
131,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,11,114,23,28301,0,0,OTHER
132,spotify:track:4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,Три дня дождя,62,129,54,28287,0,RU,0
133,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,112,56,28142,0,RU,0
134,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,100,67,28085,0,RU,0
135,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,135,183,3,28072,UA,0,0
136,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,111,111,4,28066,0,0,OTHER
137,spotify:track:1AMf9lmFOmLmb0e57QB78e,"Дора, MAYBE BABY",Барбисайз,"Streaming Club, under exclusive license to Rhymes Music Inc.",6,160,21,28006,0,RU,0
138,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,124,30,27987,0,RU,0
139,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,132,8,27962,UA,0,0
140,spotify:track:3UMqSWigx4NrVPIkpPDP2U,Gibbs,(Po)ciąg dalszy nastąpi,DOPEHOUSE,37,69,4,27925,0,0,OTHER
141,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,119,93,27886,0,0,OTHER
142,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,193,19,27878,0,RU,0
143,spotify:track:7j6eSKC2Hv3lcElPyR1bP3,КОСМОНАВТОВ НЕТ,баночка с окурками,OOO Universal Music,3,102,18,27823,0,RU,0
144,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,115,11,27819,0,RU,0
145,spotify:track:07OqyOeHz7LOGVuXUx4pr3,"Платина, Дора",Сан Ларан,РНБ КЛУБ,7,109,26,27785,0,RU,0
146,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,132,133,7,27494,UA,0,0
147,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,118,25,27492,0,RU,0
148,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,116,116,2,27461,UA,0,0
149,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,108,32,27398,0,RU,0
150,spotify:track:77B4S4jkrAkL3Ng5hEHoUU,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,Warner Music Russia,2,97,18,27385,0,RU,0
151,spotify:track:2w7Ca8DNYXBCgA6Bht7o0N,Rammstein,Zick Zack,Rammstein,115,-1,2,27383,0,0,OTHER
152,spotify:track:083xX4ioaAGnhO5xs0bpa8,SLAVA MARLOW,Saint Laurent,SLAVA MARLOW,152,-1,1,27382,0,RU,0
153,spotify:track:0dwr83TSphRxWrZmnhwInI,OG Buda,Рога,RNDM CREW,153,-1,1,27357,0,RU,0
154,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,101,10,27237,0,0,OTHER
155,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,100,164,18,27119,0,0,OTHER
156,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,142,43,27086,0,RU,0
157,spotify:track:2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,A+,9,107,44,27068,0,RU,0
158,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,138,47,27054,0,0,OTHER
159,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,159,11,27051,0,RU,0
160,spotify:track:3rpi29kD9YUDwXz1yhjS7Q,Дайте танк (!),Люди,Дайте танк (!),80,131,55,26852,0,RU,0
161,spotify:track:7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,TeamSESH,128,134,22,26692,0,0,OTHER
162,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,96,6,26691,0,RU,0
163,spotify:track:1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,Global Records,3,172,41,26691,0,0,OTHER
164,spotify:track:3F3bEnE5mney9PyuFU7LS8,THRILL PILL,Миллионы,THRILL PILL,4,149,45,26481,0,RU,0
165,spotify:track:4yyX0nJqMpqaubcGdGsxx9,"LXST CXNTURY, Kingpin Skinny Pimp",ODIUM,WHY Z MUSIC,47,128,89,26462,0,RU,0
166,spotify:track:3SQV31uJMStclklmwxQHe1,"Ghostface Playa, fkbambam",KILLKA,Ghostface Playa,62,127,42,26457,0,0,OTHER
167,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,144,94,26432,0,0,OTHER
168,spotify:track:1vLBDj2hhzAVskV5OUQ5d2,"uniqe, nkeeei, ARTEM SHILOVETS, SAGARA",Лифон,Sony Music Entertainment,6,117,23,26266,0,RU,0
169,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,136,31,26232,0,RU,0
170,spotify:track:6elbXjrCvueg010YEQJx8X,"KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)",Columbia Local,150,150,6,26180,UA,0,0
171,spotify:track:1Ck6nc8m3uVBY0r4TRfd1e,OG Buda,Биг бой слайм,RNDM CREW,156,198,4,26156,0,RU,0
172,spotify:track:7q8jzypmJPGTsph168wWjt,MACAN,Кино,GOLDEN SOUND,44,151,92,26135,0,RU,0
173,spotify:track:0J7oHYxjF6Oln61wy0kP2i,niteboi,u.,niteboi,120,147,16,26062,0,RU,0
174,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,130,51,26035,0,RU,0
175,spotify:track:1Re4DWmjTSYymDL3SpRE7c,Khrystyna Soloviy,"Хто, як не ти?","ТОВ ""Суперсиметрія""",141,141,7,25964,UA,0,0
176,spotify:track:4WDasHtnmPeZr17S2OvFKH,Go_A,Жальменiна,BRYNZA MUSIC,36,105,7,25951,UA,0,0
177,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,177,-1,1,25869,UA,0,0
178,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,137,57,25832,0,RU,0
179,spotify:track:4mTPviBGRgjPxeaQFnBDW3,Дора,Дорадура,"Streaming Club, under exclusive license to Rhymes Music Inc.",33,187,71,25733,0,RU,0
180,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,13,-1,36,25680,0,0,OTHER
181,spotify:track:2Pa6q36FP2oAM5q1hFjVSG,Antytila,Tdme,ANTYTILA,181,-1,1,25673,UA,0,0
182,spotify:track:658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma, DJ Paul, Kingpin Skinny Pimp",Scary Garry,Kaito Shoma x DJ Paul,104,152,26,25595,0,RU,0
183,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,Geffen,143,143,4,25583,0,0,OTHER
184,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,139,16,25577,0,RU,0
185,spotify:track:4TYG4KtCYf5BtUrKTszSih,Три дня дождя,Отпускай,Make It Music,185,-1,1,25539,0,RU,0
186,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,158,14,25532,0,RU,0
187,spotify:track:26m8YCzG7pNULecmoI5Ntt,Okean Elzy,Я так хочу...,"ТОВ ""Суперсиметрія""",140,140,9,25364,UA,0,0
