rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
33,spotify:track:20SSuP71R4A88qHQu4BKY6,KOLA,Біля серця,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),13,36,7,65320,UA,0,0
34,spotify:track:2vHzOWRKYPLu8umRPIFuOq,"KALUSH, Kalush Orchestra",Stefania (Kalush Orchestra),Columbia Local,1,47,38,65114,UA,0,0
35,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,43,12,65065,0,RU,0
36,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,33,12,65035,UA,0,0
37,spotify:track:0iUrxveyNUBfj0cqjYEijt,MoonDeity,NEON BLADE,MoonDeity,14,46,22,64726,0,0,OTHER
38,spotify:track:4s1vFYAbvaSsy0gIjuqPuf,SOSKA 69,Басы долбят,KISS KOALA,38,-1,1,64443,0,RU,0
39,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,54,20,64251,UA,0,0
40,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,56,19,62669,UA,0,0
41,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,35,39,23,62521,UA,0,0
42,spotify:track:6ZlZ3uBMRyM4cmj0AVcfwc,MORGENSHTERN,TATU,Bugatti Music,7,7,2,61717,0,RU,0
43,spotify:track:5JqooTdIepFghyHwOMCANf,MiyaGi & Endspiel,Не теряя,Hajime Records,43,-1,1,61646,0,RU,0
44,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,38,12,61523,0,0,OTHER
45,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,36,57,22,61509,UA,0,0
46,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,53,27,61244,UA,0,0
47,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,58,16,60051,UA,0,0
48,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,48,15,59559,0,RU,0
49,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,52,25,58503,0,0,OTHER
50,spotify:track:5h1GPYuiHnhE8rO7vUWmkx,BUSHIDO ZHO,HALLOWEEN,CPLUS,50,-1,1,58220,0,RU,0
51,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,55,36,58218,0,0,OTHER
52,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,50,13,57621,UA,0,0
53,spotify:track:74loibzxXRL875X20kenvk,Lil Yachty,Poland,Quality Control Music/Motown Records,10,41,4,57382,0,0,OTHER
54,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,48,61,4,56651,UA,0,0
55,spotify:track:2dJK8tNLHqr2Ct3pzC9Tks,MiyaGi & Endspiel,Ночь,Hajime Records,55,-1,1,55988,0,RU,0
56,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,72,46,55506,0,RU,0
57,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,68,35,53782,0,RU,0
58,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,67,40,52121,0,RU,0
59,spotify:track:2ZEz6GozzVQY1cThsDj1nh,MORGENSHTERN,UGU,Bugatti Music,11,11,2,51668,0,RU,0
60,spotify:track:5Zlb01Jcn0Ld49zazzZJSB,"TWISTED, Oliver Tree",WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,Artist Partner Group – FF10,60,-1,1,51280,0,0,OTHER
61,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,71,73,51230,0,RU,0
62,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,63,17,51017,0,RU,0
63,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,74,18,50063,0,RU,0
64,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,66,22,49784,UA,0,0
65,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,62,23,49639,0,RU,0
66,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,57,73,5,49393,0,0,OTHER
67,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,51,46,49298,UA,0,0
68,spotify:track:3xKWM5dvoqXcCPrghBr5Dy,"TATISIZE, PASHASNICKERS",TATI,Правда Мьюзик,59,59,3,49232,0,RU,0
69,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,69,38,48828,0,RU,0
70,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,64,17,48761,UA,0,0
71,spotify:track:4NgherJDfCXWBZBYheM4jK,Kxllswxtch,WASTE,KILL! / EMPIRE,71,-1,1,48127,0,0,OTHER
72,spotify:track:4umjgYILQbHyV41ZmaemQm,"Big Baby Tape, kizaru",Million,KISS KOALA,2,76,54,47969,0,RU,0
73,spotify:track:1D3rciTrWK2SgwjQrGZntM,Karta Svitu,Пес Патрон,BEST MUSIC,65,80,4,46685,UA,0,0
74,spotify:track:2jmtl1sHuk7FaE9EecWv9E,MiyaGi & Endspiel,Need me,Hajime Records,74,-1,1,46447,0,RU,0
75,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,79,15,46019,UA,0,0
76,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,59,88,24,45932,UA,0,0
77,spotify:track:7mLWNwcvwRdEviz6SfYp8A,g3ox_em,GigaChad Theme - Phonk House Version,g3ox_em,77,86,2,45722,0,0,OTHER
78,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,93,53,45124,0,RU,0
79,spotify:track:56jFeULddnrAOxtlLmTCFC,"Анна Трінчер, POSITIFF",Який ти козак,FoxLab,78,78,3,44588,UA,0,0
80,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,89,50,44482,UA,0,0
81,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,57,81,9,44302,0,0,OTHER
82,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,45,75,15,43993,0,0,OTHER
83,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,87,34,43881,UA,0,0
84,spotify:track:0XjruBJW0THQOe0dl5XMGQ,LOVV66,10М ОТ ДОМА,lovv66,84,102,3,43778,0,RU,0
85,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,84,31,43709,0,RU,0
86,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,82,11,43635,UA,0,0
87,spotify:track:3bMVSeSOCkppgrhNZYMxZy,MORGENSHTERN,Eeee,Bugatti Music,27,27,2,43028,0,RU,0
88,spotify:track:6NnCWIWV740gP7DQ8kqdIE,(G)I-DLE,Nxde,Cube Entertainment,88,91,2,42996,0,0,OTHER
89,spotify:track:3QG9XbSVq4UHF1UGBpYDQj,MORGENSHTERN,B,Bugatti Music,15,15,2,42857,0,RU,0
90,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,81,100,9,42641,0,0,OTHER
91,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,M?neskin,THE LONELIEST,Epic,22,65,4,42519,0,0,OTHER
92,spotify:track:6NFRX7D4Dnh1dRUPstj3ij,"Канги, Galust",Голова,Legacy Music,12,70,5,41803,0,RU,0
93,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,KISS KOALA,1,106,121,41778,0,RU,0
94,spotify:track:6fyQVDmueOJWskMaUacp7t,"MORGENSHTERN, The Limba",BESTIE,Bugatti Music,18,18,2,41770,0,RU,0
95,spotify:track:1x8o2E70kQnWm6pHW5ApOw,uglystephan archive,ahh,Mansion Music,10,85,16,41730,0,RU,0
96,spotify:track:16AzcbKli3UQsxj491hJLQ,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,96,54,41581,0,RU,0
97,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,92,16,41397,UA,0,0
98,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,94,22,41164,0,0,OTHER
99,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,98,34,40822,0,0,OTHER
100,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,A+,4,135,34,40799,0,RU,0
101,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,115,25,40248,0,0,OTHER
102,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,95,31,40106,0,0,OTHER
103,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,108,33,39986,UA,0,0
104,spotify:track:7zF1rACW4Ox3ZdgZ0iXm92,"MORGENSHTERN, ENTYPE",Вставал Падал,Bugatti Music,29,29,2,39960,0,RU,0
105,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,105,195,2,39914,UA,0,0
106,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,109,96,39879,0,0,OTHER
107,spotify:track:40rRCYp2QiowCZNtvfSwbC,MORGENSHTERN,GUF DISS,Bugatti Music,19,19,2,39800,0,RU,0
108,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,90,31,39690,UA,0,0
109,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,138,27,39450,UA,0,0
110,spotify:track:3yi4CF76vbCXfI1sb3FMuW,MORGENSHTERN,BALANCE,Bugatti Music,21,21,2,39345,0,RU,0
111,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,93,125,4,39250,UA,0,0
112,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,121,119,39158,0,0,OTHER
113,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,99,18,39026,UA,0,0
114,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,103,11,38747,0,0,OTHER
115,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,118,33,38736,UA,0,0
116,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,107,27,38354,0,0,OTHER
117,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,123,27,38135,UA,0,0
118,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,77,37,37966,UA,0,0
119,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,114,3,37952,0,0,OTHER
120,spotify:track:7BnqVQ9dzFli95IPNBMiSd,"MORGENSHTERN, LSP",Дор Блю,Bugatti Music,20,20,2,37897,0,RU,0
121,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,119,27,37712,UA,0,0
122,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,112,80,37646,0,0,OTHER
123,spotify:track:4rirIXfDRE3G9buCYVuk2V,ScurtDae,Back to Life (Birthdae),Too Lost,37,101,11,37619,0,0,OTHER
124,spotify:track:0r9fpWPI6z3V3YZXIiVaNC,"Big Baby Tape, kizaru",99 Problems,KISS KOALA,1,117,54,37529,0,RU,0
125,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,98,111,37,37241,0,0,OTHER
126,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,129,63,37064,0,RU,0
127,spotify:track:1rT2BmlIKlvmDIbAkHWG2Z,"Кореш, treepside",Толпа,CPLUS,29,110,13,36884,0,RU,0
128,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,147,6,36788,UA,0,0
129,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,116,33,36659,UA,0,0
130,spotify:track:3mcw4dkjfzj5B4Ago9NSmN,"uniqe, nkeeei, ARTEM SHILOVETS",ТОЛПЫ КРИЧАТ,steezy,1,104,58,36650,0,RU,0
131,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ? HARDI,Доброго вечора - Where Are You From,Comp Music,20,139,36,36626,UA,0,0
132,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,97,97,2,36531,0,0,OTHER
133,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,101,105,15,36326,0,0,OTHER
134,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,105,164,16,36321,UA,0,0
135,spotify:track:2jvFWpimSvBAL0ZFUmG99p,Oxxxymiron,BASSLINE BUSINESS,Oxxxymiron,135,-1,1,36231,0,RU,0
136,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,140,38,36010,0,RU,0
137,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,120,10,35923,0,0,OTHER
138,spotify:track:73LHQpKsDoDg4GbNzMKFQN,"Arut, MORGENSHTERN",BUGATTI,Bugatti Music,20,83,8,35746,0,RU,0
139,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,146,86,35712,0,RU,0
140,spotify:track:3VeWIV9WTXUl8PcOusFjYv,Кишлак,Я уёбываю в джаз,KISS KOALA,61,148,23,35639,0,RU,0
141,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,132,34,35411,UA,0,0
142,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,152,41,35408,0,RU,0
143,spotify:track:3YBuVhXFlm2VyMww57afjI,MORGENSHTERN,CCTV,Bugatti Music,23,23,2,34985,0,RU,0
144,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,126,141,7,34953,0,0,OTHER
145,spotify:track:5m5rShfBQk4UpG7vpsEKzf,Miyagi & Andy Panda,Minor,Hajime Records,7,143,98,34919,0,RU,0
146,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,182,57,34645,0,RU,0
147,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,155,33,34623,0,RU,0
148,spotify:track:6KQz9Xgc82clHGWzGUA5xw,БРЕДИШЬ,Социум,Союз Мьюзик,24,144,8,34490,0,RU,0
149,spotify:track:37F7E7BKEw2E4O2L7u0IEp,Freddie Dredd,Limbo,Doomshop Records/RCA Records,149,-1,1,34467,0,0,OTHER
150,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,171,21,34009,0,RU,0
151,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,199,23,33968,UA,0,0
152,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,130,26,33774,0,0,OTHER
153,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,145,53,33741,0,0,OTHER
154,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,191,22,33733,UA,0,0
155,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,78,177,18,33711,UA,0,0
156,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,133,133,5,33684,0,0,OTHER
157,spotify:track:3IcvYCt27COkiYPIQw0LAY,Шайни,Красиво,Mansion Music,157,-1,1,33665,0,RU,0
158,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,131,131,3,33602,0,0,OTHER
159,spotify:track:03mlYZb5ehwG8sQ7iYaIPa,ASKEt,Кров,ГРАЙ,72,127,5,33577,UA,0,0
160,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,159,76,33471,0,RU,0
161,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,151,20,33327,UA,0,0
162,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,44,161,17,33225,UA,0,0
163,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,57,137,20,33181,0,RU,0
164,spotify:track:7aIb17DMLcOhLJIc9vF6Aa,Funk Tribu,Phonky Tribu,A Million / Groove Attack,77,134,6,33130,0,0,OTHER
165,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,170,33,33026,0,RU,0
166,spotify:track:6JQ35ZJlMD79PcTKGzuABl,Wellboy,Стиль,Wellboy,166,-1,1,32975,UA,0,0
167,spotify:track:7mykoq6R3BArsSpNDjFQTm,"Rosa Walton, Hallie Coggins",I Really Want to Stay at Your House,Lakeshore Records,19,113,7,32920,0,0,OTHER
168,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,-1,55,32919,0,RU,0
169,spotify:track:1Oag2GWkdwuS4oVc1IWIfC,"MORGENSHTERN, Eldzhey",LOCATION,Bugatti Music,37,37,2,32697,0,RU,0
170,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,150,33,32693,UA,0,0
171,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,162,30,32663,0,0,OTHER
172,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",140,180,18,32526,0,RU,0
173,spotify:track:7wdwIaXUuzlu1grzWMFRJm,Ghost,Mary On A Cross,UME - Global Clearing House,34,122,12,32500,0,0,OTHER
174,spotify:track:0b23CsQIcHz1Ab68MVQ49X,"DAYTON, Shnaps",Namysto - Shnaps Remix,Moon Vinyl s.r.o.,110,179,19,32173,UA,0,0
175,spotify:track:11EG8OCCFflxDVkVXQF2p7,анастимоза,Проси пробачення,анастимоза,47,126,9,32134,UA,0,0
176,spotify:track:5vda3LYT4dKIG3PkMVha9o,"VovaZiLvova, MamaRika",Серце стукає стукає стукає,Hitwonder,166,-1,2,32107,UA,0,0
177,spotify:track:7cePdbh3eZF9thPis8xsnm,MORGENSHTERN,"Ночь, Такси, Заметки",Bugatti Music,35,35,2,32058,0,RU,0
178,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,178,189,7,31850,0,0,OTHER
179,spotify:track:5CYeR5CKXHYsiTQclSp7rw,Clonnex,Codeinoslav,CLONNEX,10,163,15,31791,UA,0,0
180,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,186,37,31780,UA,0,0
181,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,160,43,31755,0,0,OTHER
182,spotify:track:6CgFrA9qNPFMlnL40LQ8qJ,Clonnex,Dripoholic,CLONNEX,31,142,11,31678,UA,0,0
183,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,124,124,4,31645,UA,0,0
184,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,175,36,31511,0,0,OTHER
185,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,166,88,31445,UA,0,0
186,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duh?,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,174,54,31266,0,0,OTHER
187,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,-1,5,31217,0,0,OTHER
188,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,172,43,31183,0,RU,0
189,spotify:track:6IPwKM3fUUzlElbvKw2sKl,girl in red,we fell in love in october,world in red,111,196,7,31162,0,0,OTHER
