rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
22,spotify:track:21LIoC4ZxT3F8xq9gidNbX,xxxmanera,Never Broke Again,steezy,1,24,32,65811,0,RU,0
23,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,8,27,37,65630,0,0,OTHER
24,spotify:track:5FkJHVudUByVjanCqFXRql,Mr.Kitty,After Dark,Juggernaut Music Group,12,23,118,65628,0,0,OTHER
25,spotify:track:5Sk39LuvdwuvL84jD01Dum,"MUPP, Sadfriendd",vendetta!,Sadfriendd x MUPP,3,29,35,64676,0,RU,0
26,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,2,20,15,63341,0,0,OTHER
27,spotify:track:6JrGELYUIbZvBV74j4Q5LN,ENLEO,інша любов,SADNESS RCRDS,6,22,28,63123,UA,0,0
28,spotify:track:3XOcTnIA8aGpil8h76eH7N,zxcursed,mana break,zxcursed,2,21,15,63121,0,RU,0
29,spotify:track:3gVhsZtseYtY1fMuyYq06F,Rammstein,Sonne,Vertigo Berlin,26,30,20,62873,0,0,OTHER
30,spotify:track:2kLmAwQCBSlvtcptioAoTv,LOVV66,5IVE,LOVV66,15,15,5,59593,0,RU,0
31,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,33,24,59524,0,RU,0
32,spotify:track:38ZskbGWFp79YXpjIT7hfs,"Lumi Athena, jnhygs",SMOKE IT OFF!,25/7 Records LLC.,11,11,3,59393,0,0,OTHER
33,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,16,37,121,59013,0,0,OTHER
34,spotify:track:5BY094QwLvZFh737Ytvgpy,Big Baby Tape,Like A G6,Effective Records,6,26,6,58904,0,RU,0
35,spotify:track:11BKm0j4eYoCPPpCONAVwA,Lady Gaga,Bloody Mary,Interscope,3,25,9,58608,0,0,OTHER
36,spotify:track:2vHzOWRKYPLu8umRPIFuOq,"KALUSH, Kalush Orchestra",Stefania (Kalush Orchestra),Columbia Local,1,35,50,57553,UA,0,0
37,spotify:track:20SSuP71R4A88qHQu4BKY6,KOLA,Біля серця,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),13,34,19,57219,UA,0,0
38,spotify:track:01kfSdF9zfcDLri5sSWEoL,Dxrk ダーク,RAVE,Dxrk,5,36,43,57071,0,0,OTHER
39,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,35,41,34,56990,UA,0,0
40,spotify:track:4oHEJ5KPf9hW1pDyQYIRIw,"Aarne, BUSHIDO ZHO, ANIKV",Тесно,AA Team,1,43,25,56299,0,RU,0
41,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,30,39,21,56228,0,0,OTHER
42,spotify:track:7g9brrz6mR8dm1kwYFwnRx,"YARMAK, ALISA",ДИКЕ ПОЛЕ,Yarmak music,29,45,35,54555,UA,0,0
43,spotify:track:3MqaB8TndvgRZ1QSQXH7J7,SHUMEI,Біля тополі,Art Sound Media,24,44,30,54392,UA,0,0
44,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,40,71,54340,0,0,OTHER
45,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,26,53,16,54149,UA,0,0
46,spotify:track:0iUrxveyNUBfj0cqjYEijt,MoonDeity,NEON BLADE,MoonDeity,14,46,34,54072,0,0,OTHER
47,spotify:track:3EkGH0yreaWUFAXBil8rmH,"KALUSH, Skofka",Файна (feat. Skofka),Columbia Local,13,42,47,53989,UA,0,0
48,spotify:track:7dpget8s2QN51jYbNqVYtG,Quest Pistols,Ти неймовірна,PAPA MUSIC,48,50,6,52395,UA,0,0
49,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,59,21,51648,0,0,OTHER
50,spotify:track:44Xyja7xYPlVC6v2CeweSi,"Måneskin, Tom Morello",GOSSIP (feat. Tom Morello),Epic,50,128,2,50779,0,0,OTHER
51,spotify:track:0pWMr82unREASQGFJrrI5S,Artem Pivovarov,Маніфест,BEST MUSIC,51,51,4,50668,UA,0,0
52,spotify:track:7itGrDB969S4fJc4GDodiA,INSTASAMKA,POPSTAR,NaMneCash Music,1,38,19,50614,0,RU,0
53,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,34,58,48,50544,0,0,OTHER
54,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,54,67,8,49751,0,0,OTHER
55,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,30,32,16,49495,UA,0,0
56,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,57,39,49397,UA,0,0
57,spotify:track:64epifHS5CvRUVgKEDbRJm,ПОЛМАТЕРИ,маша,"Streaming club, under exclusive license to Rhymes Music Inc.",36,49,5,49314,0,RU,0
58,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,70,29,48733,UA,0,0
59,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,81,49,48334,UA,0,0
60,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,65,37,48290,0,0,OTHER
61,spotify:track:4NgherJDfCXWBZBYheM4jK,Kxllswxtch,WASTE,KILL! / EMPIRE,23,48,13,48101,0,0,OTHER
62,spotify:track:7mCemRaeeezaB97MPPkhfG,BALKON,Відьми,BALKON,37,54,6,47833,UA,0,0
63,spotify:track:1T4999j2QjggEXFbOlQ67P,"uglystephan, Scally Milano",Заберу,Mansion Music,1,72,26,47118,0,RU,0
64,spotify:track:7B5tZkXSRHFD6OBOvkhHZ8,NAZVA,Сіґеле-міґеле,NAZVA,64,69,3,47091,UA,0,0
65,spotify:track:6gtK39SLszESqJFu2SkId3,Wellboy,Додому,PAPA MUSIC,65,68,4,45584,UA,0,0
66,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,47,25,45202,UA,0,0
67,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,75,85,45168,0,RU,0
68,spotify:track:0olubSy8HbZBrCJlSHV7ex,Кишлак,Я уёбываю в джаз,KISS KOALA,61,78,33,45139,0,RU,0
69,spotify:track:33s2G0h9EOdyaKlKr15ngE,"Skofka, KALUSH",Батьківщина,Columbia Local,18,71,6,44820,UA,0,0
70,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,56,31,43882,UA,0,0
71,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,71,86,3,43704,0,0,OTHER
72,spotify:track:0SzgZTPTdQyBzDKvrq8VlR,ENLEO,веди мене в храм,SADNESS RCRDS,72,82,9,43388,UA,0,0
73,spotify:track:5sQpS3fyw6VBpPioNlrCn1,Slavik Pogosov,Монро,Союз Мьюзик,34,55,5,43141,0,RU,0
74,spotify:track:4Z37y7sR5Y5LMGVyjabXhi,FIЇNKA,Довбуш,KINGLOMERATE,45,52,5,43030,UA,0,0
75,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,84,45,42764,0,RU,0
76,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,76,58,42624,0,RU,0
77,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,92,45,42580,UA,0,0
78,spotify:track:7KmbiagSkUbepU88x7NWjb,Kordhell,Scopin,Kordhell,78,95,6,42162,0,0,OTHER
79,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,79,141,14,42124,UA,0,0
80,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,87,47,42094,0,RU,0
81,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,80,36,42031,UA,0,0
82,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,83,58,41871,UA,0,0
83,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,85,39,41859,UA,0,0
84,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,77,24,41733,0,0,OTHER
85,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,101,27,41402,UA,0,0
86,spotify:track:3vOLsA9Y9R39xKoCSXLlcP,WHITE GALLOWS,Город,Союз Мьюзик,73,73,2,40734,0,RU,0
87,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,91,45,40624,UA,0,0
88,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,PAPA MUSIC,18,112,49,40226,UA,0,0
89,spotify:track:3oZObqxgEjNuCiFfE11szK,SOSKA 69,Басы долбят,KISS KOALA,6,74,13,40206,0,RU,0
90,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,98,46,40120,0,0,OTHER
91,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,119,58,39756,0,RU,0
92,spotify:track:6yeVk9XbjCQOAGg6t0k7j7,"Clonnex, Semmyx",Pitbull,Clonnex & Semmyx,13,66,6,39657,UA,0,0
93,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,60,28,39373,UA,0,0
94,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,113,43,39007,0,0,OTHER
95,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,109,23,38842,0,0,OTHER
96,spotify:track:4B8gtpBuEtU9XUizl6BK2W,MoonDeity,WAKE UP!,MoonDeity,87,144,15,38729,0,0,OTHER
97,spotify:track:5TJmu6WB8JNMNTt8XumcP1,SODA LUV,ЯЛРС,CPLUS,97,-1,1,38671,0,RU,0
98,spotify:track:2c1LybaNhIwsNVNrr4wjLG,Папин Олимпос,Официантка,"Streaming Club, under exclusive license to Rhymes Music Inc.",90,106,4,38638,0,RU,0
99,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,124,44,38453,UA,0,0
100,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,62,34,38259,UA,0,0
101,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,100,37,37948,0,0,OTHER
102,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,120,24,37903,UA,0,0
103,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,103,116,9,37769,0,RU,0
104,spotify:track:714gZqwzaj9MrjyDGPWq1c,YAKTAK,Вродлива,YAKTAK,104,-1,1,37629,UA,0,0
105,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,107,108,37582,0,0,OTHER
106,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,96,88,37558,0,RU,0
107,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,64,12,37161,UA,0,0
108,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,108,110,11,37144,0,0,OTHER
109,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,93,62,37059,UA,0,0
110,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,99,131,36984,0,0,OTHER
111,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,123,32,36659,UA,0,0
112,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,90,14,36632,UA,0,0
113,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,98,115,10,36575,0,0,OTHER
114,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,114,140,19,36289,0,0,OTHER
115,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,139,39,36223,UA,0,0
116,spotify:track:4ZhLYdmhWdPTZcnAy9SZZO,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,126,38,36110,0,RU,0
117,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,77,108,49,35789,0,0,OTHER
118,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,103,29,35744,0,RU,0
119,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,104,43,35738,UA,0,0
120,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,120,-1,1,35596,0,0,OTHER
121,spotify:track:67FofomixTvg50qMzivHOq,"Artem Pivovarov, NK",Там у тополі,BEST MUSIC,97,105,10,35500,UA,0,0
122,spotify:track:7vsAZNP2BZiHK8RHyTh7lC,"Килджо, shadowraze",Chronosphere,Союз Мьюзик,28,61,9,35397,0,RU,0
123,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,129,45,35396,UA,0,0
124,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,133,17,35237,0,0,OTHER
125,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,114,98,35195,0,RU,0
126,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,117,28,34708,UA,0,0
127,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,134,65,34577,0,RU,0
128,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,149,30,34231,0,RU,0
129,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,156,32,34215,UA,0,0
130,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,130,34,34210,0,0,OTHER
131,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,118,51,34195,UA,0,0
132,spotify:track:3eJcQnPblwsLJEB0x8URKA,zxcursed,fatality,zxcursed,14,89,5,34190,0,RU,0
133,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,102,45,34164,UA,0,0
134,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,152,50,34008,0,RU,0
135,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,125,9,33984,UA,0,0
136,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,147,42,33721,UA,0,0
137,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,172,39,33696,UA,0,0
138,spotify:track:7GMCydOv18soD4Y5kXqKB1,The Hardkiss,Як ти?,Comp Music,95,158,3,33587,UA,0,0
139,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,148,17,33586,UA,0,0
140,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,138,45,33374,0,RU,0
141,spotify:track:6bCLkzoE3agC7Ws9NxVxIn,KRBK,Крепче,KRBK,141,196,5,33214,UA,0,0
142,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,136,17,33192,0,0,OTHER
143,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,109,122,10,33122,UA,0,0
144,spotify:track:4vDL1IqUG7a1v3Fj7xdpdM,uglystephan,Хэллоу Китти,Mansion Music,23,181,10,33001,0,RU,0
145,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,111,30,32854,0,RU,0
146,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,98,186,35,32667,UA,0,0
147,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,79,142,15,32578,0,0,OTHER
148,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,143,92,32341,0,0,OTHER
149,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,145,43,32309,0,RU,0
150,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,131,46,32261,UA,0,0
151,spotify:track:62ZAFyVwbc9f2M8qCW1qJr,Kordhell,MURDER PLOT,Kordhell,92,151,3,32125,0,0,OTHER
152,spotify:track:5F9CLUvuRyku0ZdT4ljPQt,"YAKTAK, DOVI",Чекає вдома (feat. DOVI),YAKTAK,117,121,3,31844,UA,0,0
153,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,153,27,31742,0,RU,0
154,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,127,46,31727,UA,0,0
155,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,132,34,31699,UA,0,0
156,spotify:track:2gQvNZF2zNDMa2HYWZuefS,"uglystephan, BUSHIDO ZHO",100 + 100 + 100,Mansion Music,156,-1,1,31674,0,RU,0
157,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,86,97,16,31659,UA,0,0
158,spotify:track:6jdwbcH788txYS6Doy1F1j,"1nonly, SXMPRA",Step Back!,NSF Productions LLC,154,162,8,31355,0,0,OTHER
159,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,zxcursed,4,135,46,31311,0,RU,0
160,spotify:track:5B8FPXvZ2e0IvBXvflj7es,Автостопом по фазе сна,Опианариум,KISS KOALA,147,167,24,31303,0,RU,0
161,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,164,66,31176,0,RU,0
162,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,160,55,31141,0,0,OTHER
163,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,159,39,31131,0,0,OTHER
164,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,-1,17,31117,UA,0,0
165,spotify:track:7bvl0wSkJ7AzfbXwRGJDSy,"LIL KRYSTALLL, Лоя (5sta Family)",Я БУДУ,LIL KRYSTALLL,6,-1,13,30991,0,RU,0
166,spotify:track:4FeSPOzJXBGH5HMDzjIwwb,TVORCHI,Heart of Steel,Tvorchi,12,94,7,30969,UA,0,0
167,spotify:track:6BfnNid8w0UyZqzR2mx1HB,"Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE",Zion Music,21,150,19,30912,0,RU,0
168,spotify:track:3CYnPOi1L7ra4E9LQHDUmQ,"ПОЛМАТЕРИ, нексюша",счастливы вместе,"Streaming Club, under exclusive license to Rhymes Music Inc.",168,-1,1,30883,0,RU,0
169,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,76,-1,27,30749,UA,0,0
170,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,88,52,30748,0,RU,0
171,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,161,27,30473,0,0,OTHER
172,spotify:track:1o20F7eHT9ogZ6Fatijax9,uglystephan,Рехаб,Mansion Music,172,-1,1,30323,0,RU,0
173,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,157,12,30308,0,0,OTHER
174,spotify:track:5u6TLP2prHSvtKi0SPUKFI,SKYLERR,Хвилями,FoxLab,174,-1,1,30264,UA,0,0
175,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,174,20,29926,0,0,OTHER
176,spotify:track:3TgVv1B12UrF0cLFAHXuer,LIL MORTY,I Am Cute,Lil Morty,155,-1,12,29830,0,RU,0
177,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,-1,21,29541,UA,0,0
178,spotify:track:4lLmG1fatRUgnRz0Ol0WUi,"JAY-Z, Kanye West, Mr Hudson",Why I Love You,Roc Nation/RocAFella/IDJ,178,-1,1,29156,0,0,OTHER
179,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,177,127,29031,0,0,OTHER
180,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,-1,26,28962,0,RU,0
181,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,173,65,28900,0,0,OTHER
182,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,146,15,28876,0,0,OTHER
183,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,171,25,28757,0,0,OTHER
184,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,-1,48,28718,0,RU,0
185,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,199,66,28686,0,RU,0
186,spotify:track:2KReCz1L5XkGIBhDncQ5VZ,Måneskin,BABY SAID,Epic,186,-1,1,28619,0,0,OTHER
187,spotify:track:0aKl63MnUIVKkXlVtp2vLr,Дайте танк (!),Утро,Дайте танк (!),137,137,3,28614,0,RU,0
