rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
35,spotify:track:4NgherJDfCXWBZBYheM4jK,Kxllswxtch,WASTE,KILL! / EMPIRE,23,24,6,53007,0,0,OTHER
36,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,36,37,41,52978,0,0,OTHER
37,spotify:track:3bKxhUuoRvSRwIdyZfQa3F,"Artem Pivovarov, DOROFEEVA",Думи,MOЗGI Entertainment,36,45,27,52001,UA,0,0
38,spotify:track:64Qnw6jO2dnkjV9una5peq,"100лиця, SKYLERR",Вечорниці - Добрий день Everybody,Moon Vinyl s.r.o.,19,47,21,51633,UA,0,0
39,spotify:track:489WGIBYPf4nallnJOHpK6,"Chico, Qatoshi",Ластівки,Naprocente music,7,59,25,51368,UA,0,0
40,spotify:track:3pzr7iKQpV9QjLGcLcd2ic,"uglystephan, Scally Milano",Заберу,Mansion Music,1,40,19,51144,0,RU,0
41,spotify:track:2WzAAerBvZvvFXgUpSwHZ9,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,6,46,30,50945,0,0,OTHER
42,spotify:track:5dSOtyf70O6fG1xm4xFeTD,"KALUSH, Kalush Orchestra, The Rasmus",In The Shadows Of Ukraine (feat. The Rasmus),Columbia Local,8,34,7,50833,UA,0,0
43,spotify:track:5BvKkMNYoZYYeTGVFhjlRv,Jerry Heil,Кохайтеся Чорнобриві,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),30,30,17,50623,UA,0,0
44,spotify:track:0iUrxveyNUBfj0cqjYEijt,MoonDeity,NEON BLADE,MoonDeity,14,43,27,50146,0,0,OTHER
45,spotify:track:0wGbyS1tExQSwOYu6UceyE,"ONIMXRU, SMITHMANE",SHADOW,ONIMXRU x SMITHMANE,13,42,17,50120,0,RU,0
46,spotify:track:5mGns7qagKDzP4L2YC5ea2,"Chico, Qatoshi",Допоможе ЗСУ,Naprocente music,5,49,32,49602,UA,0,0
47,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,32,52,24,49042,UA,0,0
48,spotify:track:4LVrOvwpUuJFP2JsIGTptg,KOLA,Чи разом,BEST MUSIC,13,72,27,48106,UA,0,0
49,spotify:track:2kWuVqpxPnj131Z53vxF98,"alyona alyona, Jerry Heil, ela.",KUPALA,Columbia Local,4,68,22,47321,UA,0,0
50,spotify:track:20SSuP71R4A88qHQu4BKY6,KOLA,Біля серця,Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals),13,51,12,46973,UA,0,0
51,spotify:track:48fzAdCxamFYCHNXXLk6zn,shadowraze,showdown,Союз Мьюзик,1,57,40,46397,0,RU,0
52,spotify:track:33iXbCWQerbaT3T9zpSJSf,LIL MORTY,НАС НЕ ВЕРНУТЬ,Lil Morty,52,-1,1,45828,0,RU,0
53,spotify:track:6keRNvHKCOhmySQa1jCX8P,"KALUSH, Tember Blanche",Калуські вечорниці (feat. Tember Blanche),Columbia Local,5,75,51,45412,UA,0,0
54,spotify:track:4woTEX1wYOTGDqNXuavlRC,"Eminem, Dina Rae",Superman,Aftermath,38,60,17,45243,0,0,OTHER
55,spotify:track:73HVRUpTeY48oFcc1RMfVs,Skofka,Ой на ой,Columbia Local,41,62,20,45195,UA,0,0
56,spotify:track:0VGLb6IeeG5ZqonN5EavDu,КАКАЯ РАЗНИЦА,Рассвет,Какая Разница,29,55,51,44994,0,RU,0
57,spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ,jockii druce,боі стули пельку,3761125 Records DK,2,65,18,44636,UA,0,0
58,spotify:track:3CLSHJv5aUROAN2vfOyCOh,DVRST,Close Eyes,DVRST,6,64,78,44475,0,RU,0
59,spotify:track:1qDqswcqJ7QxtbVlDv5P6W,"Taras Chubay, Плач Єремії",Вона,Comp Music Ltd,44,80,38,43007,UA,0,0
60,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,48,48,5,42669,0,0,OTHER
61,spotify:track:4N822HhhcRrVKuX3Ni9L0T,100лиця,Чорнобрива,Moon Vinyl s.r.o.,30,53,9,42383,UA,0,0
62,spotify:track:2BH3j05ZXWr5PR30sW079d,Isolate.exe,Crystals,Isolate.exe,62,63,14,42162,0,0,OTHER
63,spotify:track:059YaYSppRHOPojr4Rejdn,MORGENSHTERN,SHEIKH,Bugatti Music,1,50,7,42062,0,RU,0
64,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You,Atlantic Records,50,56,10,41982,0,0,OTHER
65,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,25,71,14,41285,0,0,OTHER
66,spotify:track:72iyEnh9p6PoyJoEnAJDjO,"SCXR SOUL, Sx1nxwy",DEMONS IN MY SOUL,SCXR SOUL,58,58,9,40884,UA,0,0
67,spotify:track:6BfnNid8w0UyZqzR2mx1HB,"Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE",Zion Music,21,66,12,40218,0,RU,0
68,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,68,-1,1,40180,0,0,OTHER
69,spotify:track:5m8AUjnKQ3F6beIY23HOj5,kizaru,Murder Rate,Effective Records / Haunted Family,6,29,3,40040,0,RU,0
70,spotify:track:0XLRzuKfJ68J8DEBftbMst,"Kalush Orchestra, KALUSH, KOZAK SIROMAHA",Нумо Козаки (Kalush Orchestra feat. KOZAK SIROMAHA),Kalush Orchestra feat. KOZAK SIROMAHA,70,-1,1,39925,UA,0,0
71,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,70,20,39885,0,RU,0
72,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,82,55,39543,UA,0,0
73,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,73,76,20,39478,0,0,OTHER
74,spotify:track:4GC6tlXcAsyp4pNrlyo1pb,Odyn v Kanoe,У мене немає дому,Kanoemusic,37,93,39,39430,UA,0,0
75,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,32,104,36,39172,0,0,OTHER
76,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,66,83,39,38478,0,0,OTHER
77,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,77,88,42,38418,0,0,OTHER
78,spotify:track:47iHvzU9Po0e6raFlgLBOF,shadowraze,astral step,Союз Мьюзик,1,86,58,38336,0,RU,0
79,spotify:track:7uHFrsclJjAhONLcc8grZU,"VovaZiLvova, Morphom",Шукав тебе. Знайшов тебе,Hitwonder,54,89,29,38272,UA,0,0
80,spotify:track:38Jz5IUEXhwvI8c9GKODQU,kizaru,Break Up,Effective Records / Haunted Family,7,39,3,38080,0,RU,0
81,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,91,32,37869,UA,0,0
82,spotify:track:38sNsooZ7WRWAZkQnpHZcG,Wellboy,Ворогів на ножі,Wellboy,76,77,21,37802,UA,0,0
83,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,A+,4,79,39,37748,0,RU,0
84,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,85,101,37527,0,0,OTHER
85,spotify:track:3NjAwkM75GH3cvfV9zRtv8,BUSHIDO ZHO,vodila,cplus,1,78,23,37505,0,RU,0
86,spotify:track:6HMk2bFT4VkIWwIAmDCqHj,"Poshlaya Molly, HOFMANNITA",#HABIBATI,DROPBLED,8,73,9,37246,0,RU,0
87,spotify:track:1QxcWlk8PivolUaWcpAoNq,I Monster,Who Is She ?,Instant Karma,87,96,2,36964,0,0,OTHER
88,spotify:track:5FX30idriKlEIRYTxpNf65,KUTE,AVOID ME,KUTE,61,95,30,36886,0,0,OTHER
89,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,87,90,16,36771,0,0,OTHER
90,spotify:track:7bvl0wSkJ7AzfbXwRGJDSy,"LIL KRYSTALLL, Лоя (5sta Family)",Я БУДУ,LIL KRYSTALLL,6,61,7,36493,0,RU,0
91,spotify:track:0olubSy8HbZBrCJlSHV7ex,Кишлак,Я уёбываю в джаз,KISS KOALA,61,-1,26,36197,0,RU,0
92,spotify:track:4LKfJMumpW7HyBT05uXYUx,Khrystyna Soloviy,Тримай,"ТОВ ""Суперсиметрія""",8,115,42,36111,UA,0,0
93,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,26,103,45,35753,0,RU,0
94,spotify:track:5TK74MJYRmwU5NIAjGRvRq,"Scally Milano, uglystephan",Я хочу тебя трахать,AMC MUSIC,27,99,36,35727,0,RU,0
95,spotify:track:2s2hHd18Cbigv6cS7IM86v,Markul,Ниоткуда,FRWRD MUSIC / Markul Music,95,-1,1,35722,0,RU,0
96,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,96,112,8,35396,0,0,OTHER
97,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,74,28,35047,0,RU,0
98,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,98,114,2,34548,UA,0,0
99,spotify:track:1qC93FzhcsGUFG2ZvcQzrT,Valentin Strykalo,Так гріє,Валентин Стрыкало,34,163,38,34512,UA,0,0
100,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,92,38,34436,0,RU,0
101,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,Skryptonite,Это любовь,Gazgolder Records,78,84,91,34381,0,RU,0
102,spotify:track:51K6oQ8WNneTfUaaQnzQdq,СЕРЕГА ПИРАТ,Почему ты еще не фанат?,"Streaming Club, under exclusive license to Rhymes Music Inc.",102,138,23,34373,0,RU,0
103,spotify:track:4jvw60Iw8LpSRJwy1sOmoB,Шайни,Yeyo!,Mansion Music,7,100,43,34273,0,RU,0
104,spotify:track:6Ox1rvlwEpB49drasQm6RF,Lil Peep,Star Shopping,Lil Peep,53,102,124,34186,0,0,OTHER
105,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,94,94,27,34152,0,0,OTHER
106,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,110,35,34102,UA,0,0
107,spotify:track:56wSomSllGESHGhcfHrvEw,"Okean Elzy, Odyn v Kanoe",Місто весни,"ТОВ ""Суперсиметрія""",41,144,44,33900,UA,0,0
108,spotify:track:7xyD7BnPi2pY0qrlae3Znd,LOVV66,БАЙ БАЙ,LOVV66,105,105,4,33715,0,RU,0
109,spotify:track:1xHs6PLjlvqihewyitoP3A,Wellboy,Вишнi,Юрий Бардаш,18,136,42,33584,UA,0,0
110,spotify:track:3yDdBYJc55fW1l56EsOgeC,ПОЛМАТЕРИ,псы попадут в рай,"Streaming Club, under exclusive license to Rhymes Music Inc.",110,142,3,33320,0,RU,0
111,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,-1,34,33271,UA,0,0
112,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,71,134,38,33234,UA,0,0
113,spotify:track:2DHX9faMGUQQTwD1Ot4ch2,INSTASAMKA,MONEYKEN LOVE,NaMneCash Music,5,101,22,33177,0,RU,0
114,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,129,32,33167,0,0,OTHER
115,spotify:track:5Z8YDahqRCzMQRwKZPk5dC,"Big Baby Tape, kizaru",Million,KISS KOALA,2,106,59,32810,0,RU,0
116,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,152,37,32614,UA,0,0
117,spotify:track:0cCXLN9eUn6dmAgDPpZaJV,jockii druce,шо ви браття,3761125 Records DK,11,158,39,32537,UA,0,0
118,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,124,58,32531,0,0,OTHER
119,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,"Metro Boomin, Future, Chris Brown",Superhero (Heroes & Villains) [with Future & Chris Brown],Republic Records,119,-1,1,32526,0,0,OTHER
120,spotify:track:3LIiMyGqQ1VmriFswyoDdI,"PHARAOH, Ilya Konoplev",Идиот,Dead Dynasty,32,32,2,32396,0,RU,0
121,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,6,-1,13,32387,0,0,OTHER
122,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,108,85,32298,0,0,OTHER
123,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,77,131,32,32297,UA,0,0
124,spotify:track:5jXocrsUwpKwWyI5BZLKFA,"shadowraze, LXNER, quiizzzmeow",adaptive strike,SAVAGE$TATION,2,119,43,32135,0,RU,0
125,spotify:track:52oUDxzoJlMcSx2mIQ7JnJ,"Nikitata, FindMyName",ESCORT,Goost Music,7,67,5,31921,0,RU,0
126,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,133,48,31840,0,RU,0
127,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,135,48,31782,0,0,OTHER
128,spotify:track:0SzgZTPTdQyBzDKvrq8VlR,ENLEO,веди мене в храм,SADNESS RCRDS,128,137,2,31766,UA,0,0
129,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,154,28,31690,UA,0,0
130,spotify:track:7GFeKobpFEF8PmecVHgJ3X,LAUD,2 дні,ENJOY! Records,55,147,38,31207,UA,0,0
131,spotify:track:4woIQ3pGTLrBPKav9VHzWV,LOVV66,10М ОТ ДОМА,LOVV66,81,109,8,30938,0,RU,0
132,spotify:track:7HTg62Q8pSIO5QRxvCDc0X,"Golubenko, Clonnex",Мила,BEST MUSIC,64,107,5,30757,UA,0,0
133,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,146,68,30734,0,RU,0
134,spotify:track:0TiDzMPbIg7X7OqYorNrQ5,LIL MORTY,ТРЭП ДВИЖЕНИЯ,Lil Morty,47,-1,10,30641,0,RU,0
135,spotify:track:0O3TZYgwaRadNprRONZ7iX,PROBASS ∆ HARDI,Доброго вечора - Where Are You From,Comp Music,20,171,41,30635,UA,0,0
136,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,-1,91,30509,UA,0,0
137,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,128,128,12,30461,0,0,OTHER
138,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,45,117,20,30330,0,0,OTHER
139,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,96,159,27,30245,UA,0,0
140,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,167,7,30079,UA,0,0
141,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,151,51,30034,0,RU,0
142,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,125,23,29998,UA,0,0
143,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,22,177,59,29989,0,0,OTHER
144,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,104,111,9,29765,UA,0,0
145,spotify:track:2KOR0FNI6I9OgSH0w59oCI,"MoonDeity, EL$E",FIGHT CLUB,MoonDeity,145,174,2,29546,0,0,OTHER
146,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,149,15,29427,0,0,OTHER
147,spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,53,165,31,29414,0,0,OTHER
148,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,168,62,29354,0,RU,0
149,spotify:track:3gtOXzaB4v6CFeQcIIS6JP,Artem Pivovarov,Ой на горі,BEST MUSIC,65,164,21,29309,UA,0,0
150,spotify:track:6KrKx97jttLfV7C3vdlwZN,Clonnex,Querida,CLONNEX,150,-1,1,29297,UA,0,0
151,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,156,32,29214,UA,0,0
152,spotify:track:5waJ2AZCEWt9mJPFBwvZp2,Xolidayboy,Моя хулиганка,Banana Music,61,98,5,29119,0,RU,0
153,spotify:track:3JtqmQTqsJBt6bd6iVtlaI,Epolets,Зраджуй,Epolets,25,186,25,29092,UA,0,0
154,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,132,10,29065,0,0,OTHER
155,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,153,38,28980,0,RU,0
156,spotify:track:4ZhLYdmhWdPTZcnAy9SZZO,ПОЛМАТЕРИ,ярче звёзд,"Streaming Club, under exclusive license to Rhymes Music Inc.",12,189,31,28974,0,RU,0
157,spotify:track:1tkHHqMZaVoNtQvC32Om8X,"ONIMXRU, STRAWANGLE",PSYCHO CRUISE,ONIMXRU x STRAWANGLE,139,139,2,28969,0,RU,0
158,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,126,145,12,28931,0,0,OTHER
159,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,74,118,5,28793,0,0,OTHER
160,spotify:track:6RmlamfS2Supq8wARlY0QQ,"10AGE, Ramil'",Ау,Rhymes Music Inc.,26,148,81,28786,0,RU,0
161,spotify:track:4xF4ZBGPZKxECeDFrqSAG4,"Øneheart, reidenshi",snowfall,Øneheart & reidenshi / dreamscape,161,161,4,28689,0,RU,0
162,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,114,141,8,28642,0,0,OTHER
163,spotify:track:2RLSglgOlte1k6VHGFJ9fx,kizaru,Jefe,Effective Records / Haunted Family,11,69,3,28319,0,RU,0
164,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,140,59,28213,0,RU,0
165,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,143,26,28158,0,RU,0
166,spotify:track:5JkALM9RiMKLvQNWqUiMBP,kizaru,Дежавю,KISS KOALA,1,127,126,28035,0,RU,0
167,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,117,-1,17,27998,0,0,OTHER
168,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,176,13,27974,UA,0,0
169,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,157,124,27930,0,RU,0
170,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,127,130,3,27927,0,0,OTHER
171,spotify:track:1n7AVWNbLx5OUhItzDTj4A,Jerry Heil,#ПОШТА,Secret Service Digital & Publishing LTD,34,-1,37,27869,UA,0,0
172,spotify:track:44jPUI715I0BCIIdDnCQBn,LIL MORTY,SHIT TALKING,Lil Morty,172,-1,1,27856,0,RU,0
173,spotify:track:2rJDC0Kvchi51ZRs2TLokP,хейтспіч,Добровольці,хейтспіч,173,-1,1,27840,UA,0,0
174,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,172,60,27829,0,RU,0
175,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,"Ed Sheeran, Antytila",2step (feat. Antytila),Atlantic Records UK,4,166,32,27824,UA,0,0
176,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,120,11,27565,UA,0,0
177,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,190,35,27550,0,0,OTHER
178,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,178,193,3,27452,UA,0,0
179,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,184,18,27326,0,0,OTHER
180,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,197,121,27314,0,0,OTHER
181,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,-1,64,27313,0,RU,0
182,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,"Metro Boomin, Future, Don Toliver",Too Many Nights (feat. Don Toliver & with Future),Republic Records,182,-1,1,27141,0,0,OTHER
183,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,170,16,26973,UA,0,0
184,spotify:track:6MlIIJwO4FxnOlrpOrS4hU,INTERWORLD,METAMORPHOSIS - Sped Up,INTERWORLD,126,126,4,26582,0,0,OTHER
185,spotify:track:2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Columbia,165,196,12,26567,0,0,OTHER
186,spotify:track:1ghdJUMhmLEpUitNwyNMWH,fem.love,Фотографирую закат,A+,2,-1,85,26530,0,RU,0
