rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
53,Днями-ночами,pyrokinesis,37599,https://open.spotify.com/track/04gmklgYhNhZxRnAvSofoE,,,,0,RU,0
54,МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,37575,https://open.spotify.com/track/77B4S4jkrAkL3Ng5hEHoUU,,,,0,RU,0
55,#ПОШТА,Jerry Heil,37562,https://open.spotify.com/track/1n7AVWNbLx5OUhItzDTj4A,,,,UA,0,0
56,Місто весни,Okean Elzy,37370,https://open.spotify.com/track/56wSomSllGESHGhcfHrvEw,,,,UA,0,0
57,Marmalade,Miyagi & Andy Panda,36930,https://open.spotify.com/track/7rvEwAILTqxBpdIyUifkE8,,,,0,RU,0
58,Танцы,ssshhhiiittt!,36203,https://open.spotify.com/track/5hY09NvKjD3gBQS3qhriXD,,,,0,RU,0
59,первое свидание,алёна швец.,36088,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
60,Я хочу тебя трахать,Scally Milano,35814,https://open.spotify.com/track/72aOn2zEIaEOOyOVGdpl8Z,,,,0,RU,0
61,ЖМУРКИ,163ONMYNECK,35778,https://open.spotify.com/track/6fiQEMbqzE6CMrcHeukmGc,,,,0,RU,0
62,Буде весна,MAX BARSKIH,35706,https://open.spotify.com/track/16NGHIeBR9Dxx0xKe0vByC,,,,UA,0,0
63,Vlone,FACE,35693,https://open.spotify.com/track/6qZra71fzsZOgmCPwzBKLt,,,,0,RU,0
64,ВЛЮБИЛАСЬ,Big Baby Tape,35547,https://open.spotify.com/track/3bbkkPpf8AdRU6DurnvoC4,,,,0,RU,0
65,TRAXXXMANIA,GONE.Fludd,34877,https://open.spotify.com/track/2rowi7dF3AqhugMtAnvQmP,,,,0,RU,0
66,STAY (with Justin Bieber),The Kid LAROI,34256,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,,,,0,0,OTHER
67,untitled,semmmyq,33900,https://open.spotify.com/track/0z58HQdBeOGPCveLYfX6lO,,,,0,RU,0
68,Обійми,Okean Elzy,33520,https://open.spotify.com/track/5561HkcMU0A4i3D6Tlsxhe,,,,UA,0,0
69,Tom's Diner,AnnenMayKantereit,32967,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP,,,,0,0,OTHER
70,Файна (feat. Skofka),KALUSH,32548,https://open.spotify.com/track/3EkGH0yreaWUFAXBil8rmH,,,,UA,0,0
71,Softcore,The Neighbourhood,32500,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,,,,0,0,OTHER
72,Override,KSLV Noh,32495,https://open.spotify.com/track/0KYvs7DKC7Cl5IHmwpP13f,,,,0,0,OTHER
73,баночка с окурками,КОСМОНАВТОВ НЕТ,32032,https://open.spotify.com/track/7j6eSKC2Hv3lcElPyR1bP3,,,,0,RU,0
74,Антидепрессант,FACE,31665,https://open.spotify.com/track/26yvlxKTtN2u3mpbl6AIeI,,,,0,RU,0
75,1000-7,fem.love,31641,https://open.spotify.com/track/2L2iWhBsyosVcxx36iurfa,,,,0,RU,0
76,Freaks,Surf Curse,31601,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
77,Лифон,uniqe,31508,https://open.spotify.com/track/1vLBDj2hhzAVskV5OUQ5d2,,,,0,RU,0
78,2 дні,LAUD,30684,https://open.spotify.com/track/7GFeKobpFEF8PmecVHgJ3X,,,,UA,0,0
79,Ау,10AGE,30677,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
80,24 на 7,FACE,30617,https://open.spotify.com/track/2am944KUlJJbeXQ4nm1ipw,,,,0,RU,0
81,Baby mama,Skryptonite,30501,https://open.spotify.com/track/5X33A2X2OuQXUOKhawWCMm,,,,0,RU,0
82,Тп на аме,СЕРЕГА ПИРАТ,30168,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
83,Smells Like Teen Spirit - Remastered,Nirvana,29880,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
84,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,29798,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,,,,0,0,OTHER
85,SHAKE,INSTASAMKA,29766,https://open.spotify.com/track/6ljlpspxptHxDmYfR3NW2O,,,,0,RU,0
86,Первый раз - remix nevroz,JojoHF,29704,https://open.spotify.com/track/1zE2dRkxtOLEOubAmqcHX3,,,,0,RU,0
87,Инкассатор,ROCKET,29528,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
88,В диапазоне,Pornofilmy,29457,https://open.spotify.com/track/1cmIuauHOxvxzTCFXFnNRL,,,,0,RU,0
89,За цвет голубых очей (Remix),Adecvat_production,29145,https://open.spotify.com/track/1pA2xy2nV5JjIjJxe5mhZE,,,,0,RU,0
90,ВЫКЛЮЧАТЕЛЬ,163ONMYNECK,29084,https://open.spotify.com/track/3oIvvpkmjxdzd7NYNg5fxm,,,,0,RU,0
91,Привет,Kambulat,29044,https://open.spotify.com/track/2INWHGzw5qTbdeLDARChfe,,,,0,RU,0
92,She Wants,ROCKET,28979,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
93,Таблетка,PLOHOYPAREN,28955,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
94,Star Shopping,Lil Peep,28887,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
95,Без бою,Okean Elzy,28742,https://open.spotify.com/track/0Y5i43d7YtHWyYulOojDXP,,,,UA,0,0
96,Нервы,Нервы,28660,https://open.spotify.com/track/70qbqCW6z92WESMZC1opsd,,,,0,RU,0
97,Люди,Boombox,28590,https://open.spotify.com/track/0JqA8n5VF8GzM36YPyeKPE,,,,UA,0,0
98,Човен,Odyn v Kanoe,28468,https://open.spotify.com/track/12L3PRi1KaDiCPhFngI6Al,,,,UA,0,0
99,Я пиздатый,LIL MORTY,28352,https://open.spotify.com/track/1MiUVjoHt4jiskDrt2ZHrq,,,,0,RU,0
100,вопрос,вышел покурить,27899,https://open.spotify.com/track/0OQf2nxEo29HqO4iUuHCov,,,,0,RU,0
101,Как тебя покорить,Перемотка,27827,https://open.spotify.com/track/1CqOEa4NIRBaWR6sNHTDTo,,,,0,RU,0
102,abcdefu,GAYLE,27607,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,,,,0,0,OTHER
103,дети немой страны,конец солнечных дней,27604,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
104,Вінні-Пух,Arsen Mirzoyan,27426,https://open.spotify.com/track/3ZKDhr5EaaVQLY82b3dMME,,,,UA,0,0
105,Батареи,Нервы,27361,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
106,макинтош бизнес онли,BUSHIDO ZHO,27153,https://open.spotify.com/track/4v2RVsMWMLpzpmKq3THgFc,,,,0,RU,0
107,8-Ий Колір,Motor'Rolla,27037,https://open.spotify.com/track/5grohwSCKaYj35Ea8LjpUT,,,,UA,0,0
108,Так гріє,Valentin Strykalo,26772,https://open.spotify.com/track/1qC93FzhcsGUFG2ZvcQzrT,,,,UA,0,0
109,Барбисайз,Дора,26605,https://open.spotify.com/track/1AMf9lmFOmLmb0e57QB78e,,,,0,RU,0
110,Звезда упала,Sqwore,26576,https://open.spotify.com/track/2398GSLbctyjLClJrqskt2,,,,0,RU,0
111,Страсть к курению,Buerak,26534,https://open.spotify.com/track/0MXSymo8sAZ3FYTHSf8zMZ,,,,0,RU,0
112,Патрон,Miyagi & Andy Panda,26529,https://open.spotify.com/track/3uCth4TIWyeQDnj3YbAVQB,,,,0,RU,0
113,Вишнi,Wellboy,26527,https://open.spotify.com/track/1xHs6PLjlvqihewyitoP3A,,,,UA,0,0
114,SUICIDE YEAR,WEEDMANE,26434,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
115,Кукла колдуна,Korol i Shut,26385,https://open.spotify.com/track/2DYzsMQpO7xOw7b3JwyIWP,,,,0,RU,0
116,KNIGHT,SHADXWBXRN,26370,https://open.spotify.com/track/3oN1sJcKLYbc8z4tO6sjVE,,,,0,RU,0
117,Таксі,KALUSH,26315,https://open.spotify.com/track/4qYAgZDdKIGf137Nbdw6gR,,,,UA,0,0
118,Демоны,Три дня дождя,26191,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,,,,0,RU,0
119,Rocking A Cardigan in Atlanta,lil Shordie Scott,25983,https://open.spotify.com/track/0N0h5lXc4HOiLgGb9EZi8m,,,,0,0,OTHER
120,Давай начистоту (feat. Skofka),KALUSH,25928,https://open.spotify.com/track/3ICTmbm0RyjP8qQjUYHxB1,,,,UA,0,0
121,ODIUM,LXST CXNTURY,25874,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
122,22,YARMAK,25844,https://open.spotify.com/track/7651rU1gh2zSe0wP82ciHp,,,,UA,0,0
123,Люди,Дайте танк (!),25801,https://open.spotify.com/track/3rpi29kD9YUDwXz1yhjS7Q,,,,0,RU,0
124,ОКО,pyrokinesis,25798,https://open.spotify.com/track/3cqydNZ1Olvz6sJlme6DsG,,,,0,RU,0
125,Sahara,Hensonn,25785,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
126,ночь,ooes,25705,https://open.spotify.com/track/0Mfjy6p9vZsfzbQReWdooZ,,,,0,RU,0
127,Revenge,XXXTENTACION,25494,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,,,,0,0,OTHER
128,Notion,The Rare Occasions,25377,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
129,Mama Makusa,Big Baby Tape,25374,https://open.spotify.com/track/6h2f5GrfpXo6eZCxUdzvF2,,,,0,RU,0
130,Миллионы,THRILL PILL,25317,https://open.spotify.com/track/3F3bEnE5mney9PyuFU7LS8,,,,0,RU,0
131,PRINCE OF DARKNESS,SHADXWBXRN,25307,https://open.spotify.com/track/3F8ydJz1se1vIxZTRcRjIJ,,,,0,RU,0
132,Disaster,KSLV Noh,25062,https://open.spotify.com/track/0PGAJ37n4O2AslZosr1YGx,,,,0,0,OTHER
133,На небі,Okean Elzy,25002,https://open.spotify.com/track/307BZpDAtO3OwRs2wrV1S9,,,,UA,0,0
134,Big Tymers,Big Baby Tape,24914,https://open.spotify.com/track/66jiJ5DX54pWNBL2Vt2859,,,,0,RU,0
135,сети,quiizzzmeow,24869,https://open.spotify.com/track/2mKa6WpSZ97avRyIlPKRK8,,,,0,RU,0
136,Динозаврики,Папин Олимпос,24743,https://open.spotify.com/track/4tP3JZw4NcKQJitu7F3SCa,,,,0,RU,0
137,Погоди,DSPRITE,24700,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
138,Я всё решу (Intro),ZAPOMNI,24636,https://open.spotify.com/track/3sRsr0TzQ1gMEEzJfWf9cW,,,,0,RU,0
139,Хвилi (feat. Jerry Heil),KALUSH,24561,https://open.spotify.com/track/0fQ4uYwlzD6TYVobAoz8Qt,,,,UA,0,0
140,Scary Garry,Kaito Shoma,24555,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
141,В новых адиках,FACE,24541,https://open.spotify.com/track/6VRdPW2Y7g7LufDPRXmbhr,,,,0,RU,0
142,Дом Периньон,Poshlaya Molly,24393,https://open.spotify.com/track/0i8YObgqnjZYoYJOQbwLHq,,,,0,RU,0
143,ДРЕССКОД,Nikitata,24281,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
144,Не стій під вікном,Руся,24246,https://open.spotify.com/track/5HbFSEy7XPxGDrRoaLZDXs,,,,UA,0,0
145,Забирай всё что хочешь,FACE,24241,https://open.spotify.com/track/10366E7kt5R1lTzz1vfENZ,,,,0,RU,0
146,HDMI,BONES,24057,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
147,KILLKA,Ghostface Playa,24036,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
148,Infinite Tsukuyomi,ROCKET,23910,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
149,No Love,АДЛИН,23824,https://open.spotify.com/track/03TPcM9vWUmc8y6LkJAzwJ,,,,0,RU,0
150,Дорадура,Дора,23725,https://open.spotify.com/track/4mTPviBGRgjPxeaQFnBDW3,,,,0,RU,0
151,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",MONATIK,23594,https://open.spotify.com/track/4yqnxV2zcd2wWE8nFGpZgA,,,,UA,0,0
152,ТАЙМАУТ,Nikitata,23534,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
153,u.,niteboi,23397,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
154,засыпай,ssshhhiiittt!,23396,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
155,Автозак,Zhadan i Sobaky,23372,https://open.spotify.com/track/1GT4VFRNFDAwmbhztzKgMT,,,,UA,0,0
156,ПНХ,BOTASHE,23310,https://open.spotify.com/track/51347fxVTJWFi9mIw8mTGb,,,,UA,0,0
157,Вина (feat. 17 SEVENTEEN),OG Buda,23289,https://open.spotify.com/track/1Kp2TF4fFYjJPqEMf1U0RK,,,,0,RU,0
158,Кино,MACAN,23218,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
159,Пополам,BRANYA,23145,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
160,СОЛНЦЕ МОНАКО,Lusia Chebotina,23116,https://open.spotify.com/track/5YDBHDEIgWkfairCJgGApW,,,,0,RU,0
161,"Хто, як не ти?",Khrystyna Soloviy,23097,https://open.spotify.com/track/1Re4DWmjTSYymDL3SpRE7c,,,,UA,0,0
162,Почему ты еще не фанат?,СЕРЕГА ПИРАТ,23086,https://open.spotify.com/track/51K6oQ8WNneTfUaaQnzQdq,,,,0,RU,0
163,Любила,Sasha Chemerov,23064,https://open.spotify.com/track/5qKLAXmy19fE0Z9vRbLFhz,,,,UA,0,0
164,Nozzy Bossy,Wellboy,22995,https://open.spotify.com/track/1llPAwXXqcuBGvd1WtFsot,,,,UA,0,0
165,Я з україни,Мері,22954,https://open.spotify.com/track/2hTwzEEN5XJGJzKjOYLbYa,,,,UA,0,0
166,зима,ooes,22917,https://open.spotify.com/track/0cOftxEWGyu4XAqEsqmdWS,,,,0,RU,0
167,Коми,SODA LUV,22884,https://open.spotify.com/track/6ugYbXPyqfpYTtG9z6YRvH,,,,0,RU,0
168,МОЙ КАЛАШНИКОВ,FACE,22873,https://open.spotify.com/track/1KWRf0ZISGMBgwMMCUYVDr,,,,0,RU,0
169,Рэйман,FACE,22828,https://open.spotify.com/track/1VdRB7TUTWuRR7MaaAsiRX,,,,0,RU,0
170,Холодное оружие,Sqwore,22797,https://open.spotify.com/track/1qNe5rzjYah7emeSt96L6n,,,,0,RU,0
171,Вона,Taras Chubay,22754,https://open.spotify.com/track/1qDqswcqJ7QxtbVlDv5P6W,,,,UA,0,0
172,СТОМАТОЛОГИЧКА,163ONMYNECK,22679,https://open.spotify.com/track/1GAQCGqNVPWbM7Qm1cbi62,,,,0,RU,0
173,Ghoul,Twinky,22663,https://open.spotify.com/track/2diJF8UbIsmOilJU3BTTyM,,,,0,RU,0
174,ПОЧЕМУ?,MORGENSHTERN,22464,https://open.spotify.com/track/6TYmpWMxhqv0TVtiAIwzBW,,,,0,RU,0
175,Blinding Lights,The Weeknd,22407,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
176,Toxic,BoyWithUke,22213,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,,,,0,0,OTHER
177,toxin,Benedixhion,22134,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,,,,0,0,OTHER
178,спать с тобой,хочуспать,22101,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
179,Опианариум,Автостопом по фазе сна,22041,https://open.spotify.com/track/6p9KkBAfxdiulHJWBBj5OK,,,,0,RU,0
180,Devil Eyes,ZODIVK,21970,https://open.spotify.com/track/04cMUwER7r2VwqMCj4kYJ9,,,,0,RU,0
181,RAVE,Dxrk ダーク,21959,https://open.spotify.com/track/01kfSdF9zfcDLri5sSWEoL,,,,0,0,OTHER
182,Я так хочу...,Okean Elzy,21843,https://open.spotify.com/track/26m8YCzG7pNULecmoI5Ntt,,,,UA,0,0
183,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,21842,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
184,Сам собі країна,Skryabin,21829,https://open.spotify.com/track/0rQbTBbKnxeDYkftXx2V7N,,,,UA,0,0
185,Live Another Day,Kordhell,21730,https://open.spotify.com/track/34lfu3S4fIcKZRNXzbdbo7,,,,0,0,OTHER
186,Something In The Way - Remastered,Nirvana,21726,https://open.spotify.com/track/2WL6GQzPuK9Nrpy9XwNEbz,,,,0,0,OTHER
187,надежда,ssshhhiiittt!,21722,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
188,Бигасс,SODA LUV,21572,https://open.spotify.com/track/3euwIpljAgZ47S6XnOWaA9,,,,0,RU,0
189,Сан Ларан,Платина,21495,https://open.spotify.com/track/07OqyOeHz7LOGVuXUx4pr3,,,,0,RU,0
190,Снова обогнал их,uglystephan,21470,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
191,Jealous,Eyedress,21323,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
192,Буква Х,Scally Milano,21316,https://open.spotify.com/track/320b8n5Ew9RgzDP67tVIx1,,,,0,RU,0
193,Кайен,Valentin Strykalo,21299,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
194,"Сонячна (feat. Сальто Назад, Skofka)",KALUSH,21225,https://open.spotify.com/track/6elbXjrCvueg010YEQJx8X,,,,UA,0,0
195,Положение,Skryptonite,21211,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo,,,,0,RU,0
196,Money long,kizaru,21123,https://open.spotify.com/track/5bgOnX2KXKiC006R5hnHAJ,,,,0,RU,0
197,I WANNA BE YOUR SLAVE,Måneskin,21093,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
198,Brooklyn,Miyagi & Andy Panda,21030,https://open.spotify.com/track/6WX6YUtobLydEjuvFqVggj,,,,0,RU,0
199,Я тебя люблю,Где Фантом?,21012,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
200,Faded,BUSHIDO ZHO,20994,https://open.spotify.com/track/57TwN5BQLPXTlDT6e2bVZf,,,,0,RU,0
