rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
177,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,-1,124,32615,0,0,OTHER
178,spotify:track:2biQrVojyWPDk6f15rSGJ9,Clonnex,Karpats`kyj Drap,CLONNEX,110,167,6,32512,UA,0,0
179,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,109,157,7,32305,UA,0,0
180,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,165,17,32226,UA,0,0
181,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,169,52,32190,0,0,OTHER
182,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,196,65,31947,0,RU,0
183,spotify:track:60PINd8oHZjazE0J9cuKcA,zxcursed,killua,A+,11,180,29,31830,0,RU,0
184,spotify:track:4Zf7vu8xsZeqOvel5fqyEK,DVRST,Slapper - Fast & Furious: Drift Tape/Phonk Vol 1,Artist Partner Group – FF10,163,163,2,31684,0,RU,0
185,spotify:track:3yRDM5tBS7H8HG64y3x9kw,CHEEV,Гарно так,UMPG MUSIC,33,173,27,31615,UA,0,0
186,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,-1,20,31593,UA,0,0
187,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,187,22,31545,0,0,OTHER
188,spotify:track:7xIlDDAM1RpASn4o16S2F3,"Мюслі UA, VASIA CHARISMA",Добрий день Everybody,мюслі UA,44,-1,21,31517,UA,0,0
189,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,174,62,31506,0,0,OTHER
190,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,132,185,14,31475,0,0,OTHER
191,spotify:track:3TgVv1B12UrF0cLFAHXuer,LIL MORTY,I Am Cute,Lil Morty,155,156,10,31397,0,RU,0
192,spotify:track:1GT4VFRNFDAwmbhztzKgMT,Zhadan i Sobaky,Автозак,Жадан і Собаки,96,-1,14,31342,UA,0,0
193,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,-1,80,31325,0,0,OTHER
194,spotify:track:3IuQWB6BsGFc55IOCOGzBK,SadSvit,Персонажі,Independent,95,183,11,31317,UA,0,0
195,spotify:track:7giM1afPSppWJMFLtXriGC,"Big Baby Tape, kizaru",Bandana,KISS KOALA,1,179,63,31289,0,RU,0
196,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,190,72,31273,0,RU,0
197,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,152,52,31231,0,RU,0
198,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,171,68,31103,0,RU,0
199,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,194,38,30829,0,0,OTHER
200,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,-1,46,30544,0,RU,0
