rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
70,spotify:track:29bhnde7Gvnp7rvY9zsq5S,Go_A,SHUM,Universal Music Polska Sp. z o.o.,4,176,20,38767,UA,0,0
71,spotify:track:2lCPDg2EWErPYdO3ItPUdH,"PLAYAMANE, Nateki",MIDNIGHT,PLAYAMANE,71,-1,1,38629,0,0,OTHER
72,spotify:track:3SOHFsSinxM6flLceYl5BT,MORGENSHTERN,Селяви,MORGENSHTERN,2,50,6,38494,0,RU,0
73,spotify:track:2IMrzJTRHGndoUbM39QIJ7,"shadowraze, GENJUTSU",1000-7,Союз Мьюзик,11,59,47,38474,0,RU,0
74,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,67,95,38052,0,RU,0
75,spotify:track:7rvEwAILTqxBpdIyUifkE8,"Miyagi & Andy Panda, Mav-d",Marmalade,Hajime Records,6,69,26,38023,0,RU,0
76,spotify:track:2B9N1fCinwxEo89GcDGB5I,MORGENSHTERN,12,MORGENSHTERN,3,54,10,37529,0,RU,0
77,spotify:track:04gmklgYhNhZxRnAvSofoE,"pyrokinesis, MUKKA",Днями-ночами,Rhymes Music Inc.,31,70,60,37442,0,RU,0
78,spotify:track:0PGAJ37n4O2AslZosr1YGx,KSLV Noh,Disaster,3066940 Records DK,62,74,22,37151,0,0,OTHER
79,spotify:track:1GOiMxQXZUzjzH0Sxpck0B,kizaru,Дежавю,Sony Music Entertainment,1,68,97,36960,0,RU,0
80,spotify:track:776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,RCA Records Label,1,175,36,36759,0,0,OTHER
81,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,63,45,35817,0,0,OTHER
82,spotify:track:6ChnGkBwnq2HUJD24YhMhW,"Cheriimoya, Sierra Kidd","Living Life, In The Night",Arista Records,82,115,2,35617,0,0,OTHER
83,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,65,71,5,34949,UA,0,0
84,spotify:track:1OeGvzNcGC2s6F41lmCdjA,remember.,Кожура,VAUVISION,1,75,22,34720,0,RU,0
85,spotify:track:0JqA8n5VF8GzM36YPyeKPE,Boombox,Люди,"\""melomania\"" Llc",76,76,9,34570,UA,0,0
86,spotify:track:2FeBslNBMdR9V58uv6hd2t,Kendrick Lamar,N95,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,86,-1,1,34474,0,0,OTHER
87,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,35,62,44,34307,0,0,OTHER
88,spotify:track:2urEkSHmYy4oIgVZniFRo5,"Artem Pivovarov, KALUSH",Майбутність,BEST MUSIC,88,159,4,34260,UA,0,0
89,spotify:track:0KYvs7DKC7Cl5IHmwpP13f,KSLV Noh,Override,3066940 Records DK,48,133,12,34177,0,0,OTHER
90,spotify:track:5grohwSCKaYj35Ea8LjpUT,Motor'Rolla,Восьмий колір,Bog Da Nova Muzyka,80,83,9,34127,UA,0,0
91,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,1,122,49,33933,0,0,OTHER
92,spotify:track:1qwAvf8LsXY7H1sD5rRXGO,zxcursed,bankai,zxcursed,11,65,7,33802,0,RU,0
93,spotify:track:0JNPmXGU9K9DJpV9eHppZz,Monika LIU,Sentimentai,Monika Liu,93,-1,1,33766,0,0,OTHER
94,spotify:track:5561HkcMU0A4i3D6Tlsxhe,Okean Elzy,Обійми,"ТОВ ""Суперсиметрія""",26,81,12,33764,UA,0,0
95,spotify:track:16NGHIeBR9Dxx0xKe0vByC,MAX BARSKIH,Буде весна,BEST MUSIC,59,73,8,33626,UA,0,0
96,spotify:track:1chBlROr3nK1SwDPCdN8gv,MORGENSHTERN,Номер,MORGENSHTERN,30,57,3,33449,0,RU,0
97,spotify:track:16KfubI9E9AYJ5hcEdZ9TI,"OG Buda, MAYOT",Грусть 2 - Соната,RNDM CREW,11,51,3,33389,0,RU,0
98,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,76,82,72,33384,0,0,OTHER
99,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,142,6,33317,0,0,OTHER
100,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,45,77,56,33200,0,0,OTHER
101,spotify:track:12L3PRi1KaDiCPhFngI6Al,Odyn v Kanoe,Човен,Один в каное,81,86,10,33167,UA,0,0
102,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,39,87,12,32757,0,0,OTHER
103,spotify:track:2DYzsMQpO7xOw7b3JwyIWP,Korol i Shut,Кукла колдуна,United Music Group,5,89,95,32528,0,RU,0
104,spotify:track:5X33A2X2OuQXUOKhawWCMm,"Skryptonite, Райда",Baby mama,Musica36,1,88,46,32349,0,RU,0
105,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,106,12,32198,UA,0,0
106,spotify:track:1llPAwXXqcuBGvd1WtFsot,Wellboy,Nozzy Bossy,Юрий Бардаш,56,108,11,32157,UA,0,0
107,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,196,26,31919,UA,0,0
108,spotify:track:4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,Still Only,65,80,97,31908,0,RU,0
109,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,95,35,31580,0,RU,0
110,spotify:track:4stWOQpaEynPUlVAb4Jtw9,СЕРЕГА ПИРАТ,Тп на аме,"Streaming Club, under exclusive license to Rhymes Music Inc.",62,96,16,31574,0,RU,0
111,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,Sony Music Entertainment,1,104,32,31499,0,RU,0
112,spotify:track:0Y5i43d7YtHWyYulOojDXP,Okean Elzy,Без бою,"ТОВ ""Суперсиметрія""",27,91,12,31330,UA,0,0
113,spotify:track:6Vo6kKVOg7w21b7nDaIpD9,ATELLWULF,Перезвоню,Студия СОЮЗ,113,-1,1,31111,0,RU,0
114,spotify:track:2hTwzEEN5XJGJzKjOYLbYa,Мері,Я з україни,Наш формат,84,84,10,30882,UA,0,0
115,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,101,37,30461,0,0,OTHER
116,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,52,97,19,30372,0,0,OTHER
117,spotify:track:08pVm2BCyMSevBLXYLysqi,FACE,СПАСАТЕЛЬНЫЙ КРУГ,Face,38,94,69,30357,0,RU,0
118,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,105,13,30345,0,RU,0
119,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,111,13,30278,0,RU,0
120,spotify:track:0OQf2nxEo29HqO4iUuHCov,вышел покурить,вопрос,Dying sky,98,113,17,29984,0,RU,0
121,spotify:track:34lfu3S4fIcKZRNXzbdbo7,Kordhell,Live Another Day,Kordhell,121,-1,10,29816,0,0,OTHER
122,spotify:track:5qKLAXmy19fE0Z9vRbLFhz,"Sasha Chemerov, Boombox",Любила,Sasha Chemerov,64,116,10,29717,UA,0,0
123,spotify:track:1MiUVjoHt4jiskDrt2ZHrq,LIL MORTY,Я пиздатый,Lil Morty,20,109,40,29665,0,RU,0
124,spotify:track:4WDasHtnmPeZr17S2OvFKH,Go_A,Жальменiна,BRYNZA MUSIC,36,173,9,29545,UA,0,0
125,spotify:track:7aeleTqgkiIZLitnXp9NMl,Boulevard Depo,Angry toy$ - Prod. Ray Qwa,Warner Music Russia,50,100,47,29451,0,RU,0
126,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,90,43,29416,0,0,OTHER
127,spotify:track:4l2cybnuXksxxKzCCSDPfV,Go_A,Kalyna,Universal Music Polska Sp. z o.o.,126,-1,2,29321,UA,0,0
128,spotify:track:0z58HQdBeOGPCveLYfX6lO,"semmmyq, shinra",untitled,Союз Мьюзик,32,98,48,29051,0,RU,0
129,spotify:track:2INWHGzw5qTbdeLDARChfe,Kambulat,Привет,Legacy Music,9,117,27,28829,0,RU,0
130,spotify:track:1guHCTD0uiEgTG3HOPgBmU,GRAVECHILL,Twilight,GRAVECHILL,111,132,6,28823,0,0,OTHER
131,spotify:track:1CqOEa4NIRBaWR6sNHTDTo,Перемотка,Как тебя покорить,UP!UP!UP! Music,51,99,54,28716,0,RU,0
132,spotify:track:1AMf9lmFOmLmb0e57QB78e,"Дора, MAYBE BABY",Барбисайз,"Streaming Club, under exclusive license to Rhymes Music Inc.",6,93,23,28653,0,RU,0
133,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,130,16,28632,0,RU,0
134,spotify:track:320b8n5Ew9RgzDP67tVIx1,"Scally Milano, LOVV66",Буква Х,AMC MUSIC,59,102,21,28621,0,RU,0
135,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,123,123,9,28601,UA,0,0
136,spotify:track:7zBFPESHiEaNbsiMX3V1WS,Vendetta,Лепит нас,Vendetta,136,-1,1,28575,UA,0,0
137,spotify:track:2WoksKIDPQ8o90cqDbgE7L,Patsyki Z Franeka,Марічка,FFK REKORDZ,137,-1,1,28461,UA,0,0
138,spotify:track:1xwDjxLlGNxXiHYqltJvpH,конец солнечных дней,дети немой страны,A+,61,145,33,28297,0,RU,0
139,spotify:track:3ZKDhr5EaaVQLY82b3dMME,Arsen Mirzoyan,Вінні-Пух,Violet Music,104,119,6,28249,UA,0,0
140,spotify:track:0EDYTUzZPOcxUkki7HcHgV,KENTUKKI,Замигает свет,OOO Universal Music,41,-1,24,28241,0,RU,0
141,spotify:track:0nqWnlvSpyqbk2Xp9mncVL,"BRANYA, MACAN",Пополам,GOLDEN SOUND,6,137,45,28224,0,RU,0
142,spotify:track:2mKa6WpSZ97avRyIlPKRK8,quiizzzmeow,сети,SAVAGE$TATION,5,107,22,27990,0,RU,0
143,spotify:track:1JaOUMmaSZlWfONvT4HTlg,Konstrakta,In corpore sano,PGP RTS,143,-1,1,27909,0,0,OTHER
144,spotify:track:4CTtj8kPj9A71ON0Fb2Gvb,"OG Buda, Scally Milano, 163ONMYNECK",Грязный,RNDM CREW,15,64,4,27879,0,RU,0
145,spotify:track:3bbkkPpf8AdRU6DurnvoC4,"Big Baby Tape, Молодой Платон",ВЛЮБИЛАСЬ,OOO Universal Music,7,112,22,27771,0,RU,0
146,spotify:track:4tPB6H0QcK4bDib8iauE28,Alyona Shvets,первое свидание,rainbow flower,16,136,34,27730,0,RU,0
147,spotify:track:5YZNLIF1saO6y3T8FaQoom,Нумер 482,"Добрий ранок, Україно",Moon Vinyl s.r.o.,118,118,5,27619,UA,0,0
148,spotify:track:07OqyOeHz7LOGVuXUx4pr3,"Платина, Дора",Сан Ларан,РНБ КЛУБ,7,124,28,27572,0,RU,0
149,spotify:track:3oN1sJcKLYbc8z4tO6sjVE,SHADXWBXRN,KNIGHT,SHADXWBXRN,56,-1,9,27564,0,RU,0
150,spotify:track:30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,Lil Peep,53,128,95,27539,0,0,OTHER
151,spotify:track:7q8jzypmJPGTsph168wWjt,MACAN,Кино,GOLDEN SOUND,44,161,94,27344,0,RU,0
152,spotify:track:1WMUqe3wdl3gYBzOmVpzWJ,INSTASAMKA,СНОВА?,NaMneCash Music,57,92,4,27269,0,RU,0
153,spotify:track:5XFPXH2ieaL05Xgsati1JJ,ROCKET,She Wants,Still Only,51,129,58,27259,0,RU,0
154,spotify:track:4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,Три дня дождя,62,134,56,27011,0,RU,0
155,spotify:track:3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,SHADXWBXRN x ARCHEZ x KXNVRA,85,-1,10,26966,0,RU,0
156,spotify:track:1Kp2TF4fFYjJPqEMf1U0RK,"OG Buda, MAYOT, 17 SEVENTEEN",Вина (feat. 17 SEVENTEEN),Sony Music Entertainment,6,114,22,26883,0,RU,0
157,spotify:track:2Pa6q36FP2oAM5q1hFjVSG,Antytila,Tdme,ANTYTILA,121,121,3,26861,UA,0,0
158,spotify:track:2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,A+,9,125,46,26779,0,RU,0
159,spotify:track:0fLampmh4qsOLGitXM171a,PLOHOYPAREN,Таблетка,И.С.Б,55,120,16,26701,0,RU,0
160,spotify:track:1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,Global Records,3,162,43,26589,0,0,OTHER
161,spotify:track:6Agjnaru9cco5sJrXne4F5,Kolaba,Шо ви пацики на моциках,GM DIGITAL / KOLABA MUSIC,161,-1,1,26527,UA,0,0
162,spotify:track:1Yaq1dsl9Ioj7wyGP2KNRe,"alyona alyona, Jerry Heil",Рідні мої (feat. Jerry Heil),Columbia Local,116,153,4,26510,UA,0,0
163,spotify:track:7j6eSKC2Hv3lcElPyR1bP3,КОСМОНАВТОВ НЕТ,баночка с окурками,OOO Universal Music,3,146,20,26439,0,RU,0
164,spotify:track:5VXf1XETOMtk0WZIT4Bw3M,Nervy,Батареи,Navigator Records,105,143,18,26435,0,RU,0
165,spotify:track:0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,rabstvo,27,144,53,26151,0,RU,0
166,spotify:track:1zE2dRkxtOLEOubAmqcHX3,"JojoHF, nevroz",Первый раз - remix nevroz,JojoHF,26,131,32,26148,0,RU,0
167,spotify:track:2PqtiIAHQhZfOH5GTAonYt,MamaRika,Kava,MamaRika,160,160,3,26147,UA,0,0
168,spotify:track:1DNfspfRRy59nYnxAVeqK0,LIZER,Между Нами,Warner Music Russia,85,127,39,26117,0,RU,0
169,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,100,139,20,26027,0,0,OTHER
170,spotify:track:6xRrfacr5bW5PCtsIZHp6w,Мюслі UA,Остановіть ви цю ху..ню!,мюслі UA,170,-1,1,25955,UA,0,0
171,spotify:track:3uCth4TIWyeQDnj3YbAVQB,Miyagi & Andy Panda,Патрон,Hajime Records,5,148,59,25950,0,RU,0
172,spotify:track:4KYtn12TydchrfGu125VSe,"KALUSH, alyona alyona",Гори (Gory),Columbia Local,172,-1,1,25903,UA,0,0
173,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,173,-1,1,25881,UA,0,0
174,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,11,126,25,25704,0,0,OTHER
175,spotify:track:0hJHCYRlM65zEENBkwBKe5,MAX BARSKIH,Don't Fuck With Ukraine,Secret Service Digital & Publishing LTD,108,110,3,25703,UA,0,0
176,spotify:track:3nhGk6VnrDHy67pXvMhdPa,Sam Ryder,SPACE MAN,Parlophone UK,176,-1,1,25629,0,0,OTHER
177,spotify:track:0BZzXqTVQazUUw4OuT1bEd,BEZ OBMEZHEN,"Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,170,170,4,25620,UA,0,0
178,spotify:track:77B4S4jkrAkL3Ng5hEHoUU,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА,Warner Music Russia,2,135,20,25540,0,RU,0
179,spotify:track:4yyX0nJqMpqaubcGdGsxx9,"LXST CXNTURY, Kingpin Skinny Pimp",ODIUM,WHY Z MUSIC,47,149,91,25479,0,RU,0
180,spotify:track:1vLBDj2hhzAVskV5OUQ5d2,"uniqe, nkeeei, ARTEM SHILOVETS, SAGARA",Лифон,Sony Music Entertainment,6,147,25,25427,0,RU,0
181,spotify:track:4S4Amrpr631M16IIXqRk73,MARO,"saudade, saudade",Universal Music Portugal SA Distributed Labels,181,-1,1,25413,0,0,OTHER
182,spotify:track:1Re4DWmjTSYymDL3SpRE7c,Khrystyna Soloviy,"Хто, як не ти?","ТОВ ""Суперсиметрія""",141,164,9,25362,UA,0,0
183,spotify:track:3sRsr0TzQ1gMEEzJfWf9cW,remember.,Я всё решу (Intro),VAUVISION,9,183,18,25320,0,RU,0
184,spotify:track:26m8YCzG7pNULecmoI5Ntt,Okean Elzy,Я так хочу...,"ТОВ ""Суперсиметрія""",140,182,11,25276,UA,0,0
185,spotify:track:3XREkzDHsWdBL5tybyCDBH,Chanel,SloMo,BMG Rights Management and Administration (Spain) S.L.U,185,-1,1,25266,0,0,OTHER
