rank,track_name,artist_names,streams,URL,,,,UA,RU,OTHER
83,Do It To It,ACRAZE,45623,https://open.spotify.com/track/20on25jryn53hWghthWWW3,,,,0,0,OTHER
84,тпм,КОСМОНАВТОВ НЕТ,45329,https://open.spotify.com/track/2UxHaQdCaLxLMsVWOHg72M,,,,0,RU,0
85,Снова обогнал их,uglystephan,44582,https://open.spotify.com/track/2ZTJxMmPZizet6NSJmSezo,,,,0,RU,0
86,ты похож на кота,zhanulka,43681,https://open.spotify.com/track/1AbuUhtugvlVM4N6EZUjyz,,,,0,RU,0
87,Infinity,Jaymes Young,43625,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,,,,0,0,OTHER
88,Погоди,DSPRITE,43470,https://open.spotify.com/track/5sJt5rmSaKTQyAymKx6e1W,,,,0,RU,0
89,Кайен,Valentin Strykalo,42969,https://open.spotify.com/track/1cM6fsR7qJbls7CkU2Hway,,,,UA,0,0
90,Sahara,Hensonn,42934,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,,,,UA,0,0
91,Blinding Lights,The Weeknd,42770,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,,,0,0,OTHER
92,Dirrt,Big Baby Tape,42489,https://open.spotify.com/track/0h3jDrGXvkETn0xJRcZOJ9,,,,0,RU,0
93,ФИТИЛЬ,3TERNITY,42444,https://open.spotify.com/track/1YADTnjt9bhRYc2Qm6ymDn,,,,0,RU,0
94,NHL MONEY,OBLADAET,42268,https://open.spotify.com/track/0s6XU14rLFh4AfCdW2gKAE,,,,0,RU,0
95,LIPSI HA,INSTASAMKA,42108,https://open.spotify.com/track/54ZhPL5soHKDxg9a5wizPv,,,,0,RU,0
96,Кайф ты поймала,Konfuz,41723,https://open.spotify.com/track/210n2xgoOzGnb3I1K8OF4v,,,,0,RU,0
97,Minor,Miyagi & Andy Panda,41550,https://open.spotify.com/track/5m5rShfBQk4UpG7vpsEKzf,,,,0,RU,0
98,Трахаца,ЛЯЛЬКА,41375,https://open.spotify.com/track/46676b6dbunL2OgPGQw5sv,,,,0,RU,0
99,Замигает свет,KENTUKKI,41364,https://open.spotify.com/track/0EDYTUzZPOcxUkki7HcHgV,,,,0,RU,0
100,Птичка,HammAli & Navai,41056,https://open.spotify.com/track/6Abmb1Nh7Bc5U6o4iEgSDH,,,,0,RU,0
101,Колхозник,Mnogoznaal,40842,https://open.spotify.com/track/19guFw87TvSkoxnC9EBu2Y,,,,0,RU,0
102,Шнурки,METAN,40800,https://open.spotify.com/track/4lBbG8BHYRvJAJE25bEMIm,,,,0,RU,0
103,Freaks,Surf Curse,40505,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,,,,0,0,OTHER
104,ODIUM,LXST CXNTURY,40427,https://open.spotify.com/track/4yyX0nJqMpqaubcGdGsxx9,,,,0,RU,0
105,So Icy Nihao,Big Baby Tape,40292,https://open.spotify.com/track/5Wr1F6BoB9BQ4wtlefGpK3,,,,0,RU,0
106,Мальчик на девятке,DEAD BLONDE,39868,https://open.spotify.com/track/1tzTlRMcw9xDqrNRzj3H2g,,,,0,RU,0
107,The Motto,Ti?sto,39802,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,,,,0,0,OTHER
108,Smells Like Teen Spirit - Remastered,Nirvana,39731,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu,,,,0,0,OTHER
109,Пополам,BRANYA,39310,https://open.spotify.com/track/0nqWnlvSpyqbk2Xp9mncVL,,,,0,RU,0
110,I WANNA BE YOUR SLAVE,M?neskin,39268,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,,,,0,0,OTHER
111,ТАЙМАУТ,Nikitata,39230,https://open.spotify.com/track/175xPRXSrf7RSWdjAhc6oD,,,,0,RU,0
112,SUICIDE YEAR,WEEDMANE,39185,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b,,,,0,0,OTHER
113,Ride Or Die,Big Baby Tape,39150,https://open.spotify.com/track/5shMiLCYjeNGe1WKikPg6T,,,,0,RU,0
114,Bad Habits,Ed Sheeran,39111,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,0,0,OTHER
115,WARLORD,Джизус,39078,https://open.spotify.com/track/2BuT8Njor0vbZul2TfCoSP,,,,0,RU,0
116,Sacrifice,The Weeknd,39026,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU,,,,0,0,OTHER
117,дети немой страны,конец солнечных дней,38543,https://open.spotify.com/track/1xwDjxLlGNxXiHYqltJvpH,,,,0,RU,0
118,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,MORGENSHTERN,38489,https://open.spotify.com/track/5MAQgObkQo8YHICDRqdYcg,,,,0,RU,0
119,Гармония,Artik & Asti,38356,https://open.spotify.com/track/7K0YWcVSyaMN4TaLw2Icd4,,,,0,RU,0
120,MONTERO (Call Me By Your Name),Lil Nas X,38235,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,0,0,OTHER
121,спать с тобой,хочуспать,38197,https://open.spotify.com/track/0cXmD7OpJfjmKP7zlrMQHS,,,,0,RU,0
122,Инкассатор,ROCKET,38024,https://open.spotify.com/track/4DcMqvjv5pcYVu9jTBhpDH,,,,0,RU,0
123,Нету интереса,10AGE,37967,https://open.spotify.com/track/1nINIHobpPWexRP8ABH8bT,,,,0,RU,0
124,На твиче,нексюша,37963,https://open.spotify.com/track/5XIQxHGp9glGY6LRKl0qth,,,,0,RU,0
125,Тп на аме,СЕРЕГА ПИРАТ,37909,https://open.spotify.com/track/4stWOQpaEynPUlVAb4Jtw9,,,,0,RU,0
126,первое свидание,алёна швец.,37619,https://open.spotify.com/track/4tPB6H0QcK4bDib8iauE28,,,,0,RU,0
127,The Business,Ti?sto,37615,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,,,,0,0,OTHER
128,Таблетка,PLOHOYPAREN,37495,https://open.spotify.com/track/0fLampmh4qsOLGitXM171a,,,,0,RU,0
129,Star Shopping,Lil Peep,37467,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,,,,0,0,OTHER
130,Я уёбываю в джаз,Кишлак,37436,https://open.spotify.com/track/3VeWIV9WTXUl8PcOusFjYv,,,,0,RU,0
131,HELLA PLAYERS,OBLADAET,37359,https://open.spotify.com/track/1Kb7obMqEf8I0S84zwOl7C,,,,0,RU,0
132,Цветами радуги,pyrokinesis,37203,https://open.spotify.com/track/4h5oHfU4P7yWzeykGX2a86,,,,0,RU,0
133,Cold Heart - PNAU Remix,Elton John,37148,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,,,,0,0,OTHER
134,Notion,The Rare Occasions,37021,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,,,,0,0,OTHER
135,KILLKA,Ghostface Playa,36983,https://open.spotify.com/track/3SQV31uJMStclklmwxQHe1,,,,0,0,OTHER
136,Пачка сигарет,LIZER,36894,https://open.spotify.com/track/0Y84vLtyOj2demvSdJ2l7N,,,,0,RU,0
137,She Wants,ROCKET,36881,https://open.spotify.com/track/5XFPXH2ieaL05Xgsati1JJ,,,,0,RU,0
138,Scary Garry,Kaito Shoma,36748,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D,,,,0,RU,0
139,uf-af,LOLIWZ,36499,https://open.spotify.com/track/5bGs1NKVdyGjLlYjlTUVSY,,,,0,RU,0
140,Веном,Платина,36375,https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,,,,0,RU,0
141,Formula,Labrinth,36103,https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s,,,,0,0,OTHER
142,Kosandra,Miyagi & Andy Panda,36102,https://open.spotify.com/track/4CeBKWWLXMrQMFsP0Q0K3V,,,,0,RU,0
143,Abu Dhabi Ba6y,Платина,36023,https://open.spotify.com/track/3Qo7FF0WmgEt3JG3B2qngy,,,,0,RU,0
144,Цепи,Skryptonite,35899,https://open.spotify.com/track/2z8QxqQ6Kesq4NFfi7A638,,,,0,RU,0
145,LAMBO URUS,Egor Kreed,35811,https://open.spotify.com/track/6m7QUKRStA95DXM4IS8eFD,,,,0,RU,0
146,Танцуй сама,Skryptonite,35747,https://open.spotify.com/track/6nvXTYOmS7ES6BWuRASHHL,,,,0,RU,0
147,Феникс,ANNA ASTI,35676,https://open.spotify.com/track/5cFZNFr6cEYpUFn4N8BmZf,,,,0,RU,0
148,Под Звездопадом,Tima Belorusskih,35652,https://open.spotify.com/track/4XNPw2OPBGxIIhNLnNbZIi,,,,0,RU,0
149,Тёмно-оранжевый закат,Папин Олимпос,35556,https://open.spotify.com/track/3rzmAXXnpqnPRCNk9exawQ,,,,0,RU,0
150,Infinite Tsukuyomi,ROCKET,35499,https://open.spotify.com/track/1w6yKhAgRhIaZhsWEay2H3,,,,0,RU,0
151,ДЕВОЧКА С КАРЕ,MUKKA,35399,https://open.spotify.com/track/4QOagjqRQure499CuWJqqg,,,,0,RU,0
152,all I want is you,Rebzyyx,35351,https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,,,,0,0,OTHER
153,засыпай,ssshhhiiittt!,35237,https://open.spotify.com/track/5U6sM9kRxOJ2dXPyUT4w7l,,,,0,RU,0
154,надежда,ssshhhiiittt!,35133,https://open.spotify.com/track/5axNFRXx6NST1qeRolD8E9,,,,0,RU,0
155,Батареи,Нервы,34985,https://open.spotify.com/track/5VXf1XETOMtk0WZIT4Bw3M,,,,0,RU,0
156,HDMI,BONES,34939,https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,,,,0,0,OTHER
157,Shivers,Ed Sheeran,34771,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,,,,0,0,OTHER
158,Пушка,10AGE,34671,https://open.spotify.com/track/3UlGli59XnXKdaocUFn0gw,,,,0,RU,0
159,u.,niteboi,34580,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i,,,,0,RU,0
160,Beggin',M?neskin,34529,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,,,,0,0,OTHER
161,Captain,MiyaGi,34500,https://open.spotify.com/track/5PfJZqMbH0NZjhI2i9fHuW,,,,0,RU,0
162,Втюрилась,Дора,34170,https://open.spotify.com/track/1AuUsvFyFnf2l3E6HKUHO2,,,,0,RU,0
163,Кид Кади,Scally Milano,34062,https://open.spotify.com/track/5jryefNsWX0TvFZBAIGlJs,,,,0,RU,0
164,Internal,Rogue Dave,33984,https://open.spotify.com/track/7HnoHpIEEU9ddEG3b2Eg4f,,,,0,0,OTHER
165,Конспект,SCIRENA,33847,https://open.spotify.com/track/6O8bIZXEP37CF4Dbo7jsS1,,,,0,RU,0
166,Jealous,Eyedress,33750,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E,,,,0,0,OTHER
167,Кино,MACAN,33716,https://open.spotify.com/track/7q8jzypmJPGTsph168wWjt,,,,0,RU,0
168,Контракт,Poshlaya Molly,33579,https://open.spotify.com/track/2bqS0QtnXGjOYs3z6VtSyW,,,,0,RU,0
169,Touch the Sky,Ollane,33525,https://open.spotify.com/track/3CcmGNUCMi8sdk31vDAQVA,,,,0,RU,0
170,Another Love,Tom Odell,33440,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,,,,0,0,OTHER
171,Я так соскучился,Pornofilmy,33419,https://open.spotify.com/track/6OMBhRhwg6cnWR9ghrTubA,,,,0,RU,0
172,Чистый - OST «Псих»,Skryptonite,33389,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le,,,,0,RU,0
173,Старшие (feat. Polyana),OG Buda,33363,https://open.spotify.com/track/56eV7dmQU2tlUT9QsVQWUV,,,,0,RU,0
174,Стеклянная,GUMA,33153,https://open.spotify.com/track/2mvP5OEZXWL0QefQSq7z6b,,,,0,RU,0
175,ДРЕССКОД,Nikitata,33051,https://open.spotify.com/track/1QyvurbWtrlEUK1ZnyHsyH,,,,0,RU,0
176,Дурак и молния,Korol i Shut,32812,https://open.spotify.com/track/1aAcW69jxv3pp3I84oZGqP,,,,0,RU,0
177,Я тебя люблю,Где Фантом?,32763,https://open.spotify.com/track/35LIFNsMZjGJhLvRYAYxTX,,,,0,RU,0
178,help_urself,Ezekiel,32577,https://open.spotify.com/track/6bxKECVRnkLmtpeU22Ve9p,,,,0,0,OTHER
179,Отпустил,MAYOT,32555,https://open.spotify.com/track/54pwVW38D5DYSThV5kog1J,,,,0,RU,0
180,Калуські вечорниці (feat. Tember Blanche),KALUSH,32521,https://open.spotify.com/track/6keRNvHKCOhmySQa1jCX8P,,,,UA,0,0
181,Афган,Max Korzh,32499,https://open.spotify.com/track/49y9IcSwgoYR8YBBvwllP2,,,,0,RU,0
182,Венера-Юпитер,Ваня Дмитриенко,32491,https://open.spotify.com/track/0Ot69EEAbZaZohRSYYu0I7,,,,0,RU,0
183,СТИКЕР,CMH,32331,https://open.spotify.com/track/7z76CNdctcLMga7kb0WyJG,,,,0,RU,0
184,Woman,Doja Cat,32317,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,,,,0,0,OTHER
185,GAZ,Kaito Shoma,32157,https://open.spotify.com/track/4TNT1dmWRE8RVpKDHLF8UP,,,,0,RU,0
186,5 Nights Crazy,Big Baby Tape,32041,https://open.spotify.com/track/7vbXtUsr3lSZtBzwL6lpVg,,,,0,RU,0
187,Зоопарк,10AGE,31970,https://open.spotify.com/track/777TceiGuC1kjvAiVAHvTo,,,,0,RU,0
188,Ау,10AGE,31967,https://open.spotify.com/track/6RmlamfS2Supq8wARlY0QQ,,,,0,RU,0
189,"Сонячна (feat. Сальто Назад, Skofka)",KALUSH,31947,https://open.spotify.com/track/6elbXjrCvueg010YEQJx8X,,,,UA,0,0
190,"Боже, как завидую",HammAli & Navai,31914,https://open.spotify.com/track/3RmwexCac64fi0r4ICWQzS,,,,0,RU,0
191,Трап Трап,LOVV66,31889,https://open.spotify.com/track/7FUzvOhDj64gFgjex5St3Y,,,,0,RU,0
192,Москва любит...,Skryptonite,31562,https://open.spotify.com/track/41bGn6u78I8eNZg86tx3vp,,,,0,RU,0
193,Додому (feat. Skofka),KALUSH,31507,https://open.spotify.com/track/7kKTYTHULdERuHGCkVyLVD,,,,UA,0,0
194,Young Kid,IVOXYGEN,30983,https://open.spotify.com/track/7kXNWZbHd8ojf6H08XMdtC,,,,0,0,OTHER
195,There Are No Friends,Rodionis,30716,https://open.spotify.com/track/70nXBc3MIwKvKcHEb8qSZV,,,,0,RU,0
196,Плакала,Lesha Svik,30580,https://open.spotify.com/track/3OT5C10nU53DceMzR90dUf,,,,0,RU,0
197,dreamcore//,Pathetic,30528,https://open.spotify.com/track/2cfFwuqPLUre5laXoyiRme,,,,0,RU,0
198,Move Your Body,?wnboss,30509,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,,,,0,0,OTHER
199,masquerade,siouxxie sixxsta,30441,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse,,,,0,0,OTHER
200,pushin P (feat. Young Thug),Gunna,30432,https://open.spotify.com/track/3XOalgusokruzA5ZBA2Qcb,,,,0,0,OTHER
